"","tableSlug","name","slug","sourceName","sourceLink","dataPublishedBy","unit","shortUnit","tolerance","description"
"75","cons_only","$10 a day - income gap ratio","income_gap_ratio_1000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $10 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"76","cons_only","$20 a day - income gap ratio","income_gap_ratio_2000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"77","cons_only","$30 a day - income gap ratio","income_gap_ratio_3000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $30 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"78","cons_only","$40 a day - income gap ratio","income_gap_ratio_4000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $40 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"79","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"80","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1.90 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"81","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $3.20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"82","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $5.50 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"83","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $10 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"84","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"85","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $30 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"86","cons_only","40% of median - income gap ratio","income_gap_ratio_40_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $40 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"87","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"88","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1.90 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"89","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $3.20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"90","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $5.50 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"91","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $10 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"92","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"93","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $30 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"94","cons_only","50% of median - income gap ratio","income_gap_ratio_50_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $40 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"95","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"96","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $1.90 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"97","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $3.20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"98","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $5.50 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"99","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $10 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"100","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $20 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"101","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $30 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"102","cons_only","60% of median - income gap ratio","income_gap_ratio_60_median","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP), adapted by Our World in Data.","%","%","5","The average shortfall from a poverty line of $40 a day (averaged across the population in poverty) expressed as a share of the poverty line.

This metric is sometimes called the 'income gap ratio'. It captures the depth of poverty in which those below the poverty line are living."
"103","cons_only","$1 a day - poverty gap index","poverty_gap_index_100","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"104","cons_only","$1.90 a day - poverty gap index","poverty_gap_index_190","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1.90 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"105","cons_only","$3.20 a day - poverty gap index","poverty_gap_index_320","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $3.20 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"106","cons_only","$5.50 a day - poverty gap index","poverty_gap_index_550","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $5.50 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"107","cons_only","$10 a day - poverty gap index","poverty_gap_index_1000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $10 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"108","cons_only","$20 a day - poverty gap index","poverty_gap_index_2000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $20 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"109","cons_only","$30 a day - poverty gap index","poverty_gap_index_3000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $30 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"110","cons_only","$40 a day - poverty gap index","poverty_gap_index_4000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $40 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"111","cons_only","40% of median  - poverty gap index","poverty_gap_index_100","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"112","cons_only","40% of median  - poverty gap index","poverty_gap_index_190","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1.90 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"113","cons_only","40% of median  - poverty gap index","poverty_gap_index_320","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $3.20 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"114","cons_only","40% of median  - poverty gap index","poverty_gap_index_550","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $5.50 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"115","cons_only","40% of median  - poverty gap index","poverty_gap_index_1000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $10 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"116","cons_only","40% of median  - poverty gap index","poverty_gap_index_2000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $20 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"117","cons_only","40% of median  - poverty gap index","poverty_gap_index_3000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $30 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"118","cons_only","40% of median  - poverty gap index","poverty_gap_index_4000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $40 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"119","cons_only","50% of median  - poverty gap index","poverty_gap_index_100","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"120","cons_only","50% of median  - poverty gap index","poverty_gap_index_190","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $1.90 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"121","cons_only","50% of median  - poverty gap index","poverty_gap_index_320","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $3.20 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"122","cons_only","50% of median  - poverty gap index","poverty_gap_index_550","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $5.50 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
"123","cons_only","50% of median  - poverty gap index","poverty_gap_index_1000","World Bank Poverty and Inequality Platform","https://pip.worldbank.org/","World Bank Poverty and Inequality Platform (PIP)","%","%","5","The poverty gap index calculated at a poverty line of $10 a day.

The poverty gap index is a measure that reflects both the depth and prevalence of poverty. It is defined as the mean shortfall of the total population from the poverty line counting the non-poor as having zero shortfall and expressed as a percentage of the poverty line. 

It is worth unpacking that definition a little. For those below the poverty line, the shortfall corresponds to the amount of money required in order to reach the poverty line. For those at or above the poverty line, the shortfall is counted as zero. The average shortfall is then calculated across the total population – both poor and non-poor – and then expressed as a share of the poverty line.

Unlike the more commonly-used metric of the headcount ratio, the poverty gap index is thus sensitive not only to whether a person’s income falls below the poverty line or not, but also by how much – i.e. to the depth of poverty they experience."
