Year,Entity,Gini,Top 1pc share,Top 10pc share,Bottom 50pc share,Ratio Top 10 Bottom 50 share,MLD,welfare_type
2017,China,39.075775946740556,,29.86473498254719,23.78445204057675,125.56410772717135,0.2519021335775492,consumption
2018,China,38.49764207266088,,29.43410789844864,24.13563958922387,121.95288129671293,0.2438245816983223,consumption
2019,China,38.168342464119235,,29.4963511761464,24.42823403809482,120.74696488558305,0.2378072150068031,consumption
1980,Colombia,59.12672682099516,,47.4468814850802,13.14339986961617,360.9939738253265,0.661814615609881,income
1988,Colombia,53.10625111982781,,41.20633703859095,15.87446114886625,259.57628830465154,0.5156817860766126,income
1989,Colombia,53.592465317982494,,42.31239673429189,15.90534652004202,266.02624897844794,0.5179127417924545,income
1991,Colombia,51.31890558367811,,39.49405134083856,16.76212408713261,235.61483697138382,0.4761325152331189,income
1992,Colombia,51.45367251067533,9.82709025013761,40.45835689971448,17.1734810125129,235.5862324605932,0.4630079558370742,income
1996,Colombia,56.93690822089954,14.76477274896669,45.63734615669648,14.446278591492849,315.91074384770263,0.602466871065862,income
1999,Colombia,58.73960008188991,15.08096046704451,46.90258742524862,13.350794654029421,351.309331322034,0.6350189544973905,income
2000,Colombia,58.68289301110623,15.50075490907725,47.00824127713014,13.50092476100314,348.1853436655798,0.6177783988205774,income
2001,Colombia,57.483039579338644,14.277712757066748,46.32220850788789,14.20162494948526,326.1754107199321,0.6134007291305442,income
2002,Colombia,56.01890053647098,14.04378184313772,45.18826933589481,14.88390854311669,303.60485758825007,0.574399684441939,income
2003,Colombia,53.58647782928914,11.67791916554962,42.7806842391722,16.14836490092195,264.9226996148059,0.5204926338831944,income
2004,Colombia,54.98104970345838,13.21522907744567,44.52738101427987,15.56135933940236,286.1406901743711,0.5410785455544995,income
2005,Colombia,53.91333932409606,12.373587864499019,43.19103379013538,16.01204364814362,269.74091964296383,0.5229901681745805,income
2008,Colombia,55.32324609763353,12.49314625185971,43.69644070780405,14.903732013501,293.1912669136851,0.5689561396498275,income
2009,Colombia,54.29641507356221,12.36084245933942,42.91420793856245,15.510125137956951,276.6851173466113,0.5415120937212092,income
2010,Colombia,54.625476609145196,12.607062567292179,43.41359742830719,15.41335297616287,281.66225412113374,0.5444513737945168,income
2011,Colombia,53.49029144851048,12.19471015021912,42.35840834739558,16.00140832219972,264.716751766338,0.5193351610945169,income
2012,Colombia,52.64548243482503,11.55646622499569,41.28301127453978,16.33146181108269,252.78209478177104,0.5052270861016656,income
2013,Colombia,52.632636430567594,11.74366825769186,41.36878413614095,16.395665526156808,252.31536999912146,0.5056438910973566,income
2014,Colombia,52.55101500938343,11.70204993344085,41.3682740792378,16.46924915765773,251.18494281812923,0.5022960884304437,income
2015,Colombia,50.99042092389902,11.12603171152787,39.94302769905151,17.277556258609067,231.18447482495498,0.4697700542388329,income
2016,Colombia,50.570677100538816,11.18725996458251,39.78618555534571,17.612648723068112,225.89552645330326,0.4620624862038052,income
2017,Colombia,49.7154847772174,10.66260255644151,38.98341185309808,18.07040516475232,215.73070165099648,0.4428902003070094,income
2018,Colombia,50.41870410395841,11.01509141787214,39.66259567694374,17.70864826435348,223.9730276690984,0.4571401479962322,income
2019,Colombia,51.334974136552304,10.97316084465092,40.31312538081931,17.147650818872368,235.09415841644895,0.477734017806188,income
2020,Colombia,54.1739756120307,11.94895891737438,42.1569755693624,15.49274555776317,272.1078417778455,0.5540689217172421,income
2004,Comoros,55.925160235270475,16.95930481303964,48.0980369919706,16.10551597836722,298.64325400425196,0.5467120020392862,consumption
2014,Comoros,45.33459471688265,7.03759047338377,33.6667490817265,19.80238680202435,170.01359188825072,0.3641958137961661,consumption
2005,Congo,47.33054182329792,9.54426622947314,36.852384989854606,19.28499831990537,191.09353487377146,0.3799083095602242,consumption
2011,Congo,48.93867053593573,10.76412701134439,37.92931734143456,18.32316850055607,207.00195678647768,0.4222725357221933,consumption
1981,Costa Rica,47.494762226075046,6.01449684369295,33.732380493333906,17.9145174314964,188.29633911336813,0.4370441836053315,income
1986,Costa Rica,34.42404542156242,2.92434513179824,23.05358663104131,25.73895281197647,89.56691750223169,0.2554451097008099,income
1989,Costa Rica,45.57076181690642,7.60425190110147,33.25066081331027,19.706569321275843,168.7288145959114,0.3836990376083649,income
1990,Costa Rica,45.30154407865812,7.2547432487478805,33.003209114606626,19.83036565755342,166.42763771749037,0.3833346391665388,income
1991,Costa Rica,46.64785017784382,8.39307704487953,34.29706834781114,19.09961544670108,179.5694182614289,0.4017129585021522,income
1992,Costa Rica,45.71239736549306,8.2424070255983,33.73518665135487,19.798934254458892,170.38890183575117,0.3854011690302322,income
1993,Costa Rica,46.00316399243697,7.45828431677929,33.70666719703218,19.5190616099731,172.6858999195435,0.392300044398994,income
1994,Costa Rica,46.75240854567072,8.45646334240622,35.2528209123663,19.36685293912621,182.02658440776506,0.401986818115896,income
1995,Costa Rica,45.71268483759119,7.86358160154098,33.76418925969152,19.78864712518983,170.62404037066088,0.3879406619550595,income
1996,Costa Rica,46.54174094145277,7.3198269941728595,34.300328678672024,19.19193953537588,178.72257577431057,0.4067993288395612,income
1997,Costa Rica,45.61711521042481,7.689806972126919,33.84728185444994,19.81514278331943,170.8152306777365,0.3795061665282748,income
1998,Costa Rica,45.66722318228243,7.475423237089269,34.019605544803646,19.81839478213821,171.6567154846699,0.3769548341016225,income
1999,Costa Rica,47.66533233080106,7.85170373184769,35.877210683847984,18.784330692159863,190.99541672156724,0.4146793188538992,income
2000,Costa Rica,47.44947186604964,8.19943362772584,35.679030914114875,18.81805177686752,189.60002521607504,0.4205595877436569,income
2001,Costa Rica,51.51506637289588,9.91455950508388,39.69909885614793,16.776270183287522,236.6384090290586,0.4963824878677387,income
2002,Costa Rica,51.82363066911434,10.504630719666979,40.4335520364904,16.81313299412999,240.4879093658931,0.4964036128219961,income
2003,Costa Rica,49.3086999679418,8.808921552976539,36.999227153037815,17.70364732543344,208.99211599117166,0.4534504930922727,income
2004,Costa Rica,48.42393824747225,8.38295792637889,36.57669831408776,18.33244569487882,199.51892356787658,0.4318386785415865,income
2005,Costa Rica,47.51370266074161,8.34839565191255,35.88492671061946,18.86803181629052,190.18903010136262,0.4058411747444612,income
2006,Costa Rica,49.28526638085202,9.27956200714889,38.27769134078015,18.158926924400458,210.79269441492036,0.4360600556148578,income
2007,Costa Rica,49.31429990125016,10.41663628228242,38.9045916632172,18.44750006303088,210.89357110876338,0.430040695507479,income
2008,Costa Rica,48.64548201980077,9.46164918613101,37.66206094320994,18.52606167487304,203.2923219417493,0.4209115523837142,income
2009,Costa Rica,50.56012510835672,9.49870321674808,39.4303492018144,17.39995591246592,226.61177649056663,0.4595391778905912,income
2010,Costa Rica,48.04596777825963,9.07532093602479,36.77480038095565,18.71562032764716,196.49255401185414,0.4080547940303929,income
2011,Costa Rica,48.76216570409962,9.443135970404889,36.91376017967028,18.1565917269497,203.3077613618389,0.4250481334746924,income
2012,Costa Rica,48.41902747201342,9.077452984369689,36.61206732148387,18.3625056653447,199.38492049361932,0.4192698726370367,income
2013,Costa Rica,49.152470985795624,8.99376621214512,36.96575289920312,17.79871348698255,207.68777994116695,0.4334207478047052,income
2014,Costa Rica,48.63419562304356,8.2837885260427,36.92475452635494,18.16414189974813,203.28378147534153,0.4214685109929329,income
2015,Costa Rica,48.37614136964541,8.06751219070822,36.8041357845918,18.446037773675833,199.52325933710617,0.4168150433858811,income
2016,Costa Rica,48.70606557466167,8.37940165687589,37.27723261821271,18.24314069272004,204.33560890690416,0.4213116655968099,income
2017,Costa Rica,48.34654060511497,8.4986271992924,36.962492905658365,18.50267352979606,199.7683893959176,0.4109553212223318,income
2018,Costa Rica,47.96854727902833,8.3111916814702,36.34806564424485,18.593510540869712,195.48791264753098,0.4105175221208748,income
2019,Costa Rica,48.18783359185005,8.321648991406889,36.657635807483565,18.482782098576347,198.33397164979374,0.4082915275707333,income
2020,Costa Rica,49.25031651736635,7.94160505932829,36.989878512998,17.7111371868898,208.8509513684913,0.4360525275185543,income
1985,Cote d'Ivoire,45.52626809927137,9.90953940594714,35.60782736540305,20.48926038288693,173.78776344285941,0.3667627470007049,consumption
1986,Cote d'Ivoire,37.96976141502416,6.32793072747906,29.53429956288048,24.706859000610535,119.53886798055007,0.2367515073620676,consumption
1987,Cote d'Ivoire,40.51009916070049,7.05479998889275,32.03331022249015,23.41713820809052,136.79429970406366,0.2744581615222894,consumption
1988,Cote d'Ivoire,36.886285924910375,6.1764057197836,28.33284166174273,25.21325117560108,112.3728211979282,0.226713727604816,consumption
1992,Cote d'Ivoire,39.38576430802857,6.00489645263402,29.517255647385472,23.506415752825177,125.57106092977135,0.2658618222416268,consumption
1995,Cote d'Ivoire,40.56382046110407,7.80459067387451,32.78381856153849,23.284888716306483,140.79439657609302,0.2716668424153357,consumption
1998,Cote d'Ivoire,38.95996265484659,6.392785988333161,30.08094026195231,24.24048131075123,124.09382419568831,0.2537940181956116,consumption
2002,Cote d'Ivoire,41.34004164235457,7.657319272912121,32.71213416885433,23.222277524134032,140.8653140711881,0.2893349783918978,consumption
2008,Cote d'Ivoire,43.18373325741026,7.29499970971441,32.64326659052812,21.41051707707801,152.46370030677977,0.3251256305843173,consumption
2015,Cote d'Ivoire,41.47479995612572,7.23729217497536,31.93143421352687,22.62006019884373,141.1642318050025,0.2962058465454819,consumption
2018,Cote d'Ivoire,37.183563557452445,5.89583124047849,28.99618537011313,25.14311124063701,115.3245717787251,0.226823014724153,consumption
1998,Croatia,28.74836050300541,3.8725199736786897,22.48067581957292,30.19307813166106,74.45638938018459,0.1370816497143485,consumption
1999,Croatia,27.70694222981624,4.138483109728059,22.84109366904203,31.30083875781466,72.97278467766125,0.1312456174057494,consumption
2000,Croatia,31.325643687943526,4.47484541493787,25.05818244821525,28.828005028214598,86.92305424426789,0.1615966304297792,consumption
2001,Croatia,31.10216191919792,4.0806248614624705,24.586050664010138,28.83729528504837,85.25782470576418,0.1590045337455601,consumption
2004,Croatia,29.67740462265648,4.41244677730781,23.59093352697368,29.84607487621214,79.04199672760348,0.1464850411841338,consumption
2008,Croatia,33.70877241261103,6.62588987267034,27.87738464903772,27.86787357578711,100.03412916749727,0.1894608707762238,consumption
2009,Croatia,33.18334812074658,5.15727200351033,26.73993095132829,27.97360177391008,95.58987493797675,0.1814570910447996,consumption
2009,Croatia,32.55882247858946,3.9983229313074498,24.253845698453443,27.681689845479724,87.61692596745127,0.1962877469142751,income
2010,Croatia,27.35410120780502,3.9983229313074498,22.49222175176519,31.42148785604455,71.58229379465352,0.1226911110185326,consumption
2010,Croatia,32.37977226368614,4.15977050326359,23.91439073362343,27.78614710838486,86.06587534551319,0.200155310790266,income
2011,Croatia,32.25743432948403,3.92844262129316,23.72699378196743,27.758986924766194,85.47499894817317,0.18958626608045,income
2012,Croatia,32.47515039306038,3.8683740582841604,23.86571014789696,27.56141610749443,86.59101569678582,0.1920701670493045,income
2013,Croatia,31.99548523535689,4.05726947117157,23.70085805213776,27.99160534997373,84.6713068286382,0.1871065758328024,income
2014,Croatia,32.10714892294795,4.39581491327964,23.97025096856995,27.9357674948468,85.8048771095752,0.1894779902882675,income
2015,Croatia,31.11531483989218,4.066282090655441,23.232423729639,28.56907881839359,81.32017093488258,0.1759036380402332,income
2016,Croatia,30.89972562525938,4.0940621259349,23.20623102341344,28.81501864118453,80.53519351275172,0.1752146254837807,income
2017,Croatia,30.35457592767838,4.0005693584078,22.850688800004377,29.13697270367122,78.42506163011652,0.1703756845773337,income
2018,Croatia,29.7294736028056,4.03357671406639,22.724884373013808,29.653705520865877,76.63421475951262,0.1609251385098919,income
2019,Croatia,28.90908970139205,3.9478863014179097,22.23529989187538,30.17778157693119,73.68102865743026,0.1514770837836362,income
2004,Cyprus,30.089400764081546,5.47755523310983,24.29068693084752,29.71367011068203,81.74919772739567,0.1527334416567316,income
2005,Cyprus,30.259456186504192,5.8905350888856995,24.86584005530173,29.70810915835134,83.70051396661042,0.15295969347175,income
2006,Cyprus,31.12596183927297,7.24725863190301,26.027033256644,29.4557281811757,88.35983648598823,0.1635424001343529,income
2007,Cyprus,31.113272259945017,6.20401295429839,25.466179377930843,29.149201799388788,87.3649287318215,0.1612060434525973,income
2008,Cyprus,31.70866175997568,6.61210855707136,26.20807018817841,28.90580020630447,90.66716714682865,0.1668075330036162,income
2009,Cyprus,32.10884693328554,6.55317807556754,26.1850479646614,28.579559654047593,91.62159348019532,0.1740604146233415,income
2010,Cyprus,31.45792856269421,5.796831078123519,25.69694932491095,29.0352900114936,88.50247169819495,0.1657853716618226,income
2011,Cyprus,32.625524445240615,6.79914969771319,26.69864648796178,28.3894395238213,94.04428877702644,0.1789962128605856,income
2012,Cyprus,34.312433435406334,7.432580007542219,28.04389909364246,27.45447887874435,102.14690002859406,0.196823605427004,income
2013,Cyprus,37.04199291671629,9.21200081456508,30.871246154523853,26.07697422113826,118.3850775505208,0.2318175509157763,income
2014,Cyprus,35.56565297299039,7.596812911871511,28.829841916675907,26.6767337889394,108.0711084976573,0.2142120028177103,income
2015,Cyprus,33.966377996077455,6.87584240798149,27.45687636520525,27.49236285160231,99.87092238455965,0.193308501840657,income
2016,Cyprus,32.89179537781578,6.49948957994538,26.81229638366287,28.197578614481912,95.08722983005505,0.1805452475302446,income
2017,Cyprus,31.416234000871153,5.67664944908461,25.483544124059733,29.0604103478692,87.69161831855642,0.16471636645318,income
2018,Cyprus,32.739860950563745,7.08177040910626,27.18368038667476,28.531530535787464,95.27592763584106,0.1811072677820478,income
2019,Cyprus,31.22422709276627,5.7019680648799,25.48900503110646,29.23757982795615,87.17891556377928,0.1663719565775423,income
1992,Czechia,20.703283450082928,3.9170852216880796,19.577514423221988,36.181789198983,54.10875154778768,0.0734115057012323,income
1993,Czechia,26.604793385996278,5.11104779673359,23.6318321856176,32.39373862299842,72.95185177804647,0.1212092351191894,income
1996,Czechia,25.799009676149996,4.52789484256133,22.13857611299726,32.86501452426458,67.36213701245171,0.1141050612178368,income
2002,Czechia,26.55509509205199,4.55909333986763,22.544280788299968,32.399359391549254,69.58248931977404,0.1189909710453337,income
2004,Czechia,27.53318001084163,4.971206328347741,23.1065447179528,31.790466144231978,72.68388142885166,0.1316941919805825,income
2005,Czechia,26.946042912457578,5.00558782637934,22.939408842081168,32.26318494714985,71.10088132854239,0.125542030078204,income
2006,Czechia,26.74415556199472,4.64044392976177,22.62029158107238,32.30150851177911,70.02859192419336,0.124143644390947,income
2007,Czechia,25.99868937473719,4.63774355097335,22.32055544861242,32.79650607748771,68.05772357542004,0.118147704291915,income
2008,Czechia,26.28027218320636,5.39322315986014,22.8844894738065,32.7539662725853,69.86784221293088,0.121959476756769,income
2009,Czechia,26.15667459857196,4.7704041864449005,22.367714273757542,32.67351805326083,68.4582365366843,0.119902213044219,income
2010,Czechia,26.62351375027597,4.43941189810131,22.44896853426787,32.30072930265074,69.49988133062249,0.1231969864838847,income
2011,Czechia,26.38134306595536,4.43437584653789,22.23894702512456,32.4782510931534,68.47335147862273,0.121754911858611,income
2012,Czechia,26.110017529562068,4.150496136575231,22.169315065690327,32.63438249217489,67.93238717173861,0.118437060944819,income
2013,Czechia,26.473903349719258,4.62628748219441,22.59282068671595,32.49864750933963,69.51926439468939,0.1219029393749685,income
2014,Czechia,25.92322089671913,4.2647106671648904,22.14519935683152,32.78629094559769,67.54408235313065,0.1168222681548658,income
2015,Czechia,25.86743298006773,4.52147751531937,22.1298756988746,32.81889178994798,67.43029545456103,0.1167317809127725,income
2016,Czechia,25.40633291650931,4.37443677993842,21.93964933972254,33.10670140393009,66.26951163765922,0.112671933799474,income
2017,Czechia,24.852209746512642,3.98673347372569,21.45550682078294,33.376638702700575,64.28300648215642,0.1056745183270948,income
2018,Czechia,24.99034080105021,3.91806860261052,21.51091414005839,33.258574567802555,64.67779939337206,0.1059682055477263,income
2019,Czechia,25.262196850080286,3.73876097201134,21.49172529578608,32.98063998771036,65.16467025441163,0.1071522430843278,income
2004,Democratic Republic of Congo,42.16363216646305,7.04208246813731,32.3958564977983,22.09733612989958,146.60525733671554,0.3008180913328265,consumption
2012,Democratic Republic of Congo,42.09970921922327,7.1239731639379205,31.99392234165253,22.12551630416473,144.6019243204293,0.3026011247172207,consumption
1987,Denmark,26.23503966982436,4.09196056790573,21.61107947833509,32.27398339534045,66.96130196762505,0.139420875948447,income
1992,Denmark,24.69381040965999,4.1493010351910495,20.517956932746408,33.275770584035996,61.66035097798718,0.1273475527214253,income
1995,Denmark,22.95589641538346,3.87140185513876,19.80455622634153,34.32217433288868,57.70192772246404,0.091624984270057,income
2000,Denmark,23.76631971103442,3.8145002973396096,20.14654695861713,33.73373518607061,59.72225384319753,0.0957743789798419,income
2003,Denmark,25.63167105012541,4.62454220466745,21.38372768942357,32.640947132991215,65.51197060029662,0.122688930572495,income
2004,Denmark,24.91279651988014,4.01137577642219,20.65321460731031,32.99562171064926,62.593803470126865,0.1141667180917629,income
2005,Denmark,25.186889058987287,4.24058459080169,20.96280121730369,32.9227037146257,63.67278155223654,0.1155979035937613,income
2006,Denmark,25.913076967626292,5.30106515275275,21.75876706484832,32.578201166983085,66.78934467044823,0.1217082429349905,income
2007,Denmark,26.18425902975039,5.31804073486858,22.10770802051967,32.510264851635526,68.00223905099155,0.1256317822257759,income
2008,Denmark,25.246500790016878,4.36053817126263,21.04300539565673,32.89850552926881,63.963408237299426,0.1189215478881861,income
2009,Denmark,26.70156013173982,4.73553919930234,21.77958432327182,32.007626625188564,68.04498371063934,0.1407885788110105,income
2010,Denmark,27.19855922149722,4.99820745144748,22.53283266380092,31.78234309951185,70.89732998366318,0.1300616036022214,income
2011,Denmark,27.31174610785309,5.0901502087739,22.71312497465433,31.684230327686002,71.68589781020299,0.1325597552990845,income
2012,Denmark,27.79075050858862,5.94447818019564,23.13577231154721,31.496811659277498,73.4543310663398,0.1418312022604304,income
2013,Denmark,28.543762865668036,5.83705673832673,23.68780710476589,31.057044679663353,76.27192911976279,0.1627767193800909,income
2014,Denmark,28.352879159489554,5.7388907718236,23.56351371057619,31.216323390646977,75.48458995538302,0.1496187125890114,income
2015,Denmark,28.17744646029746,6.89826704929062,23.83117072539645,31.403481439104837,75.88703428187726,0.1490411314302658,income
2016,Denmark,28.18744072592858,6.43331463799052,23.67254640419713,31.329702612611477,75.55943539236779,0.1496773742318613,income
2017,Denmark,28.74666138000177,6.467139789660339,24.04075071357988,30.95940538977754,77.65249497174734,0.1475439033915053,income
2018,Denmark,28.166336194439168,5.84672805718034,23.50736170328152,31.234234988970883,75.2615254114026,0.1462192401218818,income
2019,Denmark,27.72364617197734,6.27231867199131,23.51792244501811,31.631746317899953,74.34911183423868,0.1439067221054129,income
2002,Djibouti,39.99783897667522,7.43532590273506,30.77415014925035,23.50925674577236,130.90226748569765,0.2733941311515348,consumption
2012,Djibouti,45.13425272786379,8.70050954911682,34.386050689191286,20.61688974013001,166.78583007726968,0.3898006859464533,consumption
2013,Djibouti,44.12707486357961,8.41688893051627,34.098604498727795,21.250172469677338,160.46271881973834,0.349546489910969,consumption
2017,Djibouti,41.58799161452292,7.78015615403512,32.30983301764636,22.69849370010711,142.34351162030586,0.3054306793505421,consumption
1986,Dominican Republic,47.78079716220627,9.26701191336429,36.10515250093724,18.65389807045516,193.55285616212365,0.41715469709734,income
1989,Dominican Republic,50.45786580056841,12.548322748991689,39.81056521757089,17.6688199050405,225.31536023078638,0.4473124116203005,income
1992,Dominican Republic,51.359760900231336,16.47575312829411,41.9476597885871,17.90217336172354,234.31601817841278,0.4670366808470412,income
1996,Dominican Republic,47.43444060798365,8.634947148251989,36.499533564088985,19.14206232116534,190.67712220188272,0.4012824969903365,income
1997,Dominican Republic,48.9238580987969,11.12792659880315,37.86303949239883,18.43044192516328,205.437501966266,0.4317054444052796,income
2000,Dominican Republic,51.52120209935164,11.33428213106919,40.22406075106184,16.88024322862249,238.2907651641956,0.4801483269790909,income
2001,Dominican Republic,49.99922585250109,9.83921341465301,39.20510025067749,17.82630058791375,219.9284145206134,0.4409599682060154,income
2002,Dominican Republic,49.67751863385384,9.73513545601155,38.33244839438356,17.822964508796254,215.0733587303345,0.4481994544281235,income
2003,Dominican Republic,52.12729099131786,12.0556030930751,41.7482202528319,16.963268733905828,246.1095258685988,0.4849547639420122,income
2004,Dominican Republic,52.05620489825977,12.82806508320312,41.70463254522858,17.04936226559164,244.61109979107692,0.4806553169615236,income
2005,Dominican Republic,49.96820915609521,10.51218054562814,38.9517973460591,17.86637176915373,218.017389592829,0.4406633549136174,income
2006,Dominican Republic,51.96310297737688,12.98806919095414,41.194671150335424,16.90906704388241,243.62474312407073,0.4770021319287733,income
2007,Dominican Republic,48.85937153980055,9.9073437528304,38.60413045261253,18.66222340075666,206.85708033613685,0.4181771673169521,income
2008,Dominican Republic,48.10916903495268,10.06056167959763,37.79206274242621,18.98719130370606,199.03977443493542,0.4004670334073678,income
2009,Dominican Republic,48.87584121531403,9.83607079582431,38.71963867525446,18.63093550983223,207.824446898121,0.413467325829132,income
2010,Dominican Republic,47.32659934143601,7.89132357299433,36.54360931542377,18.96947846317136,192.64424895166218,0.3849035659797902,income
2011,Dominican Republic,47.706904980174905,9.30738383199878,37.49654396260479,19.105588686233393,196.25955828109642,0.3928620724389465,income
2012,Dominican Republic,46.13375308348997,8.19567794668769,36.049542090957445,20.002682798710588,180.2235352813837,0.3659682303005788,income
2013,Dominican Republic,47.65639328299531,9.43554035271931,37.921727496124,19.374749882201357,195.7275718483512,0.3881321353105531,income
2014,Dominican Republic,44.28003183804665,6.49341027013531,33.37900418384072,20.64182616716585,161.7056742631396,0.3376431698048584,income
2015,Dominican Republic,45.1816363982718,8.799095659388941,34.8518710732505,20.489358965002783,170.09742048435905,0.3536943433317453,income
2016,Dominican Republic,45.723917110096316,7.905955629645329,35.36377259904791,20.10188575660963,175.92266231748968,0.3626445021704108,income
2017,Dominican Republic,42.19561532079824,9.17905224020147,33.50158007404057,22.694458367716862,147.6200909103738,0.3038631750635672,income
2018,Dominican Republic,43.686662112830774,11.14858917713283,35.1534811062417,21.94154439833241,160.2142514130109,0.3261320801010074,income
2019,Dominican Republic,41.9185651124377,8.41633834839245,33.10777500586412,22.65076086936119,146.1662819929715,0.2971271229395469,income
2020,Dominican Republic,39.64123272685835,6.977818950179519,30.45242148501665,23.721135357124393,128.37674515385532,0.2659911958967694,income
1987,Ecuador,50.491965117192514,,38.44244739091562,17.2698759900628,222.59828277305323,0.4885518172083471,income
1994,Ecuador,53.36896198168978,12.865414766013918,42.4687294846114,16.370649904775462,259.4199358708594,0.5362768358283494,income
1995,Ecuador,50.965072572385765,11.07379291230785,40.02924036404927,17.59295220090594,227.52997852167178,0.4500854561334819,income
1998,Ecuador,49.65702997751757,8.307155443385659,37.85985953322159,17.63381454325221,214.7003386043272,0.4360108161783592,income
1999,Ecuador,58.601993141545684,19.06147830026779,47.85091130015263,13.89116637553754,344.47007548925825,0.6624318572236151,income
2000,Ecuador,56.378517573908994,16.04530226202473,45.9153429693014,14.99209919220468,306.2636017855033,0.5760556405528809,income
2003,Ecuador,53.528692139264855,11.61213850070974,42.01947018001261,15.82641002010492,265.5022214553623,0.5304150094908955,income
2004,Ecuador,53.931990813117146,12.62047206158524,42.432410570522464,15.724028216047971,269.85712558831375,0.5321117675561517,income
2005,Ecuador,53.05848012741787,11.18221758763108,41.1437120325989,15.948746212477541,257.97458611768496,0.5232674734375181,income
2006,Ecuador,52.25140478722449,13.187831018971949,41.11895180245989,16.7185223701236,245.94848092520687,0.4969481686766003,income
2007,Ecuador,53.36345081612023,12.886550658461541,42.02268115018083,16.102838465649143,260.96443331915896,0.5230187346519392,income
2008,Ecuador,49.79346963664921,9.66050420530065,38.113226542048864,17.69004760124104,215.45010732122077,0.4556368462628331,income
2009,Ecuador,48.50599010136336,9.54003441179481,37.11332262148897,18.46393650810174,201.00438823110184,0.4238848368399361,income
2010,Ecuador,48.80443393926081,9.99519600307361,37.53977106972456,18.358341613571653,204.483454224279,0.4266728372205966,income
2011,Ecuador,45.87748191885761,7.73095881587781,34.11788146337854,19.58094159588968,174.24024935828606,0.3824093338791157,income
2012,Ecuador,46.12194087591218,8.41110397282207,34.616665786322706,19.584709499494718,176.75353207161848,0.3855932097700713,income
2013,Ecuador,46.86490305204818,9.03243524113171,35.68076006221192,19.30932374579318,184.7851355746495,0.3874315169662121,income
2014,Ecuador,44.995049560027375,8.43985414728213,34.39861259586764,20.48813136682061,167.89531451157268,0.3559800857660786,income
2015,Ecuador,45.954294855006154,8.80923106768838,34.90309781629498,19.84012145023856,175.9217951555196,0.3776416554371926,income
2016,Ecuador,45.02006878134655,8.30203377867315,34.2676479053274,20.43388290135413,167.70012860872626,0.3628441536191329,income
2017,Ecuador,44.67302953254211,7.86976863973471,33.804094699563656,20.557173621336858,164.43940846263735,0.3565107346569192,income
2018,Ecuador,45.4402995804359,8.03199067861939,34.41619316088964,20.13780018005005,170.90343956727108,0.3670521945612225,income
2019,Ecuador,45.71153312670134,8.196038350587111,34.48763691750628,19.87375968689708,173.5335309515906,0.3723851262360924,income
2020,Ecuador,47.31127413938529,9.03933963586733,36.04785139009776,19.1843142589269,187.90273607681272,0.4064879422306461,income
1990,Egypt,32.00394103414895,6.04811411084688,26.7321028542842,28.81895323785599,92.75875717501583,0.1693378312116496,consumption
1995,Egypt,30.126960308117027,6.462508711686669,26.04405909690255,30.24476088416894,86.11097702721409,0.1546410192330027,consumption
1999,Egypt,32.76150263867433,8.978579650947891,28.34170431286136,28.867373711460957,98.17901897188904,0.1849845181879792,consumption
2004,Egypt,31.847545429702162,6.334113492807999,27.43801999751599,29.284302962661,93.69531531107599,0.1667046431220394,consumption
2008,Egypt,31.10243606379492,6.606522110378529,26.993434647134467,29.822042197789642,90.5150441009542,0.1607689365663903,consumption
2010,Egypt,30.19145769797163,5.9193398891563405,26.07511159324006,30.23956830837748,86.22845183281368,0.1496826894039918,consumption
2012,Egypt,28.292202773021568,5.22544634150349,24.74718009486666,31.376241297879098,78.87235395700334,0.1314220875134695,consumption
2015,Egypt,31.82335813028051,7.44891267285782,27.782394689257178,29.48698824267078,94.21916697837972,0.1697973232270162,consumption
2017,Egypt,31.533952769400443,6.334363707328911,26.91669952067759,29.404394861558913,91.53971590779598,0.1641858977917498,consumption
1989,El Salvador,,7.828539655095961,,0.0,,,income
1991,El Salvador,53.951897986531314,12.622381010509228,41.38558390393567,15.4611207344827,267.67518742437625,0.5475894231560151,income
1995,El Salvador,49.879737062161276,11.03881300095119,38.81009826624646,17.98498936947938,215.7916108202288,0.4611501700933337,income
1996,El Salvador,50.98217562438825,11.30721089123269,39.35521490764686,17.23692305150995,228.3192585477102,0.4850337783988455,income
1998,El Salvador,54.51571137326185,11.43384414274848,40.52918177873363,14.57031826108634,278.16263895193623,0.609418592048236,income
1999,El Salvador,52.197688989464275,9.506774505011819,38.64789405600081,15.84250922027884,243.95058584867638,0.5474473156630804,income
2000,El Salvador,51.474367743672055,10.98039669474881,38.97702616739993,16.65523133334379,234.02272467610752,0.5048725878551256,income
2001,El Salvador,51.370439053980476,9.82124636503341,38.604464658675965,16.523141505600908,233.63877048193334,0.5098170865963827,income
2002,El Salvador,51.87049174185503,11.45378799945651,38.83234544975115,16.226434499016776,239.3153311166674,0.5231384954880053,income
2003,El Salvador,50.497692560221516,9.27252642193446,37.26456486676924,16.84927675604639,221.16418055390295,0.5287720781237415,income
2004,El Salvador,47.81968454494981,8.58908387149175,35.63806329420047,18.564634174149333,191.96749561499763,0.4329345016662201,income
2005,El Salvador,48.484932484200186,9.69207709141032,36.78020540813069,18.40991361176755,199.78478000364387,0.4355513026367132,income
2006,El Salvador,45.69255924972137,9.31354952406268,35.56170052696999,20.377876449381567,174.5113167964527,0.3664508689735188,income
