"","region_name","region_code","country_name","country_code","year","reporting_level","survey_acronym","survey_coverage","welfare_time","welfare_type","survey_comparability","comparable_spell","poverty_line","headcount","poverty_gap","poverty_severity","watts","mean","median","mld","gini","polarization","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10","cpi","ppp","pop","gdp","hfce","is_interpolated","distribution_type","estimation_type"
"267","Latin America & Caribbean","LAC","Brazil","BRA",2001,"national","PNAD","national",2001,"income",0,"1981 - 2011",2.15,0.130421745573734,0.0521234693019056,0.0299392078188113,0.0802192680138414,13.8742703859677,7.21170724830671,0.652973119688945,0.584133277078682,0.596253135082369,0.00780201213430748,0.0169679160856775,0.0253154253678496,0.0346897272744647,0.0456779333226327,0.0596125181477093,0.0778518469888546,0.106789971193858,0.164331547839413,0.460961101645203,0.365801613587631,2.32737708091736,178211881,6749.88971898625,4017.52246397609,FALSE,"micro","survey"
"268","Latin America & Caribbean","LAC","Brazil","BRA",2002,"national","PNAD","national",2002,"income",0,"1981 - 2011",2.15,0.117386403453265,0.0444803272644293,0.0244990641978783,0.0656664939228691,14.087753845335,7.30518351175721,0.635932893483034,0.581136431266806,0.590283166995665,0.0085995103335513,0.0177405705262558,0.0258003496298795,0.034912817565912,0.0458564775634431,0.0595206011624655,0.0774849888054678,0.105992689115307,0.16275068880896,0.461341306488762,0.394813778642007,2.32737708091736,180476685,6868.70416532586,4015.90299736805,FALSE,"micro","survey"
"269","Latin America & Caribbean","LAC","Brazil","BRA",2003,"national","PNAD","national",2003,"income",0,"1981 - 2011",2.15,0.126058692815425,0.0489366343245066,0.0275678332097064,0.0746132686267096,13.3998594355331,7.10548225195793,0.627238340948002,0.575627918801493,0.582100538069636,0.00847888332759456,0.0179559987797761,0.0262798173102676,0.0356863700284814,0.0466188535251585,0.0607193167138389,0.0791078701368592,0.107497553621641,0.163519994485941,0.454135342070424,0.454601609470329,2.32737708091736,182629278,6865.18150461494,3944.52496861514,FALSE,"micro","survey"
"270","Latin America & Caribbean","LAC","Brazil","BRA",2004,"national","PNAD","national",2004,"income",0,"1981 - 2011",2.15,0.110558118283461,0.0415814917021975,0.0227817988584022,0.0625885273752601,13.4673398664423,7.32527017327208,0.596036638076469,0.564787516395914,0.560515464429535,0.00938048008461183,0.0192691469483009,0.027682102569646,0.0370288814402951,0.0480306448960132,0.0619964634615657,0.0801875342309698,0.107999970208853,0.163042035437836,0.445382740721913,0.48508026459677,2.32737708091736,184722043,7178.35611584129,4052.9259559397,FALSE,"micro","survey"
"271","Latin America & Caribbean","LAC","Brazil","BRA",2005,"national","PNAD","national",2005,"income",0,"1981 - 2011",2.15,0.0996290110876091,0.0365449635778333,0.0198122532193554,0.054080557937455,14.1479521508067,7.74878087271036,0.589818757758195,0.563162962374079,0.550514942333871,0.00964303173651833,0.0196052301737319,0.0279858802591769,0.0374081008412874,0.0483981903662017,0.0624063832331153,0.0801628342758529,0.107237059436622,0.160804670723766,0.446348618953747,0.514362626837419,2.32737708091736,186797334,7325.91235843215,4189.40563279902,FALSE,"micro","survey"
"272","Latin America & Caribbean","LAC","Brazil","BRA",2006,"national","PNAD","national",2006,"income",0,"1981 - 2011",2.15,0.0826423556182742,0.0308686856120772,0.0168627887882759,0.0448961413319637,15.1975534357095,8.44119881815473,0.573529217785521,0.556473170728186,0.538275730189812,0.00993977593796842,0.0202923728703913,0.0289683145159599,0.0384518547544182,0.0493686289879851,0.0630119197908799,0.0809803742629184,0.10750443425632,0.160913746510361,0.44056857811281,0.533379558573616,2.32737708091736,188820682,7534.55155911426,4365.9154161591,FALSE,"micro","survey"
"273","Latin America & Caribbean","LAC","Brazil","BRA",2007,"national","PNAD","national",2007,"income",0,"1981 - 2011",2.15,0.0787037529959531,0.0315415007996608,0.0187077480363075,0.0473737010628371,15.7149128346217,9.04437662162713,0.565231396400019,0.549277443332388,0.523448298691805,0.00961741906370292,0.0205967202946989,0.0294903077160518,0.0394151858329426,0.0509273268567012,0.065192842582273,0.0827586900527742,0.109145398400964,0.160913952109513,0.431942157090388,0.555494476369223,2.32737708091736,190779453,7909.83475750883,4599.25488886242,FALSE,"micro","survey"
"274","Latin America & Caribbean","LAC","Brazil","BRA",2008,"national","PNAD","national",2008,"income",0,"1981 - 2011",2.15,0.0650766187634428,0.0248230489622659,0.014148717794525,0.0359138150552931,16.558107228751,9.67267790436641,0.540846221922376,0.540432800232665,0.509656835948324,0.0104427405988825,0.0214631109050318,0.0307316556254878,0.0406499543676177,0.0520673769722247,0.0661589342832053,0.0833530705417976,0.109474181612496,0.160669455867818,0.424989519225438,0.59021584609234,2.32737708091736,192672317,8231.1102691656,4852.38566183687,FALSE,"micro","survey"
"275","Latin America & Caribbean","LAC","Brazil","BRA",2009,"national","PNAD","national",2009,"income",0,"1981 - 2011",2.15,0.0612039191107678,0.0240283732493722,0.0136735301093106,0.0346410153705222,17.0661040938995,10.1038600224693,0.534409435664773,0.536872336425235,0.501289705201147,0.010452515903801,0.0217506893705989,0.0311371247394335,0.0413081265938139,0.0527200437697053,0.0667656223394469,0.0839774724464101,0.109804294578202,0.160244302296828,0.421839807961727,0.615849515031326,2.32737708091736,194517549,8142.77083855301,5021.21877265122,FALSE,"micro","survey"
"276","Latin America & Caribbean","LAC","Brazil","BRA",2011,"national","PNAD","national",2011,"income",0,"1981 - 2011",2.15,0.0532249032827673,0.0219761251923792,0.0127952007962869,0.0294083580913109,18.3719708185588,11.1259088368305,0.519058395014541,0.529475925673624,0.485814749973356,0.01062667594223,0.0226234226717833,0.032304638949601,0.0425109694995653,0.0540022222148664,0.0683443595507455,0.0849832985841108,0.109685063582984,0.157810656799688,0.417108692204421,0.691962618602818,2.32737708091736,198185302,8935.28805708641,5488.06662074894,FALSE,"micro","survey"
"277","Latin America & Caribbean","LAC","Brazil","BRA",2012,"national","PNADC-E1","national",2012,"income",1,"2012 - 2021",2.15,0.0449351123843916,0.0168687142177835,0.00923246942077245,0.0209123032556645,19.707026371093,11.7787165640798,0.522905207794052,0.534398527362228,0.485393859502442,0.0109539715434803,0.0225509210867842,0.0318422416711911,0.0417610286977923,0.0531637937449396,0.0667417068617348,0.0837135193537784,0.108524274001755,0.156883933511211,0.423864609527358,0.722036510810231,2.32737708091736,199977707,9025.32484753836,5629.11430470454,FALSE,"micro","survey"
"278","Latin America & Caribbean","LAC","Brazil","BRA",2013,"national","PNADC-E1","national",2013,"income",1,"2012 - 2021",2.15,0.0372855167138012,0.0129036313751485,0.00677849891165845,0.0157232076997031,20.5442096473414,12.3888952589593,0.504340642485275,0.526865402602117,0.479770793385007,0.0116937764716178,0.0231106078767077,0.0326520740443443,0.042716105613807,0.0540721575239589,0.0676043592609764,0.0842707653356338,0.109022326685265,0.157475408859362,0.4173824183283,0.766833857581571,2.32737708091736,201721767,9216.14336043625,5774.3583620826,FALSE,"micro","survey"
"279","Latin America & Caribbean","LAC","Brazil","BRA",2014,"national","PNADC-E1","national",2014,"income",1,"2012 - 2021",2.15,0.0332594860053739,0.011230914034275,0.00597835864015152,0.0128812062539365,20.9747765105962,12.8163045378615,0.489270750978033,0.520331403149989,0.472406861896132,0.0121945484688038,0.023903484759419,0.0333304769402094,0.0434380342874417,0.0548223297007333,0.0679233401637235,0.0849736447986109,0.110117305597288,0.158805694615717,0.41049114066806,0.815367122430996,2.32737708091736,203459650,9183.4707680256,5853.38650060002,FALSE,"micro","survey"
"280","Latin America & Caribbean","LAC","Brazil","BRA",2015,"national","PNADC-E1","national",2015,"income",1,"2012 - 2021",2.15,0.0387747282282964,0.013429215662395,0.00720792088941338,0.0153970758004903,20.3471321836074,12.4947156102134,0.490360313959336,0.519308287305571,0.471779650272506,0.0117775264328328,0.0237777142367305,0.0333898600415276,0.043747081899654,0.0552323661511628,0.0686761234485733,0.0856242617698814,0.110374007682759,0.15885157575833,0.408549482578563,0.888993923686839,2.32737708091736,205188205,8783.22598387817,5618.17269509925,FALSE,"micro","survey"
"281","Latin America & Caribbean","LAC","Brazil","BRA",2016,"national","PNADC-E1","national",2016,"income",1,"2012 - 2021",2.15,0.0470619244519363,0.0174777932686586,0.00952990188982662,0.0217796717518284,20.3463736743056,12.1347827956937,0.524476319605361,0.533428448323977,0.492563264070985,0.010529463339923,0.0221852184842695,0.0317716703500755,0.0420434774373966,0.0533141108158211,0.0671890200499189,0.0840829590229921,0.108947792102741,0.159653544620777,0.420282743776048,0.966684375768851,2.32737708091736,206859578,8426.85335245502,5360.5764203722,FALSE,"micro","survey"
"282","Latin America & Caribbean","LAC","Brazil","BRA",2017,"national","PNADC-E1","national",2017,"income",1,"2012 - 2021",2.15,0.0526904927250753,0.0200423352537479,0.0108905637133966,0.0257404688373148,20.3299576839285,12.1989405616501,0.52932084125919,0.53334050035789,0.4911580588286,0.0100041466803658,0.0220278523940059,0.0317637010530865,0.0422084019513362,0.0536473385727615,0.0677578703762903,0.0851835760060547,0.109150172288962,0.158426668955408,0.419830271721711,1,2.32737708091736,208504960,8470.95078857257,5422.93635197161,FALSE,"micro","survey"
"283","Latin America & Caribbean","LAC","Brazil","BRA",2018,"national","PNADC-E1","national",2018,"income",1,"2012 - 2021",2.15,0.053017624951066,0.0200686583410933,0.0108872851731591,0.0260120282857465,21.0236305971103,12.4881557738632,0.541898566445873,0.538709473689069,0.496371770696436,0.00967902352417564,0.0215472562537113,0.0311112432835027,0.0415206283407545,0.0530754374964133,0.0671503593970928,0.083929298489658,0.10896639968936,0.158495156735103,0.424525196790235,1.0366484315192,2.32737708091736,210166592,8553.87618653936,5506.79914683922,FALSE,"micro","survey"
"284","Latin America & Caribbean","LAC","Brazil","BRA",2019,"national","PNADC-E1","national",2019,"income",1,"2012 - 2021",2.15,0.0538858086276837,0.021114146176331,0.0116439248982383,0.0274306996237438,21.1151289634416,12.8876878654597,0.537630010930888,0.534857704434064,0.48606958119016,0.00947931854569648,0.0214816293842622,0.0314103260908194,0.0420893785766737,0.0539425972265695,0.0685374946681046,0.0850930800838374,0.110139270615001,0.158593245162191,0.41923365964688,1.07534628319599,2.32737708091736,211782878,8592.22153753537,5605.51687303188,FALSE,"micro","survey"
"285","Latin America & Caribbean","LAC","Brazil","BRA",2020,"national","PNADC-E5","national",2020,"income",1,"2012 - 2021",2.15,0.0194955845692118,0.00670181271641544,0.00349864636887004,0.00839111386005098,21.0372077471604,13.4884857241175,0.42064259874071,0.488803808719172,0.407336278615492,0.015778414615133,0.0289516565171706,0.0387831517634838,0.0482378519245139,0.0585912827969628,0.0701284522124135,0.085134892200189,0.107743371830711,0.152190709906942,0.394460216232483,1.10988393349873,2.32737708091736,213196304,8204.20272600881,5265.79327505457,FALSE,"micro","survey"
"286","Latin America & Caribbean","LAC","Brazil","BRA",2021,"national","PNADC-E5","national",2021,"income",1,"2012 - 2021",2.15,0.0582456028316454,0.0208516919461223,0.0107421987298781,0.0265620521050933,19.1779673478331,11.594398665337,0.518295937042177,0.529166916297282,0.484686006018764,0.0101675448297942,0.0227726706960133,0.0326963824307724,0.0426766984450438,0.0538674667671347,0.0670550421474035,0.0850737065421619,0.111137617531143,0.159172636600273,0.415380234010261,1.20202275848346,2.32737708091736,214326223,8537.93922013226,5423.44794293777,FALSE,"micro","survey"
"287","South Asia","SAS","Bhutan","BTN",2003,"national","BLSS","national",2003,"consumption",0,"2003",2.15,0.133622052976466,0.0225027390899072,0.00592957806877043,0.0263362311583871,5.98657641836067,4.23297529171481,0.272454962254902,0.408980009086837,0.370746719201244,0.028127057482822,0.0372048300685615,0.0455734904446734,0.0541015269730066,0.0650050064845854,0.0772559704518271,0.0950062074190181,0.118221398681489,0.157328035580504,0.32217647641351,0.419797141159851,20.4737873077393,634627,1338.5095638079,644.28798679159,FALSE,"micro","survey"
"288","South Asia","SAS","Bhutan","BTN",2007,"national","BLSS","national",2007,"consumption",1,"2007 - 2017",2.15,0.0585342114882354,0.0112385823502767,0.00338102644156868,0.0135916221962591,7.2404475996492,5.50820303889112,0.239599047631769,0.380907721945656,0.343077065432978,0.0273131095386917,0.0392809150196418,0.049010666625822,0.0589352316031253,0.0697720699314068,0.0832785629703141,0.099954333741354,0.12146981060473,0.157300168758238,0.293685131206686,0.513132340972635,20.4737873077393,681614,1795.07301885531,893.541502288798,FALSE,"micro","survey"
"289","South Asia","SAS","Bhutan","BTN",2012,"national","BLSS","national",2012,"consumption",1,"2007 - 2017",2.15,0.0173033004260497,0.00282062055610625,0.000736990407767724,0.00332385590222985,9.90516714946271,7.38061649908515,0.249460125858129,0.3880932705629,0.331430416886106,0.0274816774430087,0.0398150330567792,0.0491798731423808,0.0585671462471094,0.0691723039786207,0.0811885667647536,0.0968914921137214,0.117175749364255,0.153146362605767,0.307381795283603,0.749669481545066,20.4737873077393,721145,2411.89805675837,936.846906112131,FALSE,"micro","survey"
"290","South Asia","SAS","Bhutan","BTN",2017,"national","BLSS","national",2017,"consumption",1,"2007 - 2017",2.15,0.00945762398680704,0.00155993882555565,0.000453706089759544,0.00189571077861152,10.7626732589577,8.25559145058675,0.23230893770362,0.374414095548516,0.35379981197506,0.027371020651022,0.0393846401903393,0.0489845959791078,0.0589007283636132,0.0703151141812371,0.0842377235999628,0.101670236638764,0.125336007975563,0.164484391602743,0.279315540817646,1,20.4737873077393,756121,2998.4752634982,1519.18294389358,FALSE,"micro","survey"
"291","Sub-Saharan Africa","SSA","Botswana","BWA",1985,"national","HIES","national",1985.57,"consumption",0,"1985 - 1993",2.15,0.417943510085905,0.174071778691072,0.0923983474310793,0.266308924139389,4.64305201302756,2.62570064177486,0.522773257978491,0.542121054871037,0.522987625172206,0.0143442708349102,0.0216151956779671,0.0297480554318776,0.0390920376902515,0.0502009962857461,0.0640303779774598,0.0824309266641184,0.109685145638396,0.159544309107559,0.429308684691714,0.074842268471721,5.00866317749023,1138704,2654.06924549183,823.476596803433,FALSE,"group","survey"
"292","Sub-Saharan Africa","SSA","Botswana","BWA",1993,"national","HIES","national",1993.33,"consumption",0,"1985 - 1993",2.15,0.341096240234375,0.13093173287338,0.0651600668902428,0.186821520017073,6.60581024422838,3.19221188830697,0.672966879948105,0.607906503806518,0.53020523209739,0.0119106193719219,0.0184237284580862,0.0253904064939726,0.0333796624763188,0.042887832962091,0.0547239930901835,0.0704546152677494,0.0937730079580902,0.137055553133403,0.512000580788184,0.176912306958415,5.00866317749023,1462262,4065.38554009802,1215.73827448227,FALSE,"group","survey"
"293","Sub-Saharan Africa","SSA","Botswana","BWA",2002,"national","HIES","national",2002.53,"consumption",1,"2002 - 2015",2.15,0.291394067277003,0.110645029699894,0.0565552958112691,0.165112933071886,9.55829238907999,3.67873964165648,0.795885699728515,0.647313079805152,0.768250372171151,0.00823832045331975,0.0144841119893524,0.0198973866824448,0.0261661871422168,0.0336981995530842,0.0444267980735566,0.0629543440486249,0.0955021967989745,0.16380499993657,0.530827455321854,0.376646449440266,5.00866317749023,1795130,5030.13897557919,1432.90313671329,FALSE,"micro","survey"
"294","Sub-Saharan Africa","SSA","Botswana","BWA",2009,"national","CWIS","national",2009.25,"consumption",1,"2002 - 2015",2.15,0.176867085239298,0.0554930732192818,0.0255179410363635,0.0788179221545021,11.0097275475245,5.15778529399328,0.668628035735764,0.604590468010625,0.607351991080905,0.0105167679177477,0.0178901364196968,0.024987652849354,0.0319232855114174,0.0412616520886567,0.0540681839742566,0.071331669136518,0.0975581619755614,0.154328009925928,0.496134480200858,0.673975967437662,5.00866317749023,2048997,5031.85733110477,2169.95708131939,FALSE,"micro","survey"
"295","Sub-Saharan Africa","SSA","Botswana","BWA",2015,"national","BMTHS","national",2015.85,"consumption",1,"2002 - 2015",2.15,0.154262420301819,0.0412335395670782,0.0165280795644647,0.0544122164497043,8.82108723954554,4.84295498710514,0.497053314204046,0.533250267327655,0.548509607177521,0.0153192503299864,0.0241508569480737,0.0309699882280891,0.0390398824247502,0.0486097400838605,0.0622742522842833,0.0815985941109728,0.113067119445529,0.170209982627748,0.414760333516714,0.964001270277134,5.00866317749023,2305171,5869.73294292043,2699.94550708378,FALSE,"micro","survey"
"296","Sub-Saharan Africa","SSA","Central African Republic","CAF",1992,"national","EPCM","national",1992.43,"consumption",0,"1992",2.15,0.821854721956734,0.562118233289016,0.434565612298468,1.2623739555563,1.46716253416703,0.690048053458674,0.740922179762846,0.613307461015395,0.712696430885072,0.00693415150214527,0.0129719382902789,0.0202077535684233,0.0290897922886282,0.0403423095116167,0.0552320466805547,0.0762380504894766,0.109137450423042,0.172513760543306,0.477332746702528,0.324761347894116,306.808258056641,2991727,464.33546174819,NA,FALSE,"group","survey"
"297","Sub-Saharan Africa","SSA","Central African Republic","CAF",2008,"national","ECASEB","national",2008,"consumption",1,"2008",2.15,0.618842224798608,0.297371167637517,0.181345604995464,0.497047076959615,3.03854122444462,1.67503501486997,0.57063695911464,0.562366081794087,0.475490591492428,0.012084229414008,0.02124931506416,0.0301899145514488,0.0397192797626068,0.0500589091682955,0.0611353508087749,0.0764663692206334,0.100588181050511,0.146323014785434,0.462185436174123,0.654286497384553,306.808258056641,4467233,459.562455645483,NA,FALSE,"micro","survey"
"298","Other High Income Countries","OHI","Canada","CAN",1971,"national","SCF-LIS","national",1971,"income",0,"1971 - 1994",2.15,0.0224959101151341,0.016267426073889,0.0136506568945048,0.0229976747304573,32.2018313403533,26.1701034195774,0.287652597310766,0.372571429936984,0.324604385084232,0.0172502618959862,0.0387351293674866,0.0526352447769894,0.0642205972234503,0.0750006073054439,0.0880114844900132,0.104421901991266,0.126212998998786,0.163562687309758,0.26994908664082,0.160117562410768,1.28666484355927,21962032,21452.0049125111,11173.8106035618,FALSE,"micro","survey"
"299","Other High Income Countries","OHI","Canada","CAN",1975,"national","SCF-LIS","national",1975,"income",0,"1971 - 1994",2.15,0.00998014987669419,0.00727301715525248,0.0061956009429004,0.00352570741874093,40.1685654068289,33.9523654466036,0.211367062827835,0.332983623968966,0.287710332406827,0.0237029731867632,0.0446888492300249,0.0576110016140037,0.0681079462852019,0.0786845767611191,0.0909536722460673,0.106006877769982,0.126287636751012,0.157586230222188,0.246370235933638,0.221966642630819,1.28666484355927,23143275,24446.3294096379,13182.7537737681,FALSE,"micro","survey"
"300","Other High Income Countries","OHI","Canada","CAN",1981,"national","SCF-LIS","national",1981,"income",0,"1971 - 1994",2.15,0.00494720887794012,0.00359658713333255,0.00291378192865448,0.00192385439071586,45.5037672004343,38.5829740098345,0.191723980929646,0.324386360480684,0.280612753101826,0.0263427677714937,0.0462423889560305,0.0586492983439962,0.0682450367579504,0.0789223057392083,0.0908201127841746,0.105579623884485,0.126012508339611,0.156511668519808,0.242674288903243,0.379720134982269,1.28666484355927,24819915,28228.389113136,14400.2362608371,FALSE,"micro","survey"
"301","Other High Income Countries","OHI","Canada","CAN",1987,"national","SCF-LIS","national",1987,"income",0,"1971 - 1994",2.15,0.00221096777421257,0.000706455623692966,0.000225729001602099,0.000851137765725875,46.819264515843,39.9708273812344,0.174737822272071,0.314740259544159,0.269737079779804,0.0283521027151308,0.0476609249980504,0.0596935858887765,0.0697615138148922,0.0796614202861898,0.0912864922213973,0.105493157287944,0.12494824797839,0.154693616918178,0.238448937891049,0.525014381993934,1.28666484355927,26446601,31043.5389454228,15793.7931410537,FALSE,"micro","survey"
"302","Other High Income Countries","OHI","Canada","CAN",1991,"national","SCF-LIS","national",1991,"income",0,"1971 - 1994",2.15,0.00217573773239149,0.0012467290022646,0.000714393643106612,0.00185156355234064,47.1153536063798,40.3217862185403,0.170112343628599,0.310210856918952,0.26525507993142,0.0290811805938126,0.047960050298047,0.0601352472857649,0.0706103423137592,0.0804188759508132,0.0918687003169488,0.10614001458444,0.124771002239247,0.153003970935166,0.236010615482001,0.634592026911429,1.28666484355927,28037420,30678.2963105396,16079.9770074842,FALSE,"micro","survey"
"303","Other High Income Countries","OHI","Canada","CAN",1994,"national","SCF-LIS","national",1994,"income",0,"1971 - 1994",2.15,0.00248140967652439,0.00155709668107213,0.000977085765862663,0.00245046982710301,47.9902850466077,41.3542125197038,0.173221759226172,0.312557360971702,0.266775910769666,0.0288886605115423,0.0474038515546887,0.059587555087664,0.0701344398114435,0.0803187455966248,0.0920724872778017,0.105368664659966,0.124992483230855,0.155059425090067,0.236173687179347,0.657146481596089,1.28666484355927,29000663,32090.7833144686,16543.8606410461,FALSE,"micro","survey"
"304","Other High Income Countries","OHI","Canada","CAN",1996,"national","SLID-LIS","national",1996,"income",1,"1996 - 2018",2.15,0.00249517820951344,0.00157375776795736,0.000992599848284627,0.00248569402395308,45.4926180139111,38.740197548827,0.191825363999978,0.327680513903368,0.273523827574864,0.0277677458922244,0.04483254042872,0.0571416983252105,0.0686870082791001,0.0795576162846893,0.0910140651127993,0.105100599795268,0.123763440197915,0.152797099123171,0.249338186560902,0.681809455135673,1.28666484355927,29610218,32798.2696338247,17058.8445890191,FALSE,"micro","survey"
"305","Other High Income Countries","OHI","Canada","CAN",1997,"national","SLID-LIS","national",1997,"income",1,"1996 - 2018",2.15,0.00247711476542662,0.00169815229602048,0.00116414518242273,0.00286574160717338,46.2298347826694,39.2235543338103,0.195991753911819,0.331169439183808,0.273217484134547,0.0276605689553528,0.0449419133434376,0.0569473137007886,0.06799427622932,0.078988368641764,0.0906067655569724,0.104103815355942,0.12289856121458,0.152137274095014,0.25372114290683,0.69286308369026,1.28666484355927,29905948,33861.1470978248,17715.9111043537,FALSE,"micro","survey"
"306","Other High Income Countries","OHI","Canada","CAN",1998,"national","SLID-LIS","national",1998,"income",1,"1996 - 2018",2.15,0.00499655633356987,0.00217468271201329,0.00137563279238503,0.00364414297104203,47.906847814642,40.425864195994,0.200252283499827,0.332172454181777,0.272568076688677,0.0272836134173645,0.0448217543778902,0.0572761616983827,0.0682943251898074,0.0788077573948101,0.0902410809310062,0.104243848934348,0.122492763843525,0.151379958715437,0.255158735497429,0.699763579368304,1.28666484355927,30155173,34889.6713113013,18050.400664544,FALSE,"micro","survey"
"307","Other High Income Countries","OHI","Canada","CAN",1999,"national","SLID-LIS","national",1999,"income",1,"1996 - 2018",2.15,0.00490963058321327,0.00193153992568344,0.00126779596613946,0.00325217368275597,49.1203766008716,41.8381026963797,0.199114432726495,0.330609337713064,0.273808809311098,0.0267710348275835,0.0446226456872403,0.057230854105607,0.0684500631328191,0.0793903274553626,0.0910729153207412,0.104887877242472,0.123677496561478,0.152492365242694,0.251404420424001,0.711903385702595,1.28666484355927,30401286,36393.9636927699,18608.9334373678,FALSE,"micro","survey"
"308","Other High Income Countries","OHI","Canada","CAN",2000,"national","SLID-LIS","national",2000,"income",1,"1996 - 2018",2.15,0.00247820894719238,0.00146016303595029,0.000860329430240758,0.00220474127622264,50.680657650995,42.8809998642806,0.200296743174254,0.334182943478959,0.27446713875046,0.0266930731812411,0.0444817449342218,0.0570017309135007,0.0677202374502085,0.0790229909903563,0.0904274189177854,0.104337636885625,0.123141450695749,0.151246183775176,0.255927532256135,0.731263143752628,1.28666484355927,30685730,37923.4864630225,19185.6919235214,FALSE,"micro","survey"
"309","Other High Income Countries","OHI","Canada","CAN",2001,"national","SLID-LIS","national",2001,"income",1,"1996 - 2018",2.15,0.00249381557377913,0.00137290052487601,0.000755812046016097,0.00199422585111555,52.6071579364922,44.2128886886403,0.200687212776954,0.33554784809443,0.279911222281197,0.0268932391674374,0.0442695511003346,0.0565322049464425,0.0675650571860448,0.0782228609976871,0.0903269928128219,0.104272395702074,0.123289409565493,0.152166878380939,0.256461410140727,0.749728438522869,1.28666484355927,31020902,38185.2196712381,19434.7935248424,FALSE,"micro","survey"
"310","Other High Income Countries","OHI","Canada","CAN",2002,"national","SLID-LIS","national",2002,"income",1,"1996 - 2018",2.15,0.00242305765267244,0.00130802975708306,0.000706108599408579,0.0018806581656335,53.0595603119497,44.5059910816023,0.200366036216219,0.335603094834689,0.283192496545416,0.0266505798450473,0.0441381286512766,0.0563197586258453,0.0675096283628494,0.0782925532946046,0.0902902574661498,0.104927425487719,0.12379463110811,0.153130003172233,0.254947033986165,0.7666602898091,1.28666484355927,31360079,38912.2097402286,19993.2732838732,FALSE,"micro","survey"
"311","Other High Income Countries","OHI","Canada","CAN",2003,"national","SLID-LIS","national",2003,"income",1,"1996 - 2018",2.15,0.00237108543692461,0.00133753303456873,0.000754504494314225,0.0019688213981474,53.136893370191,44.5770002560001,0.203157820329756,0.338094653407828,0.282414845565011,0.0266375989698215,0.0434007187811388,0.0563608088237588,0.0673348572197946,0.0780658201706027,0.0901246885667756,0.10442682965909,0.123510710726882,0.152603584539957,0.257534382542178,0.787809042547538,1.28666484355927,31644028,39257.7618963901,20357.5826739394,FALSE,"micro","survey"
"312","Other High Income Countries","OHI","Canada","CAN",2004,"national","SLID-LIS","national",2004,"income",1,"1996 - 2018",2.15,0.00243558493689386,0.00145397607510703,0.000867983043810297,0.00221333612086892,54.3259546000901,45.6491000283754,0.203919191863824,0.337764822209668,0.28348293895996,0.0261428421414626,0.0436309003280084,0.0562975728938718,0.0672410382920578,0.0783656792091815,0.0901236991062472,0.1047516945571,0.124082498435578,0.153340448403393,0.2560236266331,0.802440728607755,1.28666484355927,31940655,40093.807340436,20785.8955725081,FALSE,"micro","survey"
"313","Other High Income Countries","OHI","Canada","CAN",2005,"national","SLID-LIS","national",2005,"income",1,"1996 - 2018",2.15,0.00244989855579446,0.00151539461598035,0.000937353441313223,0.00236117806188049,55.6477832648598,46.9416506261897,0.203591023250998,0.336218044927574,0.280230678777111,0.0263473301546833,0.0442597817641413,0.0565447878544063,0.0674000309313363,0.0783227879128019,0.0903500030130647,0.104721103603056,0.12355172310868,0.152406251317702,0.256096200340129,0.820203138340475,1.28666484355927,32243753,40989.5268239475,21399.1873018211,FALSE,"micro","survey"
"314","Other High Income Countries","OHI","Canada","CAN",2006,"national","SLID-LIS","national",2006,"income",1,"1996 - 2018",2.15,0.00249147582034689,0.00147604594047046,0.0008744662904559,0.00223625697024704,57.2296196911132,47.3707880895942,0.206364671178221,0.340905387193847,0.287035026135931,0.0269357476678138,0.0438357298283757,0.0554934194852366,0.0666239119404143,0.0773354131511265,0.0891854303352557,0.104067889175976,0.123279689866308,0.152600544352711,0.26064222419678,0.836623819089096,1.28666484355927,32571174,41646.4146368665,22073.3405082846,FALSE,"micro","survey"
"315","Other High Income Countries","OHI","Canada","CAN",2007,"national","SLID-LIS","national",2007,"income",1,"1996 - 2018",2.15,0.00248252421071194,0.000920818464014842,0.000341550201207299,0.00115064306569771,59.4928729312132,49.3932184730762,0.201814286268909,0.33841007895727,0.282253415667874,0.0274119239069046,0.0445582673471618,0.0562720184886849,0.0667845583786407,0.0772571800346233,0.0891183260462904,0.103434179482729,0.122767532640396,0.152249304167807,0.260146709506762,0.854514106617243,1.28666484355927,32889025,42097.4351198181,22824.6631516765,FALSE,"micro","survey"
"316","Other High Income Countries","OHI","Canada","CAN",2008,"national","SLID-LIS","national",2008,"income",1,"1996 - 2018",2.15,0.00245462284099545,0.00110333377302509,0.000495939903420806,0.00146519902938793,60.5425060685727,50.5767326911456,0.205457447477431,0.339305673029061,0.282404233641434,0.026642712478972,0.0438649437941304,0.056289148275527,0.0669834964678644,0.0776619347879199,0.0896731254653042,0.104052611785064,0.122976553406087,0.152407819056416,0.259447654482713,0.874768396075889,1.28666484355927,33247118,42063.6330521731,23254.1956588789,FALSE,"micro","survey"
