Entity,region_name,region_code,country_code,Year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
China - rural,East Asia and Pacific,EAP,CHN,2019,rural,CNIHS,national,2019.0,consumption,2,2013 - 2019,1.9,0.0016255737304687,0.0003566128158918134,0.0001647606292637903,0.0004032586116448915,9.670360822495647,7.898763187332294,0.1757396951912585,0.3267486211801867,0.2703670964334714,0.0353633211056121,0.0465721748138179,0.0566654395877666,0.0664020732928473,0.0764136323754169,0.087428867012951,0.1005917639809531,0.118299491645257,0.1478457929028159,0.264417443282562,1.242458777868,3.039221925875,558762145,10155.417555725751,4112.405793849923,False,aggregate,survey
China - urban,East Asia and Pacific,EAP,CHN,2019,urban,CNIHS,national,2019.0,consumption,2,2013 - 2019,1.9,0.00040511474609375,0.00010444863516947934,5.269202033730824e-05,0.0001170632192512447,16.556761635165255,13.009149048763504,0.2294823536686444,0.3705255716145623,0.3258059776616872,0.0276645899311503,0.0392915631849518,0.0502141893199902,0.0610740490100965,0.0724939167742283,0.0852740120074926,0.1007418229472064,0.1217322033569452,0.1568439926874441,0.2846696607804942,1.190077215313,3.905400174749,848982855,10155.417555725751,4112.405793849923,False,aggregate,survey
China,East Asia and Pacific,EAP,CHN,2019,national,CNIHS,national,2019.0,consumption,2,2013 - 2019,1.9,0.0008895393258250908,0.0002045376417101377,9.717429256056407e-05,0.0002306598943188108,13.823411426557154,,0.2378072150067879,0.3816834246412015,0.3429761850684357,0.0282494059395527,0.0389656100703969,0.0487340621147407,0.0586934280013045,0.0696398342549488,0.0825147849894275,0.0987263739819469,0.1211235890223634,0.1583893998623223,0.2949635117614541,1.242458777868,,1407745000,10155.417555725751,4112.405793849923,False,aggregate,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1985,national,EPAM,national,1985.08,consumption,0,1985 - 1988,1.9,0.075808130561935,0.0221969702846601,0.0113528587130375,0.0360194675311276,8.503360200613308,5.796989757966037,0.3667627470007047,0.4552626809927137,0.3968326644123272,0.0178992383126153,0.03159308957988,0.0416889246924649,0.0516483648363967,0.0620629864075121,0.0756857943354455,0.0915946491534499,0.1149202443702843,0.1568284346579196,0.3560782736540306,0.3199038592087598,243.460861206055,9918204,2164.419700695641,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1986,national,EPAM,national,1986.08,consumption,0,1985 - 1988,1.9,0.0353075330118593,0.0072771610364479,0.0022520133886395,0.0088404143141572,7.048975269022036,5.310807377944949,0.2367515073620676,0.3796976141502416,0.3354245701112935,0.0281089638571115,0.0407530222728717,0.0496619321800855,0.0591036880743245,0.0694409836217123,0.0821368251233814,0.0967105774431894,0.1196156858142097,0.1591253259843079,0.2953429956288059,0.3501168962473702,243.460861206055,10307268,2150.6034015926566,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1987,national,EPAM,national,1987.17,consumption,0,1985 - 1988,1.9,0.0740753553669615,0.0180159605594532,0.0063435163883559,0.02294719671497,6.442441993135859,4.729644298816038,0.2744581615222894,0.4051009916070047,0.346079812494339,0.0245379499369914,0.0383235213899282,0.0473314524226169,0.0565045851338796,0.0674738731974896,0.0804153180950429,0.0952248292691398,0.1144506213876708,0.1554047469423374,0.3203331022249017,0.3767454228877846,243.460861206055,10698188,2064.7879188354577,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1988,national,EPAM,national,1988.33,consumption,0,1985 - 1988,1.9,0.1186590629429562,0.0284637292861213,0.0099493490432558,0.0357085951384274,5.0906265905249874,3.8811168224621415,0.2267137276048161,0.3688628592491038,0.3338248547124473,0.0268932527376215,0.0412273968668262,0.0516895703363601,0.0614943948213956,0.0708278969938074,0.0838737378361038,0.1012303366156185,0.1236462986843819,0.155788698490456,0.2833284166174281,0.3995442362612454,243.460861206055,11094740,2013.6148156474044,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1992,national,EP,national,1992.57,consumption,1,1992 - 1998,1.9,0.2370635249497196,0.0724144894149518,0.0320979635004734,0.1007162259617881,4.104348253112122,3.1123911250041245,0.2658618222416269,0.3938576430802857,0.3587780160835281,0.0228430173240345,0.0369669060852336,0.0474678955301485,0.0580470487526238,0.069739289836211,0.0835717760032826,0.1001528089830969,0.1230709620041312,0.1629677390073834,0.2951725564738578,0.4282109569115386,243.460861206055,12812428,1771.7749930077775,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1995,national,ENV,national,1995.0,consumption,1,1992 - 1998,1.9,0.2160188358834782,0.0524271011796266,0.0193012707128404,0.0673445156863987,4.264902762480284,3.1346066677691997,0.2716668424153357,0.4056382046110408,0.3514964445390847,0.0270684288154363,0.0387477980327602,0.047018416973267,0.0547352858190378,0.0652789575225634,0.0800512268171025,0.095347364046618,0.1161300501548805,0.1477842862029484,0.3278381856153849,0.6227473865149386,243.460861206055,14199759,1723.1573687997338,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,1998,national,ENV,national,1998.0,consumption,1,1992 - 1998,1.9,0.2704362894411221,0.082539782119964,0.0341162186720439,0.1100772810208899,3.705168887161763,2.75941759248083,0.2537940181956115,0.3895996265484659,0.3374041306879836,0.0255802307094402,0.0379315698543615,0.0484952362145523,0.0598286822101365,0.0705690941190214,0.0813148257590467,0.094677130199995,0.1195687434385311,0.1612250848753902,0.3008094026195227,0.694470755503403,243.460861206055,15589407,1933.073201753788,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,2002,national,ENV,national,2002.0,consumption,2,2002 - 2015,1.9,0.2437730626326196,0.0765395975198708,0.0345557605011685,0.1066869339802685,3.9401766086127568,2.787899358049032,0.2893349783918978,0.4134004164235457,0.3616849778768751,0.0230253495798457,0.0375904179001344,0.0482393047370509,0.0575908075715517,0.0657768954527585,0.0768366854797188,0.0916294253539282,0.1143824940043544,0.1578072782321127,0.3271213416885439,0.7713495729754521,243.460861206055,17231539,1679.4065368030272,,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,2008,national,ENV,national,2008.0,consumption,2,2002 - 2015,1.9,0.3043707477799116,0.110065882953488,0.0556985580240222,0.1622536724922892,3.7804533517668566,2.696330674043785,0.3251256305843172,0.4318373325741026,0.3925334202273607,0.0184468113803109,0.0327086541501057,0.0443146080647955,0.0539913950489738,0.0646437021265939,0.0785714251022538,0.0960136382464089,0.1211892083801982,0.1636878915950763,0.3264326659052836,0.932124109788298,243.460861206055,19605568,1596.2552370465314,1032.3900063769686,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,2015,national,ENV,national,2015.0,consumption,2,2002 - 2015,1.9,0.2983408268523405,0.0976467916448336,0.0462257661181581,0.1401296354179916,3.721493793754408,2.7048794992810667,0.296205846545482,0.4147479995612573,0.3657498669970675,0.0211337595812818,0.0359644255136597,0.0462149141337492,0.0561876264883105,0.0666998762714361,0.079689806466017,0.0963319154473031,0.1200050283467257,0.1584583056162456,0.3193143421352654,1.0569200258626903,243.460861206055,23226148,1972.545683058358,1297.4889560714942,False,micro,survey
Cote d'Ivoire,Sub-Saharan Africa,SSA,CIV,2018,national,EHCVM,national,2018.5,consumption,3,2018,1.9,0.091845918580895,0.0182311130729913,0.0058026148583371,0.022473423178576,5.371436686561383,4.122147487337441,0.226823014724153,0.3718356355745246,0.3267106161935165,0.0289681821441895,0.0413418943887839,0.0505244445522213,0.0597003606716982,0.0708962306494759,0.0832894895090626,0.0983332920434506,0.1201516910198128,0.1568325613201973,0.2899618537011306,1.0697641051253928,243.460861206055,25069226,2247.7766085926496,,False,micro,survey
Cameroon,Sub-Saharan Africa,SSA,CMR,1996,national,ECAM-I,national,1996.0,consumption,0,1996,1.9,0.5116825715470265,0.170290922612736,0.0757602104196933,0.2319561548412235,2.898726660878019,1.853547422160588,0.3251440455901691,0.4444675814039882,0.3901420325037503,0.0248014765166744,0.0361673556635221,0.0442673467779281,0.0511551720086657,0.0597742367672951,0.0701761320234296,0.0850116658897604,0.1113041131059042,0.1558100465826958,0.3615324546641228,0.676311646044858,242.678268432617,13970812,1034.5078697946517,664.7447457797522,False,micro,survey
Cameroon,Sub-Saharan Africa,SSA,CMR,2001,national,ECAM-II,national,2001.0,consumption,1,2001 - 2014,1.9,0.2601385947750779,0.0700819341600394,0.0276408094559106,0.0921396226071675,4.102768134026389,2.89918089449266,0.2979018303230832,0.4213679409584061,0.3541309966158842,0.0248627942408744,0.0368063068452124,0.0454864263958965,0.0543934871507185,0.0652106531698399,0.0771179510503344,0.0921507539173062,0.1139257543678385,0.1535907372536632,0.3364551356083142,0.7873020976375636,242.678268432617,15928910,1124.4323136394253,768.89715289636,False,micro,survey
Cameroon,Sub-Saharan Africa,SSA,CMR,2007,national,ECAM-III,national,2007.0,consumption,1,2001 - 2014,1.9,0.3177693204092014,0.0944404968782662,0.0372591563275829,0.1219468424982687,3.876445926261013,2.678961120589812,0.3031199355032853,0.4282006291689512,0.4040070596290311,0.0245689788690565,0.0336816663559828,0.042661914646042,0.0522471338343925,0.0629408612837812,0.0770685083645148,0.0951877017715955,0.1202349192584346,0.1610287728268352,0.3303795427893637,0.883706088236201,242.678268432617,18730283,1248.6625985933929,848.5819194007258,False,micro,survey
Cameroon,Sub-Saharan Africa,SSA,CMR,2014,national,ECAM-IV,national,2014.0,consumption,1,2001 - 2014,1.9,0.2597455470626673,0.0844853423545425,0.0382208144326575,0.1165592194072669,5.045763313561423,3.41110795697717,0.3788630664058795,0.4664087375714327,0.4509933399053377,0.0172144042095066,0.0279207150738303,0.036866113797867,0.0477896503048125,0.0608124588757479,0.0760602841715691,0.0953383183925976,0.1207936869274364,0.1667728407196387,0.3504315275269919,1.0678133174904718,242.678268432617,22681853,1343.9284552439542,915.1497120589844,False,micro,survey
Democratic Republic of Congo,Sub-Saharan Africa,SSA,COD,2004,national,E123,national,2004.89,consumption,0,2004 - 2012,1.9,0.9427898258786626,0.6409698320656152,0.4745748258239969,1.2611846455844813,0.7430035657002679,0.5281739039494077,0.3008180913328265,0.4216363216646305,0.3838577971770641,0.0220474075720207,0.0348570000838805,0.0446653264965646,0.0542150109623924,0.0651886161841375,0.0781617051352848,0.0959824832481019,0.1198843359895424,0.1610395493500953,0.3239585649779808,0.4980620530281537,546.731811523438,53068869,353.7318995729706,301.443707910669,False,micro,survey
Democratic Republic of Congo,Sub-Saharan Africa,SSA,COD,2012,national,E123,national,2012.4,consumption,0,2004 - 2012,1.9,0.7715222367980189,0.3927229189832089,0.2402940659637213,0.6481076195022553,1.5026828412522164,1.082710192344452,0.3026011247172196,0.4209970921922328,0.3790053060189168,0.0208962622984556,0.0344954170610775,0.0447291169075708,0.0551120231029262,0.0660223436716219,0.0788502691483713,0.0961043758250655,0.1201395314539283,0.1637114371144629,0.3199392234165295,1.089154883376958,546.731811523438,69020749,432.6784073810461,319.263408467834,False,micro,survey
Congo,Sub-Saharan Africa,SSA,COG,2005,national,ECOM,national,2005.0,consumption,0,2005 - 2011,1.9,0.5509105487989038,0.2290648719627499,0.1218909303501837,0.3416497274769384,2.6918669067436576,1.718149333025178,0.3799083095602245,0.4733054182329792,0.4420051268444003,0.0196065308274519,0.0293507203412378,0.038712138733159,0.0474178680708173,0.057762725226388,0.0708629246904124,0.0890078642266893,0.1147360007896193,0.1640193771956776,0.3685238498985448,0.8166255342978128,303.724060058594,3622775,2171.4431370528137,774.0844333637925,False,micro,survey
Congo,Sub-Saharan Africa,SSA,COG,2011,national,ECOM,national,2011.67,consumption,0,2005 - 2011,1.9,0.3956788294937268,0.1616464757404857,0.0861694869394764,0.243227744731789,3.64600267776987,2.366651334851676,0.4222725357221932,0.4893867053593573,0.4443211002167723,0.0156039256548414,0.0263519768728853,0.0357244084959178,0.0465363367036899,0.0590150372782215,0.0726898582431596,0.0901207845300275,0.1166000265628007,0.1580644722441067,0.379293173414341,1.033568234060214,303.724060058594,4394842,2406.925445685155,877.4421314016628,False,micro,survey
Comoros,Sub-Saharan Africa,SSA,COM,2004,national,EIM,national,2004.0,consumption,0,2004,1.9,0.1498353302053128,0.0433334866548594,0.0176179178647437,0.0581743432204703,7.598041593109028,4.068369613865052,0.5467120020392864,0.5592516023527048,0.4433280717260177,0.0153851758665098,0.0247109203807466,0.0323996748280887,0.0402555376099651,0.0483038510983617,0.0593688044659937,0.0730665653440006,0.092455445585978,0.1330736549006483,0.480980369919707,0.8051793272794204,235.604125976563,597230,1177.2992390179727,1114.2571494171066,False,micro,survey
Comoros,Sub-Saharan Africa,SSA,COM,2014,national,EESIC,national,2014.0,consumption,1,2014,1.9,0.1907085980848188,0.0678318918191431,0.0326480792381295,0.0967917959673305,5.6185464717946925,3.83900347967289,0.364195813796166,0.4533459471688265,0.4414388196683337,0.0160960139026673,0.0286407572562316,0.0396454097165367,0.0511558325553403,0.0624858545894671,0.076620795606434,0.0982347812124205,0.1235824464504741,0.1668706178931572,0.3366674908172686,1.0174056982045976,235.604125976563,759390,1258.0707027073895,1178.1556237869036,False,micro,survey
Cape Verde,Sub-Saharan Africa,SSA,CPV,2001,national,IDRF,national,2001.77,consumption,0,2001,1.9,0.1657704589249331,0.0468631876855602,0.0198087799373251,0.0635748156748599,7.092518709517966,4.100362594577055,0.4786266935991942,0.5249630323032548,0.4708926388385777,0.0158679221055731,0.0256371187738696,0.0334766148100366,0.042319455774425,0.0521709978136869,0.0648761334989589,0.0809772263188856,0.1045808850297055,0.1536979577270978,0.4263956881477611,0.7933286109329457,48.0573387145996,435701,1983.2975583912369,,False,micro,survey
Cape Verde,Sub-Saharan Africa,SSA,CPV,2007,national,QUIBB,national,2007.33,consumption,1,2007,1.9,0.0835877189961776,0.0191153260176891,0.0070240150483518,0.0245737826190899,7.918204597807643,5.112419526514307,0.3790471093136924,0.4718738891986336,0.420173396450677,0.0195447340857952,0.0302319119326883,0.0387191479299242,0.0487261921473541,0.059147845130505,0.0712936420806428,0.0870964739686189,0.1125153622240735,0.1613216993804186,0.37140299111998,0.8890145419017206,48.0573387145996,475067,2922.2330719626866,1834.703299974882,False,micro,survey
Cape Verde,Sub-Saharan Africa,SSA,CPV,2015,national,IDRF,national,2015.0,consumption,2,2015,1.9,0.0335082289697001,0.0071336280961012,0.0023398845765419,0.0088093856296655,9.113329719825211,6.451717901956318,0.3019117805965615,0.4238108736078773,0.3937483435747294,0.0221749199715844,0.0343990741923792,0.0436196409306662,0.0536438172266405,0.0647857756717848,0.0782466847197855,0.0953833981771362,0.1205673651121203,0.1641571078588279,0.3230222161390651,1.0397289945865955,48.0573387145996,524740,3043.0313815681075,1984.433073517855,False,micro,survey
Djibouti,Middle East and North Africa,MNA,DJI,2002,national,EDAM,national,2002.0,consumption,0,2002,1.9,0.2019600124812031,0.0591038518923888,0.0253714299666963,0.0806240482738853,4.448694864063307,3.337162273992314,0.2733941311515349,0.3999783897667521,0.346271513462048,0.0231302034759452,0.0370480049377497,0.0477730497234385,0.0580426299037447,0.0690986794168454,0.0819855398097939,0.0980207313809781,0.1198055587405917,0.1573541011184118,0.3077415014925023,0.6828939424899101,100.624099731445,746947,1772.395148504956,,False,micro,survey
Djibouti,Middle East and North Africa,MNA,DJI,2012,national,EDAM,national,2012.0,consumption,1,2012,1.9,0.1818139301594021,0.0776571308374099,0.0468603475794286,0.1355088957543484,5.466541653874226,3.915293707917653,0.3898006859464533,0.4513425272786379,0.3809707578518411,0.0126113113742926,0.0301478474857165,0.0431510624840815,0.054467432307487,0.0657912437497228,0.07860715654143,0.095269866081889,0.1166098091644581,0.1594837639189994,0.3438605068919088,1.0373120965328126,100.624099731445,868136,2312.2872957168424,,False,micro,survey
Djibouti,Middle East and North Africa,MNA,DJI,2013,national,EDAM,national,2013.0,consumption,2,2013,1.9,0.2231681002761941,0.074233694344088,0.03790945012186,0.1143671196954687,4.882522497050425,3.527819155057112,0.349546489910969,0.4412707486357961,0.3726049466354729,0.0171242319261051,0.0320874201559772,0.0421251465901608,0.0547251811300825,0.0664397448944479,0.0791280188617071,0.0941548225327283,0.1145724819674528,0.1586569069540609,0.3409860449872776,1.065382106871506,100.624099731445,883296,2386.2481879402044,1398.8242982310896,False,micro,survey
Djibouti,Middle East and North Africa,MNA,DJI,2017,national,EDAM,national,2017.0,consumption,3,2017,1.9,0.1700699172773848,0.0560466252983213,0.0270113747556893,0.0815672859555773,5.12279469984064,3.844242168350824,0.3054306793505422,0.4158799161452292,0.3479778075588822,0.0194143466836856,0.0345476531818088,0.0469741185260195,0.0572425615837373,0.068806257025824,0.0817101462035248,0.0975941340397051,0.1177840744233301,0.1528283781558983,0.3230983301764641,1.1066988070047803,100.624099731445,944100,2893.7588131040065,1946.409347315887,False,micro,survey
Algeria,Middle East and North Africa,MNA,DZA,1988,national,EDCM,national,1988.0,consumption,0,1988,1.9,0.0625091252824393,0.008467619593142,0.0015447040706819,0.0103511567061879,6.642689990495442,4.942825772725843,0.2817322920908802,0.4019490917151458,0.3079208228802679,0.0270037706018173,0.0383876346351554,0.0486946540151315,0.058678608486029,0.0689798135804354,0.0803499264412895,0.0939831478096226,0.1124049307498658,0.1433938621645192,0.3281236515161339,0.1161120621112236,31.5179710388184,24443472,3128.337532957325,1260.2708580323697,False,group,survey
Algeria,Middle East and North Africa,MNA,DZA,1995,national,ENMNV,national,1995.0,consumption,1,1995,1.9,0.0562411132812499,0.0110465611223558,0.003651724959386,0.013959067250897,6.328702527096444,5.119379112993882,0.2085175579872219,0.3533005431139451,0.3133712353858625,0.0287156952007364,0.0409423167781463,0.0522247862266046,0.0632916643700506,0.0748026333974538,0.0875629080161547,0.1028670580878917,0.1234250997285877,0.1572819815749868,0.268885856619387,0.4954074383017997,31.5179710388184,28757788,2834.265192847361,1103.5748129658214,False,group,survey
Algeria,Middle East and North Africa,MNA,DZA,2011,national,ENCNVM,national,2011.17,consumption,2,2011,1.9,0.00449365234375,0.0015092263856538,0.001108405592909,0.0012849728149986,8.210337791720338,7.15852568018615,0.1253313306653883,0.2761573091623685,0.226045571903146,0.0404602133146508,0.0531456054959237,0.0635844232789967,0.0730645493850158,0.0823947373512239,0.0923191432628605,0.1038539568597591,0.1189899568403258,0.1435638338623408,0.2286235803489025,1.0151154753468208,31.5179710388184,36661438,3956.89581506545,1551.8703941529743,False,group,survey
Egypt,Middle East and North Africa,MNA,EGY,1990,national,HIECS,national,1990.5,consumption,0,1990 - 1995,1.9,0.08650849609375,0.0128997036445718,0.0031771426020976,0.0149780566095575,4.44985342600028,3.6096961930130753,0.1693378312116496,0.3200394103414895,0.2553802751294948,0.0384864392611665,0.0486629449151567,0.0579180063499886,0.0669110397867769,0.0762111020654712,0.0864937867169455,0.09883877043442,0.1155338684196828,0.1436230135075493,0.267321028542842,0.1911871648079254,2.871648,56134478,2039.8520784514235,1722.8920898889958,False,group,survey
Egypt,Middle East and North Africa,MNA,EGY,1995,national,HIECS,national,1995.75,consumption,0,1990 - 1995,1.9,0.0561190673828124,0.007614276318673,0.0019144534062576,0.0089260232049945,4.308295510944717,3.5221409539512525,0.1546410192330027,0.3012696030811703,0.2295590589668258,0.0418421568429429,0.053222201253382,0.0611610301819057,0.0689494315861823,0.0772727889772765,0.086723699708016,0.0981969665447166,0.1135746917095681,0.138616442226984,0.2604405909690255,0.3500285067060942,2.871648,62334025,2216.9482074181537,1851.031703327828,False,group,survey
Egypt,Middle East and North Africa,MNA,EGY,1999,national,HIECS,national,1999.75,consumption,1,1999,1.9,0.023776904296875,0.003968630632878,0.0013484787765889,0.0046655894866025,5.348371179375562,4.2184227364799565,0.1849845181879792,0.3276150263867433,0.2409885658304843,0.0388429852816674,0.0506409373744552,0.058536717643538,0.066218175262177,0.074434921552772,0.0838285634549265,0.0953717444845366,0.1111348484979523,0.137574063319361,0.2834170431286136,0.4068425452450814,2.871648,67515591,2556.2291825155617,2022.728653869076,False,group,survey
Egypt,Middle East and North Africa,MNA,EGY,2004,national,HIECS,national,2004.49,consumption,2,2004 - 2008,1.9,0.0516572976841136,0.0077051182281929,0.0018746559911427,0.0089205146829864,4.71073235802646,3.768744148598872,0.1667046431220392,0.3184754542970216,0.2396163041834574,0.0387112353454871,0.0510869172372455,0.0596823863287769,0.0676142598698226,0.0757482308452758,0.0849698622335577,0.0963952217425509,0.11182907702256,0.1395826093995624,0.2743801999751579,0.5122927924649413,2.871648,74172073,2794.45828303749,2141.752232556877,False,micro,survey
Egypt,Middle East and North Africa,MNA,EGY,2008,national,HIECS,national,2008.24,consumption,2,2004 - 2008,1.9,0.0468373278159572,0.0072619306597124,0.001834466159519,0.0084588355426745,4.738834357031744,3.8343974876973848,0.1607689365663903,0.3110243606379493,0.228758892292205,0.0392141319696114,0.052534313893429,0.0610514664236417,0.0687279872968662,0.0766925223943489,0.0854499716005298,0.0965300265864946,0.1119038224300653,0.1379614109336662,0.2699343464713492,0.7514607148130211,2.871648,79636081,3336.028058467813,2525.931675457452,False,micro,survey
Egypt,Middle East and North Africa,MNA,EGY,2010,national,HIECS,national,2010.49,consumption,3,2010 - 2017,1.9,0.0215134670379278,0.0026617470030902,0.0006004081266751028,0.0030479423140551,5.258986193093225,4.290898501736817,0.1496826894039918,0.3019145769797162,0.228713990038361,0.0406807961039709,0.0532589046550581,0.0617559609445284,0.0693535173369466,0.0773465040432727,0.0862374456345376,0.0974606554210176,0.1130438735185044,0.1401112264097699,0.2607511159323934,0.9533628694001228,2.871648,82761244,3478.940245607728,2668.887058480944,False,micro,survey
Egypt,Middle East and North Africa,MNA,EGY,2012,national,HIECS,national,2012.49,consumption,3,2010 - 2017,1.9,0.0148434732811412,0.0020725247451806,0.0004588674903366174,0.0023613509842084,5.3735336168554895,4.488222780056208,0.1314220875134694,0.2829220277302156,0.2144506394836908,0.042665421087726,0.0558263582952512,0.0644038306956926,0.0716532567459654,0.0792135461541533,0.0880082747918148,0.0988821341331693,0.1135763280318378,0.1382990491157308,0.2474718009486507,1.1208189073804131,2.871648,86422240,3470.308563143203,2839.4748480257003,False,micro,survey
Egypt,Middle East and North Africa,MNA,EGY,2015,national,HIECS,national,2015.0,consumption,3,2010 - 2017,1.9,0.0160967681326897,0.0020513162517864,0.00045503280561961417,0.0023513602885443,5.823224574797498,4.664017556236049,0.1697973232270163,0.3182335813028051,0.2298197066674127,0.03920040811456,0.0520335006374262,0.0601358023849136,0.0677787837885028,0.075721387501304,0.084674569250004,0.0952823987502525,0.1102868211021654,0.1370623815782945,0.2778239468925835,1.4244717508073723,2.871648,92442549,3600.913792684996,2972.588976125353,False,micro,survey
Egypt,Middle East and North Africa,MNA,EGY,2017,national,HIECS,national,2017.75,consumption,3,2010 - 2017,1.9,0.0380596479514805,0.0064187332505998,0.0017464171629244,0.0075895567530662,5.061473074629339,4.06936029972045,0.16418589779175,0.3153395276940045,0.2402910056681549,0.0381445429794261,0.0516422349813946,0.0602562373724777,0.0678869151442606,0.0761140181380279,0.0854106851546154,0.0971591484378435,0.1133174642372631,0.1409017583477996,0.2691669952067802,2.3263980069913344,2.871648,96442590,3771.901744196427,3053.3031535846158,False,micro,survey
Estonia,Europe and Central Asia,ECA,EST,1995,national,HIES,national,1995.0,consumption,1,1995 - 1998,1.9,0.0046767211914062,0.0011527390876748,0.0005886034580437072,0.0013124479112114,9.562149118471323,8.326424998271227,0.1502303431860834,0.3006479587675666,0.2714051159200535,0.0337332365738984,0.0470071382657185,0.0587496410425326,0.0699040895268617,0.0811991108643487,0.0934121661871633,0.1076787938688705,0.1262092140384204,0.1550007058696169,0.2271059037625685,0.400095302554796,0.580060362815857,1436634,7134.660923414694,3218.377567230264,False,group,survey
Estonia,Europe and Central Asia,ECA,EST,1998,national,HIES,national,1998.0,consumption,1,1995 - 1998,1.9,0.0011373901367187,0.00022321251224381028,8.695255510644817e-05,0.0002485272035660084,12.301524824587013,9.384805532450422,0.2341746080091795,0.3764307642305342,0.3238086555100266,0.0299089122438398,0.0400028566564215,0.0498028173338102,0.0597950829660222,0.0705167255168081,0.0827199480200272,0.0977129381922369,0.118360994786744,0.1535409716206075,0.2976387526634823,0.5891026066917994,0.580060362815857,1386156,9153.382982164543,4297.226114960595,False,group,survey
Estonia,Europe and Central Asia,ECA,EST,2000,national,HBS,national,2000.0,consumption,2,2000 - 2004,1.9,0.0128658427985419,0.0023148166623468,0.0007818747131226535,0.002890440872955,11.292619088204171,9.038580841239115,0.2166196463598831,0.3578439813639195,0.3046677035744402,0.0268098981649295,0.0425123408610902,0.053209923753228,0.0633892767901556,0.0742109189370695,0.0863917454019536,0.1011036411433123,0.1209509847503469,0.1550828359681241,0.2763384342297863,9.903881619771472,0.580060362815857,1396985,9956.134274477428,4581.546895683773,False,micro,survey
Estonia,Europe and Central Asia,ECA,EST,2001,national,HBS,national,2001.0,consumption,2,2000 - 2004,1.9,0.0099688206471873,0.0024792159153529,0.0010387991843991,0.0033208300066073,10.964069700235171,8.62237070674535,0.2185810223562241,0.3601245483372094,0.3094015066688336,0.0273870176292588,0.0429523877255723,0.0530336340545305,0.0625861232221088,0.0731657910161571,0.0853511168589317,0.1001548714387723,0.1212379698596105,0.1551423501192533,0.2789887380758087,10.473184934202934,0.580060362815857,1388115,10621.306944732209,4931.167136454827,False,micro,survey
Estonia,Europe and Central Asia,ECA,EST,2002,national,HBS,national,2002.0,consumption,2,2000 - 2004,1.9,0.009927226479913,0.0025907551225981,0.0010258101389365,0.0033786845905572,11.20453660063722,8.870630811763405,0.2170810552797853,0.3579157437717957,0.3113558743242568,0.0270731464693756,0.042037735716349,0.0529998310571554,0.0634916451807307,0.073839337871102,0.085684677500935,0.1015517077894221,0.1225162800835295,0.1576697186653304,0.2731359196660671,10.84727797570789,0.580060362815857,1379350,11412.577363513306,5441.589695285736,False,micro,survey
Estonia,Europe and Central Asia,ECA,EST,2003,national,HBS,national,2003.0,consumption,2,2000 - 2004,1.9,0.0095950993204213,0.0017244004769472,0.0005899811710452167,0.0021872452159559,11.356642019402152,9.24965482482197,0.2082304655526418,0.3490962432151921,0.2972627766474606,0.0264095307848521,0.0429523491706954,0.0542523443098213,0.0651819319897786,0.0761893336686225,0.088422692224006,0.1034561965741417,0.1221167000118806,0.1526335014579867,0.2683854198082164,10.992087781838444,0.580060362815857,1370720,12357.27768194755,6007.685087578627,False,micro,survey
Estonia,Europe and Central Asia,ECA,EST,2004,national,HBS,national,2004.0,consumption,2,2000 - 2004,1.9,0.0045315897183854,0.0010900800105815,0.0004287630303791972,0.0014233691545032,13.058930759177706,10.6769958101597,0.2130975043229851,0.3537818865049199,0.2906228083155265,0.0270830840442335,0.0425194717851694,0.0541210271627626,0.0643890021619079,0.075610511036425,0.087479888369438,0.1016924226530975,0.1188524876417275,0.1544886469031362,0.273763458242098,11.3271387687581,0.580060362815857,1362550,13277.20488515456,6535.412144342824,False,micro,survey
Ethiopia - rural,Sub-Saharan Africa,SSA,ETH,1981,rural,HICES,rural,1981.33,consumption,0,1981,1.9,0.7124819091796877,0.2566857613445498,0.1180588429225001,0.3542659028803876,1.7890665334581073,1.460739884181877,0.183400459779556,0.3242495626626984,0.2382302288259672,0.0367595438974915,0.0487910846397056,0.0587876387722078,0.0679294212080121,0.076979881268994,0.0866634253748456,0.0979965642751367,0.1130186238951752,0.1379087077455869,0.2751651089228442,0.0982649717900052,5.57474660873413,32166572,300.75866796077287,,False,group,survey
