Entity,region_name,region_code,country_code,Year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Bulgaria,Europe and Central Asia,ECA,BGR,2007,national,EU-SILC,national,2007.0,income,5,2006 - 2014,1.9,0.0177419145176861,0.00661120659953,0.0038443582358518,0.0107566691680023,14.165462396757334,11.505390983542188,0.2365449856423963,0.3609599122596473,0.2958655586667372,0.0220197239531917,0.0429687838588194,0.0546280763100274,0.0646422958739856,0.0752952286861897,0.0874257971783216,0.1022534014183457,0.1207348791856056,0.1505409642602215,0.2794908492752975,0.811373035357687,0.793875575065613,7545338,6044.759411772016,3792.9370062987728,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2008,national,EU-SILC,national,2008.0,income,5,2006 - 2014,1.9,0.0121544348853369,0.0040319898721926,0.0022575655754274,0.0058936478079082,15.575225202001606,13.10922820741341,0.2041724725101341,0.3357312737273918,0.2752015697855667,0.0241874090685262,0.045202775718465,0.0578147377739437,0.0684637131347038,0.0786174811506546,0.0899982333328849,0.1038817487363697,0.1216591601346347,0.1534412155303264,0.2567335254194917,0.9115671671018324,0.793875575065613,7492561,6459.640911915022,3950.201379959706,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2009,national,EU-SILC,national,2009.0,income,5,2006 - 2014,1.9,0.012948964298232,0.0031829983290989,0.0012127640886519,0.0041005697373709,16.25299503527249,13.827400531977156,0.2078111245259108,0.3382319878685361,0.2762397273927728,0.0237144906723361,0.0442253745208002,0.0569267412009897,0.0683864449590193,0.079015358483148,0.0907529750739168,0.1049104425655363,0.1229079826688541,0.1522752716338073,0.2568849182215911,0.9366644727195448,0.793875575065613,7444443,6288.677409636118,3804.329138658258,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2010,national,EU-SILC,national,2010.0,income,5,2006 - 2014,1.9,0.0197813777177459,0.0066836818171193,0.003025002859278,0.0091423090103574,15.564054248102677,13.03582697814442,0.236076422324537,0.3565357214346185,0.289342276791936,0.0210818947606963,0.0414982233958186,0.0549815287133963,0.0660244923685497,0.0776561348539577,0.0896456876661418,0.1034594032574521,0.1234927440149912,0.1530815857918668,0.2690783051771285,0.9595096334190344,0.793875575065613,7395599,6427.810062126013,3840.755447364295,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2011,national,EU-SILC,national,2011.0,income,5,2006 - 2014,1.9,0.0244642964815323,0.0097850904086819,0.0057415414220022,0.0117222721673593,14.421128607882157,12.32743199973288,0.2245558109944274,0.3427860770854689,0.2690042349495899,0.0206514666780886,0.0434420871546447,0.0577992436180319,0.069394453509981,0.0798922004654762,0.0908898906762927,0.1046374102970178,0.1221860484843353,0.1507958190064212,0.2603113801097095,1.0,0.793875575065613,7348328,6605.089820458229,3965.979218873262,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2012,national,EU-SILC,national,2012.0,income,5,2006 - 2014,1.9,0.0220016544077118,0.0082006837803752,0.004614052275155,0.0108324393466051,15.16048171498744,12.56761379965009,0.2433254005619854,0.360139230505351,0.2867685486072958,0.0199561907068271,0.0415737339394219,0.0555919264602176,0.0664049672276233,0.077100897404088,0.0888153642978599,0.1019845327754081,0.1215307873092327,0.1532247032475507,0.273816896631766,1.029545667005678,0.793875575065613,7305888,6693.612364290714,4121.718070023581,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2013,national,EU-SILC,national,2013.0,income,5,2006 - 2014,1.9,0.0178377654928589,0.0074524254894592,0.0045093568608417,0.0111165359354009,16.929054957107592,14.028713948415096,0.2567855389297209,0.3657364537318636,0.2921930344013739,0.0178954365032931,0.0393528001445692,0.0550419563590221,0.0665643214350774,0.0777492107886701,0.0892200039705463,0.1035549733719777,0.1220194801448724,0.1528105737810061,0.27579124350096,1.03870958721218,0.793875575065613,7265115,6693.450152601615,4038.123785859688,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2014,national,EU-SILC,national,2014.0,income,5,2006 - 2014,1.9,0.0163115483208449,0.0053095145594847,0.0034956596937913,0.0065238110707204,18.04393072495115,14.559533614940364,0.2588916987906374,0.3741856838867721,0.298416940509185,0.0196140272472857,0.0404305219044591,0.0533724579765383,0.0644266890280741,0.0750495155784871,0.086639002946778,0.1007279526267125,0.120256969801578,0.151449704797755,0.2880331580923356,1.023978809852865,0.793875575065613,7223938,6796.689119222661,4178.638721154765,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2015,national,EU-SILC,national,2015.0,income,6,2015 - 2019,1.9,0.0339483258528916,0.0143045729101328,0.0086617369791231,0.0217655003762512,17.22162592443781,13.834054617335411,0.2945024192841995,0.3856734715099756,0.3169777989615925,0.0154026193508646,0.0372900178317164,0.0527547087453331,0.0635698586990416,0.0745101926418464,0.0870814633852645,0.1031360365787638,0.1228732417495938,0.1560198557269301,0.2873620052906476,1.0229073847586632,0.793875575065613,7177991,7074.681023250593,4365.341057917614,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2016,national,EU-SILC,national,2016.0,income,6,2015 - 2019,1.9,0.0194843468989502,0.007447823663374,0.0041044657396187,0.0101014007609295,20.57996576302227,15.829851965337244,0.3112910447109021,0.4059106371074086,0.319867949449999,0.0163335949860966,0.0373409351510748,0.0498935407502689,0.0604871578454056,0.0714824903861896,0.0833473232453546,0.0983526382275939,0.1192118180771383,0.1491541189152313,0.3143963824156424,1.0147379514273138,0.793875575065613,7127822,7341.04761379451,4550.70325986731,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2017,national,EU-SILC,national,2017.0,income,6,2015 - 2019,1.9,0.0137176634944214,0.0044788179317421,0.0021344408728973,0.0062798973219619,20.479437041078217,15.608157091424795,0.2995232085781298,0.4037904682486896,0.3126867303211498,0.0191723584023502,0.0380873866871817,0.0503769757901303,0.0600787119621216,0.0708410700279484,0.0827737102666472,0.0968666439951798,0.1159993497447638,0.1469997339151414,0.3188040592085269,1.0356577533264066,0.793875575065613,7075947,7599.1249568351905,4758.165351504146,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2018,national,EU-SILC,national,2018.0,income,6,2015 - 2019,1.9,0.0087046056184783,0.0024380075298463,0.000980545313571045,0.0032730394321631,23.747368620871708,17.54462002736024,0.3076750424206277,0.4128409897525427,0.3254004934793417,0.0190522169376703,0.0379193442677218,0.0490526343377939,0.0587432730969522,0.0688030139460158,0.0804252009327033,0.0948219034044985,0.1151904173416016,0.1497985164116035,0.3261934793234379,1.0648067968584318,0.793875575065613,7025037,7859.678037049936,5003.649752013847,False,micro,survey
Bulgaria,Europe and Central Asia,ECA,BGR,2019,national,EU-SILC,national,2019.0,income,6,2015 - 2019,1.9,0.0091211023587436,0.0034002427302692,0.0017457442071341,0.0048629655054748,24.534356524517115,18.660353390645778,0.2949139280399659,0.402713839760816,0.3212665360047426,0.0188165358603019,0.0381079451158124,0.0502838739469626,0.0600554893510667,0.070298313110671,0.0817054548070608,0.0962628439655005,0.1179788040339911,0.152448603058584,0.3140421367500485,1.097855531986058,0.793875575065613,6975761,8234.781333561767,5314.075494401454,False,micro,survey
Belarus,Europe and Central Asia,ECA,BLR,1993,national,FBS,national,1993.0,income,0,1993 - 1995,1.9,0.00089329833984375,0.0001832541461460461,7.661498800571546e-05,0.000219039851249371,6.84359122626508,6.315283416429201,0.0774013260099568,0.2160371933908537,0.1706867561110474,0.0486963104032667,0.0624762357117582,0.0723655264252811,0.0806603430889026,0.0884054443420053,0.096337590674786,0.1052920818822846,0.1167618203567122,0.1349565095641922,0.1940481375508106,1.2187297838256273e-05,1852.65585780144,10239050,2373.8905213642474,679.4629890969503,False,group,survey
Belarus,Europe and Central Asia,ECA,BLR,1995,national,FBS,national,1995.0,income,0,1993 - 1995,1.9,0.0072396850585937,0.0035786220785384,0.0035686220785384,0.0016509360838341,10.217356296357169,9.040430035847592,0.1429090594321272,0.2876173084753302,0.2415604736849671,0.0339313328329359,0.0511309272711792,0.0621851774142754,0.0725012855002088,0.0830087769808703,0.0943356604803418,0.1072761097872993,0.1233395258363211,0.1467943984956504,0.2254968054009174,0.0022893907480519,1852.65585780144,10193831,1886.4774252865063,518.6089000676293,False,group,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1993,national,LFS,national,1993.0,income,0,1993 - 1999,1.9,0.1006149874724774,0.04980032280257,0.0323392006660022,0.0812738428786678,11.293785386532264,5.617939747827044,0.6911809441367877,0.6025398602723078,0.4728184972293729,0.0084480471438081,0.0211603819286632,0.0285260612743093,0.036694556536059,0.0452392157565492,0.0552008157304639,0.0706027387996254,0.0912099343937827,0.1315141296367035,0.5114041188000371,0.6853892641308214,1.17402327060699,197625,3964.860980424128,2842.422248334012,False,micro,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1994,national,LFS,national,1994.0,income,0,1993 - 1999,1.9,0.097483672685363,0.0450743300032127,0.0297602647870493,0.0617638151561786,10.979262979113424,5.311255497679755,0.6872434029195313,0.6090842867641842,0.4572889796993432,0.0095182898115841,0.0213708347413442,0.028602900674016,0.0365811643173576,0.0442607486758228,0.0532901724675765,0.0665947773673737,0.0856034047709035,0.1289920689383567,0.5251856382356643,0.7029965914556368,1.17402327060699,201679,3891.317252550842,2940.8588555307947,False,micro,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1996,national,SLC,national,1996.0,income,2,1996,1.9,0.1326205959072706,0.0551877630522489,0.035470037826644,0.0918987283311201,8.788462691152027,4.607902258908728,0.5960687247567513,0.5659368513763793,0.4958921526111851,0.0100828610048916,0.0233295812205706,0.0316780408057846,0.0395793406537001,0.0475870754141831,0.0591926751743551,0.0760334057578941,0.099750822843156,0.1473023016542579,0.4654638954712163,0.7697873319253048,1.17402327060699,213660,3749.615278948541,2950.384247034248,False,micro,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1997,national,LFS,national,1997.0,income,0,1993 - 1999,1.9,0.1600053984228893,0.0768044069425359,0.0543591994043382,0.1445851737422212,9.09353228586986,4.561128758250261,0.7233441236147204,0.6042531532673727,0.5006506421890532,0.0063964367540777,0.020060647665553,0.0280122559622161,0.0356876511207918,0.0449798160052375,0.0570481683044045,0.0724536254554508,0.0936699166212126,0.1386330609588247,0.5030584211522156,0.7776813533803143,1.17402327060699,221575,3743.8363342587086,2910.109367848865,False,micro,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1998,national,LFS,national,1998.0,income,0,1993 - 1999,1.9,0.1416313220099727,0.0577022255959585,0.034583158592742,0.0869202461278998,8.538395864787155,4.7454225626343245,0.5537871471782936,0.5490602621687191,0.5223364876337947,0.0102755331939789,0.0228550701322589,0.0307284671406194,0.0396166388698417,0.0495641012066603,0.063097940919144,0.0824431484302928,0.1076813255872942,0.1566488529912581,0.4370889215286503,0.7710838334622864,1.17402327060699,230248,3737.5769477909535,2989.7988244373128,False,micro,survey
Belize,Latin America and the Caribbean,LAC,BLZ,1999,national,LFS,national,1999.0,income,0,1993 - 1999,1.9,0.1391808230036489,0.060342852026281,0.0377853355821101,0.0920741366387857,8.891527252231313,5.279236304737333,0.5296227888451278,0.5326276590749405,0.4814530277182332,0.0092929442163105,0.0228170627718255,0.0340392123908836,0.0428641072869644,0.0533836765556952,0.0666171841861751,0.084605927119838,0.1094911044830625,0.1525242473970695,0.424364533592189,0.7617782982371764,1.17402327060699,238979,3917.154960073429,3122.4963717409964,False,micro,survey
Bolivia - urban,Latin America and the Caribbean,LAC,BOL,1990,urban,EPF,urban,1990.5,income,0,1990 - 1992,1.9,0.06991025390625,0.010552567271673,0.0022272906808802,0.0118939028202701,7.700114943231751,5.560318798191088,0.2978620205071222,0.4203572274787535,0.3953766879896628,0.0232444070744048,0.0329430631111534,0.0429551070791089,0.053672088107222,0.0656304996633668,0.0796798529257675,0.097382880398519,0.1222204205906742,0.1648629792317077,0.3174087018180751,0.265376966218179,2.89102506637573,3815272,1744.3119897723077,1306.1689962249795,False,group,survey
Bolivia - urban,Latin America and the Caribbean,LAC,BOL,1992,urban,EIH,urban,1992.0,income,0,1990 - 1992,1.9,0.150050150874948,0.0475280768379983,0.0256033794412987,0.0522955377184436,6.519099887309728,4.030135152923188,0.4096365900676911,0.491100534350699,0.4366772838695302,0.016304581256669,0.0292808258732691,0.037789809061612,0.0470839830854692,0.0565729775056364,0.0687962947598,0.0855453849810213,0.1112846078106837,0.1556403035876891,0.391701232078165,0.3345663720736636,2.89102506637573,4120463,1789.2399849247397,1339.77869379849,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,1997,national,ENE,national,1997.0,income,1,1997,1.9,0.1925502198234783,0.0997480079858609,0.0679696819133844,0.1765536207850405,9.424787709618949,5.187403014153377,0.6882602581249139,0.5816442840694718,0.5559545848873702,0.0047837771188196,0.0154615075966211,0.0263705858058421,0.0372055326478171,0.0489098258359183,0.0622353601361314,0.0800348678627985,0.1083882678247601,0.1629853990776458,0.4536248760936502,0.5011968580502191,2.89102506637573,7937453,2019.8516065627737,1440.8331377343277,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,1999,national,ECH,national,1999.0,income,2,1999 - 2000,1.9,0.2518191748101161,0.1528359590975068,0.1136465495932845,0.3126807214434742,8.251679113158659,4.771115488087459,0.773397284571347,0.5809704566010023,0.6223699149815421,0.0025807263208565,0.0101907875093368,0.0223834914931136,0.0349285547624706,0.0495205797720217,0.0670208589963819,0.0890746771460578,0.1190511870084938,0.1792123225746659,0.4260368144165984,0.552414615721354,2.89102506637573,8257066,2048.026511148422,1498.092943808932,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2000,national,ECH,national,2000.0,income,2,1999 - 2000,1.9,0.2856730051046144,0.1749865063658458,0.1321297063365918,0.3703662138608118,7.704934473453923,4.056431936117907,0.8636331068784736,0.6163991506614824,0.6239509329870689,0.0023688730839648,0.0083627650954768,0.0202573614927215,0.0324557099264077,0.0463210936988632,0.0604735148407856,0.0789797659546213,0.1091969394993363,0.1631790687775506,0.4784049076302685,0.5737617471045255,2.89102506637573,8418270,2059.185276222005,1503.2481363641823,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2001,national,EH,national,2001.0,income,3,2001,1.9,0.2278254980882251,0.1228005312070144,0.0840153889097539,0.2321066071492102,7.991732932613707,4.575084270109425,0.689538831885332,0.5739879614117966,0.5523992822453915,0.0046531408323122,0.0142272624183317,0.0261663004218858,0.0384735732835242,0.0506180227505656,0.0650993683960829,0.0827261681344303,0.1119243353841277,0.1645137199212642,0.4415981084574696,0.5799815947377518,2.89102506637573,8580244,2054.33094721562,1493.5901480703578,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2002,national,EH,national,2002.0,income,4,2002 - 2020,1.9,0.2456301140729149,0.1333312101104761,0.0942648459273687,0.2688605963202989,7.987510732700984,4.34840090665155,0.7520367068688676,0.5931103912547762,0.5706800448704449,0.0037516070445659,0.0131249887271425,0.0243645392845604,0.0361977836288667,0.0483510734728614,0.062021445995349,0.0802409388473415,0.1084289656256917,0.157369148022225,0.4661495093513952,0.5931891724280595,2.89102506637573,8742822,2066.2416400591146,1495.786915852156,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2004,national,ECH,national,2004.0,income,4,2002 - 2020,1.9,0.1356689739293798,0.0598314362978103,0.0356025498760281,0.0973851601009008,9.189799712987554,5.198930837391625,0.5678313174296361,0.5500987226006857,0.5032322019580163,0.0091646102447975,0.0217141199783868,0.0310951075548501,0.0407016363861776,0.0511204038175361,0.0630898110946198,0.0807830451415727,0.1068986942800681,0.1562694542232839,0.4391631172787101,0.6391853296169793,2.89102506637573,9069044,2131.307108093238,1511.8999912248612,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2005,national,EH,national,2005.0,income,4,2002 - 2020,1.9,0.191992536656904,0.0989412259500304,0.0654350919033267,0.1808268039074798,9.776209770041802,5.198946725996705,0.703147248592497,0.5852793340914588,0.6006216378010738,0.0050414451633951,0.0146340112216805,0.0253927608469619,0.0358964799103861,0.0465817175562427,0.0611921131105021,0.0804650647591129,0.111285707767231,0.1668187444890735,0.452691955175416,0.6744373395265973,2.89102506637573,9232301,2186.1866764011,1534.611236716613,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2006,national,EH,national,2006.0,income,4,2002 - 2020,1.9,0.160725982196123,0.0799761542899966,0.0521044478519311,0.1395055895689657,10.414182410716188,5.770450788023925,0.6461939283765001,0.5666768184457031,0.5783396897058893,0.0057949572106453,0.0167907244814073,0.0272137552433621,0.0374577939771634,0.0493769363360417,0.0640310969497942,0.0839146429290432,0.1141793830424777,0.165630144799957,0.4356105650301091,0.7011851929997942,2.89102506637573,9395449,2251.274993753485,1569.3559059292238,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2007,national,EH,national,2007.0,income,4,2002 - 2020,1.9,0.1244287637557436,0.0594312569425024,0.0376736218344381,0.1022237296371867,10.374454518540812,6.069755613853509,0.5760901722920551,0.5453706872224717,0.536981101695376,0.007830223764518,0.0210737854871798,0.0296954967017465,0.0384565140595582,0.0517781192044332,0.0666080918655991,0.0856930722279826,0.1119835356287964,0.1683206626972038,0.418560498362975,0.7806458894152898,2.89102506637573,9558438,2313.8912166684067,1606.9167454601784,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2008,national,EH,national,2008.0,income,4,2002 - 2020,1.9,0.1100038371994532,0.0500329512664424,0.0307061853008053,0.0843488649134657,10.879141773228378,7.022131636690852,0.5032747129406289,0.508160807354603,0.4721921887627034,0.0087815333913007,0.0228834881937642,0.0345551025199089,0.0454149496057051,0.0582180061690111,0.072606176658099,0.0913384642961628,0.11783187047102,0.1629685598698653,0.3854018488251558,0.8845058472917015,2.89102506637573,9721457,2414.973421956772,1666.5988117598276,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2009,national,EH,national,2009.0,income,4,2002 - 2020,1.9,0.1034468752388396,0.0498117238689716,0.0301805704770202,0.0802446550127852,11.500387130695165,7.937040553215764,0.4815141397962074,0.4922296266832038,0.435392009541339,0.0083003726419436,0.0233683787823238,0.0369115520817657,0.0484107767452317,0.0618237650940477,0.0767351056306416,0.0941393974116407,0.1186936388711846,0.162425832317562,0.3691911804236552,0.8914211459945284,2.89102506637573,9884790,2454.800302968523,1699.2655190125097,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2011,national,EH,national,2011.0,income,4,2002 - 2020,1.9,0.0720750608960306,0.0303449114637195,0.0176058453255272,0.0485505024226086,12.634040201574631,8.968474757866556,0.4103649262572632,0.4608095144896355,0.4276407494871312,0.0111596759814063,0.026582922513144,0.0397457128875814,0.0521354740859174,0.064096282879241,0.0786883047391837,0.0982654473064404,0.1235444756814533,0.1689104137080067,0.3368712902176185,1.013678407967138,2.89102506637573,10212951,2602.7184899339486,1799.065866776656,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2012,national,EH,national,2012.0,income,4,2002 - 2020,1.9,0.081609500935094,0.0394012200505749,0.0248175085207819,0.0654230412787168,12.929600140810765,9.273320832161136,0.43672207249119,0.4658523184958173,0.4353700587263335,0.0092130029729798,0.0252261123230255,0.0384935383099642,0.0515181965088693,0.0645981628809702,0.0799707249020878,0.0998317233271881,0.1248334819455314,0.1696005937543066,0.3367144630750776,1.0575187921963736,2.89102506637573,10377677,2692.607495880447,1852.050739592021,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2013,national,EH,national,2013.0,income,4,2002 - 2020,1.9,0.0688408592905644,0.031070085466927,0.0186355311448499,0.0513151031868664,14.254659485869482,9.960025424421778,0.4436346176686286,0.4759878919235726,0.4339502154841227,0.0100807577394745,0.0256262687564226,0.0375857979585171,0.0500809857644813,0.0629166712697083,0.0775702651424611,0.0952556750100078,0.1215400707582255,0.167099782593511,0.3522437250071888,1.136849011277856,2.89102506637573,10542375,2830.6734526682944,1931.17718324538,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2014,national,EH,national,2014.0,income,4,2002 - 2020,1.9,0.0571468267304518,0.0254379375491007,0.014759925502066,0.0398762390999117,14.332410167738807,9.884209067882775,0.4374894184869031,0.4783199117796004,0.4234652250890222,0.0111531274565662,0.0264542574075161,0.0384766994586257,0.0497715685356414,0.0619908705709326,0.0762174582281454,0.0936158620599637,0.1190755902687329,0.1627927855458343,0.3604517804680393,1.178210326160804,2.89102506637573,10706517,2939.4774595922363,2004.637673039036,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2015,national,EH,national,2015.0,income,4,2002 - 2020,1.9,0.0629849091736815,0.0279702260363659,0.0172909431231132,0.0486653064318424,13.815100985453222,9.747515502279516,0.4256589467282998,0.4673995306110917,0.4191124490245698,0.0111999442263368,0.0275727124046646,0.0393348194702479,0.050894647764748,0.0633923826224787,0.0781024780361797,0.0963426740740308,0.1216143466483762,0.1635617344548808,0.34798426029806,1.2292269637609012,2.89102506637573,10869732,3035.9716548978554,2077.203247046055,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2016,national,EH,national,2016.0,income,4,2002 - 2020,1.9,0.0746565607070001,0.034172288539672,0.0209808485461318,0.0560123415974009,13.163640573417776,9.62725594913092,0.4091057133263945,0.4525066112052854,0.422394984676686,0.0101226293992123,0.0270352967677432,0.0403206178889112,0.052879910655079,0.0661873604867016,0.0810431485359729,0.100387659539206,0.1275433768192019,0.1701823681659543,0.3242976317420103,1.2722844839860423,2.89102506637573,11031822,3118.913682424185,2116.218128510357,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2017,national,EH,national,2017.0,income,4,2002 - 2020,1.9,0.0654630561248671,0.028757992986028,0.0164607816141027,0.0447755340545779,13.300965966100666,9.80573465700266,0.3892836175470018,0.4461611392622339,0.4194125828043765,0.0113388501677356,0.0277722658786414,0.0406942167226228,0.0533075326157052,0.0665401409240341,0.081970868185074,0.1013363617065316,0.1274395785507224,0.1695529322561086,0.3200472529928186,1.311558161524737,2.89102506637573,11192853,3203.004436825726,2184.445424139357,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2018,national,EH,national,2018.0,income,4,2002 - 2020,1.9,0.0490388786100794,0.0191576870918283,0.0107506417604593,0.0303981156311271,13.06941326373714,9.848731765675982,0.3445604940779729,0.4257950487106837,0.3939162687181085,0.0139957172364746,0.030590276226888,0.0437888854347334,0.0560416913600115,0.0684897790849933,0.0831163517809003,0.1016141260468233,0.127630661494571,0.1688480470498601,0.3058844642847522,1.3312602389610864,2.89102506637573,11353140,3291.1563546254106,2246.237934534133,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2019,national,EH,national,2019.0,income,4,2002 - 2020,1.9,0.0324108910338203,0.0102644353261344,0.0048111698688946,0.0139444396812468,13.6686642965691,10.24318344977246,0.3131706875605919,0.4164963645690076,0.3746184228909697,0.0170857899491619,0.0338234554607728,0.0460723822990517,0.0565207474072216,0.0680692899349025,0.0820859692586462,0.0995442998652257,0.1241563795500843,0.1641616771265407,0.3084800091483967,1.3766492921573743,2.89102506637573,11513102,3317.370944657116,2296.450727396084,False,micro,survey
Bolivia,Latin America and the Caribbean,LAC,BOL,2020,national,EH,national,2020.0,income,4,2002 - 2020,1.9,0.0440718469227936,0.0146999105982524,0.0063993290832938,0.0197616457185946,13.694346812007453,9.773214914667834,0.3466512794537084,0.436153287863421,0.3976355420198894,0.015257953515053,0.0320994370066101,0.0438004336225219,0.0542773293743582,0.0655454513149849,0.0793520104272325,0.0976774433505078,0.1220563006056377,0.1641835065004177,0.3257501342826832,1.3615309804527114,2.89102506637573,11673029,2983.027048642876,,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1981,national,PNAD,national,1981.0,income,0,1981 - 2011,1.9,0.2129102970805704,0.0853179393147823,0.0498551215952727,0.1093128251728606,8.152903542762838,4.219660370592777,0.6139286611022405,0.5793085113621365,0.58856934626123,0.0084248886980514,0.0183675643298863,0.026348378051491,0.0352595502091555,0.0457902465244459,0.0588978805337593,0.0773708476370163,0.1065706275932574,0.1641642212616899,0.4588057951612357,0.0020984295909851,1.65122139453888,123570327,6079.244038456411,3496.791564927036,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1982,national,PNAD,national,1982.0,income,0,1981 - 2011,1.9,0.2169853372055056,0.0863101087007661,0.0496304037050292,0.1076021938555332,8.308557178381442,4.249451547744584,0.623625417127917,0.5841710574036838,0.601254499193895,0.0083506963981238,0.0177680760891898,0.0255269824294746,0.0344748108855973,0.0449154367977783,0.0582756997718345,0.076907231240517,0.1063651100371416,0.165081023591364,0.4623349327589848,0.0042474177647786,1.65122139453888,126498322,5987.820545057808,3526.715823757449,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1983,national,PNAD,national,1983.0,income,0,1981 - 2011,1.9,0.2741321671971448,0.1117452402139222,0.0639720599115043,0.1438885587053102,7.016052170208531,3.488579448510607,0.6304712131099292,0.5898801128771056,0.617216471608869,0.0084029960567015,0.0177237079511842,0.0251200855169168,0.0335900074923468,0.0436465238936201,0.0565706134268362,0.0754517743778391,0.10546312685527,0.1660999485680578,0.46793121586121,0.0104634738029004,1.65122139453888,129448815,5679.897404401122,3623.495713098685,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1984,national,PNAD,national,1984.0,income,0,1981 - 2011,1.9,0.2672385322688503,0.1058965312408291,0.0601044866618887,0.1385617445110264,6.971977931939141,3.511842486483975,0.6159248954348611,0.583760414072123,0.6023038775002321,0.0088439718666925,0.018541943721679,0.0259480585378884,0.0345180373322428,0.0444414722752139,0.0576173830004801,0.0760735379986876,0.1050460433609888,0.1636676346264295,0.4653019172797005,0.0306627785754163,1.65122139453888,132383569,5853.897258886036,3879.1265772849056,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1985,national,PNAD,national,1985.0,income,0,1981 - 2011,1.9,0.2306653266461005,0.0900426469510256,0.0509857431156847,0.1200510732213096,7.356792916171301,3.998453024852401,0.5645023836845748,0.5558679149591075,0.5955754848855946,0.0093359141829282,0.019436645057775,0.0275579227281792,0.0370420728595369,0.0477751226592688,0.0624862320906527,0.0827158884960656,0.1137862999261021,0.1743708873602254,0.4254930146392797,0.0988655450103725,1.65122139453888,135274083,6178.523915097394,3749.3721819369057,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1986,national,PNAD,national,1986.0,income,0,1981 - 2011,1.9,0.1045891667958064,0.0402745731116195,0.0246961165628997,0.0425933063955943,13.157160668896577,6.704586324503603,0.6311103499755314,0.5846461326214878,0.5944663564547309,0.0086328671676814,0.0179503750507634,0.0259417098896232,0.0344931557342626,0.0449334961127007,0.0582719136764032,0.0768884654801388,0.1048811649175172,0.1623186490740655,0.4656882028968455,0.0021478281250789,1.65122139453888,138108915,6504.975723405005,3703.9157226661855,False,micro,survey
Brazil,Latin America and the Caribbean,LAC,BRA,1987,national,PNAD,national,1987.0,income,0,1981 - 2011,1.9,0.1768625570290207,0.0720142170860269,0.0428029416599581,0.0897869108690935,10.330960883417603,5.115483969317332,0.667038077219116,0.5969279041260677,0.6242796375933019,0.0073872235916711,0.0163580311868818,0.0241652901718875,0.032821178160991,0.0435693580403839,0.0571011505074443,0.0760897988267971,0.1051304025157218,0.1635368215884126,0.4738407454098059,0.0081736427981215,1.65122139453888,140891606,6601.589080308377,3488.2894854137166,False,micro,survey
