,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
140,Sub-Saharan Africa,SSA,Benin,BEN,2003,national,QUIBB,national,2003.0,consumption,0,2003,30.01,0.9986903624389298,0.9173980725301882,0.847909603546108,2.7361003778445,2.489549431301854,1.861701196678244,0.2463928917422135,0.3857819910305443,0.3156541911920246,0.0285799072457958,0.0411511301368911,0.0502670816560464,0.0588439726144671,0.0692764465548942,0.0806497378528947,0.0947050616446733,0.1144625733001337,0.1509056632351969,0.3111584257590056,0.8002134210887968,225.412475585938,7520556,942.918587867681,752.9554615096974,False,micro,survey
141,Sub-Saharan Africa,SSA,Benin,BEN,2011,national,EMICOV,national,2011.33,consumption,1,2011 - 2015,30.01,0.9991556783250154,0.910048633035196,0.8369838955145934,2.7174834331545195,2.703944142600329,1.796078235802668,0.3105427048473139,0.4343970705610368,0.3896241377493918,0.0246201293382058,0.0359610173428024,0.0442124238978258,0.0521466566272361,0.0611604617672231,0.0726653417650278,0.0885550518464192,0.1134998642062091,0.1623961547391065,0.3447828984699456,1.022257463238157,225.412475585938,9460829,989.7673544684824,781.9350629664464,False,micro,survey
142,Sub-Saharan Africa,SSA,Benin,BEN,2015,national,EMICOV,national,2015.0,consumption,1,2011 - 2015,30.01,0.9987610681243982,0.910274925529718,0.8393617377932595,2.8506321941867725,2.7112410352360325,1.917006676893255,0.4460352576829249,0.4775591412230905,0.3837178703363158,0.0100342324749788,0.0223825398837357,0.042682402802154,0.0536624703189591,0.0646347311635079,0.0769024635091555,0.093287495938139,0.1150631698569752,0.1451104182661169,0.3762400757862649,1.0684747412092872,225.412475585938,10575962,1076.796697855851,809.4513853164742,False,micro,survey
143,Sub-Saharan Africa,SSA,Benin,BEN,2018,national,EHCVM,national,2018.5,consumption,2,2018,30.01,0.997153824522604,0.8612047634181059,0.7552682717187625,2.202280921516987,4.198814299093816,3.143883146567879,0.2347439303777349,0.3780860003086335,0.3246569334748588,0.0289435305787818,0.041324880870872,0.050959710767362,0.0596988567408485,0.0693040573119365,0.0810950615448372,0.0960877952395791,0.1183196419979981,0.1554907928216946,0.2987756721260386,1.0818746587528276,225.412475585938,11485035,1155.3131679606718,813.914840413635,False,micro,survey
144,Sub-Saharan Africa,SSA,Burkina Faso,BFA,1994,national,EP-I,national,1994.25,consumption,0,1994,30.01,0.9993677768539914,0.9557159850129524,0.9171364189192864,3.4967662504141286,1.3367046485286789,0.8018052148668392,0.3852555917187711,0.4807249341528258,0.4182890495190178,0.0224644016866662,0.0328494245166994,0.039680794879739,0.0469607053287544,0.0549662657105403,0.0654346905488343,0.0811516355760907,0.1064524482402086,0.155350497465533,0.3946891360469337,0.6142370146310085,223.072814941406,9816584,355.1484195262401,231.53383011113397,False,micro,survey
145,Sub-Saharan Africa,SSA,Burkina Faso,BFA,1998,national,EP-II,national,1998.0,consumption,1,1998 - 2003,30.01,0.998619832071002,0.9478273501429552,0.9043595390039912,3.35084881524759,1.6150193303411264,0.9747271307597608,0.4278563791725346,0.4994396986213499,0.3711357504162411,0.0198944829544883,0.0315568261501839,0.0398460578823576,0.0473390291658858,0.0556467131231775,0.0653502216593035,0.0777018377731549,0.0968506606412925,0.1383685458133189,0.4274456248368339,0.7391859990639196,223.072814941406,10968722,425.5691790919064,332.6956745164452,False,micro,survey
146,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2003,national,ECVM,national,2003.0,consumption,1,1998 - 2003,30.01,0.9991846909786788,0.9225269962307184,0.8572864114900602,2.861967315369446,2.3516806070436997,1.5855581781784522,0.3150192361409266,0.4325251140539696,0.4006925255634894,0.0228045316990966,0.0349307514945724,0.0441375509554741,0.0524189583603576,0.0619146201791935,0.0766932426275997,0.09282018791843,0.1162171214496735,0.1602655624458825,0.337797472869717,0.7981087284749017,223.072814941406,12654624,484.0970609958911,380.1873658523693,False,micro,survey
147,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2009,national,ECVM,national,2009.0,consumption,2,2009,30.01,0.9989654462119694,0.9212785192909394,0.8549248613005475,2.799241976154589,2.377053263932884,1.7201010261358531,0.2632300186812784,0.3976223641224575,0.3308605534459923,0.0273225725582282,0.0396796208410063,0.0488895569619335,0.0580286902023862,0.067475062907562,0.079110364487737,0.0938742946477654,0.1151033082893294,0.1500369195326401,0.3204796095714123,0.9806378800153956,223.072814941406,15141098,553.5166745095898,410.24262690722,False,micro,survey
148,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2014,national,EMC,national,2014.0,consumption,3,2014,30.01,0.9992305583126856,0.9086692999631792,0.831933618692221,2.592991485651712,2.7461578835129545,2.05112535561062,0.2015106274396991,0.3530122754546735,0.2857622810403009,0.0360136999229838,0.0470739983050768,0.0547791699042062,0.0621194159220944,0.0701509748162996,0.0802970845333977,0.0933908529131405,0.1129973224462959,0.1471644973136135,0.296012983922886,1.0410289519700455,223.072814941406,17586029,647.4287021540528,464.07223604921273,False,micro,survey
149,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2018,national,EHCVM,national,2018.5,consumption,4,2018,30.01,0.9951128853621708,0.8631664111736587,0.7671182823655516,2.3451575168341114,4.172698255942657,2.51075957506314,0.37069920393473,0.4734712783901176,0.4507620907814363,0.0225275829011307,0.0320299411959825,0.0388751048047127,0.0466429427791147,0.055398034659581,0.0665989622605326,0.0836367301405074,0.1111483826648678,0.1679055305512946,0.375236788042264,1.0721063324416018,223.072814941406,19751466,718.6425595238887,480.7146634349879,False,micro,survey
150,South Asia,SAS,Bangladesh,BGD,1983,national,HHES,national,1983.5,consumption,0,1983 - 1988,30.01,0.99999,0.99998,0.99997,2.650159208939111,2.389862490593121,2.1366329489254263,0.1121437079004385,0.2587648986599902,0.2039662224125409,0.0412655763643103,0.0558973199281864,0.066792218719079,0.0761210202032009,0.0849529189423671,0.0940946840542589,0.1045122607933396,0.1179926266369106,0.1397150744225009,0.2186562999358458,0.165628507733345,24.7321186065674,86142490,475.86820719427874,493.2938531256647,False,group,survey
151,South Asia,SAS,Bangladesh,BGD,1985,national,HHES,national,1985.5,consumption,0,1983 - 1988,30.01,0.99999,0.99998,0.99997,2.555817174675398,2.6381871844068896,2.270637816130535,0.1203136897633021,0.269174966745305,0.2095177096919349,0.0447039462822269,0.0556826282091451,0.0648799562960712,0.0733336313425592,0.0817303719159496,0.0907330636609105,0.1012802011755517,0.1152568707799226,0.1383438398262753,0.2340554905113876,0.2015040218830108,24.7321186065674,90764180,487.5919184409696,497.9172599504923,False,group,survey
152,South Asia,SAS,Bangladesh,BGD,1988,national,HHES,national,1988.5,consumption,0,1983 - 1988,30.01,0.99999,0.99998,0.99997,2.65958999168616,2.4224923688788524,2.0499473345790618,0.1384404764081743,0.2884654689790106,0.2252657484210858,0.0416036164813161,0.052850129882136,0.0623869678526071,0.0712224862790584,0.080048298739271,0.0895520591861964,0.1007257822273082,0.1155804539649179,0.1402079062670652,0.2458222991201233,0.2570176720619201,24.7321186065674,98186350,496.0827350412426,500.73339869509806,False,group,survey
153,South Asia,SAS,Bangladesh,BGD,1991,national,HHES,national,1991.5,consumption,1,1991 - 1995,30.01,0.9998792607844376,0.92109818151126,0.850759525258642,2.6637921197978054,2.368332977276484,2.0447545848474027,0.1244338209459357,0.2757080560203319,0.2215376453097632,0.0412093105485666,0.0550314702366026,0.0638833773161904,0.0725538236622478,0.0817156395850358,0.0916211052879649,0.10302223553267,0.1174234059878971,0.1406609398425399,0.232878692000285,0.3040428757667541,24.7321186065674,105599125,525.8258304316507,512.3578567387676,False,micro,survey
154,South Asia,SAS,Bangladesh,BGD,1995,national,HHES,national,1995.5,consumption,1,1991 - 1995,30.01,0.9991299117027618,0.9043575972759084,0.8239899375326654,2.523267056229754,2.8753101447550766,2.2506193834910166,0.1777465740463482,0.3294298287446641,0.2509692015974043,0.0377310308239859,0.050139259139883,0.0586415842309594,0.0659846211668616,0.0737018293231331,0.0831439114328935,0.0942948542603687,0.1119552677119537,0.143577918098696,0.2808297238112625,0.3529069125652313,24.7321186065674,115169933,579.0776953958482,532.6702911938695,False,micro,survey
155,South Asia,SAS,Bangladesh,BGD,2000,national,HIES,national,2000.0,consumption,2,2000 - 2016,30.01,0.9996514179552244,0.9014718943753036,0.8185853310829875,2.494483753355656,2.969236842388145,2.312349129064144,0.1810651765616462,0.3340653087476158,0.2678856809734267,0.0373496544982171,0.0491224218454082,0.0566636486749282,0.0644371748043573,0.0732723979588295,0.0829177612580699,0.0956093568207321,0.1139796610415432,0.148010506842931,0.2786374162549679,0.3921554386615753,24.7321186065674,127657862,663.9878063562064,550.498915469924,False,micro,survey
156,South Asia,SAS,Bangladesh,BGD,2005,national,HIES,national,2005.0,consumption,2,2000 - 2016,30.01,0.999199998345986,0.8900323333909382,0.7995076898943841,2.382214119945697,3.3142586666486817,2.5721286440439357,0.178585157383542,0.3320129205904341,0.2657199441702495,0.0384957609032394,0.0491020006165444,0.0570792291298799,0.0647641126310087,0.0730170110955324,0.0828903742867484,0.0956667958530795,0.113825187185714,0.1452050505785964,0.2799544777196524,0.4935760796070099,24.7321186065674,139035505,789.3048065766359,636.5883178537763,False,micro,survey
157,South Asia,SAS,Bangladesh,BGD,2010,national,HIES,national,2010.0,consumption,2,2000 - 2016,30.01,0.9987636378548992,0.8824210428019738,0.7861292950822356,2.3033456882153653,3.547403107702282,2.819002327189628,0.167585843592425,0.3213031938705021,0.2581501709487235,0.0385331414071063,0.0500141013950038,0.0583336913947723,0.0662974026033857,0.0748849511927734,0.0848175126357538,0.0973519149685587,0.1148964704513704,0.1456172519533338,0.2692535619979315,0.9170628786087036,24.7321186065674,147575433,998.4658222809596,766.1630220152223,False,micro,survey
158,South Asia,SAS,Bangladesh,BGD,2016,national,HIES,national,2016.0,consumption,2,2000 - 2016,30.01,0.998255283937494,0.871589190097412,0.7683667300076529,2.216224651084887,3.887869868438343,3.1102582643248486,0.1718392435101097,0.3238527251961526,0.2608576542298616,0.0369896699465896,0.0493680046685626,0.0580078316834001,0.0664227365530926,0.0751177221289298,0.0853921021560586,0.0984197407514432,0.1159152985412856,0.1460161717243535,0.2683507218462736,1.2993844747543335,24.7321186065674,157977151,1363.278251892801,950.2653170030326,False,micro,survey
159,Europe and Central Asia,ECA,Bulgaria,BGR,1989,national,HBS,national,1989.0,consumption,0,1989 - 1994,30.01,0.8245401392748589,0.3034731116636308,0.1391556061572608,0.4239130977252925,22.60679929025421,20.612867895632107,0.08979577340222,0.2342718459378532,0.1936652745482351,0.0456467119470793,0.0588986688634305,0.0691812913397232,0.0781817330081717,0.0868096975909947,0.09579636941147,0.1060444985402578,0.1192167286335156,0.1399418093488779,0.200282491316479,0.2737835255138252,0.793875575065613,8876972,4784.054646166104,2744.549761185378,False,group,survey
160,Europe and Central Asia,ECA,Bulgaria,BGR,1992,national,HBS,national,1992.0,income,1,1992,30.01,0.8783444880509634,0.4187530307868601,0.2359947866723776,0.653397268260113,19.220507865525114,16.38671340554721,0.1579239085301988,0.307143080005277,0.2490985340761586,0.0346831200136794,0.0485655239265034,0.0598783291904959,0.070094002669069,0.0801143724519886,0.090754799871102,0.1031204730436728,0.1193816925462272,0.1459840625249983,0.2474236237622629,2.8428728558046736,0.793875575065613,8540164,3836.763954233216,2205.7268638698065,False,group,survey
161,Europe and Central Asia,ECA,Bulgaria,BGR,1994,national,HBS,national,1994.0,consumption,0,1989 - 1994,30.01,0.9747544358104538,0.5722843489188887,0.3614472777150233,0.9450803015239112,13.050366399150573,11.808115118261902,0.0988883953279049,0.243219702692413,0.1908803073902275,0.0438734120305789,0.0583369536530126,0.068899078200752,0.0778459382550297,0.0862571158926771,0.0949195124101734,0.1047513268800123,0.11742786393472,0.1377685990326396,0.209920199710404,9.635676943958302,0.793875575065613,8443591,3892.711068058269,2070.941721207518,False,group,survey
162,Europe and Central Asia,ECA,Bulgaria,BGR,1995,national,IHS,national,1995.0,consumption,3,1995 - 2001,30.01,0.966528640441684,0.6172107592692666,0.4252826778126939,1.109161015752702,12.084426149817851,9.910947034535836,0.1871834260904622,0.3277233801902763,0.2578558570091742,0.0301391660244477,0.0479340331435262,0.0593075818079376,0.0684418980712442,0.077533527997774,0.0873269626407386,0.1011406846387408,0.118742929362725,0.1458338558744143,0.2635993604384495,0.0156159374775581,0.793875575065613,8406067,4021.722817307946,2466.3611233157103,False,micro,survey
163,Europe and Central Asia,ECA,Bulgaria,BGR,1997,national,IHS,national,1997.0,consumption,2,1997,30.01,0.9970084430175112,0.7739986507524177,0.6145657348531346,1.6061512002126126,6.792512896949035,5.8847888143139375,0.1139368425633987,0.2637824260585761,0.2112467883187796,0.0452369561501333,0.0560102823773331,0.0651837893643752,0.0737023813762064,0.0822212232454643,0.0913955801297999,0.1021707682256218,0.1164526922675445,0.1399366307079441,0.2276896961555768,0.4008678499340168,0.793875575065613,8312068,3674.931816696761,1741.646329770843,False,group,survey
164,Europe and Central Asia,ECA,Bulgaria,BGR,2001,national,IHS,national,2001.0,consumption,3,1995 - 2001,30.01,0.9833757876390936,0.6862903938001794,0.5063040344366311,1.3339401880202697,9.591267932303367,8.233066636814444,0.1889924569771137,0.3268216141978437,0.2684694937665935,0.0257577126873716,0.0448434518911618,0.0586401813263978,0.0695170872488803,0.0802785226400585,0.0921424181604295,0.1055572101859932,0.1227288716675471,0.1512697294886998,0.2492648147034551,0.5779221278344249,0.793875575065613,8009142,3937.4348649319945,2236.653781075988,False,micro,survey
165,Europe and Central Asia,ECA,Bulgaria,BGR,2003,national,MTHS,national,2003.0,consumption,4,2003 - 2007,30.01,0.9903281096923328,0.7051685119496798,0.5230498258850481,1.3521410895622796,8.983315087108101,7.7349271437113885,0.142875242415151,0.289179043979763,0.2297417414667822,0.0344264795164031,0.05310303281918,0.0639279049358078,0.0732677117208603,0.0813840636905584,0.091934901290641,0.1033539589914347,0.1185222359934762,0.1437694668647121,0.2363102441769213,0.6258621783940351,0.793875575065613,7775327,4518.878249671621,2593.549204230245,False,micro,survey
166,Europe and Central Asia,ECA,Bulgaria,BGR,2006,national,EU-SILC,national,2006.0,income,5,2006 - 2014,30.01,0.980746874199693,0.6779392098828297,0.5004576856872017,1.379477151482018,10.0081031471131,8.499188979136095,0.2740853905615439,0.3570257336395639,0.2797007784679805,0.0161673497899755,0.0403491970101332,0.056330239786629,0.0693141476992283,0.079982838535466,0.0908722223926375,0.1051076497981806,0.1243398911829843,0.1519527907403836,0.2655836730643769,0.7484815682454081,0.793875575065613,7601022,5629.419866565821,3381.97110191715,False,micro,survey
167,Europe and Central Asia,ECA,Bulgaria,BGR,2007,national,MTHS,national,2007.0,consumption,4,2003 - 2007,30.01,0.9796921061938229,0.6077295192238131,0.4075175827897987,1.0626092545802732,11.96497472022902,10.683022831726705,0.1382251426162661,0.2813634140559075,0.2304319702857139,0.0326206127288321,0.0523811081289589,0.063965919075786,0.0745035910493047,0.08445712445655,0.0947381121831306,0.1072230796076884,0.1228327318138932,0.1457042030855745,0.2215735178702823,0.811373035357687,0.793875575065613,7545338,6044.759411772016,3792.9370062987728,False,micro,survey
168,Europe and Central Asia,ECA,Bulgaria,BGR,2007,national,EU-SILC,national,2007.0,income,5,2006 - 2014,30.01,0.9310078787823228,0.5626972109282893,0.3780002686572085,1.0113496352391906,14.165462396757334,11.505390983542188,0.2365449856423963,0.3609599122596473,0.2958655586667372,0.0220197239531917,0.0429687838588194,0.0546280763100274,0.0646422958739856,0.0752952286861897,0.0874257971783216,0.1022534014183457,0.1207348791856056,0.1505409642602215,0.2794908492752975,0.811373035357687,0.793875575065613,7545338,6044.759411772016,3792.9370062987728,False,micro,survey
169,Europe and Central Asia,ECA,Bulgaria,BGR,2008,national,EU-SILC,national,2008.0,income,5,2006 - 2014,30.01,0.9177867383356167,0.5148743473887374,0.328966484510436,0.8839452132700092,15.575225202001606,13.10922820741341,0.2041724725101341,0.3357312737273918,0.2752015697855667,0.0241874090685262,0.045202775718465,0.0578147377739437,0.0684637131347038,0.0786174811506546,0.0899982333328849,0.1038817487363697,0.1216591601346347,0.1534412155303264,0.2567335254194917,0.9115671671018324,0.793875575065613,7492561,6459.640911915022,3950.201379959706,False,micro,survey
170,Europe and Central Asia,ECA,Bulgaria,BGR,2009,national,EU-SILC,national,2009.0,income,5,2006 - 2014,30.01,0.9133669913907294,0.4979168385761111,0.313697726912151,0.8476919369981537,16.25299503527249,13.827400531977156,0.2078111245259108,0.3382319878685361,0.2762397273927728,0.0237144906723361,0.0442253745208002,0.0569267412009897,0.0683864449590193,0.079015358483148,0.0907529750739168,0.1049104425655363,0.1229079826688541,0.1522752716338073,0.2568849182215911,0.9366644727195448,0.793875575065613,7444443,6288.677409636118,3804.329138658258,False,micro,survey
171,Europe and Central Asia,ECA,Bulgaria,BGR,2010,national,EU-SILC,national,2010.0,income,5,2006 - 2014,30.01,0.9225661467079762,0.5218176038286346,0.3391862665354954,0.9184848052640604,15.564054248102677,13.03582697814442,0.236076422324537,0.3565357214346185,0.289342276791936,0.0210818947606963,0.0414982233958186,0.0549815287133963,0.0660244923685497,0.0776561348539577,0.0896456876661418,0.1034594032574521,0.1234927440149912,0.1530815857918668,0.2690783051771285,0.9595096334190344,0.793875575065613,7395599,6427.810062126013,3840.755447364295,False,micro,survey
172,Europe and Central Asia,ECA,Bulgaria,BGR,2011,national,EU-SILC,national,2011.0,income,5,2006 - 2014,30.01,0.9403493933311594,0.5487213573592854,0.3606339258791216,0.9710047125363872,14.421128607882157,12.32743199973288,0.2245558109944274,0.3427860770854689,0.2690042349495899,0.0206514666780886,0.0434420871546447,0.0577992436180319,0.069394453509981,0.0798922004654762,0.0908898906762927,0.1046374102970178,0.1221860484843353,0.1507958190064212,0.2603113801097095,1.0,0.793875575065613,7348328,6605.089820458229,3965.979218873262,False,micro,survey
173,Europe and Central Asia,ECA,Bulgaria,BGR,2012,national,EU-SILC,national,2012.0,income,5,2006 - 2014,30.01,0.9309657159460544,0.5349911654166565,0.3512858950501968,0.9482532880747508,15.16048171498744,12.56761379965009,0.2433254005619854,0.360139230505351,0.2867685486072958,0.0199561907068271,0.0415737339394219,0.0555919264602176,0.0664049672276233,0.077100897404088,0.0888153642978599,0.1019845327754081,0.1215307873092327,0.1532247032475507,0.273816896631766,1.029545667005678,0.793875575065613,7305888,6693.612364290714,4121.718070023581,False,micro,survey
174,Europe and Central Asia,ECA,Bulgaria,BGR,2013,national,EU-SILC,national,2013.0,income,5,2006 - 2014,30.01,0.8983643406475637,0.4914711682052958,0.314118750413646,0.8631381013668407,16.929054957107592,14.028713948415096,0.2567855389297209,0.3657364537318636,0.2921930344013739,0.0178954365032931,0.0393528001445692,0.0550419563590221,0.0665643214350774,0.0777492107886701,0.0892200039705463,0.1035549733719777,0.1220194801448724,0.1528105737810061,0.27579124350096,1.03870958721218,0.793875575065613,7265115,6693.450152601615,4038.123785859688,False,micro,survey
175,Europe and Central Asia,ECA,Bulgaria,BGR,2014,national,EU-SILC,national,2014.0,income,5,2006 - 2014,30.01,0.8837983474968729,0.4724894251397291,0.2971141685420925,0.8094032670856337,18.04393072495115,14.559533614940364,0.2588916987906374,0.3741856838867721,0.298416940509185,0.0196140272472857,0.0404305219044591,0.0533724579765383,0.0644266890280741,0.0750495155784871,0.086639002946778,0.1007279526267125,0.120256969801578,0.151449704797755,0.2880331580923356,1.023978809852865,0.793875575065613,7223938,6796.689119222661,4178.638721154765,False,micro,survey
176,Europe and Central Asia,ECA,Bulgaria,BGR,2015,national,EU-SILC,national,2015.0,income,6,2015 - 2019,30.01,0.8878212013561724,0.4913170516384271,0.3193492598538222,0.8871152218394913,17.22162592443781,13.834054617335411,0.2945024192841995,0.3856734715099756,0.3169777989615925,0.0154026193508646,0.0372900178317164,0.0527547087453331,0.0635698586990416,0.0745101926418464,0.0870814633852645,0.1031360365787638,0.1228732417495938,0.1560198557269301,0.2873620052906476,1.0229073847586632,0.793875575065613,7177991,7074.681023250593,4365.341057917614,False,micro,survey
177,Europe and Central Asia,ECA,Bulgaria,BGR,2016,national,EU-SILC,national,2016.0,income,6,2015 - 2019,30.01,0.846052665191896,0.4344852128979811,0.2710275267000123,0.7523321582029097,20.57996576302227,15.829851965337244,0.3112910447109021,0.4059106371074086,0.319867949449999,0.0163335949860966,0.0373409351510748,0.0498935407502689,0.0604871578454056,0.0714824903861896,0.0833473232453546,0.0983526382275939,0.1192118180771383,0.1491541189152313,0.3143963824156424,1.0147379514273138,0.793875575065613,7127822,7341.04761379451,4550.70325986731,False,micro,survey
178,Europe and Central Asia,ECA,Bulgaria,BGR,2017,national,EU-SILC,national,2017.0,income,6,2015 - 2019,30.01,0.8529698756780282,0.4389460196650371,0.2708042206201503,0.74506017846047,20.479437041078217,15.608157091424795,0.2995232085781298,0.4037904682486896,0.3126867303211498,0.0191723584023502,0.0380873866871817,0.0503769757901303,0.0600787119621216,0.0708410700279484,0.0827737102666472,0.0968666439951798,0.1159993497447638,0.1469997339151414,0.3188040592085269,1.0356577533264066,0.793875575065613,7075947,7599.1249568351905,4758.165351504146,False,micro,survey
179,Europe and Central Asia,ECA,Bulgaria,BGR,2018,national,EU-SILC,national,2018.0,income,6,2015 - 2019,30.01,0.7907927248190787,0.3854884079858818,0.2293200334715228,0.6359180386426516,23.747368620871708,17.54462002736024,0.3076750424206277,0.4128409897525427,0.3254004934793417,0.0190522169376703,0.0379193442677218,0.0490526343377939,0.0587432730969522,0.0688030139460158,0.0804252009327033,0.0948219034044985,0.1151904173416016,0.1497985164116035,0.3261934793234379,1.0648067968584318,0.793875575065613,7025037,7859.678037049936,5003.649752013847,False,micro,survey
180,Europe and Central Asia,ECA,Bulgaria,BGR,2019,national,EU-SILC,national,2019.0,income,6,2015 - 2019,30.01,0.7668791205278397,0.3650313807532472,0.2146330664447638,0.6016920459547771,24.534356524517115,18.660353390645778,0.2949139280399659,0.402713839760816,0.3212665360047426,0.0188165358603019,0.0381079451158124,0.0502838739469626,0.0600554893510667,0.070298313110671,0.0817054548070608,0.0962628439655005,0.1179788040339911,0.152448603058584,0.3140421367500485,1.097855531986058,0.793875575065613,6975761,8234.781333561767,5314.075494401454,False,micro,survey
181,Europe and Central Asia,ECA,Bosnia and Herzegovina,BIH,2001,national,LSMS,national,2001.0,consumption,0,2001 - 2004,30.01,0.9763988477559596,0.6057372787851565,0.4048373912039198,1.0478338375835574,12.427605177394112,10.53890687020496,0.1566987435083125,0.299664484890372,0.2325794143364967,0.0359015515274147,0.051953236098981,0.062146252560822,0.0709040164419577,0.0799773775901523,0.0899508970529149,0.1030968289009148,0.118129602732535,0.1397051071688962,0.2482351299254089,0.7830350067801742,0.854462325572968,3755514,2913.229504394865,,False,micro,survey
182,Europe and Central Asia,ECA,Bosnia and Herzegovina,BIH,2004,national,LSMS,national,2004.0,consumption,0,2001 - 2004,30.01,0.864969777260862,0.4407327294032399,0.2638917572752758,0.7089200479132187,18.802609886902413,15.219444444490485,0.1938177390847547,0.3403749008490954,0.2937757703095313,0.0294178280845923,0.0445379468445137,0.0554092887376751,0.0654626111917566,0.0755449048942365,0.0871702164573429,0.1022393980654244,0.1221804005183287,0.1544703389137208,0.2635670662923969,0.7920043533816968,0.854462325572968,3764194,3371.238912433609,,False,micro,survey
183,Europe and Central Asia,ECA,Bosnia and Herzegovina,BIH,2007,national,HBS,national,2007.0,consumption,1,2007 - 2011,30.01,0.8271603909501017,0.3958275335523787,0.2284891814624363,0.6209735329589154,20.489314543916667,16.878048825413135,0.1827973393560782,0.3306158652666362,0.294528481496167,0.0300765414639461,0.0447227187714975,0.0559203792835988,0.066422776122278,0.0769477834323607,0.0891027264595933,0.104742328428761,0.1250915713997293,0.1558428584847921,0.2511303161534529,0.8836979164136936,0.854462325572968,3762791,3909.971505194263,3565.571550134314,False,micro,survey
184,Europe and Central Asia,ECA,Bosnia and Herzegovina,BIH,2011,national,HBS,national,2011.0,consumption,1,2007 - 2011,30.01,0.847999016241924,0.4166341896644315,0.2442289421918974,0.661786298955594,19.539249933008485,16.234140719816896,0.1839835636586729,0.3303018586994583,0.2887920462273487,0.0293551345359342,0.0452040312475298,0.0563073378816091,0.0666508822870746,0.0773560290759199,0.0893596094450933,0.1048610255184631,0.1241311417288024,0.1553437843827891,0.2514310238967896,1.0,0.854462325572968,3661173,4185.304033359964,3510.9071763837565,False,micro,survey
185,Europe and Central Asia,ECA,Belarus,BLR,1993,national,FBS,national,1993.0,income,0,1993 - 1995,30.01,0.99999,0.99998,0.99997,1.56245330060241,6.84359122626508,6.315283416429201,0.0774013260099568,0.2160371933908537,0.1706867561110474,0.0486963104032667,0.0624762357117582,0.0723655264252811,0.0806603430889026,0.0884054443420053,0.096337590674786,0.1052920818822846,0.1167618203567122,0.1349565095641922,0.1940481375508106,1.2187297838256273e-05,1852.65585780144,10239050,2373.8905213642474,679.4629890969503,False,group,survey
186,Europe and Central Asia,ECA,Belarus,BLR,1995,national,FBS,national,1995.0,income,0,1993 - 1995,30.01,0.988976892089844,0.6643686328528071,0.4720031592473007,1.2231903187386723,10.217356296357169,9.040430035847592,0.1429090594321272,0.2876173084753302,0.2415604736849671,0.0339313328329359,0.0511309272711792,0.0621851774142754,0.0725012855002088,0.0830087769808703,0.0943356604803418,0.1072761097872993,0.1233395258363211,0.1467943984956504,0.2254968054009174,0.0022893907480519,1852.65585780144,10193831,1886.4774252865063,518.6089000676293,False,group,survey
187,Europe and Central Asia,ECA,Belarus,BLR,1998,national,HHS,national,1998.0,consumption,1,1998 - 2020,30.01,0.9987555107947976,0.8547614339025988,0.739710741874836,2.096906852661092,4.382124653424654,3.677289808777535,0.172377341142026,0.3201834983912742,0.2719588768581885,0.0312908902470062,0.0473570221996939,0.0579037630306496,0.0679552948701387,0.0784240382194203,0.0901753014351743,0.1040157070091154,0.1221769862813075,0.1515567509866501,0.2491442457208023,0.0099080954311772,1852.65585780144,10071963,2370.18646740428,694.3979724872954,False,micro,survey
188,Europe and Central Asia,ECA,Belarus,BLR,1999,national,HHS,national,1999.0,consumption,1,1998 - 2020,30.01,0.999368737000841,0.8451146662338499,0.7240713396589097,2.035998423680143,4.649375164672451,3.970642334799623,0.1711599221610357,0.3173814857685889,0.2775921359033452,0.0297360683678133,0.0464387049319031,0.0575120365228695,0.0686066959296895,0.0797605009846363,0.0922060671730446,0.1066746622346983,0.1252359071140256,0.1534735090308282,0.2403558477104777,0.0390060682408158,1852.65585780144,10026738,2461.8268510391194,760.7492321716772,False,micro,survey
189,Europe and Central Asia,ECA,Belarus,BLR,2000,national,HHS,national,2000.0,consumption,1,1998 - 2020,30.01,0.9985309726355742,0.8282223836427355,0.6979240936048177,1.925856599716605,5.161002961058425,4.421550702298889,0.1652761966157523,0.3116748363514919,0.2643341148110809,0.0308894783899277,0.0477596202314114,0.0589597008958226,0.0697407593382108,0.0802374998980383,0.0915867400387658,0.1056714370187152,0.1241192842533437,0.1506228048663316,0.2404126750694419,0.1047781860299486,1852.65585780144,9979610,2616.912992633586,823.4109903708339,False,micro,survey
