country,year,indicator_code,value,welfare,unit_resource_sharing,indicator_name
United States,1981,gini,0.46399998664855957,Market income,pc,Gini
United States,1982,gini,0.4749999940395355,Market income,pc,Gini
United States,1983,gini,0.4779999852180481,Market income,pc,Gini
United States,1984,gini,0.47200000286102295,Market income,pc,Gini
United States,1985,gini,0.47600001096725464,Market income,pc,Gini
United States,1986,gini,0.47699999809265137,Market income,pc,Gini
United States,1987,gini,0.4779999852180481,Market income,pc,Gini
United States,1988,gini,0.48100000619888306,Market income,pc,Gini
United States,1989,gini,0.48500001430511475,Market income,pc,Gini
United States,1990,gini,0.48500001430511475,Market income,pc,Gini
United States,1991,gini,0.4869999885559082,Market income,pc,Gini
United States,1992,gini,0.49300000071525574,Market income,pc,Gini
United States,1993,gini,0.5149999856948853,Market income,pc,Gini
United States,1994,gini,0.5130000114440918,Market income,pc,Gini
United States,1995,gini,0.5090000033378601,Market income,pc,Gini
United States,1996,gini,0.5130000114440918,Market income,pc,Gini
United States,1997,gini,0.5139999985694885,Market income,pc,Gini
United States,1998,gini,0.5080000162124634,Market income,pc,Gini
United States,1999,gini,0.5090000033378601,Market income,pc,Gini
United States,2000,gini,0.5080000162124634,Market income,pc,Gini
United States,2001,gini,0.5139999985694885,Market income,pc,Gini
United States,2002,gini,0.5109999775886536,Market income,pc,Gini
United States,2003,gini,0.5139999985694885,Market income,pc,Gini
United States,2004,gini,0.5149999856948853,Market income,pc,Gini
United States,2005,gini,0.5170000195503235,Market income,pc,Gini
United States,2006,gini,0.5170000195503235,Market income,pc,Gini
United States,2007,gini,0.5120000243186951,Market income,pc,Gini
United States,2008,gini,0.5180000066757202,Market income,pc,Gini
United States,2009,gini,0.531000018119812,Market income,pc,Gini
United States,2010,gini,0.5320000052452087,Market income,pc,Gini
United States,2011,gini,0.5389999747276306,Market income,pc,Gini
United States,2012,gini,0.5370000004768372,Market income,pc,Gini
United States,2013,gini,0.5320000052452087,Market income,pc,Gini
United States,2014,gini,0.5329999923706055,Market income,pc,Gini
United States,2015,gini,0.531000018119812,Market income,pc,Gini
United States,2016,gini,0.531000018119812,Market income,pc,Gini
United States,2017,gini,0.531000018119812,Market income,pc,Gini
United States,2018,gini,0.531000018119812,Market income,pc,Gini
United States,2019,gini,0.527999997138977,Market income,pc,Gini
United States,2020,gini,0.5419999957084656,Market income,pc,Gini
United States,2021,gini,0.5410000085830688,Market income,pc,Gini
Uruguay,2004,gini,,Market income,pc,Gini
Uruguay,2005,gini,,Market income,pc,Gini
Uruguay,2006,gini,,Market income,pc,Gini
Uruguay,2007,gini,,Market income,pc,Gini
Uruguay,2008,gini,,Market income,pc,Gini
Uruguay,2009,gini,,Market income,pc,Gini
Uruguay,2010,gini,,Market income,pc,Gini
Uruguay,2011,gini,,Market income,pc,Gini
Uruguay,2012,gini,,Market income,pc,Gini
Uruguay,2013,gini,,Market income,pc,Gini
Uruguay,2014,gini,,Market income,pc,Gini
Uruguay,2015,gini,,Market income,pc,Gini
Uruguay,2016,gini,,Market income,pc,Gini
Uruguay,2017,gini,,Market income,pc,Gini
Uruguay,2018,gini,,Market income,pc,Gini
Uruguay,2019,gini,,Market income,pc,Gini
Vietnam,2005,gini,,Market income,pc,Gini
Vietnam,2007,gini,,Market income,pc,Gini
Vietnam,2009,gini,,Market income,pc,Gini
Vietnam,2011,gini,,Market income,pc,Gini
Vietnam,2013,gini,,Market income,pc,Gini
Australia,1981,headcount_ratio_50_median,11.40999984741211,Disposable income,eq,Share below 50% median
Australia,1985,headcount_ratio_50_median,11.90999984741211,Disposable income,eq,Share below 50% median
Australia,1989,headcount_ratio_50_median,12.319999694824219,Disposable income,eq,Share below 50% median
Australia,1995,headcount_ratio_50_median,11.569999694824219,Disposable income,eq,Share below 50% median
Australia,2001,headcount_ratio_50_median,13.239999771118164,Disposable income,eq,Share below 50% median
Australia,2003,headcount_ratio_50_median,12.5,Disposable income,eq,Share below 50% median
Australia,2004,headcount_ratio_50_median,13.0600004196167,Disposable income,eq,Share below 50% median
Australia,2008,headcount_ratio_50_median,14.229999542236328,Disposable income,eq,Share below 50% median
Australia,2010,headcount_ratio_50_median,14.479999542236328,Disposable income,eq,Share below 50% median
Australia,2014,headcount_ratio_50_median,12.470000267028809,Disposable income,eq,Share below 50% median
Australia,2016,headcount_ratio_50_median,12.75,Disposable income,eq,Share below 50% median
Australia,2018,headcount_ratio_50_median,12.569999694824219,Disposable income,eq,Share below 50% median
Austria,1994,headcount_ratio_50_median,9.390000343322754,Disposable income,eq,Share below 50% median
Austria,1995,headcount_ratio_50_median,8.6899995803833,Disposable income,eq,Share below 50% median
Austria,1996,headcount_ratio_50_median,8.920000076293945,Disposable income,eq,Share below 50% median
Austria,1997,headcount_ratio_50_median,8.6899995803833,Disposable income,eq,Share below 50% median
Austria,1998,headcount_ratio_50_median,7.949999809265137,Disposable income,eq,Share below 50% median
Austria,1999,headcount_ratio_50_median,7.019999980926514,Disposable income,eq,Share below 50% median
Austria,2000,headcount_ratio_50_median,7.400000095367432,Disposable income,eq,Share below 50% median
Austria,2003,headcount_ratio_50_median,8.149999618530273,Disposable income,eq,Share below 50% median
Austria,2004,headcount_ratio_50_median,7.25,Disposable income,eq,Share below 50% median
Austria,2005,headcount_ratio_50_median,7.619999885559082,Disposable income,eq,Share below 50% median
Austria,2006,headcount_ratio_50_median,7.940000057220459,Disposable income,eq,Share below 50% median
Austria,2007,headcount_ratio_50_median,9.729999542236328,Disposable income,eq,Share below 50% median
Austria,2008,headcount_ratio_50_median,9.09000015258789,Disposable income,eq,Share below 50% median
Austria,2009,headcount_ratio_50_median,9.789999961853027,Disposable income,eq,Share below 50% median
Austria,2010,headcount_ratio_50_median,9.029999732971191,Disposable income,eq,Share below 50% median
Austria,2011,headcount_ratio_50_median,8.930000305175781,Disposable income,eq,Share below 50% median
Austria,2012,headcount_ratio_50_median,9.609999656677246,Disposable income,eq,Share below 50% median
Austria,2013,headcount_ratio_50_median,8.800000190734863,Disposable income,eq,Share below 50% median
Austria,2014,headcount_ratio_50_median,9.0,Disposable income,eq,Share below 50% median
Austria,2015,headcount_ratio_50_median,8.640000343322754,Disposable income,eq,Share below 50% median
Austria,2016,headcount_ratio_50_median,9.640000343322754,Disposable income,eq,Share below 50% median
Austria,2017,headcount_ratio_50_median,9.300000190734863,Disposable income,eq,Share below 50% median
Austria,2018,headcount_ratio_50_median,9.010000228881836,Disposable income,eq,Share below 50% median
Austria,2019,headcount_ratio_50_median,9.979999542236328,Disposable income,eq,Share below 50% median
Austria,2020,headcount_ratio_50_median,9.619999885559082,Disposable income,eq,Share below 50% median
Belgium,1985,headcount_ratio_50_median,4.599999904632568,Disposable income,eq,Share below 50% median
Belgium,1988,headcount_ratio_50_median,4.940000057220459,Disposable income,eq,Share below 50% median
Belgium,1992,headcount_ratio_50_median,5.360000133514404,Disposable income,eq,Share below 50% median
Belgium,1995,headcount_ratio_50_median,8.960000038146973,Disposable income,eq,Share below 50% median
Belgium,1997,headcount_ratio_50_median,8.130000114440918,Disposable income,eq,Share below 50% median
Belgium,2000,headcount_ratio_50_median,8.109999656677246,Disposable income,eq,Share below 50% median
Belgium,2003,headcount_ratio_50_median,9.489999771118164,Disposable income,eq,Share below 50% median
Belgium,2004,headcount_ratio_50_median,8.390000343322754,Disposable income,eq,Share below 50% median
Belgium,2005,headcount_ratio_50_median,9.210000038146973,Disposable income,eq,Share below 50% median
Belgium,2006,headcount_ratio_50_median,10.130000114440918,Disposable income,eq,Share below 50% median
Belgium,2007,headcount_ratio_50_median,9.350000381469727,Disposable income,eq,Share below 50% median
Belgium,2008,headcount_ratio_50_median,9.470000267028809,Disposable income,eq,Share below 50% median
Belgium,2009,headcount_ratio_50_median,9.880000114440918,Disposable income,eq,Share below 50% median
Belgium,2010,headcount_ratio_50_median,10.100000381469727,Disposable income,eq,Share below 50% median
Belgium,2011,headcount_ratio_50_median,9.65999984741211,Disposable income,eq,Share below 50% median
Belgium,2012,headcount_ratio_50_median,10.069999694824219,Disposable income,eq,Share below 50% median
Belgium,2013,headcount_ratio_50_median,9.680000305175781,Disposable income,eq,Share below 50% median
Belgium,2014,headcount_ratio_50_median,9.180000305175781,Disposable income,eq,Share below 50% median
Belgium,2015,headcount_ratio_50_median,9.90999984741211,Disposable income,eq,Share below 50% median
Belgium,2016,headcount_ratio_50_median,9.710000038146973,Disposable income,eq,Share below 50% median
Belgium,2017,headcount_ratio_50_median,10.369999885559082,Disposable income,eq,Share below 50% median
Brazil,2006,headcount_ratio_50_median,20.770000457763672,Disposable income,eq,Share below 50% median
Brazil,2009,headcount_ratio_50_median,20.190000534057617,Disposable income,eq,Share below 50% median
Brazil,2011,headcount_ratio_50_median,19.75,Disposable income,eq,Share below 50% median
Brazil,2013,headcount_ratio_50_median,19.040000915527344,Disposable income,eq,Share below 50% median
Brazil,2016,headcount_ratio_50_median,21.510000228881836,Disposable income,eq,Share below 50% median
Canada,1971,headcount_ratio_50_median,16.790000915527344,Disposable income,eq,Share below 50% median
Canada,1973,headcount_ratio_50_median,15.270000457763672,Disposable income,eq,Share below 50% median
Canada,1975,headcount_ratio_50_median,15.760000228881836,Disposable income,eq,Share below 50% median
Canada,1977,headcount_ratio_50_median,16.010000228881836,Disposable income,eq,Share below 50% median
Canada,1979,headcount_ratio_50_median,15.479999542236328,Disposable income,eq,Share below 50% median
Canada,1981,headcount_ratio_50_median,13.819999694824219,Disposable income,eq,Share below 50% median
Canada,1982,headcount_ratio_50_median,13.899999618530273,Disposable income,eq,Share below 50% median
Canada,1984,headcount_ratio_50_median,14.699999809265137,Disposable income,eq,Share below 50% median
Canada,1985,headcount_ratio_50_median,13.760000228881836,Disposable income,eq,Share below 50% median
Canada,1986,headcount_ratio_50_median,12.199999809265137,Disposable income,eq,Share below 50% median
Canada,1987,headcount_ratio_50_median,12.09000015258789,Disposable income,eq,Share below 50% median
Canada,1988,headcount_ratio_50_median,12.029999732971191,Disposable income,eq,Share below 50% median
Canada,1989,headcount_ratio_50_median,11.329999923706055,Disposable income,eq,Share below 50% median
Canada,1990,headcount_ratio_50_median,12.109999656677246,Disposable income,eq,Share below 50% median
Canada,1991,headcount_ratio_50_median,11.979999542236328,Disposable income,eq,Share below 50% median
Canada,1992,headcount_ratio_50_median,12.020000457763672,Disposable income,eq,Share below 50% median
Canada,1993,headcount_ratio_50_median,12.229999542236328,Disposable income,eq,Share below 50% median
Canada,1994,headcount_ratio_50_median,11.789999961853027,Disposable income,eq,Share below 50% median
Canada,1995,headcount_ratio_50_median,11.899999618530273,Disposable income,eq,Share below 50% median
Canada,1996,headcount_ratio_50_median,12.279999732971191,Disposable income,eq,Share below 50% median
Canada,1997,headcount_ratio_50_median,12.15999984741211,Disposable income,eq,Share below 50% median
Canada,1998,headcount_ratio_50_median,12.350000381469727,Disposable income,eq,Share below 50% median
Canada,1999,headcount_ratio_50_median,11.979999542236328,Disposable income,eq,Share below 50% median
Canada,2000,headcount_ratio_50_median,12.260000228881836,Disposable income,eq,Share below 50% median
Canada,2001,headcount_ratio_50_median,12.270000457763672,Disposable income,eq,Share below 50% median
Canada,2002,headcount_ratio_50_median,12.720000267028809,Disposable income,eq,Share below 50% median
Canada,2003,headcount_ratio_50_median,12.880000114440918,Disposable income,eq,Share below 50% median
Canada,2004,headcount_ratio_50_median,13.0,Disposable income,eq,Share below 50% median
Canada,2005,headcount_ratio_50_median,12.869999885559082,Disposable income,eq,Share below 50% median
Canada,2006,headcount_ratio_50_median,12.170000076293945,Disposable income,eq,Share below 50% median
Canada,2007,headcount_ratio_50_median,12.149999618530273,Disposable income,eq,Share below 50% median
Canada,2008,headcount_ratio_50_median,12.6899995803833,Disposable income,eq,Share below 50% median
Canada,2009,headcount_ratio_50_median,12.800000190734863,Disposable income,eq,Share below 50% median
Canada,2010,headcount_ratio_50_median,12.550000190734863,Disposable income,eq,Share below 50% median
Canada,2011,headcount_ratio_50_median,12.210000038146973,Disposable income,eq,Share below 50% median
Canada,2012,headcount_ratio_50_median,13.359999656677246,Disposable income,eq,Share below 50% median
Canada,2013,headcount_ratio_50_median,13.6899995803833,Disposable income,eq,Share below 50% median
Canada,2014,headcount_ratio_50_median,12.65999984741211,Disposable income,eq,Share below 50% median
Canada,2015,headcount_ratio_50_median,14.140000343322754,Disposable income,eq,Share below 50% median
Canada,2016,headcount_ratio_50_median,12.180000305175781,Disposable income,eq,Share below 50% median
Canada,2017,headcount_ratio_50_median,12.229999542236328,Disposable income,eq,Share below 50% median
Canada,2018,headcount_ratio_50_median,12.0,Disposable income,eq,Share below 50% median
Canada,2019,headcount_ratio_50_median,11.470000267028809,Disposable income,eq,Share below 50% median
Chile,1990,headcount_ratio_50_median,19.540000915527344,Disposable income,eq,Share below 50% median
Chile,1992,headcount_ratio_50_median,18.68000030517578,Disposable income,eq,Share below 50% median
Chile,1994,headcount_ratio_50_median,20.969999313354492,Disposable income,eq,Share below 50% median
Chile,1996,headcount_ratio_50_median,20.260000228881836,Disposable income,eq,Share below 50% median
Chile,1998,headcount_ratio_50_median,20.700000762939453,Disposable income,eq,Share below 50% median
Chile,2000,headcount_ratio_50_median,19.829999923706055,Disposable income,eq,Share below 50% median
Chile,2003,headcount_ratio_50_median,19.350000381469727,Disposable income,eq,Share below 50% median
Chile,2006,headcount_ratio_50_median,18.489999771118164,Disposable income,eq,Share below 50% median
Chile,2009,headcount_ratio_50_median,16.81999969482422,Disposable income,eq,Share below 50% median
Chile,2011,headcount_ratio_50_median,16.989999771118164,Disposable income,eq,Share below 50% median
Chile,2013,headcount_ratio_50_median,15.970000267028809,Disposable income,eq,Share below 50% median
Chile,2015,headcount_ratio_50_median,15.829999923706055,Disposable income,eq,Share below 50% median
Chile,2017,headcount_ratio_50_median,16.010000228881836,Disposable income,eq,Share below 50% median
China,2002,headcount_ratio_50_median,17.920000076293945,Disposable income,eq,Share below 50% median
China,2013,headcount_ratio_50_median,19.989999771118164,Disposable income,eq,Share below 50% median
China,2018,headcount_ratio_50_median,21.0,Disposable income,eq,Share below 50% median
Colombia,2001,headcount_ratio_50_median,21.489999771118164,Disposable income,eq,Share below 50% median
Colombia,2002,headcount_ratio_50_median,22.329999923706055,Disposable income,eq,Share below 50% median
Colombia,2003,headcount_ratio_50_median,21.860000610351562,Disposable income,eq,Share below 50% median
Colombia,2004,headcount_ratio_50_median,21.8700008392334,Disposable income,eq,Share below 50% median
Colombia,2005,headcount_ratio_50_median,21.260000228881836,Disposable income,eq,Share below 50% median
Colombia,2006,headcount_ratio_50_median,21.5,Disposable income,eq,Share below 50% median
Colombia,2007,headcount_ratio_50_median,23.729999542236328,Disposable income,eq,Share below 50% median
Colombia,2008,headcount_ratio_50_median,23.270000457763672,Disposable income,eq,Share below 50% median
Colombia,2009,headcount_ratio_50_median,22.459999084472656,Disposable income,eq,Share below 50% median
Colombia,2010,headcount_ratio_50_median,21.579999923706055,Disposable income,eq,Share below 50% median
Colombia,2011,headcount_ratio_50_median,21.610000610351562,Disposable income,eq,Share below 50% median
Colombia,2012,headcount_ratio_50_median,22.200000762939453,Disposable income,eq,Share below 50% median
Colombia,2013,headcount_ratio_50_median,22.100000381469727,Disposable income,eq,Share below 50% median
Colombia,2014,headcount_ratio_50_median,22.239999771118164,Disposable income,eq,Share below 50% median
Colombia,2015,headcount_ratio_50_median,21.3700008392334,Disposable income,eq,Share below 50% median
Colombia,2016,headcount_ratio_50_median,21.030000686645508,Disposable income,eq,Share below 50% median
Colombia,2017,headcount_ratio_50_median,20.459999084472656,Disposable income,eq,Share below 50% median
Colombia,2018,headcount_ratio_50_median,20.700000762939453,Disposable income,eq,Share below 50% median
Colombia,2019,headcount_ratio_50_median,21.559999465942383,Disposable income,eq,Share below 50% median
Colombia,2020,headcount_ratio_50_median,22.59000015258789,Disposable income,eq,Share below 50% median
Cote d'Ivoire,2002,headcount_ratio_50_median,24.399999618530273,Disposable income,eq,Share below 50% median
Cote d'Ivoire,2008,headcount_ratio_50_median,22.75,Disposable income,eq,Share below 50% median
Cote d'Ivoire,2015,headcount_ratio_50_median,25.110000610351562,Disposable income,eq,Share below 50% median
Czechia,1992,headcount_ratio_50_median,2.430000066757202,Disposable income,eq,Share below 50% median
Czechia,1996,headcount_ratio_50_median,5.170000076293945,Disposable income,eq,Share below 50% median
Czechia,2002,headcount_ratio_50_median,4.230000019073486,Disposable income,eq,Share below 50% median
Czechia,2004,headcount_ratio_50_median,5.829999923706055,Disposable income,eq,Share below 50% median
Czechia,2007,headcount_ratio_50_median,5.400000095367432,Disposable income,eq,Share below 50% median
Czechia,2010,headcount_ratio_50_median,6.329999923706055,Disposable income,eq,Share below 50% median
Czechia,2013,headcount_ratio_50_median,5.96999979019165,Disposable income,eq,Share below 50% median
Czechia,2016,headcount_ratio_50_median,5.800000190734863,Disposable income,eq,Share below 50% median
Denmark,1987,headcount_ratio_50_median,10.279999732971191,Disposable income,eq,Share below 50% median
Denmark,1992,headcount_ratio_50_median,7.420000076293945,Disposable income,eq,Share below 50% median
Denmark,1995,headcount_ratio_50_median,5.210000038146973,Disposable income,eq,Share below 50% median
Denmark,2000,headcount_ratio_50_median,5.409999847412109,Disposable income,eq,Share below 50% median
Denmark,2004,headcount_ratio_50_median,5.639999866485596,Disposable income,eq,Share below 50% median
Denmark,2007,headcount_ratio_50_median,6.340000152587891,Disposable income,eq,Share below 50% median
Denmark,2010,headcount_ratio_50_median,6.320000171661377,Disposable income,eq,Share below 50% median
Denmark,2013,headcount_ratio_50_median,5.670000076293945,Disposable income,eq,Share below 50% median
Denmark,2016,headcount_ratio_50_median,6.150000095367432,Disposable income,eq,Share below 50% median
Dominican Republic,2007,headcount_ratio_50_median,21.1200008392334,Disposable income,eq,Share below 50% median
Egypt,2012,headcount_ratio_50_median,18.59000015258789,Disposable income,eq,Share below 50% median
Estonia,2000,headcount_ratio_50_median,12.630000114440918,Disposable income,eq,Share below 50% median
Estonia,2004,headcount_ratio_50_median,12.989999771118164,Disposable income,eq,Share below 50% median
Estonia,2007,headcount_ratio_50_median,13.729999542236328,Disposable income,eq,Share below 50% median
Estonia,2010,headcount_ratio_50_median,11.800000190734863,Disposable income,eq,Share below 50% median
Estonia,2013,headcount_ratio_50_median,15.050000190734863,Disposable income,eq,Share below 50% median
Estonia,2016,headcount_ratio_50_median,15.819999694824219,Disposable income,eq,Share below 50% median
Finland,1987,headcount_ratio_50_median,5.139999866485596,Disposable income,eq,Share below 50% median
Finland,1991,headcount_ratio_50_median,5.510000228881836,Disposable income,eq,Share below 50% median
Finland,1995,headcount_ratio_50_median,4.130000114440918,Disposable income,eq,Share below 50% median
Finland,2000,headcount_ratio_50_median,5.480000019073486,Disposable income,eq,Share below 50% median
Finland,2004,headcount_ratio_50_median,6.619999885559082,Disposable income,eq,Share below 50% median
Finland,2007,headcount_ratio_50_median,7.820000171661377,Disposable income,eq,Share below 50% median
Finland,2010,headcount_ratio_50_median,7.210000038146973,Disposable income,eq,Share below 50% median
Finland,2013,headcount_ratio_50_median,6.820000171661377,Disposable income,eq,Share below 50% median
Finland,2016,headcount_ratio_50_median,5.809999942779541,Disposable income,eq,Share below 50% median
France,1970,headcount_ratio_50_median,12.239999771118164,Disposable income,eq,Share below 50% median
France,1975,headcount_ratio_50_median,9.850000381469727,Disposable income,eq,Share below 50% median
France,1979,headcount_ratio_50_median,8.130000114440918,Disposable income,eq,Share below 50% median
France,1984,headcount_ratio_50_median,7.710000038146973,Disposable income,eq,Share below 50% median
France,1990,headcount_ratio_50_median,7.0,Disposable income,eq,Share below 50% median
France,1996,headcount_ratio_50_median,8.760000228881836,Disposable income,eq,Share below 50% median
France,1997,headcount_ratio_50_median,8.720000267028809,Disposable income,eq,Share below 50% median
France,1998,headcount_ratio_50_median,8.199999809265137,Disposable income,eq,Share below 50% median
France,1999,headcount_ratio_50_median,8.289999961853027,Disposable income,eq,Share below 50% median
France,2000,headcount_ratio_50_median,8.260000228881836,Disposable income,eq,Share below 50% median
France,2001,headcount_ratio_50_median,8.09000015258789,Disposable income,eq,Share below 50% median
France,2002,headcount_ratio_50_median,7.920000076293945,Disposable income,eq,Share below 50% median
France,2003,headcount_ratio_50_median,8.119999885559082,Disposable income,eq,Share below 50% median
France,2004,headcount_ratio_50_median,7.960000038146973,Disposable income,eq,Share below 50% median
France,2005,headcount_ratio_50_median,8.350000381469727,Disposable income,eq,Share below 50% median
France,2006,headcount_ratio_50_median,8.300000190734863,Disposable income,eq,Share below 50% median
France,2007,headcount_ratio_50_median,8.350000381469727,Disposable income,eq,Share below 50% median
France,2008,headcount_ratio_50_median,8.380000114440918,Disposable income,eq,Share below 50% median
France,2009,headcount_ratio_50_median,8.770000457763672,Disposable income,eq,Share below 50% median
France,2010,headcount_ratio_50_median,9.039999961853027,Disposable income,eq,Share below 50% median
France,2011,headcount_ratio_50_median,9.109999656677246,Disposable income,eq,Share below 50% median
France,2012,headcount_ratio_50_median,9.289999961853027,Disposable income,eq,Share below 50% median
France,2013,headcount_ratio_50_median,8.819999694824219,Disposable income,eq,Share below 50% median
France,2014,headcount_ratio_50_median,9.050000190734863,Disposable income,eq,Share below 50% median
France,2015,headcount_ratio_50_median,8.979999542236328,Disposable income,eq,Share below 50% median
France,2016,headcount_ratio_50_median,9.15999984741211,Disposable income,eq,Share below 50% median
France,2017,headcount_ratio_50_median,8.979999542236328,Disposable income,eq,Share below 50% median
France,2018,headcount_ratio_50_median,9.25,Disposable income,eq,Share below 50% median
Georgia,2009,headcount_ratio_50_median,20.690000534057617,Disposable income,eq,Share below 50% median
Georgia,2010,headcount_ratio_50_median,20.81999969482422,Disposable income,eq,Share below 50% median
Georgia,2011,headcount_ratio_50_median,18.84000015258789,Disposable income,eq,Share below 50% median
Georgia,2012,headcount_ratio_50_median,18.540000915527344,Disposable income,eq,Share below 50% median
Georgia,2013,headcount_ratio_50_median,15.729999542236328,Disposable income,eq,Share below 50% median
Georgia,2014,headcount_ratio_50_median,16.149999618530273,Disposable income,eq,Share below 50% median
Georgia,2015,headcount_ratio_50_median,17.06999969482422,Disposable income,eq,Share below 50% median
Georgia,2016,headcount_ratio_50_median,16.100000381469727,Disposable income,eq,Share below 50% median
Georgia,2017,headcount_ratio_50_median,18.649999618530273,Disposable income,eq,Share below 50% median
Georgia,2018,headcount_ratio_50_median,16.899999618530273,Disposable income,eq,Share below 50% median
Georgia,2019,headcount_ratio_50_median,17.1200008392334,Disposable income,eq,Share below 50% median
Germany,1973,headcount_ratio_50_median,6.829999923706055,Disposable income,eq,Share below 50% median
Germany,1978,headcount_ratio_50_median,6.019999980926514,Disposable income,eq,Share below 50% median
Germany,1981,headcount_ratio_50_median,5.300000190734863,Disposable income,eq,Share below 50% median
Germany,1983,headcount_ratio_50_median,5.889999866485596,Disposable income,eq,Share below 50% median
Germany,1984,headcount_ratio_50_median,7.5,Disposable income,eq,Share below 50% median
Germany,1985,headcount_ratio_50_median,7.039999961853027,Disposable income,eq,Share below 50% median
Germany,1986,headcount_ratio_50_median,6.659999847412109,Disposable income,eq,Share below 50% median
Germany,1987,headcount_ratio_50_median,6.730000019073486,Disposable income,eq,Share below 50% median
Germany,1988,headcount_ratio_50_median,6.710000038146973,Disposable income,eq,Share below 50% median
Germany,1989,headcount_ratio_50_median,5.679999828338623,Disposable income,eq,Share below 50% median
Germany,1990,headcount_ratio_50_median,6.679999828338623,Disposable income,eq,Share below 50% median
Germany,1991,headcount_ratio_50_median,7.849999904632568,Disposable income,eq,Share below 50% median
Germany,1992,headcount_ratio_50_median,7.429999828338623,Disposable income,eq,Share below 50% median
Germany,1993,headcount_ratio_50_median,6.789999961853027,Disposable income,eq,Share below 50% median
Germany,1994,headcount_ratio_50_median,7.78000020980835,Disposable income,eq,Share below 50% median
Germany,1995,headcount_ratio_50_median,7.5,Disposable income,eq,Share below 50% median
Germany,1996,headcount_ratio_50_median,6.909999847412109,Disposable income,eq,Share below 50% median
Germany,1997,headcount_ratio_50_median,6.860000133514404,Disposable income,eq,Share below 50% median
Germany,1998,headcount_ratio_50_median,6.570000171661377,Disposable income,eq,Share below 50% median
Germany,1999,headcount_ratio_50_median,7.320000171661377,Disposable income,eq,Share below 50% median
Germany,2000,headcount_ratio_50_median,7.489999771118164,Disposable income,eq,Share below 50% median
Germany,2001,headcount_ratio_50_median,7.610000133514404,Disposable income,eq,Share below 50% median
Germany,2002,headcount_ratio_50_median,8.0600004196167,Disposable income,eq,Share below 50% median
Germany,2003,headcount_ratio_50_median,8.239999771118164,Disposable income,eq,Share below 50% median
Germany,2004,headcount_ratio_50_median,8.119999885559082,Disposable income,eq,Share below 50% median
Germany,2005,headcount_ratio_50_median,8.960000038146973,Disposable income,eq,Share below 50% median
Germany,2006,headcount_ratio_50_median,8.979999542236328,Disposable income,eq,Share below 50% median
Germany,2007,headcount_ratio_50_median,8.390000343322754,Disposable income,eq,Share below 50% median
Germany,2008,headcount_ratio_50_median,8.729999542236328,Disposable income,eq,Share below 50% median
Germany,2009,headcount_ratio_50_median,9.1899995803833,Disposable income,eq,Share below 50% median
Germany,2010,headcount_ratio_50_median,9.390000343322754,Disposable income,eq,Share below 50% median
Germany,2011,headcount_ratio_50_median,8.569999694824219,Disposable income,eq,Share below 50% median
Germany,2012,headcount_ratio_50_median,9.140000343322754,Disposable income,eq,Share below 50% median
Germany,2013,headcount_ratio_50_median,8.960000038146973,Disposable income,eq,Share below 50% median
Germany,2014,headcount_ratio_50_median,9.550000190734863,Disposable income,eq,Share below 50% median
Germany,2015,headcount_ratio_50_median,9.5,Disposable income,eq,Share below 50% median
Germany,2016,headcount_ratio_50_median,10.039999961853027,Disposable income,eq,Share below 50% median
Germany,2017,headcount_ratio_50_median,11.529999732971191,Disposable income,eq,Share below 50% median
Germany,2018,headcount_ratio_50_median,10.050000190734863,Disposable income,eq,Share below 50% median
Germany,2019,headcount_ratio_50_median,11.079999923706055,Disposable income,eq,Share below 50% median
Greece,1995,headcount_ratio_50_median,15.800000190734863,Disposable income,eq,Share below 50% median
Greece,2000,headcount_ratio_50_median,14.079999923706055,Disposable income,eq,Share below 50% median
Greece,2004,headcount_ratio_50_median,12.050000190734863,Disposable income,eq,Share below 50% median
Greece,2007,headcount_ratio_50_median,11.90999984741211,Disposable income,eq,Share below 50% median
Greece,2010,headcount_ratio_50_median,14.020000457763672,Disposable income,eq,Share below 50% median
Greece,2013,headcount_ratio_50_median,14.1899995803833,Disposable income,eq,Share below 50% median
Greece,2016,headcount_ratio_50_median,13.119999885559082,Disposable income,eq,Share below 50% median
Guatemala,2006,headcount_ratio_50_median,22.489999771118164,Disposable income,eq,Share below 50% median
Guatemala,2011,headcount_ratio_50_median,22.959999084472656,Disposable income,eq,Share below 50% median
Guatemala,2014,headcount_ratio_50_median,14.5600004196167,Disposable income,eq,Share below 50% median
Hungary,1991,headcount_ratio_50_median,9.4399995803833,Disposable income,eq,Share below 50% median
Hungary,1994,headcount_ratio_50_median,9.979999542236328,Disposable income,eq,Share below 50% median
Hungary,1999,headcount_ratio_50_median,6.400000095367432,Disposable income,eq,Share below 50% median
Hungary,2005,headcount_ratio_50_median,6.710000038146973,Disposable income,eq,Share below 50% median
Hungary,2007,headcount_ratio_50_median,5.880000114440918,Disposable income,eq,Share below 50% median
Hungary,2009,headcount_ratio_50_median,6.539999961853027,Disposable income,eq,Share below 50% median
Hungary,2012,headcount_ratio_50_median,10.170000076293945,Disposable income,eq,Share below 50% median
Hungary,2015,headcount_ratio_50_median,6.010000228881836,Disposable income,eq,Share below 50% median
Iceland,2004,headcount_ratio_50_median,5.269999980926514,Disposable income,eq,Share below 50% median
Iceland,2007,headcount_ratio_50_median,5.989999771118164,Disposable income,eq,Share below 50% median
Iceland,2010,headcount_ratio_50_median,6.039999961853027,Disposable income,eq,Share below 50% median
