country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Djibouti,2002,national,consumption,headcount_ratio_50_median,15.38288541456168,Share below 50% median,Consumption,"Household, per capita"
Djibouti,2012,national,consumption,headcount_ratio_50_median,18.93020583600101,Share below 50% median,Consumption,"Household, per capita"
Djibouti,2013,national,consumption,headcount_ratio_50_median,18.91677147127396,Share below 50% median,Consumption,"Household, per capita"
Djibouti,2017,national,consumption,headcount_ratio_50_median,17.136585300737,Share below 50% median,Consumption,"Household, per capita"
Dominican Republic,1986,national,income,headcount_ratio_50_median,22.905810546874992,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,1989,national,income,headcount_ratio_50_median,21.58771484375,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,1992,national,income,headcount_ratio_50_median,18.92711425781249,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,1996,national,income,headcount_ratio_50_median,19.882691462969827,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,1997,national,income,headcount_ratio_50_median,21.2562552831164,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2000,national,income,headcount_ratio_50_median,20.82128984083839,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2001,national,income,headcount_ratio_50_median,20.63783533678387,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2002,national,income,headcount_ratio_50_median,21.23971212490344,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2003,national,income,headcount_ratio_50_median,20.36776852156238,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2004,national,income,headcount_ratio_50_median,20.34982108224138,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2005,national,income,headcount_ratio_50_median,20.18988297328048,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2006,national,income,headcount_ratio_50_median,20.70823030148728,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2007,national,income,headcount_ratio_50_median,19.38800620774106,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2008,national,income,headcount_ratio_50_median,18.78923969709928,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2009,national,income,headcount_ratio_50_median,18.90321846633471,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2010,national,income,headcount_ratio_50_median,19.42511524397929,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2011,national,income,headcount_ratio_50_median,17.48503581274904,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2012,national,income,headcount_ratio_50_median,17.41818133114642,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2013,national,income,headcount_ratio_50_median,17.80325953535411,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2014,national,income,headcount_ratio_50_median,17.784171369337738,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2015,national,income,headcount_ratio_50_median,17.63838367219156,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2016,national,income,headcount_ratio_50_median,18.6346348388464,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2017,national,income,headcount_ratio_50_median,14.16897246389659,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2018,national,income,headcount_ratio_50_median,14.19303780373701,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2019,national,income,headcount_ratio_50_median,14.20631985714184,Share below 50% median,Disposable income,"Household, per capita"
Dominican Republic,2020,national,income,headcount_ratio_50_median,13.58816902186718,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,1987,urban,income,headcount_ratio_50_median,23.98176645267787,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,1994,national,income,headcount_ratio_50_median,21.168928817490933,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,1995,urban,income,headcount_ratio_50_median,18.11729395378644,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,1998,urban,income,headcount_ratio_50_median,18.221114180148508,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,1999,national,income,headcount_ratio_50_median,22.97751567615554,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2000,national,income,headcount_ratio_50_median,22.38181995105941,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2003,national,income,headcount_ratio_50_median,22.4354698671314,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2004,national,income,headcount_ratio_50_median,22.22985525905954,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2005,national,income,headcount_ratio_50_median,22.87834949031699,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2006,national,income,headcount_ratio_50_median,20.997940973071767,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2007,national,income,headcount_ratio_50_median,20.98654876396175,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2008,national,income,headcount_ratio_50_median,21.36502104797165,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2009,national,income,headcount_ratio_50_median,19.99047981969636,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2010,national,income,headcount_ratio_50_median,20.14762083283029,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2011,national,income,headcount_ratio_50_median,19.58125349343581,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2012,national,income,headcount_ratio_50_median,21.26180008585924,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2013,national,income,headcount_ratio_50_median,19.569299966418548,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2014,national,income,headcount_ratio_50_median,18.7228959304347,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2015,national,income,headcount_ratio_50_median,19.01025899754222,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2016,national,income,headcount_ratio_50_median,18.48787204938344,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2017,national,income,headcount_ratio_50_median,19.06529638010386,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2018,national,income,headcount_ratio_50_median,19.25659389929487,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2019,national,income,headcount_ratio_50_median,20.2704237087286,Share below 50% median,Disposable income,"Household, per capita"
Ecuador,2020,national,income,headcount_ratio_50_median,20.14805763624634,Share below 50% median,Disposable income,"Household, per capita"
Egypt,1990,national,consumption,headcount_ratio_50_median,6.72252441406249,Share below 50% median,Consumption,"Household, per capita"
Egypt,1995,national,consumption,headcount_ratio_50_median,3.45779663085937,Share below 50% median,Consumption,"Household, per capita"
Egypt,1999,national,consumption,headcount_ratio_50_median,4.32432250976562,Share below 50% median,Consumption,"Household, per capita"
Egypt,2004,national,consumption,headcount_ratio_50_median,4.94543307890433,Share below 50% median,Consumption,"Household, per capita"
Egypt,2008,national,consumption,headcount_ratio_50_median,4.95587692385948,Share below 50% median,Consumption,"Household, per capita"
Egypt,2010,national,consumption,headcount_ratio_50_median,4.38159844500301,Share below 50% median,Consumption,"Household, per capita"
Egypt,2012,national,consumption,headcount_ratio_50_median,3.86351295811891,Share below 50% median,Consumption,"Household, per capita"
Egypt,2015,national,consumption,headcount_ratio_50_median,4.724503128254811,Share below 50% median,Consumption,"Household, per capita"
Egypt,2017,national,consumption,headcount_ratio_50_median,5.24587666734693,Share below 50% median,Consumption,"Household, per capita"
El Salvador,1989,national,income,headcount_ratio_50_median,25.39554687499999,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,1991,national,income,headcount_ratio_50_median,24.21078750646814,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,1995,national,income,headcount_ratio_50_median,21.24774844893148,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,1996,national,income,headcount_ratio_50_median,21.89619766501983,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,1998,national,income,headcount_ratio_50_median,26.92941617748164,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,1999,national,income,headcount_ratio_50_median,24.353023416654352,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2000,national,income,headcount_ratio_50_median,23.2661196368295,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2001,national,income,headcount_ratio_50_median,23.55032693108876,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2002,national,income,headcount_ratio_50_median,23.64352638544152,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2003,national,income,headcount_ratio_50_median,24.1386664797705,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2004,national,income,headcount_ratio_50_median,20.87007864682419,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2005,national,income,headcount_ratio_50_median,21.35254009657833,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2006,national,income,headcount_ratio_50_median,18.20622072805613,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2007,national,income,headcount_ratio_50_median,16.24345268129286,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2008,national,income,headcount_ratio_50_median,18.57594252083575,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2009,national,income,headcount_ratio_50_median,18.49648581949334,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2010,national,income,headcount_ratio_50_median,18.3055279259484,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2011,national,income,headcount_ratio_50_median,15.95016150231778,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2012,national,income,headcount_ratio_50_median,15.732262020167658,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2013,national,income,headcount_ratio_50_median,16.33401301078652,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2014,national,income,headcount_ratio_50_median,15.58402976094426,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2015,national,income,headcount_ratio_50_median,14.40551498017802,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2016,national,income,headcount_ratio_50_median,16.26883217134149,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2017,national,income,headcount_ratio_50_median,14.46307459864355,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2018,national,income,headcount_ratio_50_median,15.28580936483511,Share below 50% median,Disposable income,"Household, per capita"
El Salvador,2019,national,income,headcount_ratio_50_median,14.56703182055294,Share below 50% median,Disposable income,"Household, per capita"
Estonia,1993,national,income,headcount_ratio_50_median,13.630322265625,Share below 50% median,Disposable income,"Household, per capita"
Estonia,1995,national,consumption,headcount_ratio_50_median,11.79963378906249,Share below 50% median,Consumption,"Household, per capita"
Estonia,1998,national,consumption,headcount_ratio_50_median,13.26418457031249,Share below 50% median,Consumption,"Household, per capita"
Estonia,2000,national,consumption,headcount_ratio_50_median,13.04327517592338,Share below 50% median,Consumption,"Household, per capita"
Estonia,2001,national,consumption,headcount_ratio_50_median,11.88669596501381,Share below 50% median,Consumption,"Household, per capita"
Estonia,2002,national,consumption,headcount_ratio_50_median,12.780851944854172,Share below 50% median,Consumption,"Household, per capita"
Estonia,2003,national,consumption,headcount_ratio_50_median,13.056025038427292,Share below 50% median,Consumption,"Household, per capita"
Estonia,2003,national,income,headcount_ratio_50_median,13.503574039856309,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2004,national,consumption,headcount_ratio_50_median,13.495303840118538,Share below 50% median,Consumption,"Household, per capita"
Estonia,2004,national,income,headcount_ratio_50_median,11.33280528711051,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2005,national,income,headcount_ratio_50_median,10.69952073879852,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2006,national,income,headcount_ratio_50_median,10.22624600637503,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2007,national,income,headcount_ratio_50_median,9.27373688957026,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2008,national,income,headcount_ratio_50_median,9.95914143098226,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2009,national,income,headcount_ratio_50_median,10.67721108913391,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2010,national,income,headcount_ratio_50_median,12.51835329106451,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2011,national,income,headcount_ratio_50_median,11.01459736102391,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2012,national,income,headcount_ratio_50_median,10.77830727517841,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2013,national,income,headcount_ratio_50_median,11.89831879854206,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2014,national,income,headcount_ratio_50_median,10.79794194268508,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2015,national,income,headcount_ratio_50_median,10.5994470283304,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2016,national,income,headcount_ratio_50_median,9.7837595166827,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2017,national,income,headcount_ratio_50_median,9.64218797765186,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2018,national,income,headcount_ratio_50_median,9.88633786948806,Share below 50% median,Disposable income,"Household, per capita"
Estonia,2019,national,income,headcount_ratio_50_median,9.33813555339024,Share below 50% median,Disposable income,"Household, per capita"
Eswatini,1994,national,consumption,headcount_ratio_50_median,25.59082031249999,Share below 50% median,Consumption,"Household, per capita"
Eswatini,2000,national,consumption,headcount_ratio_50_median,15.19535521539431,Share below 50% median,Consumption,"Household, per capita"
Eswatini,2009,national,consumption,headcount_ratio_50_median,20.31725471600988,Share below 50% median,Consumption,"Household, per capita"
Eswatini,2016,national,consumption,headcount_ratio_50_median,19.75422116890967,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,1981,rural,consumption,headcount_ratio_50_median,6.38079589843749,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,1995,national,consumption,headcount_ratio_50_median,10.37111581117251,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,1999,national,consumption,headcount_ratio_50_median,6.11178721751204,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,2004,national,consumption,headcount_ratio_50_median,5.2083690411399095,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,2010,national,consumption,headcount_ratio_50_median,9.35316346453855,Share below 50% median,Consumption,"Household, per capita"
Ethiopia,2015,national,consumption,headcount_ratio_50_median,12.38932572659698,Share below 50% median,Consumption,"Household, per capita"
Fiji,2002,national,consumption,headcount_ratio_50_median,13.21978223785293,Share below 50% median,Consumption,"Household, per capita"
Fiji,2008,national,consumption,headcount_ratio_50_median,11.7138655369353,Share below 50% median,Consumption,"Household, per capita"
Fiji,2013,national,consumption,headcount_ratio_50_median,9.04518522043986,Share below 50% median,Consumption,"Household, per capita"
Fiji,2019,national,consumption,headcount_ratio_50_median,9.61611833422743,Share below 50% median,Consumption,"Household, per capita"
Finland,1987,national,income,headcount_ratio_50_median,3.9921683579538,Share below 50% median,Disposable income,"Household, per capita"
Finland,1991,national,income,headcount_ratio_50_median,3.97185361398516,Share below 50% median,Disposable income,"Household, per capita"
Finland,1995,national,income,headcount_ratio_50_median,3.24568162213619,Share below 50% median,Disposable income,"Household, per capita"
Finland,2000,national,income,headcount_ratio_50_median,5.747143376937211,Share below 50% median,Disposable income,"Household, per capita"
Finland,2003,national,income,headcount_ratio_50_median,6.23450364134976,Share below 50% median,Disposable income,"Household, per capita"
Finland,2004,national,income,headcount_ratio_50_median,6.01387285128051,Share below 50% median,Disposable income,"Household, per capita"
Finland,2005,national,income,headcount_ratio_50_median,5.92127927655152,Share below 50% median,Disposable income,"Household, per capita"
Finland,2006,national,income,headcount_ratio_50_median,6.45507745774274,Share below 50% median,Disposable income,"Household, per capita"
Finland,2007,national,income,headcount_ratio_50_median,6.81336842053765,Share below 50% median,Disposable income,"Household, per capita"
Finland,2008,national,income,headcount_ratio_50_median,6.69418153846242,Share below 50% median,Disposable income,"Household, per capita"
Finland,2009,national,income,headcount_ratio_50_median,7.117505872532311,Share below 50% median,Disposable income,"Household, per capita"
Finland,2010,national,income,headcount_ratio_50_median,7.245174937840989,Share below 50% median,Disposable income,"Household, per capita"
Finland,2011,national,income,headcount_ratio_50_median,6.677459326756879,Share below 50% median,Disposable income,"Household, per capita"
Finland,2012,national,income,headcount_ratio_50_median,6.35131194868017,Share below 50% median,Disposable income,"Household, per capita"
Finland,2013,national,income,headcount_ratio_50_median,6.72646394666605,Share below 50% median,Disposable income,"Household, per capita"
Finland,2014,national,income,headcount_ratio_50_median,6.7475334182747,Share below 50% median,Disposable income,"Household, per capita"
Finland,2015,national,income,headcount_ratio_50_median,6.5191266159583,Share below 50% median,Disposable income,"Household, per capita"
Finland,2016,national,income,headcount_ratio_50_median,6.51257017679774,Share below 50% median,Disposable income,"Household, per capita"
Finland,2017,national,income,headcount_ratio_50_median,6.901342615220759,Share below 50% median,Disposable income,"Household, per capita"
Finland,2018,national,income,headcount_ratio_50_median,6.78688372340276,Share below 50% median,Disposable income,"Household, per capita"
Finland,2019,national,income,headcount_ratio_50_median,7.21933731874275,Share below 50% median,Disposable income,"Household, per capita"
France,1978,national,income,headcount_ratio_50_median,10.9967759915816,Share below 50% median,Disposable income,"Household, per capita"
France,1984,national,income,headcount_ratio_50_median,12.73949177754981,Share below 50% median,Disposable income,"Household, per capita"
France,1989,national,income,headcount_ratio_50_median,10.9940019870822,Share below 50% median,Disposable income,"Household, per capita"
France,1994,national,income,headcount_ratio_50_median,10.23598323760252,Share below 50% median,Disposable income,"Household, per capita"
France,2000,national,income,headcount_ratio_50_median,9.7278827594452,Share below 50% median,Disposable income,"Household, per capita"
France,2003,national,income,headcount_ratio_50_median,8.8551614469197,Share below 50% median,Disposable income,"Household, per capita"
France,2004,national,income,headcount_ratio_50_median,8.806610382091149,Share below 50% median,Disposable income,"Household, per capita"
France,2005,national,income,headcount_ratio_50_median,8.64999036770025,Share below 50% median,Disposable income,"Household, per capita"
France,2006,national,income,headcount_ratio_50_median,9.30339463674,Share below 50% median,Disposable income,"Household, per capita"
France,2007,national,income,headcount_ratio_50_median,9.15982226498943,Share below 50% median,Disposable income,"Household, per capita"
France,2008,national,income,headcount_ratio_50_median,9.77133945466672,Share below 50% median,Disposable income,"Household, per capita"
France,2009,national,income,headcount_ratio_50_median,11.149535947575249,Share below 50% median,Disposable income,"Household, per capita"
France,2010,national,income,headcount_ratio_50_median,10.26733296590612,Share below 50% median,Disposable income,"Household, per capita"
France,2011,national,income,headcount_ratio_50_median,9.91735650939627,Share below 50% median,Disposable income,"Household, per capita"
France,2012,national,income,headcount_ratio_50_median,10.14338401199427,Share below 50% median,Disposable income,"Household, per capita"
France,2013,national,income,headcount_ratio_50_median,9.77685958884492,Share below 50% median,Disposable income,"Household, per capita"
France,2014,national,income,headcount_ratio_50_median,10.05340600867485,Share below 50% median,Disposable income,"Household, per capita"
France,2015,national,income,headcount_ratio_50_median,10.75598803756918,Share below 50% median,Disposable income,"Household, per capita"
France,2016,national,income,headcount_ratio_50_median,10.38803909597351,Share below 50% median,Disposable income,"Household, per capita"
France,2017,national,income,headcount_ratio_50_median,10.09436026018959,Share below 50% median,Disposable income,"Household, per capita"
France,2018,national,income,headcount_ratio_50_median,10.04923044142382,Share below 50% median,Disposable income,"Household, per capita"
Gabon,2005,national,consumption,headcount_ratio_50_median,15.16194684044726,Share below 50% median,Consumption,"Household, per capita"
Gabon,2017,national,consumption,headcount_ratio_50_median,15.70145428304022,Share below 50% median,Consumption,"Household, per capita"
Gambia,1998,national,consumption,headcount_ratio_50_median,19.31317619314851,Share below 50% median,Consumption,"Household, per capita"
Gambia,2003,national,consumption,headcount_ratio_50_median,17.39980822476533,Share below 50% median,Consumption,"Household, per capita"
Gambia,2010,national,consumption,headcount_ratio_50_median,15.05214478323543,Share below 50% median,Consumption,"Household, per capita"
Gambia,2015,national,consumption,headcount_ratio_50_median,10.24192209899564,Share below 50% median,Consumption,"Household, per capita"
Georgia,1996,national,consumption,headcount_ratio_50_median,16.80344402472193,Share below 50% median,Consumption,"Household, per capita"
Georgia,1997,national,consumption,headcount_ratio_50_median,18.99089767134793,Share below 50% median,Consumption,"Household, per capita"
Georgia,1998,national,consumption,headcount_ratio_50_median,17.67930185368369,Share below 50% median,Consumption,"Household, per capita"
Georgia,1999,national,consumption,headcount_ratio_50_median,17.95515169963537,Share below 50% median,Consumption,"Household, per capita"
Georgia,2000,national,consumption,headcount_ratio_50_median,17.04296205595717,Share below 50% median,Consumption,"Household, per capita"
Georgia,2001,national,consumption,headcount_ratio_50_median,15.25371152897387,Share below 50% median,Consumption,"Household, per capita"
Georgia,2002,national,consumption,headcount_ratio_50_median,14.69825015639025,Share below 50% median,Consumption,"Household, per capita"
Georgia,2003,national,consumption,headcount_ratio_50_median,15.3885121823327,Share below 50% median,Consumption,"Household, per capita"
Georgia,2004,national,consumption,headcount_ratio_50_median,15.74826227684783,Share below 50% median,Consumption,"Household, per capita"
Georgia,2005,national,consumption,headcount_ratio_50_median,15.5293838102768,Share below 50% median,Consumption,"Household, per capita"
Georgia,2006,national,consumption,headcount_ratio_50_median,14.79552452800782,Share below 50% median,Consumption,"Household, per capita"
Georgia,2007,national,consumption,headcount_ratio_50_median,15.36059809844073,Share below 50% median,Consumption,"Household, per capita"
Georgia,2008,national,consumption,headcount_ratio_50_median,15.86580621625254,Share below 50% median,Consumption,"Household, per capita"
Georgia,2009,national,consumption,headcount_ratio_50_median,15.07420104294728,Share below 50% median,Consumption,"Household, per capita"
Georgia,2010,national,consumption,headcount_ratio_50_median,17.21934302569355,Share below 50% median,Consumption,"Household, per capita"
Georgia,2011,national,consumption,headcount_ratio_50_median,16.87914692324584,Share below 50% median,Consumption,"Household, per capita"
Georgia,2012,national,consumption,headcount_ratio_50_median,16.76488519422626,Share below 50% median,Consumption,"Household, per capita"
Georgia,2013,national,consumption,headcount_ratio_50_median,15.550014504286692,Share below 50% median,Consumption,"Household, per capita"
Georgia,2014,national,consumption,headcount_ratio_50_median,15.09976288173547,Share below 50% median,Consumption,"Household, per capita"
Georgia,2015,national,consumption,headcount_ratio_50_median,13.40929239641529,Share below 50% median,Consumption,"Household, per capita"
Georgia,2016,national,consumption,headcount_ratio_50_median,13.98840358869855,Share below 50% median,Consumption,"Household, per capita"
Georgia,2017,national,consumption,headcount_ratio_50_median,14.82978966175122,Share below 50% median,Consumption,"Household, per capita"
Georgia,2018,national,consumption,headcount_ratio_50_median,14.6064919946908,Share below 50% median,Consumption,"Household, per capita"
Georgia,2019,national,consumption,headcount_ratio_50_median,13.752136240389682,Share below 50% median,Consumption,"Household, per capita"
Georgia,2020,national,consumption,headcount_ratio_50_median,14.0236638218723,Share below 50% median,Consumption,"Household, per capita"
Germany,1991,national,income,headcount_ratio_50_median,7.2437573714541905,Share below 50% median,Disposable income,"Household, per capita"
Germany,1992,national,income,headcount_ratio_50_median,7.24436963247049,Share below 50% median,Disposable income,"Household, per capita"
Germany,1993,national,income,headcount_ratio_50_median,6.953373742289901,Share below 50% median,Disposable income,"Household, per capita"
Germany,1994,national,income,headcount_ratio_50_median,8.99033606917559,Share below 50% median,Disposable income,"Household, per capita"
Germany,1995,national,income,headcount_ratio_50_median,8.97810371262435,Share below 50% median,Disposable income,"Household, per capita"
Germany,1996,national,income,headcount_ratio_50_median,7.74526748027618,Share below 50% median,Disposable income,"Household, per capita"
Germany,1997,national,income,headcount_ratio_50_median,7.992080865570241,Share below 50% median,Disposable income,"Household, per capita"
Germany,1998,national,income,headcount_ratio_50_median,7.447829482579291,Share below 50% median,Disposable income,"Household, per capita"
Germany,1999,national,income,headcount_ratio_50_median,7.74940659466104,Share below 50% median,Disposable income,"Household, per capita"
Germany,2000,national,income,headcount_ratio_50_median,7.74371142844997,Share below 50% median,Disposable income,"Household, per capita"
Germany,2001,national,income,headcount_ratio_50_median,8.248797544906571,Share below 50% median,Disposable income,"Household, per capita"
Germany,2002,national,income,headcount_ratio_50_median,7.994096171334839,Share below 50% median,Disposable income,"Household, per capita"
Germany,2003,national,income,headcount_ratio_50_median,8.24834357099405,Share below 50% median,Disposable income,"Household, per capita"
Germany,2004,national,income,headcount_ratio_50_median,8.47128619470177,Share below 50% median,Disposable income,"Household, per capita"
Germany,2005,national,income,headcount_ratio_50_median,8.74969037241706,Share below 50% median,Disposable income,"Household, per capita"
Germany,2006,national,income,headcount_ratio_50_median,8.74679413114898,Share below 50% median,Disposable income,"Household, per capita"
Germany,2007,national,income,headcount_ratio_50_median,8.24935996531255,Share below 50% median,Disposable income,"Household, per capita"
Germany,2008,national,income,headcount_ratio_50_median,8.492872146410491,Share below 50% median,Disposable income,"Household, per capita"
Germany,2009,national,income,headcount_ratio_50_median,9.24965615944309,Share below 50% median,Disposable income,"Household, per capita"
Germany,2010,national,income,headcount_ratio_50_median,9.23034170117378,Share below 50% median,Disposable income,"Household, per capita"
Germany,2011,national,income,headcount_ratio_50_median,8.99918636894407,Share below 50% median,Disposable income,"Household, per capita"
Germany,2012,national,income,headcount_ratio_50_median,9.74608766374092,Share below 50% median,Disposable income,"Household, per capita"
Germany,2013,national,income,headcount_ratio_50_median,9.74964263761487,Share below 50% median,Disposable income,"Household, per capita"
Germany,2014,national,income,headcount_ratio_50_median,10.477916192579553,Share below 50% median,Disposable income,"Household, per capita"
Germany,2015,national,income,headcount_ratio_50_median,10.49949823824796,Share below 50% median,Disposable income,"Household, per capita"
Germany,2016,national,income,headcount_ratio_50_median,10.99622669037743,Share below 50% median,Disposable income,"Household, per capita"
Germany,2017,national,income,headcount_ratio_50_median,10.74152761081881,Share below 50% median,Disposable income,"Household, per capita"
Germany,2018,national,income,headcount_ratio_50_median,10.48234790936825,Share below 50% median,Disposable income,"Household, per capita"
Ghana,1987,national,consumption,headcount_ratio_50_median,14.25521122080014,Share below 50% median,Consumption,"Household, per capita"
Ghana,1988,national,consumption,headcount_ratio_50_median,13.0200927734375,Share below 50% median,Consumption,"Household, per capita"
Ghana,1991,national,consumption,headcount_ratio_50_median,13.12962711327987,Share below 50% median,Consumption,"Household, per capita"
Ghana,1998,national,consumption,headcount_ratio_50_median,16.27657168578384,Share below 50% median,Consumption,"Household, per capita"
Ghana,2005,national,consumption,headcount_ratio_50_median,18.11874166585522,Share below 50% median,Consumption,"Household, per capita"
Ghana,2012,national,consumption,headcount_ratio_50_median,18.03983945142659,Share below 50% median,Consumption,"Household, per capita"
Ghana,2016,national,consumption,headcount_ratio_50_median,20.6342272851783,Share below 50% median,Consumption,"Household, per capita"
Greece,1995,national,income,headcount_ratio_50_median,16.24197934830434,Share below 50% median,Disposable income,"Household, per capita"
Greece,2000,national,income,headcount_ratio_50_median,15.21605543089459,Share below 50% median,Disposable income,"Household, per capita"
Greece,2003,national,income,headcount_ratio_50_median,13.36351982668632,Share below 50% median,Disposable income,"Household, per capita"
Greece,2004,national,income,headcount_ratio_50_median,13.52050085834547,Share below 50% median,Disposable income,"Household, per capita"
Greece,2005,national,income,headcount_ratio_50_median,14.12854647085624,Share below 50% median,Disposable income,"Household, per capita"
Greece,2006,national,income,headcount_ratio_50_median,14.4795871721038,Share below 50% median,Disposable income,"Household, per capita"
Greece,2007,national,income,headcount_ratio_50_median,13.59645561200199,Share below 50% median,Disposable income,"Household, per capita"
Greece,2008,national,income,headcount_ratio_50_median,12.954741336350711,Share below 50% median,Disposable income,"Household, per capita"
Greece,2009,national,income,headcount_ratio_50_median,13.2127789226338,Share below 50% median,Disposable income,"Household, per capita"
Greece,2010,national,income,headcount_ratio_50_median,14.535396571983991,Share below 50% median,Disposable income,"Household, per capita"
Greece,2011,national,income,headcount_ratio_50_median,16.34367725315774,Share below 50% median,Disposable income,"Household, per capita"
Greece,2012,national,income,headcount_ratio_50_median,17.532355650732352,Share below 50% median,Disposable income,"Household, per capita"
Greece,2013,national,income,headcount_ratio_50_median,17.180486101081367,Share below 50% median,Disposable income,"Household, per capita"
Greece,2014,national,income,headcount_ratio_50_median,16.71962859757169,Share below 50% median,Disposable income,"Household, per capita"
Greece,2015,national,income,headcount_ratio_50_median,17.45064111261794,Share below 50% median,Disposable income,"Household, per capita"
