pip_welfare_WID: Gini – pretax,year1993_WID: Gini – pretax,country,value1993_WID: Gini – pretax,year2015_WID: Gini – pretax,value2015_WID: Gini – pretax,region,pop1993_WID: Gini – pretax,pop2015_WID: Gini – pretax,change_WID: Gini – pretax,absolute_tolerance_WID: Gini – pretax,relative_tolerance_WID: Gini – pretax,absolute_fall_WID: Gini – pretax,absolute_stable_WID: Gini – pretax,absolute_rise_WID: Gini – pretax,relative_fall_WID: Gini – pretax,relative_stable_WID: Gini – pretax,relative_rise_WID: Gini – pretax,proportional_change_WID: Gini – pretax,pip_welfare_PIP: Gini,year1993_PIP: Gini,value1993_PIP: Gini,year2015_PIP: Gini,value2015_PIP: Gini,pop1993_PIP: Gini,pop2015_PIP: Gini,change_PIP: Gini,absolute_tolerance_PIP: Gini,relative_tolerance_PIP: Gini,absolute_fall_PIP: Gini,absolute_stable_PIP: Gini,absolute_rise_PIP: Gini,relative_fall_PIP: Gini,relative_stable_PIP: Gini,relative_rise_PIP: Gini,proportional_change_PIP: Gini,year
,1993.0,Romania,40.1272940198306,2015.0,54.3578702365082,EE & CA,22721662.0,19906078.0,14.230576216677598,2.0,2.00636470099153,0.0,0.0,1.0,0.0,0.0,1.0,0.3546358299078168,Income,1992.0,25.46172793114104,2015.0,35.91389061710718,22721662.0,19906078.0,10.452162685966137,2.0,1.2730863965570522,0.0,0.0,1.0,0.0,0.0,1.0,0.41050484532051684,2020
,1993.0,Russia,45.9436321354868,2015.0,54.06928534322471,EE & CA,148897280.0,144668384.0,8.125653207737912,2.0,2.2971816067743402,0.0,0.0,1.0,0.0,0.0,1.0,0.17686135880105283,Consumption,1993.0,48.375737912852976,2015.0,37.74084155026237,148897280.0,144668384.0,-10.63489636259061,2.0,2.418786895642649,1.0,0.0,0.0,1.0,0.0,0.0,-0.21983946543097627,2020
,1993.0,Saudi Arabia,66.4356871264921,2015.0,65.5251853052583,MENA,17846472.0,32749838.0,-0.9105018212337939,2.0,3.321784356324605,0.0,1.0,0.0,0.0,1.0,0.0,-0.013705010975505052,,,,,,,,,,,,,,,,,,2020
,1993.0,Singapore,45.365991095909806,2013.0,53.7085854295118,S & SE Asia,3334134.0,5650020.0,8.342594333601994,2.0,2.2682995547954903,0.0,0.0,1.0,0.0,0.0,1.0,0.1838953394838135,,,,,,,,,,,,,,,,,,2020
,1993.0,Slovenia,38.6552710486493,2015.0,41.0456287691337,EE & CA,1991685.0,2080865.0,2.3903577204844026,2.0,1.932763552432465,0.0,0.0,1.0,0.0,0.0,1.0,0.06183782070693635,Income,1993.0,29.18499251551616,2015.0,25.40846455145272,1991685.0,2080865.0,-3.7765279640634404,2.0,1.459249625775808,1.0,0.0,0.0,1.0,0.0,0.0,-0.12939965504721834,2020
,1993.0,South Korea,44.2972730007116,2015.0,45.7557132883316,East Asia,44932856.0,50994396.0,1.4584402876200002,2.0,2.21486365003558,0.0,1.0,0.0,0.0,1.0,0.0,0.03292392937137624,,,,,,,,,,,,,,,,,,2020
,1993.0,Spain,46.4170747320189,2015.0,46.2925095054956,W. Europe,39420540.0,46431344.0,-0.12456522652329483,2.0,2.3208537366009447,0.0,1.0,0.0,0.0,1.0,0.0,-0.0026836078585833127,Income,1995.0,36.65411992107588,2015.0,36.18141917496762,39420540.0,46431344.0,-0.4727007461082593,2.0,1.8327059960537941,0.0,1.0,0.0,0.0,1.0,0.0,-0.012896251420743004,2020
,1995.0,Sri Lanka,56.2045496534942,2016.0,59.1143677733967,S & SE Asia,17825610.0,21336692.0,2.9098181199025035,2.0,2.8102274826747102,0.0,0.0,1.0,0.0,0.0,1.0,0.05177193194931333,Consumption,1995.0,35.39953909969581,2016.0,39.34577335702164,17825610.0,21336692.0,3.946234257325834,2.0,1.7699769549847906,0.0,0.0,1.0,0.0,0.0,1.0,0.11147699539850067,2020
,1993.0,Sweden,36.9100703539686,2015.0,40.9895816178064,W. Europe,8683403.0,9849344.0,4.0795112638378015,2.0,1.84550351769843,0.0,0.0,1.0,0.0,0.0,1.0,0.11052569731553409,Income,1992.0,24.90873346361343,2015.0,29.21019079394952,8683403.0,9849344.0,4.301457330336088,2.0,1.2454366731806716,0.0,0.0,1.0,0.0,0.0,1.0,0.1726887212719843,2020
,1993.0,Switzerland,40.2825980641907,2015.0,43.0075509176888,W. Europe,6936123.0,8281735.0,2.7249528534981025,2.0,2.014129903209535,0.0,0.0,1.0,0.0,0.0,1.0,0.0676459062833004,Income,1992.0,33.85640810532497,2015.0,32.30695715732445,6936123.0,8281735.0,-1.5494509480005192,2.0,1.6928204052662483,0.0,1.0,0.0,0.0,1.0,0.0,-0.04576536717008737,2020
,1993.0,Taiwan,51.153219541787095,2015.0,61.0296937452517,East Asia,21125720.0,23512136.0,9.876474203464603,2.0,2.557660977089355,0.0,0.0,1.0,0.0,0.0,1.0,0.19307629689655226,Income,1991.0,29.96780212180384,2016.0,31.48271564455893,21125720.0,23512136.0,1.5149135227550907,2.0,1.498390106090192,0.0,1.0,0.0,0.0,0.0,1.0,0.05055137232279296,2020
,1991.0,Tanzania,54.570518086111896,2014.0,60.0515687358445,SS Africa,28469018.0,52542824.0,5.481050649732602,2.0,2.728525904305595,0.0,0.0,1.0,0.0,0.0,1.0,0.10043977667728099,Consumption,1991.0,35.29222222530266,2018.0,40.4912299517734,28469018.0,52542824.0,5.1990077264707395,2.0,1.764611111265133,0.0,0.0,1.0,0.0,0.0,1.0,0.14731313016450762,2020
,1993.0,Thailand,67.6796239813747,2015.0,60.4362232123705,S & SE Asia,57776080.0,70294408.0,-7.243400769004204,2.0,3.383981199068735,1.0,0.0,0.0,1.0,0.0,0.0,-0.10702483765272651,Consumption,1992.0,47.8579578494911,2015.0,35.98733274727441,57776080.0,70294408.0,-11.870625102216692,2.0,2.392897892474555,1.0,0.0,0.0,1.0,0.0,0.0,-0.24803868856144515,2020
,1995.0,Tunisia,60.6869451237255,2015.0,52.7589989566753,MENA,8977175.0,11557779.0,-7.927946167050202,2.0,3.034347256186275,1.0,0.0,0.0,1.0,0.0,0.0,-0.13063676464331994,Consumption,1995.0,41.65729666718795,2015.0,32.81588249697604,8977175.0,11557779.0,-8.841414170211912,2.0,2.0828648333593978,1.0,0.0,0.0,1.0,0.0,0.0,-0.21224166898895283,2020
,1993.0,Turkey,64.255440853745,2015.0,59.908171413927406,MENA,57296008.0,79646176.0,-4.347269439817595,2.0,3.2127720426872504,1.0,0.0,0.0,1.0,0.0,0.0,-0.06765605187757766,Consumption,1994.0,41.31520239019123,2015.0,42.85445765747807,57296008.0,79646176.0,1.5392552672868405,2.0,2.065760119509562,0.0,1.0,0.0,0.0,1.0,0.0,0.03725638937332859,2020
,1996.0,Uganda,59.24558998324299,2016.0,62.3878586315069,SS Africa,19462960.0,37477356.0,3.142268648263908,2.0,2.96227949916215,0.0,0.0,1.0,0.0,0.0,1.0,0.053038017667689126,Consumption,1992.0,41.42936038819265,2016.0,42.75369263085522,19462960.0,37477356.0,1.324332242662571,2.0,2.0714680194096324,0.0,1.0,0.0,0.0,1.0,0.0,0.03196603158372691,2020
,1993.0,Ukraine,50.914002303486704,2015.0,41.741100811376505,EE & CA,51778420.0,44982568.0,-9.1729014921102,2.0,2.5457001151743355,1.0,0.0,0.0,1.0,0.0,0.0,-0.18016461242690437,Consumption,1993.0,28.92698360212953,2015.0,25.45754032542647,51778420.0,44982568.0,-3.469443276703057,2.0,1.4463491801064765,1.0,0.0,0.0,1.0,0.0,0.0,-0.11993795566184252,2020
,1993.0,United Kingdom,47.26604404661,2015.0,47.033117328607,W. Europe,57647464.0,65224368.0,-0.23292671800300013,2.0,2.3633022023305,0.0,1.0,0.0,0.0,1.0,0.0,-0.004927992657335706,Income,1994.0,35.97892288742413,2015.0,33.23508077715679,57647464.0,65224368.0,-2.7438421102673445,2.0,1.7989461443712067,1.0,0.0,0.0,1.0,0.0,0.0,-0.07626248620206502,2020
,1993.0,United States,52.1026007707334,2015.0,58.3535119520718,W. Offshoots,258779760.0,324607776.0,6.250911181338395,2.0,2.6051300385366702,0.0,0.0,1.0,0.0,0.0,1.0,0.11997311245256687,Income,1993.0,40.36454272110815,2015.0,41.23877761737015,258779760.0,324607776.0,0.8742348962619957,2.0,2.018227136055408,0.0,1.0,0.0,0.0,1.0,0.0,0.02165848631811268,2020
,1992.0,Vietnam,57.88934360640749,2016.0,56.3083091028048,S & SE Asia,71176408.0,92191400.0,-1.5810345036026945,2.0,2.8944671803203748,0.0,1.0,0.0,0.0,1.0,0.0,-0.027311321999990642,Consumption,1992.0,35.65455877333817,2016.0,35.2667388835896,71176408.0,92191400.0,-0.3878198897485632,2.0,1.7827279386669084,0.0,1.0,0.0,0.0,1.0,0.0,-0.010877147357621148,2020
,1993.0,Zambia,68.0039303418717,2015.0,72.22170345676841,SS Africa,8270921.0,16248231.0,4.2177731148967155,2.0,3.400196517093585,0.0,0.0,1.0,0.0,0.0,1.0,0.0620224903721444,Consumption,1993.0,52.60861190802784,2015.0,57.13605842336405,8270921.0,16248231.0,4.527446515336209,2.0,2.6304305954013922,0.0,0.0,1.0,0.0,0.0,1.0,0.0860590376961712,2020
,1991.0,Zimbabwe,62.44433844059431,2017.0,63.5798566294028,SS Africa,10794921.0,14154937.0,1.13551818880849,2.0,3.1222169220297156,0.0,1.0,0.0,0.0,1.0,0.0,0.018184485850366593,,,,,,,,,,,,,,,,,,2020
,,Austria,,,,W. Europe,,,,,,,,,,,,,Income,1994.0,31.32234231243466,2015.0,30.532775035077268,7905280.0,8642422.0,-0.7895672773573921,2.0,1.566117115621733,0.0,1.0,0.0,0.0,1.0,0.0,-0.025207797982717967,2020
,,Bolivia,,,,LAC,,,,,,,,,,,,,Income,1992.0,49.1100534350699,2015.0,46.739953061109176,7544494.0,11090090.0,-2.3701003739607245,2.0,2.455502671753495,1.0,0.0,0.0,0.0,1.0,0.0,-0.04826100173347024,2020
,,Chile,,,,LAC,,,,,,,,,,,,,Income,1992.0,54.81448929154452,2015.0,44.37132767263289,13998387.0,17870122.0,-10.443161618911631,2.0,2.740724464577226,1.0,0.0,0.0,1.0,0.0,0.0,-0.19051826905413774,2020
,,Costa Rica,,,,LAC,,,,,,,,,,,,,Income,1993.0,46.00316399243697,2015.0,48.37614136964541,3405376.0,4895241.0,2.372977377208443,2.0,2.3001581996218485,0.0,0.0,1.0,0.0,0.0,1.0,0.051582916722827284,2020
,,Dominican Republic,,,,LAC,,,,,,,,,,,,,Income,1992.0,51.359760900231336,2015.0,45.1816363982718,7576083.0,10405832.0,-6.178124501959537,2.0,2.567988045011567,1.0,0.0,0.0,1.0,0.0,0.0,-0.12029114609705494,2020
,,Ecuador,,,,LAC,,,,,,,,,,,,,Income,1994.0,53.36896198168978,2015.0,45.95429485500616,11132833.0,16195904.0,-7.414667126683618,2.0,2.668448099084489,1.0,0.0,0.0,1.0,0.0,0.0,-0.13893219675562543,2020
,,El Salvador,,,,LAC,,,,,,,,,,,,,Income,1991.0,53.951897986531314,2015.0,40.55194183774289,5630994.0,6231072.0,-13.399956148788426,2.0,2.6975948993265657,1.0,0.0,0.0,1.0,0.0,0.0,-0.2483685773600333,2020
,,Estonia,,,,EE & CA,,,,,,,,,,,,,Income,1993.0,39.50344817150475,2015.0,32.67032993155648,1504446.0,1314658.0,-6.83311823994827,2.0,1.9751724085752376,1.0,0.0,0.0,1.0,0.0,0.0,-0.1729752352321801,2020
,,Honduras,,,,LAC,,,,,,,,,,,,,Income,1993.0,53.46744798691962,2015.0,49.24989297389206,5496843.0,9294510.0,-4.217555013027564,2.0,2.6733723993459813,1.0,0.0,0.0,1.0,0.0,0.0,-0.07888079891262725,2020
,,Nicaragua,,,,LAC,,,,,,,,,,,,,Income,1993.0,57.35928516001907,2014.0,46.15629418573037,4526690.0,6298610.0,-11.202990974288703,2.0,2.8679642580009537,1.0,0.0,0.0,1.0,0.0,0.0,-0.1953125974815579,2020
,,Panama,,,,LAC,,,,,,,,,,,,,Income,1991.0,58.21961737501806,2015.0,50.80666314561102,2607502.0,3957102.0,-7.412954229407042,2.0,2.910980868750903,1.0,0.0,0.0,1.0,0.0,0.0,-0.12732742954418536,2020
,,Paraguay,,,,LAC,,,,,,,,,,,,,Income,1995.0,58.15903937444256,2015.0,47.60590928201872,4386206.0,6177954.0,-10.553130092423835,2.0,2.907951968722128,1.0,0.0,0.0,1.0,0.0,0.0,-0.1814529642499788,2020
,,Saint Lucia,,,,LAC,,,,,,,,,,,,,Income,1995.0,42.584380636496974,2016.0,51.23330781386317,148610.0,175638.0,8.648927177366197,2.0,2.129219031824849,0.0,0.0,1.0,0.0,0.0,1.0,0.2031009268678579,2020
,,Slovakia,,,,EE & CA,,,,,,,,,,,,,Income,1992.0,20.18657811939966,2015.0,26.49165693807379,5321863.0,5424449.0,6.305078818674129,2.0,1.009328905969983,0.0,0.0,1.0,0.0,0.0,1.0,0.3123401490525448,2020
,,Uruguay,,,,LAC,,,,,,,,,,,,,Income,1992.0,41.46813710781241,2015.0,40.12876988874804,3171749.0,3402820.0,-1.3393672190643713,2.0,2.0734068553906204,0.0,1.0,0.0,0.0,1.0,0.0,-0.032298707211808664,2020
,,Georgia,,,,EE & CA,,,,,,,,,,,,,Consumption,1996.0,37.13270728561471,2015.0,36.50367556914279,5127512.0,3771135.0,-0.6290317164719141,2.0,1.8566353642807354,0.0,1.0,0.0,0.0,1.0,0.0,-0.016940098432187366,2020
,,Guinea-Bissau,,,,SS Africa,,,,,,,,,,,,,Consumption,1993.0,43.61022630012482,2018.0,34.76523039627381,1056767.0,1788931.0,-8.844995903851014,2.0,2.180511315006241,1.0,0.0,0.0,1.0,0.0,0.0,-0.20281930763165285,2020
,,Madagascar,,,,SS Africa,,,,,,,,,,,,,Consumption,1993.0,45.25569753110631,2012.0,42.64818226834528,13020110.0,24850912.0,-2.6075152627610265,2.0,2.2627848765553153,1.0,0.0,0.0,1.0,0.0,0.0,-0.05761739195310739,2020
,,Mali,,,,SS Africa,,,,,,,,,,,,,Consumption,1994.0,50.4412366929203,2018.0,36.13692014891342,9506515.0,18112910.0,-14.30431654400688,2.0,2.5220618346460153,1.0,0.0,0.0,1.0,0.0,0.0,-0.2835837794994937,2020
,,Morocco,,,,MENA,,,,,,,,,,,,,Consumption,1990.0,39.20690340668367,2013.0,39.54850870115624,25806782.0,34680456.0,0.34160529447256494,2.0,1.9603451703341837,0.0,1.0,0.0,0.0,1.0,0.0,0.008712886374350361,2020
,,Senegal,,,,SS Africa,,,,,,,,,,,,,Consumption,1994.0,41.44071198514567,2018.0,38.122472437144175,8196551.0,14356191.0,-3.3182395480014932,2.0,2.0720355992572834,1.0,0.0,0.0,1.0,0.0,0.0,-0.08007197244079467,2020
,,South Africa,,,,SS Africa,,,,,,,,,,,,,Consumption,1993.0,59.33393638480528,2014.0,63.02607272842364,42525444.0,55876504.0,3.6921363436183654,2.0,2.966696819240264,0.0,0.0,1.0,0.0,0.0,1.0,0.06222638457144195,2020
,,Peru,,,,LAC,,,,,,,,,,,,,Mixed,1994.0,44.02398865397727,2015.0,43.35640012823588,23513888.0,30711864.0,-0.6675885257413867,2.0,2.2011994326988638,0.0,1.0,0.0,0.0,1.0,0.0,-0.015164199023140413,2020
