"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1980",7.754,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1981",7.696,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1982",7.642,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1983",11.747,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1984",11.861,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1985",10.042,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1986",9.605,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1987",5.939,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1988",5.544,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1989",5.649,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",5.497,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",5.491,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",5.554,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",5.565,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",6.781,"B"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",6.192,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",7.195,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",7.455,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",7.581,"D"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",7.396,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",14.251,"B"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",13.659,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",13.864,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",13.258,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",12.774,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",12.925,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",13.374,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",10.308,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",10.062,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",9.896,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",10.233,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",10.881,"B"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",11.47,"B"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",11.199,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",11.073,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",10.715,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",10.744,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",10.661,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",10.436,
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",9.623,"B"
"LUX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2020",8.471,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","1999",2.24,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2000",2.323,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2001",2.575,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2002",2.757,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2003",3.237,"B"
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2004",3.197,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2005",3.186,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2006",3.04,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2007",3.027,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2008",2.769,"B"
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2009",2.903,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2010",2.496,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2011",2.248,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2012",2.302,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2013",2.317,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2014",2.27,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2015",2.349,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2016",2.298,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2017",2.281,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2018",2.278,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2019",2.303,
"MEX","HEALTHEXP","OOPEXP","PC_GDP","A","2020",2.42,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",50.973,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",52.224,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",53.428,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",54.359,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",55.664,"B"
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",53.693,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",54.59,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",53.764,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",52.497,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",48.596,"B"
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",47.354,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",43.509,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",40.734,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",40.641,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",39.879,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",40.872,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",41.044,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",41.372,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",41.788,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",42.309,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",42.282,
"MEX","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2020",38.767,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","1998",0.871,"B"
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","1999",0.869,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2000",0.85,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2001",0.844,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2002",0.849,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2003",0.87,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2004",0.907,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2005",0.899,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2006",0.756,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2007",0.714,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2008",0.921,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2009",0.906,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2010",0.924,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2011",0.97,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.063,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.221,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.224,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.165,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.161,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.117,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.082,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2019",1.072,
"NLD","HEALTHEXP","OOPEXP","PC_GDP","A","2020",1.035,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",11.172,"B"
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",11.106,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",11.033,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",10.466,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",9.813,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",9.604,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",9.96,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",9.885,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",8.326,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",7.889,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",9.924,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",9.07,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",9.095,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",9.482,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",10.091,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",11.535,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",11.587,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",11.286,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",11.276,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",11.049,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",10.786,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",10.556,
"NLD","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2020",9.279,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1980",0.598,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1982",0.603,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1984",0.591,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1985",0.533,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1986",0.572,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1987",0.577,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1988",0.714,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1989",0.717,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1990",0.964,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1991",0.988,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1992",1.15,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1993",1.239,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1994",1.115,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1995",1.122,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1996",1.123,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1997",1.109,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1998",1.222,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","1999",1.178,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.148,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.287,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.269,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.115,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.164,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.195,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2007",0.954,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.208,
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.189,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.147,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.152,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.184,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.158,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.208,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.241,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.255,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.217,"P"
"NZL","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.167,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1980",10.418,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1982",10.39,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1984",11.007,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1985",10.789,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1986",11.353,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1987",10.352,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1988",11.645,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1989",11.43,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",14.452,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",13.914,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",15.917,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",17.891,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",16.085,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",16.151,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",16.294,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",15.629,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",16.264,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",15.919,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",15.362,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",16.986,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",16.057,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",14.107,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",14.07,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",13.838,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",11.454,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",13.235,
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",12.356,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",11.958,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",12.099,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",12.265,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",12.371,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",12.85,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",13.365,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",13.576,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",13.577,"P"
"NZL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",12.912,"P"
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1990",1.092,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1991",1.176,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1992",1.159,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1993",1.156,"B"
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1994",1.138,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1995",1.174,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1996",1.171,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1997",1.469,"B"
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1998",1.54,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","1999",1.521,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.384,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.36,"B"
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.514,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2003",1.53,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.479,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.392,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.302,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.294,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.246,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.384,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.34,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.337,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.299,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.303,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.344,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.433,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.511,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.497,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.4,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2019",1.46,
"NOR","HEALTHEXP","OOPEXP","PC_GDP","A","2020",1.55,"P"
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",15.437,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",16.001,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",15.453,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",15.662,"B"
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",15.609,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",16.145,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",16.287,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",18.968,"B"
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",18.278,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",18.029,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",17.942,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",16.957,"B"
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",16.825,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",16.599,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",16.762,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",16.714,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",16.453,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",16.072,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",15.657,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",15.254,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",15.046,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",15.21,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",14.8,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",14.594,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",14.379,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",14.143,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",14.271,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",14.512,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",13.969,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",13.86,
"NOR","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2020",13.67,"P"
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1990",0.392,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1991",0.615,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1992",0.757,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1993",1.192,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1994",1.37,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1995",1.303,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1996",1.369,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1997",1.576,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1998",1.565,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","1999",1.634,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2000",1.646,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2001",1.642,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2002",1.605,"B"
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2003",1.642,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2004",1.728,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2005",1.611,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2006",1.573,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2007",1.544,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2008",1.558,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2009",1.605,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2010",1.521,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2011",1.495,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2012",1.51,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2013",1.517,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2014",1.452,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2015",1.473,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2016",1.491,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2017",1.492,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2018",1.292,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2019",1.295,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2020",1.268,
"POL","HEALTHEXP","OOPEXP","PC_GDP","A","2021",1.29,"P"
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1990",9.057,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1991",12.837,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1992",15.098,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1993",23.292,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1994",27.416,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1995",26.495,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1996",26.154,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1997",30.902,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1998",31.159,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","1999",29.948,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2000",31.12,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2001",28.978,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2002",26.45,"B"
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2003",27.581,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2004",29.444,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2005",27.746,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2006",27.106,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2007",26.291,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2008",24.43,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2009",24.36,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2010",23.714,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2011",23.955,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2012",24.264,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2013",23.645,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2014",23.126,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2015",23.037,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2016",22.819,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2017",22.736,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2018",20.42,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2019",20.091,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2020",19.535,
"POL","HEALTHEXP","OOPEXP","PC_HEALTHXP","A","2021",19.559,"P"
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2000",2.212,"B"
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2001",2.166,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2002",2.037,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2003",2.162,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2004",2.241,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2005",2.286,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2006",2.388,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2007",2.397,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2008",2.529,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2009",2.543,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2010",2.479,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2011",2.594,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2012",2.856,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2013",2.708,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2014",2.741,
"PRT","HEALTHEXP","OOPEXP","PC_GDP","A","2015",2.752,
