dataset,percentile,value
kr08,95,40252580
kr08,96,42307640
kr08,97,45231244
kr08,98,49010668
kr08,99,56938800
kr10,1,916020
kr10,2,2503132.5
kr10,3,3456000
kr10,4,4306772.5
kr10,5,4945944
kr10,6,5466031.5
kr10,7,5997870
kr10,8,6416347.5
kr10,9,6926238
kr10,10,7446405
kr10,11,7852860
kr10,12,8309441.5
kr10,13,8763030
kr10,14,9128376
kr10,15,9461307
kr10,16,9826056
kr10,17,10197782
kr10,18,10497612
kr10,19,10828152
kr10,20,11156822
kr10,21,11479033
kr10,22,11799721
kr10,23,12048816
kr10,24,12382029
kr10,25,12657855
kr10,26,12886422
kr10,27,13169029
kr10,28,13430876
kr10,29,13694867
kr10,30,13956327
kr10,31,14202817
kr10,32,14538390
kr10,33,14789988
kr10,34,15108984
kr10,35,15343234
kr10,36,15546270
kr10,37,15871476
kr10,38,16104258
kr10,39,16320464
kr10,40,16525060
kr10,41,16723139
kr10,42,16952766
kr10,43,17185758
kr10,44,17388474
kr10,45,17620468
kr10,46,17815486
kr10,47,18089664
kr10,48,18353926
kr10,49,18567508
kr10,50,18829274
kr10,51,19080108
kr10,52,19326976
kr10,53,19596450
kr10,54,19836874
kr10,55,20092358
kr10,56,20374368
kr10,57,20670468
kr10,58,20934972
kr10,59,21241068
kr10,60,21460354
kr10,61,21783102
kr10,62,22099932
kr10,63,22352150
kr10,64,22700520
kr10,65,22903242
kr10,66,23272620
kr10,67,23545120
kr10,68,23758516
kr10,69,24211254
kr10,70,24551328
kr10,71,24853158
kr10,72,25214580
kr10,73,25578974
kr10,74,25853768
kr10,75,26270964
kr10,76,26707804
kr10,77,27232644
kr10,78,27767658
kr10,79,28233488
kr10,80,28679560
kr10,81,29314364
kr10,82,29810574
kr10,83,30401166
kr10,84,31067324
kr10,85,31822206
kr10,86,32332716
kr10,87,32947956
kr10,88,33789640
kr10,89,34843028
kr10,90,35750840
kr10,91,36760296
kr10,92,37875616
kr10,93,39240812
kr10,94,40876092
kr10,95,42799704
kr10,96,45534564
kr10,97,48006468
kr10,98,51760776
kr10,99,58523448
kr12,1,1334188.125
kr12,2,3019812
kr12,3,4004448
kr12,4,4861704
kr12,5,5504124
kr12,6,5999280.5
kr12,7,6688974
kr12,8,7248829
kr12,9,7733604
kr12,10,8347752
kr12,11,8812740
kr12,12,9323534
kr12,13,9880878
kr12,14,10327774
kr12,15,10736716
kr12,16,11151972
kr12,17,11594823
kr12,18,11897633
kr12,19,12323057
kr12,20,12692768
kr12,21,13007952
kr12,22,13245075
kr12,23,13565566
kr12,24,13908233
kr12,25,14189257
kr12,26,14504763
kr12,27,14788812
kr12,28,15071736
kr12,29,15364503
kr12,30,15687752
kr12,31,16002957
kr12,32,16317508
kr12,33,16534320
kr12,34,16834348
kr12,35,17065198
kr12,36,17378070
kr12,37,17681190
kr12,38,17951448
kr12,39,18294884
kr12,40,18549186
kr12,41,18813196
kr12,42,19034864
kr12,43,19256292
kr12,44,19558656
kr12,45,19885574
kr12,46,20198262
kr12,47,20416632
kr12,48,20675760
kr12,49,20972352
kr12,50,21254118
kr12,51,21530556
kr12,52,21853524
kr12,53,22150726
kr12,54,22412132
kr12,55,22630662
kr12,56,22886826
kr12,57,23196870
kr12,58,23468318
kr12,59,23857122
kr12,60,24191940
kr12,61,24543074
kr12,62,24883134
kr12,63,25245114
kr12,64,25521204
kr12,65,25844880
kr12,66,26141640
kr12,67,26442770
kr12,68,26916238
kr12,69,27296602
kr12,70,27763734
kr12,71,28128242
kr12,72,28447896
kr12,73,28806264
kr12,74,29253804
kr12,75,29732722
kr12,76,30182064
kr12,77,30651348
kr12,78,31220134
kr12,79,31660794
kr12,80,32069994
kr12,81,32554838
kr12,82,33162706
kr12,83,33719288
kr12,84,34405332
kr12,85,35174320
kr12,86,35773328
kr12,87,36526852
kr12,88,37573328
kr12,89,38663160
kr12,90,40109172
kr12,91,41310296
kr12,92,42363500
kr12,93,43763360
kr12,94,45215464
kr12,95,47297112
kr12,96,49251216
kr12,97,52053288
kr12,98,57244264
kr12,99,67409928
kr14,1,1875012
kr14,2,3424863.25
kr14,3,4279938
kr14,4,5079336
kr14,5,5816352
kr14,6,6427959
kr14,7,7094594.5
kr14,8,7732340
kr14,9,8361600
kr14,10,8956843
kr14,11,9652686
kr14,12,10172096
kr14,13,10658119
kr14,14,11043300
kr14,15,11521260
kr14,16,11937210
kr14,17,12367376
kr14,18,12773952
kr14,19,13255038
kr14,20,13580366
kr14,21,13940936
kr14,22,14227797
kr14,23,14635373
kr14,24,15005868
kr14,25,15418522
kr14,26,15697386
kr14,27,15997805
kr14,28,16289557
kr14,29,16558326
kr14,30,16802972
kr14,31,17132796
kr14,32,17407990
kr14,33,17666670
kr14,34,17949188
kr14,35,18298704
kr14,36,18558750
kr14,37,18845880
kr14,38,19064330
kr14,39,19408794
kr14,40,19707246
kr14,41,19957882
kr14,42,20206542
kr14,43,20470662
kr14,44,20795126
kr14,45,21116172
kr14,46,21367708
kr14,47,21680874
kr14,48,21947452
kr14,49,22206852
kr14,50,22531704
kr14,51,22779080
kr14,52,23062978
kr14,53,23310360
kr14,54,23615154
kr14,55,23920370
kr14,56,24270330
kr14,57,24583074
kr14,58,24979522
kr14,59,25214880
kr14,60,25527426
kr14,61,25916238
kr14,62,26356644
kr14,63,26734512
kr14,64,27017332
kr14,65,27345232
kr14,66,27635778
kr14,67,28025106
kr14,68,28396134
kr14,69,28744228
kr14,70,29192436
kr14,71,29610900
kr14,72,30048150
kr14,73,30419274
kr14,74,30929314
kr14,75,31425858
kr14,76,31864152
kr14,77,32384538
kr14,78,32987676
kr14,79,33391966
kr14,80,33916332
kr14,81,34546776
kr14,82,35206476
kr14,83,35787232
kr14,84,36435240
kr14,85,37269336
kr14,86,37981208
kr14,87,38915748
kr14,88,39950164
kr14,89,40999748
kr14,90,42009024
kr14,91,42949316
kr14,92,44201048
kr14,93,46011576
kr14,94,47757416
kr14,95,50079916
kr14,96,52642168
kr14,97,56138744
kr14,98,60972072
kr14,99,69347720
kr16,1,2339676
kr16,2,3609010.75
kr16,3,4651812
kr16,4,5467956
kr16,5,6087534
kr16,6,6715978.5
kr16,7,7272792
kr16,8,7870064.5
kr16,9,8473563
kr16,10,9059547
kr16,11,9744701
kr16,12,10169236
kr16,13,10658124
kr16,14,11248242
kr16,15,11843598
kr16,16,12319907
kr16,17,12775771
kr16,18,13229189
kr16,19,13688957
kr16,20,14067904
kr16,21,14438036
kr16,22,14803911
kr16,23,15200236
kr16,24,15567920
kr16,25,15864660
kr16,26,16166438
kr16,27,16483519
kr16,28,16830776
kr16,29,17115526
kr16,30,17461138
kr16,31,17789100
kr16,32,18073818
kr16,33,18340464
kr16,34,18600008
kr16,35,18939954
kr16,36,19310786
kr16,37,19568398
kr16,38,19890960
kr16,39,20150866
kr16,40,20361660
kr16,41,20668466
kr16,42,21004794
kr16,43,21297732
kr16,44,21592602
kr16,45,21959702
kr16,46,22216518
kr16,47,22618146
kr16,48,22887462
kr16,49,23169312
kr16,50,23511356
kr16,51,23758176
kr16,52,24019572
kr16,53,24327430
kr16,54,24600378
kr16,55,24882642
kr16,56,25192942
kr16,57,25579636
kr16,58,25951358
kr16,59,26230800
kr16,60,26443626
kr16,61,26853666
kr16,62,27118080
kr16,63,27443040
kr16,64,27829380
kr16,65,28202970
kr16,66,28668832
kr16,67,29008360
kr16,68,29311752
kr16,69,29807964
kr16,70,30145702
kr16,71,30540768
kr16,72,30925140
kr16,73,31398150
kr16,74,31894236
kr16,75,32305658
kr16,76,32812212
kr16,77,33300010
kr16,78,33926816
kr16,79,34348000
kr16,80,34992096
kr16,81,35700532
kr16,82,36054772
kr16,83,36615744
kr16,84,37471468
kr16,85,38322636
kr16,86,38971336
kr16,87,39911064
kr16,88,40877560
kr16,89,41860660
kr16,90,42955992
kr16,91,44445100
kr16,92,45916192
kr16,93,47738792
kr16,94,49541116
kr16,95,51644480
kr16,96,54565076
kr16,97,58623112
kr16,98,64297624
kr16,99,73080936
lt09,1,166.0534057617188
lt09,2,585.9660034179688
lt09,3,773.1891479492188
lt09,4,939.8859252929688
lt09,5,1234.233764648438
lt09,6,1358.431884765625
lt09,7,1488.843872070313
lt09,8,1615.927612304688
lt09,9,1729.464599609375
lt09,10,1833.416381835938
lt09,11,1941.695434570313
lt09,12,2020.933715820313
lt09,13,2090.60888671875
lt09,14,2151.50244140625
lt09,15,2218.060546875
lt09,16,2300.0810546875
lt09,17,2376.1220703125
lt09,18,2463.294677734375
lt09,19,2554.40869140625
lt09,20,2636.990234375
lt09,21,2724.5146484375
lt09,22,2777.70361328125
lt09,23,2837.650390625
lt09,24,2896.947265625
lt09,25,2986.60791015625
lt09,26,3047.943603515625
lt09,27,3094.35595703125
lt09,28,3146.353271484375
lt09,29,3217.439453125
lt09,30,3275.9150390625
lt09,31,3349.203369140625
lt09,32,3396.33251953125
lt09,33,3455.306640625
lt09,34,3506.94140625
lt09,35,3557.585693359375
lt09,36,3621.130859375
lt09,37,3674.65234375
lt09,38,3761.249267578125
lt09,39,3845.574462890625
lt09,40,3923.8935546875
lt09,41,3983.8896484375
lt09,42,4059.637939453125
lt09,43,4135.73779296875
lt09,44,4185.5244140625
lt09,45,4231.03564453125
lt09,46,4322.69873046875
lt09,47,4387.3134765625
lt09,48,4444.2783203125
lt09,49,4504.70654296875
lt09,50,4556.74951171875
lt09,51,4620.1259765625
lt09,52,4701.5986328125
lt09,53,4759.71630859375
lt09,54,4833.5908203125
lt09,55,4880.22509765625
lt09,56,4945.24853515625
lt09,57,5023.12451171875
lt09,58,5092.63623046875
lt09,59,5141.71240234375
lt09,60,5222.03857421875
lt09,61,5335.98681640625
lt09,62,5434.78466796875
lt09,63,5541.06787109375
lt09,64,5614.22802734375
lt09,65,5720.89453125
lt09,66,5821.97265625
lt09,67,5903.525390625
lt09,68,6027.09130859375
lt09,69,6181.20068359375
lt09,70,6242.0078125
lt09,71,6439.11767578125
lt09,72,6583.23095703125
lt09,73,6745.9140625
lt09,74,6943.8154296875
lt09,75,7052.3154296875
lt09,76,7101.98828125
lt09,77,7272.47412109375
lt09,78,7416.02099609375
lt09,79,7521.001953125
lt09,80,7734.77099609375
lt09,81,7901.1728515625
lt09,82,8100.419921875
lt09,83,8321.3330078125
lt09,84,8645.494140625
lt09,85,8884.7734375
lt09,86,9240.923828125
lt09,87,9507.423828125
lt09,88,9800.3193359375
lt09,89,10070.4873046875
lt09,90,10356.13671875
lt09,91,10734.01953125
lt09,92,11101.65234375
lt09,93,11364.8515625
lt09,94,12030.359375
lt09,95,13033.3115234375
lt09,96,13700.3896484375
lt09,97,15683.00390625
lt09,98,17976.7734375
lt09,99,22182.595703125
lt10,1,221.7881011962891
lt10,2,737.40576171875
lt10,3,968.5656127929688
lt10,4,1184.236938476563
lt10,5,1380.61865234375
lt10,6,1474.33984375
lt10,7,1631.366943359375
lt10,8,1733.181518554688
lt10,9,1833.980346679688
lt10,10,1913.395751953125
lt10,11,1996.728759765625
lt10,12,2064.736328125
lt10,13,2127.528564453125
lt10,14,2221.640380859375
lt10,15,2289.318359375
lt10,16,2335.253662109375
lt10,17,2401.39013671875
lt10,18,2471.510009765625
lt10,19,2548.20703125
lt10,20,2596.084228515625
lt10,21,2657.42578125
lt10,22,2692.099365234375
lt10,23,2738.85546875
lt10,24,2794.9833984375
lt10,25,2848.538818359375
lt10,26,2904.9892578125
lt10,27,2980.74609375
lt10,28,3030.826904296875
lt10,29,3104.239990234375
lt10,30,3145.873291015625
lt10,31,3194.759521484375
lt10,32,3241.33447265625
lt10,33,3291.3740234375
lt10,34,3321.820556640625
lt10,35,3365.04296875
lt10,36,3431.1552734375
lt10,37,3480.287109375
lt10,38,3537.96630859375
lt10,39,3604.89306640625
lt10,40,3676.569580078125
lt10,41,3722.544677734375
lt10,42,3784.464599609375
lt10,43,3843.40283203125
lt10,44,3910.407958984375
lt10,45,3977.458984375
lt10,46,4033.79296875
lt10,47,4098.12158203125
lt10,48,4179
lt10,49,4259.6005859375
lt10,50,4329.20068359375
lt10,51,4407.6376953125
lt10,52,4461.8818359375
lt10,53,4501.021484375
lt10,54,4560.62158203125
lt10,55,4630.36962890625
lt10,56,4713.35595703125
lt10,57,4788.3232421875
lt10,58,4877.92919921875
lt10,59,4950.2958984375
lt10,60,5033.33935546875
lt10,61,5146.27783203125
lt10,62,5251.193359375
lt10,63,5322.798828125
lt10,64,5420.56884765625
lt10,65,5510.83544921875
lt10,66,5571.3544921875
lt10,67,5642.74169921875
lt10,68,5738.40087890625
lt10,69,5824.91845703125
lt10,70,5932.75048828125
lt10,71,6068.68359375
lt10,72,6162.3388671875
lt10,73,6236.53662109375
lt10,74,6388.8818359375
lt10,75,6503.494140625
lt10,76,6587.85205078125
lt10,77,6770.453125
lt10,78,6823.2470703125
lt10,79,6987.0166015625
lt10,80,7112.85546875
lt10,81,7288.5869140625
lt10,82,7465.00439453125
lt10,83,7655.470703125
lt10,84,7873.83642578125
lt10,85,7986.89794921875
lt10,86,8223.6943359375
lt10,87,8432.546875
lt10,88,8668.3095703125
lt10,89,8960.375
lt10,90,9318.072265625
lt10,91,9623.9384765625
lt10,92,9871.49609375
lt10,93,10127.5859375
lt10,94,10546.677734375
lt10,95,10992.2490234375
lt10,96,11534.07421875
lt10,97,12448.9228515625
lt10,98,13764.115234375
lt10,99,16012.10546875
lt11,1,689.0814208984375
lt11,2,1094.763671875
lt11,3,1364.533081054688
lt11,4,1543.812255859375
lt11,5,1720.689331054688
lt11,6,1898.84619140625
lt11,7,2020.933715820313
lt11,8,2117.8896484375
lt11,9,2222.11962890625
lt11,10,2266.018798828125
lt11,11,2337.310546875
lt11,12,2423.652099609375
lt11,13,2479.811767578125
lt11,14,2533.439453125
lt11,15,2596.129150390625
lt11,16,2682.900634765625
lt11,17,2776.02490234375
lt11,18,2855.38720703125
lt11,19,2923.29296875
lt11,20,2969.488037109375
lt11,21,2997.648193359375
lt11,22,3034.674072265625
lt11,23,3105.3984375
lt11,24,3164.135986328125
lt11,25,3230.477783203125
lt11,26,3277.281982421875
lt11,27,3344.38134765625
lt11,28,3399.667724609375
lt11,29,3451.24951171875
lt11,30,3514.407470703125
lt11,31,3601.355224609375
lt11,32,3680.980712890625
lt11,33,3743.58203125
lt11,34,3797.45703125
lt11,35,3847.227783203125
lt11,36,3893.6962890625
lt11,37,3954.315185546875
lt11,38,4003.45556640625
lt11,39,4070.325927734375
lt11,40,4140.013671875
lt11,41,4198.47119140625
lt11,42,4242.85791015625
lt11,43,4290.56982421875
lt11,44,4379.072265625
lt11,45,4455.380859375
lt11,46,4515.49462890625
lt11,47,4589.1318359375
lt11,48,4667.3076171875
lt11,49,4756.265625
lt11,50,4853.07958984375
lt11,51,4929.1337890625
lt11,52,5009.15478515625
lt11,53,5140.6181640625
lt11,54,5194.30224609375
lt11,55,5281.931640625
lt11,56,5392.30908203125
lt11,57,5490.83349609375
lt11,58,5570.115234375
lt11,59,5661.06494140625
lt11,60,5794.51611328125
lt11,61,5877.4033203125
lt11,62,5953.931640625
lt11,63,6050.94091796875
lt11,64,6184.67041015625
lt11,65,6246.205078125
lt11,66,6343.96728515625
lt11,67,6445.15185546875
lt11,68,6581.39013671875
lt11,69,6679.77783203125
lt11,70,6767.3037109375
lt11,71,6887.13916015625
lt11,72,6958.724609375
lt11,73,7159.58740234375
lt11,74,7315.94140625
lt11,75,7446.81201171875
lt11,76,7582.47509765625
lt11,77,7742.2294921875
lt11,78,7863.2919921875
lt11,79,7993.11767578125
lt11,80,8111.40478515625
lt11,81,8232.7744140625
lt11,82,8382.2919921875
lt11,83,8538.0703125
lt11,84,8765.9326171875
lt11,85,8927.666015625
lt11,86,9186.3486328125
lt11,87,9466.123046875
lt11,88,9695.8798828125
lt11,89,9896.7109375
lt11,90,10319.798828125
lt11,91,10623.5732421875
lt11,92,10930.9873046875
lt11,93,11306.4326171875
lt11,94,11975.876953125
lt11,95,12491.021484375
lt11,96,13140.2080078125
lt11,97,14255.2021484375
lt11,98,15597.931640625
lt11,99,18552.44140625
lt12,1,671.01416015625
lt12,2,1214.743041992188
lt12,3,1376.559204101563
lt12,4,1611.7353515625
lt12,5,1803.33349609375
lt12,6,1977.827392578125
lt12,7,2109.905029296875
lt12,8,2164.81005859375
lt12,9,2260.753173828125
lt12,10,2327.816162109375
lt12,11,2409.504150390625
lt12,12,2485.095947265625
lt12,13,2550.513671875
lt12,14,2604.859375
lt12,15,2652.865478515625
lt12,16,2719.826904296875
lt12,17,2822.06689453125
lt12,18,2894.181640625
lt12,19,2964.237548828125
lt12,20,3051.227783203125
lt12,21,3125.728271484375
lt12,22,3189.254638671875
lt12,23,3270.0986328125
lt12,24,3344.769287109375
lt12,25,3397.106689453125
lt12,26,3454.9736328125
lt12,27,3525.602294921875
lt12,28,3563.501953125
lt12,29,3642.267333984375
lt12,30,3708.329345703125
lt12,31,3774.93212890625
lt12,32,3843.419677734375
lt12,33,3931.212890625
lt12,34,3997.7470703125
lt12,35,4070.0869140625
lt12,36,4130.029296875
lt12,37,4200.904296875
lt12,38,4266.65869140625
lt12,39,4335.8154296875
lt12,40,4427.72021484375
lt12,41,4487.3828125
lt12,42,4566.6240234375
lt12,43,4632.98291015625
lt12,44,4722.9970703125
lt12,45,4796.28955078125
lt12,46,4880.3896484375
lt12,47,4966.3232421875
lt12,48,5038.62890625
lt12,49,5138.78564453125
lt12,50,5213.16015625
lt12,51,5285.16259765625
lt12,52,5334.7421875
lt12,53,5426.8994140625
lt12,54,5576.82763671875
lt12,55,5657.24853515625
lt12,56,5773.8681640625
lt12,57,5883.29150390625
lt12,58,5963.00439453125
lt12,59,6080.6396484375
lt12,60,6138.38232421875
lt12,61,6227.60205078125
lt12,62,6312.26025390625
lt12,63,6419.38134765625
lt12,64,6546.67138671875
lt12,65,6657.77001953125
lt12,66,6786.80322265625
lt12,67,6876.7724609375
lt12,68,6991.1962890625
lt12,69,7110.6982421875
lt12,70,7219.27001953125
lt12,71,7298.88427734375
lt12,72,7419.599609375
lt12,73,7573.7431640625
lt12,74,7669.841796875
lt12,75,7766.52099609375
lt12,76,7954.5048828125
lt12,77,8099.634765625
lt12,78,8237.09765625
lt12,79,8423.2470703125
lt12,80,8694.205078125
lt12,81,8873.1279296875
lt12,82,9120.4580078125
lt12,83,9287.5634765625
lt12,84,9587.880859375
lt12,85,9907.0048828125
lt12,86,10059.009765625
lt12,87,10248.5224609375
lt12,88,10499.5712890625
lt12,89,10673.2333984375
lt12,90,10947.8388671875
lt12,91,11604.380859375
lt12,92,12030.4560546875
lt12,93,12750.6064453125
lt12,94,13357.9130859375
lt12,95,14693.205078125
lt12,96,15861.69140625
lt12,97,18037.65234375
lt12,98,20038.353515625
lt12,99,23147.875
lt13,1,792.146728515625
lt13,2,1216.404052734375
lt13,3,1577.664428710938
lt13,4,1743.02734375
lt13,5,1869.20751953125
lt13,6,2019.751953125
lt13,7,2137.53466796875
lt13,8,2257.84716796875
lt13,9,2353.80859375
lt13,10,2452.748779296875
lt13,11,2566.994873046875
lt13,12,2629.264404296875
lt13,13,2689.68310546875
lt13,14,2800.550537109375
lt13,15,2877.3515625
lt13,16,2936.720947265625
lt13,17,3017.548095703125
lt13,18,3108.57470703125
lt13,19,3167.60107421875
lt13,20,3225.527099609375
lt13,21,3288.84375
lt13,22,3368.253662109375
lt13,23,3427.344970703125
lt13,24,3475.440185546875
lt13,25,3537.40869140625
lt13,26,3634.12841796875
lt13,27,3709.700927734375
lt13,28,3785.353515625
lt13,29,3865.178466796875
lt13,30,3946.961181640625
lt13,31,4040.35205078125
lt13,32,4123.09326171875
lt13,33,4220.60791015625
lt13,34,4272.1328125
lt13,35,4307.4326171875
lt13,36,4360.9921875
lt13,37,4413.0751953125
lt13,38,4498.92236328125
lt13,39,4561.85107421875
lt13,40,4601.03564453125
lt13,41,4689.7431640625
lt13,42,4780.5888671875
lt13,43,4868.6748046875
lt13,44,4917.2978515625
lt13,45,4990.8017578125
lt13,46,5096.84326171875
lt13,47,5167.96533203125
lt13,48,5236.69140625
lt13,49,5330.75732421875
lt13,50,5411.2255859375
lt13,51,5504.83251953125
lt13,52,5627.1923828125
lt13,53,5711.8125
lt13,54,5829.00830078125
lt13,55,5903.5615234375
lt13,56,5990.5439453125
lt13,57,6087.19970703125
lt13,58,6197.171875
lt13,59,6277.08642578125
lt13,60,6420.63671875
lt13,61,6519.37109375
lt13,62,6661.26025390625
lt13,63,6770.861328125
lt13,64,6932.1796875
lt13,65,7082.1162109375
lt13,66,7152.7373046875
lt13,67,7255.9951171875
lt13,68,7387.05322265625
lt13,69,7529.82861328125
lt13,70,7689.17578125
lt13,71,7863.2490234375
lt13,72,8000.6650390625
lt13,73,8112.45703125
lt13,74,8255.6318359375
lt13,75,8434.4501953125
lt13,76,8562.6083984375
lt13,77,8710.611328125
lt13,78,8879.66015625
lt13,79,9130.9775390625
lt13,80,9295.8974609375
lt13,81,9473.41796875
lt13,82,9694.830078125
lt13,83,9963.07421875
lt13,84,10214.8759765625
lt13,85,10368.3486328125
lt13,86,10663.181640625
lt13,87,10858.2880859375
lt13,88,11256.3564453125
lt13,89,11564.9033203125
lt13,90,12130.09765625
lt13,91,12534.2744140625
lt13,92,12976.939453125
lt13,93,13601.83984375
lt13,94,14668.1083984375
lt13,95,15694.625
lt13,96,17021.056640625
lt13,97,18276.951171875
lt13,98,21026.771484375
lt13,99,25697.30078125
lt14,1,516.0748291015625
lt14,2,1008.362609863281
lt14,3,1259.58349609375
lt14,4,1596.941650390625
lt14,5,1890.827880859375
lt14,6,2051.51513671875
lt14,7,2152.9853515625
lt14,8,2261.85986328125
lt14,9,2317.1748046875
lt14,10,2408.93994140625
lt14,11,2483.5400390625
lt14,12,2571.071044921875
lt14,13,2652.7607421875
lt14,14,2717.420166015625
lt14,15,2823.75
lt14,16,2932.429931640625
lt14,17,3026.129638671875
lt14,18,3090.47509765625
lt14,19,3167.68994140625
lt14,20,3246.840087890625
lt14,21,3355.716796875
lt14,22,3430.315185546875
lt14,23,3516.781494140625
lt14,24,3596.869873046875
lt14,25,3692.13671875
lt14,26,3755.7001953125
lt14,27,3803.5771484375
lt14,28,3904.195068359375
lt14,29,3990.96728515625
lt14,30,4055.504638671875
lt14,31,4151.70751953125
lt14,32,4243.51025390625
lt14,33,4350.029296875
lt14,34,4455.55029296875
lt14,35,4518.21484375
lt14,36,4596.51318359375
lt14,37,4597.5
lt14,38,4659.46484375
lt14,39,4761.56787109375
lt14,40,4860.97998046875
lt14,41,4985.75341796875
lt14,42,5090.970703125
lt14,43,5181.33984375
lt14,44,5244.28515625
lt14,45,5342.56982421875
lt14,46,5433.919921875
lt14,47,5529.73974609375
lt14,48,5615.9765625
lt14,49,5771.08544921875
lt14,50,5858.9501953125
lt14,51,5988.5341796875
lt14,52,6105.7041015625
lt14,53,6234.8896484375
lt14,54,6400.091796875
lt14,55,6469.31298828125
lt14,56,6580.14501953125
lt14,57,6753.73046875
lt14,58,6856.48486328125
lt14,59,6971.19482421875
lt14,60,7092.11865234375
lt14,61,7227.64013671875
lt14,62,7392.1943359375
lt14,63,7485.6513671875
lt14,64,7605.5908203125
lt14,65,7707.4404296875
lt14,66,7866.30126953125
lt14,67,8046.4697265625
lt14,68,8151.94970703125
lt14,69,8267.2353515625
lt14,70,8459.1748046875
lt14,71,8606.98828125
lt14,72,8821.3349609375
lt14,73,8962.9453125
lt14,74,9052.5146484375
lt14,75,9164.6796875
lt14,76,9337.0146484375
lt14,77,9561.58984375
lt14,78,9768.05078125
lt14,79,10000.064453125
lt14,80,10200.53515625
lt14,81,10378.177734375
lt14,82,10539.05859375
lt14,83,10708.4052734375
lt14,84,11065.1552734375
lt14,85,11347.7099609375
lt14,86,11622.912109375
lt14,87,11926.0498046875
lt14,88,12191.298828125
lt14,89,12664.9375
lt14,90,12872.0185546875
lt14,91,13476.1953125
lt14,92,14294.9853515625
lt14,93,14781.0146484375
lt14,94,15668.4892578125
lt14,95,16952.107421875
lt14,96,18558.921875
lt14,97,20488.939453125
lt14,98,24194.3515625
lt14,99,36980.87109375
lt15,1,401.1063232421875
lt15,2,1097.420043945313
lt15,3,1426
lt15,4,1707.16796875
lt15,5,1931.136962890625
lt15,6,2113.246337890625
lt15,7,2231.10009765625
lt15,8,2383.775146484375
lt15,9,2496.1162109375
lt15,10,2596.114990234375
lt15,11,2666.125
lt15,12,2780.12060546875
lt15,13,2851
lt15,14,2969.219970703125
lt15,15,3066.60009765625
lt15,16,3127.164794921875
lt15,17,3222.5
lt15,18,3294.60009765625
lt15,19,3392.55712890625
lt15,20,3502.639892578125
lt15,21,3597.9287109375
lt15,22,3696
lt15,23,3796.244873046875
lt15,24,3860.68994140625
lt15,25,3936.852783203125
lt15,26,4035.932373046875
lt15,27,4125.12060546875
lt15,28,4221.951171875
lt15,29,4354.1201171875
lt15,30,4464.955078125
lt15,31,4536.0400390625
lt15,32,4635.134765625
lt15,33,4728.1728515625
lt15,34,4806.71240234375
lt15,35,4916.044921875
lt15,36,4978.02001953125
lt15,37,5093.240234375
lt15,38,5214.50244140625
lt15,39,5327.95751953125
lt15,40,5374.45458984375
lt15,41,5497.22509765625
lt15,42,5606.51513671875
lt15,43,5702.4599609375
lt15,44,5797.5087890625
lt15,45,5885.14501953125
lt15,46,5987.29052734375
lt15,47,6088.625
lt15,48,6203.224609375
lt15,49,6295.62939453125
lt15,50,6394.76513671875
lt15,51,6463.87060546875
lt15,52,6603.17822265625
lt15,53,6693.8447265625
lt15,54,6772.5
lt15,55,6873.2509765625
lt15,56,7015.6484375
lt15,57,7187.99951171875
lt15,58,7316.73486328125
lt15,59,7493.8681640625
lt15,60,7632.2998046875
lt15,61,7824.412109375
lt15,62,8009.3271484375
lt15,63,8125.43701171875
lt15,64,8239.8798828125
lt15,65,8365.0029296875
lt15,66,8475.8203125
lt15,67,8645.509765625
lt15,68,8818.1591796875
lt15,69,8990.8896484375
lt15,70,9159.4794921875
lt15,71,9292.0341796875
lt15,72,9451.974609375
lt15,73,9605.96484375
lt15,74,9746.501953125
lt15,75,9926.216796875
lt15,76,10019.2646484375
lt15,77,10231.78515625
lt15,78,10443.31640625
lt15,79,10615.8359375
lt15,80,10846.365234375
lt15,81,11154.8291015625
lt15,82,11297.0947265625
lt15,83,11630.7646484375
lt15,84,12014.1005859375
lt15,85,12172.9853515625
lt15,86,12565.6123046875
lt15,87,12855.833984375
lt15,88,13279.783203125
lt15,89,13788.53515625
lt15,90,14307.7626953125
lt15,91,14989.8076171875
lt15,92,15799.96484375
lt15,93,16811.369140625
lt15,94,17809.212890625
lt15,95,18621.27734375
lt15,96,20338.525390625
lt15,97,22370.580078125
lt15,98,25574.958984375
lt15,99,30855.453125
lt16,1,618.7809448242188
lt16,2,1023.911865234375
lt16,3,1363.7685546875
lt16,4,1714.637939453125
lt16,5,1948.079956054688
lt16,6,2168.110107421875
lt16,7,2315.041748046875
lt16,8,2430.1201171875
lt16,9,2576.520263671875
lt16,10,2662
lt16,11,2802.39990234375
lt16,12,2918.719970703125
lt16,13,3004.449951171875
lt16,14,3141.570068359375
lt16,15,3237.27001953125
lt16,16,3340.46875
lt16,17,3433.780029296875
lt16,18,3533.080078125
lt16,19,3663.576171875
lt16,20,3753.95458984375
lt16,21,3836.375244140625
lt16,22,3927.9599609375
lt16,23,4024.8779296875
lt16,24,4146.248046875
lt16,25,4202.7314453125
lt16,26,4279.923828125
lt16,27,4371.333984375
lt16,28,4477
lt16,29,4594.86328125
lt16,30,4675.62255859375
lt16,31,4780.2802734375
lt16,32,4884.47998046875
lt16,33,4962.23291015625
lt16,34,5070.455078125
lt16,35,5177.034423828125
lt16,36,5282.267578125
lt16,37,5400
lt16,38,5486.7548828125
