dataset,percentile,value
it86,38,4619.33056640625
it86,39,4648.1123046875
it86,40,4747.47265625
it86,41,4828.8720703125
it86,42,4906.34033203125
it86,43,5035.07080078125
it86,44,5112.66259765625
it86,45,5164.56884765625
it86,46,5216.21484375
it86,47,5293.68310546875
it86,48,5367.177734375
it86,49,5441.333984375
it86,50,5543.197265625
it86,51,5665.35400390625
it86,52,5696.966796875
it86,53,5798.1728515625
it86,54,5924.67822265625
it86,55,5963.5302734375
it86,56,6042.5458984375
it86,57,6171.66015625
it86,58,6223.3056640625
it86,59,6282.2900390625
it86,60,6410.79541015625
it86,61,6467.06298828125
it86,62,6578.29052734375
it86,63,6713.93994140625
it86,64,6813.51318359375
it86,65,6928.99658203125
it86,66,6997.9912109375
it86,67,7075.45947265625
it86,68,7204.57373046875
it86,69,7267.2841796875
it86,70,7379.49267578125
it86,71,7486.3984375
it86,72,7663.13671875
it86,73,7783.57275390625
it86,74,7968.34619140625
it86,75,8050.76611328125
it86,76,8199.8544921875
it86,77,8348.9423828125
it86,78,8469.8935546875
it86,79,8647.119140625
it86,80,8779.767578125
it86,81,8960.52734375
it86,82,9094.3837890625
it86,83,9243.47265625
it86,84,9382.498046875
it86,85,9554.453125
it86,86,9792.982421875
it86,87,10036.109375
it86,88,10287.0908203125
it86,89,10585.267578125
it86,90,10974.708984375
it86,91,11232.9375
it86,92,11617.6171875
it86,93,11927.060546875
it86,94,12460.80078125
it86,95,12963.068359375
it86,96,13673.2197265625
it86,97,14753.68359375
it86,98,17055.697265625
it86,99,19977.828125
it87,1,270.8085327148438
it87,2,1154.767578125
it87,3,1675.752075195313
it87,4,1952.023559570313
it87,5,2141.16943359375
it87,6,2324.05615234375
it87,7,2466.859130859375
it87,8,2681.9609375
it87,9,2786.284912109375
it87,10,2913.0654296875
it87,11,3021.27294921875
it87,12,3112.685791015625
it87,13,3198.688720703125
it87,14,3258.6484375
it87,15,3351.683349609375
it87,16,3398.638671875
it87,17,3524.818359375
it87,18,3615.1982421875
it87,19,3655.553466796875
it87,20,3744.3125
it87,21,3849.798828125
it87,22,3902.4599609375
it87,23,4000.060546875
it87,24,4043.497314453125
it87,25,4131.6552734375
it87,26,4192.04248046875
it87,27,4259.0908203125
it87,28,4328.12353515625
it87,29,4429.392578125
it87,30,4503.84765625
it87,31,4560.482421875
it87,32,4648.1123046875
it87,33,4702.47900390625
it87,34,4770.82470703125
it87,35,4842.38671875
it87,36,4933.33056640625
it87,37,5005.6943359375
it87,38,5085.5986328125
it87,39,5171.412109375
it87,40,5252.36669921875
it87,41,5354.8291015625
it87,42,5429.13623046875
it87,43,5508.921875
it87,44,5599.046875
it87,45,5707.4169921875
it87,46,5802.39892578125
it87,47,5947.69287109375
it87,48,6017.884765625
it87,49,6104.4189453125
it87,50,6141.18896484375
it87,51,6228.2998046875
it87,52,6292.568359375
it87,53,6364.1552734375
it87,54,6501.98583984375
it87,55,6622.88525390625
it87,56,6692.7216796875
it87,57,6783.51611328125
it87,58,6890.61865234375
it87,59,6985.1435546875
it87,60,7074.23828125
it87,61,7201.47509765625
it87,62,7297.45849609375
it87,63,7458.08837890625
it87,64,7632.474609375
it87,65,7750.1748046875
it87,66,7839.81591796875
it87,67,7945.0771484375
it87,68,8071.1728515625
it87,69,8224.958984375
it87,70,8400.212890625
it87,71,8591.0263671875
it87,72,8779.767578125
it87,73,9016.390625
it87,74,9214.7734375
it87,75,9326.6640625
it87,76,9518.6494140625
it87,77,9630.64453125
it87,78,9759.8994140625
it87,79,10020.71484375
it87,80,10271.86328125
it87,81,10518.1611328125
it87,82,10710.650390625
it87,83,10930.580078125
it87,84,11197.986328125
it87,85,11507.4345703125
it87,86,11781.7705078125
it87,87,12096.7783203125
it87,88,12449.4501953125
it87,89,12830.5927734375
it87,90,13231.23828125
it87,91,13569.34765625
it87,92,14137.138671875
it87,93,14753.6240234375
it87,94,15544.8427734375
it87,95,16206.3427734375
it87,96,17404.2890625
it87,97,18758.107421875
it87,98,20876.478515625
it87,99,24795.61328125
it89,1,2065.82763671875
it89,2,2498.873291015625
it89,3,2755.81396484375
it89,4,3021.27294921875
it89,5,3129.728759765625
it89,6,3323.230712890625
it89,7,3455.259521484375
it89,8,3615.1982421875
it89,9,3768.069580078125
it89,10,3879.624267578125
it89,11,4006.010009765625
it89,12,4116.16162109375
it89,13,4206.732421875
it89,14,4303.28369140625
it89,15,4389.8837890625
it89,16,4488.01025390625
it89,17,4606.91162109375
it89,18,4648.1123046875
it89,19,4710.0869140625
it89,20,4821.37939453125
it89,21,4932.16357421875
it89,22,5030.2900390625
it89,23,5142.2392578125
it89,24,5200.30810546875
it89,25,5276.12353515625
it89,26,5371.15185546875
it89,27,5442.4384765625
it89,28,5510.302734375
it89,29,5586.06494140625
it89,30,5681.02587890625
it89,31,5785.25048828125
it89,32,5909.2998046875
it89,33,6027.302734375
it89,34,6145.8369140625
it89,35,6234.52685546875
it89,36,6366.9453125
it89,37,6477.08544921875
it89,38,6569.4755859375
it89,39,6646.46142578125
it89,40,6757.0849609375
it89,41,6887.42041015625
it89,42,6973.76171875
it89,43,7072.7470703125
it89,44,7167.578125
it89,45,7230.396484375
it89,46,7311.10693359375
it89,47,7376.658203125
it89,48,7501.02001953125
it89,49,7595.95556640625
it89,50,7709.16455078125
it89,51,7802.68359375
it89,52,7916.25146484375
it89,53,8010.21435546875
it89,54,8087.56982421875
it89,55,8188.1015625
it89,56,8294.2978515625
it89,57,8434.818359375
it89,58,8525.4638671875
it89,59,8676.4755859375
it89,60,8820.806640625
it89,61,8952.75
it89,62,9076.0615234375
it89,63,9231.5458984375
it89,64,9361.814453125
it89,65,9531.4638671875
it89,66,9689.046875
it89,67,9852.8310546875
it89,68,10039.9765625
it89,69,10226.7861328125
it89,70,10368.3837890625
it89,71,10495.814453125
it89,72,10642.912109375
it89,73,10830.1015625
it89,74,11022.521484375
it89,75,11182.029296875
it89,76,11330.7080078125
it89,77,11565.4111328125
it89,78,11770.978515625
it89,79,12005.26171875
it89,80,12243.537109375
it89,81,12472.17578125
it89,82,12756.4853515625
it89,83,12930.2392578125
it89,84,13138.9765625
it89,85,13422.71484375
it89,86,13674.4873046875
it89,87,13956.8984375
it89,88,14345.2734375
it89,89,14751.2353515625
it89,90,15233.908203125
it89,91,15633.791015625
it89,92,16185.228515625
it89,93,16873.212890625
it89,94,17590.521484375
it89,95,18530.32421875
it89,96,19570.08203125
it89,97,21154.07421875
it89,98,23240.818359375
it89,99,27281.166015625
it91,1,1936.71337890625
it91,2,2562.2763671875
it91,3,3104.1904296875
it91,4,3403.088623046875
it91,5,3692.666748046875
it91,6,3908.344482421875
it91,7,4072.140625
it91,8,4183.30078125
it91,9,4288.00439453125
it91,10,4431.2001953125
it91,11,4606.91162109375
it91,12,4697.33056640625
it91,13,4799.90185546875
it91,14,4916.3876953125
it91,15,5051.42919921875
it91,16,5164.56884765625
it91,17,5228.77880859375
it91,18,5304.36474609375
it91,19,5385.86376953125
it91,20,5511.06201171875
it91,21,5660.44775390625
it91,22,5746.68212890625
it91,23,5855.1416015625
it91,24,5963.65966796875
it91,25,6078.47802734375
it91,26,6197.48291015625
it91,27,6276.8388671875
it91,28,6420.8701171875
it91,29,6516.0224609375
it91,30,6639.98681640625
it91,31,6739.73974609375
it91,32,6859.01513671875
it91,33,7011.6513671875
it91,34,7156.23681640625
it91,35,7253.97607421875
it91,36,7397.62890625
it91,37,7530.56982421875
it91,38,7669.03515625
it91,39,7768.28662109375
it91,40,7873.3388671875
it91,41,8022.45068359375
it91,42,8131.0986328125
it91,43,8244.9521484375
it91,44,8356.6806640625
it91,45,8450.2998046875
it91,46,8539.126953125
it91,47,8693.2890625
it91,48,8805.205078125
it91,49,8926.7900390625
it91,50,9033.22265625
it91,51,9140.392578125
it91,52,9261.853515625
it91,53,9374.6611328125
it91,54,9491.91796875
it91,55,9571.5927734375
it91,56,9691.369140625
it91,57,9867.146484375
it91,58,10003.6396484375
it91,59,10138.001953125
it91,60,10359.53125
it91,61,10482.0546875
it91,62,10600.3017578125
it91,63,10743.6318359375
it91,64,10868.71484375
it91,65,11049.130859375
it91,66,11153.798828125
it91,67,11350.9736328125
it91,68,11471.0986328125
it91,69,11653.40234375
it91,70,11792.1005859375
it91,71,11950.3232421875
it91,72,12102.9169921875
it91,73,12247.935546875
it91,74,12446.611328125
it91,75,12664.9140625
it91,76,12866.794921875
it91,77,13109.7353515625
it91,78,13403.6103515625
it91,79,13578.986328125
it91,80,13777.91015625
it91,81,14077.9150390625
it91,82,14286.21875
it91,83,14512.4384765625
it91,84,14748.068359375
it91,85,15068.1162109375
it91,86,15286.9609375
it91,87,15617.97265625
it91,88,15943.9013671875
it91,89,16288.798828125
it91,90,16767.859375
it91,91,17294.23828125
it91,92,17920.41015625
it91,93,18661.37109375
it91,94,19530.5625
it91,95,20490.818359375
it91,96,21610.541015625
it91,97,22691.875
it91,98,24791.259765625
it91,99,30267.962890625
it93,1,559.6588745117188
it93,2,1385.79931640625
it93,3,1828.257446289063
it93,4,2294.052001953125
it93,5,2611.109619140625
it93,6,2951.797119140625
it93,7,3180.806640625
it93,8,3560.60400390625
it93,9,3759.80615234375
it93,10,4002.541015625
it93,11,4131.6552734375
it93,12,4255.759765625
it93,13,4382.2822265625
it93,14,4522.169921875
it93,15,4666.46240234375
it93,16,4748.224609375
it93,17,4866.9365234375
it93,18,5032.40869140625
it93,19,5148.6884765625
it93,20,5225.40380859375
it93,21,5371.15185546875
it93,22,5477.8525390625
it93,23,5570.91845703125
it93,24,5696.966796875
it93,25,5814.44189453125
it93,26,5919.390625
it93,27,6065.17724609375
it93,28,6229.0771484375
it93,29,6302.20654296875
it93,30,6455.71142578125
it93,31,6560.736328125
it93,32,6687.42919921875
it93,33,6769.1572265625
it93,34,6942.67724609375
it93,35,7064.1416015625
it93,36,7222.48779296875
it93,37,7334.599609375
it93,38,7449.87939453125
it93,39,7537.41455078125
it93,40,7670.2373046875
it93,41,7780.84619140625
it93,42,7909.47314453125
it93,43,8037.96875
it93,44,8181.3701171875
it93,45,8346.060546875
it93,46,8499.4091796875
it93,47,8651.369140625
it93,48,8809.875
it93,49,8994.6357421875
it93,50,9129.9423828125
it93,51,9275.830078125
it93,52,9420.1435546875
it93,53,9571.1953125
it93,54,9708.7158203125
it93,55,9857.1171875
it93,56,9998.7646484375
it93,57,10181.6025390625
it93,58,10380.7841796875
it93,59,10543.994140625
it93,60,10689.498046875
it93,61,10852.0478515625
it93,62,11039.0673828125
it93,63,11202.6572265625
it93,64,11400.8876953125
it93,65,11613.0478515625
it93,66,11820.5419921875
it93,67,12004.4453125
it93,68,12138.6474609375
it93,69,12278.0673828125
it93,70,12495.7646484375
it93,71,12665.3095703125
it93,72,12916.0390625
it93,73,13104.1142578125
it93,74,13397.5048828125
it93,75,13627.888671875
it93,76,13837.9052734375
it93,77,14076.2333984375
it93,78,14338.072265625
it93,79,14530.001953125
it93,80,14820.3984375
it93,81,15060.5517578125
it93,82,15365.201171875
it93,83,15710.2626953125
it93,84,16112.95703125
it93,85,16508.978515625
it93,86,16974.4453125
it93,87,17415.603515625
it93,88,17902.59375
it93,89,18374.55078125
it93,90,18823.767578125
it93,91,19363.712890625
it93,92,19983.791015625
it93,93,21227.578125
it93,94,22152.41015625
it93,95,23556.2890625
it93,96,25235.32421875
it93,97,27324.27734375
it93,98,31002.740234375
it93,99,37883.1640625
it95,1,839.8439331054688
it95,2,1847.732421875
it95,3,2309.665283203125
it95,4,2564.318115234375
it95,5,2829.533203125
it95,6,3066.130126953125
it95,7,3295.69677734375
it95,8,3627.0927734375
it95,9,3952.267333984375
it95,10,4131.6552734375
it95,11,4321.244140625
it95,12,4510.0986328125
it95,13,4673.93505859375
it95,14,4799.5712890625
it95,15,5025.45849609375
it95,16,5127.72412109375
it95,17,5271.06640625
it95,18,5424.01611328125
it95,19,5560.025390625
it95,20,5696.966796875
it95,21,5819.03369140625
it95,22,5957.91259765625
it95,23,6063.88916015625
it95,24,6205.68701171875
it95,25,6306.01171875
it95,26,6444.0068359375
it95,27,6576.6669921875
it95,28,6673.2119140625
it95,29,6760.91455078125
it95,30,6896.37744140625
it95,31,7025.96044921875
it95,32,7137.751953125
it95,33,7261.2578125
it95,34,7372.60986328125
it95,35,7479.84130859375
it95,36,7602.00830078125
it95,37,7746.853515625
it95,38,7867.31298828125
it95,39,8051.2900390625
it95,40,8207.345703125
it95,41,8338.8271484375
it95,42,8493.283203125
it95,43,8630.1025390625
it95,44,8794.1240234375
it95,45,8993.2578125
it95,46,9131.9296875
it95,47,9289.97265625
it95,48,9426.8564453125
it95,49,9570.974609375
it95,50,9737.8779296875
it95,51,9893.5986328125
it95,52,10021.0029296875
it95,53,10165.734375
it95,54,10291.005859375
it95,55,10444.4384765625
it95,56,10578.8681640625
it95,57,10766.8369140625
it95,58,10928.794921875
it95,59,11102.6630859375
it95,60,11309.701171875
it95,61,11467.220703125
it95,62,11687.6123046875
it95,63,11897.498046875
it95,64,12075.9375
it95,65,12212.1181640625
it95,66,12401.3115234375
it95,67,12612.4560546875
it95,68,12870.2294921875
it95,69,13057.6640625
it95,70,13241.4306640625
it95,71,13516.2958984375
it95,72,13764.6689453125
it95,73,13954.607421875
it95,74,14148.4189453125
it95,75,14390.310546875
it95,76,14617.130859375
it95,77,14759.9453125
it95,78,14990.521484375
it95,79,15242.7470703125
it95,80,15464.4638671875
it95,81,15767.38671875
it95,82,16078.7275390625
it95,83,16518.98046875
it95,84,16935.5
it95,85,17237.712890625
it95,86,17623.13671875
it95,87,18068.0859375
it95,88,18380.1015625
it95,89,18836.6640625
it95,90,19352.310546875
it95,91,19921.208984375
it95,92,20539.982421875
it95,93,21239.177734375
it95,94,22430.177734375
it95,95,23919.92578125
it95,96,25556.244140625
it95,97,29032.123046875
it95,98,33422.12890625
it95,99,41388.56640625
it98,1,329.2616882324219
it98,2,1358.283203125
it98,3,1897.583862304688
it98,4,2504.81591796875
it98,5,2944.27490234375
it98,6,3323.230712890625
it98,7,3697.213134765625
it98,8,4028.36376953125
it98,9,4364.06103515625
it98,10,4619.33056640625
it98,11,4816.8583984375
it98,12,5009.36572265625
it98,13,5199.35888671875
it98,14,5371.15185546875
it98,15,5570.47119140625
it98,16,5740.9560546875
it98,17,5988.31787109375
it98,18,6207.50244140625
it98,19,6356.56201171875
it98,20,6523.8818359375
it98,21,6619.5185546875
it98,22,6770.75
it98,23,6952.88037109375
it98,24,7101.2822265625
it98,25,7228.00341796875
it98,26,7348.97509765625
it98,27,7483.31591796875
it98,28,7611.025390625
it98,29,7769.57763671875
it98,30,7894.681640625
it98,31,8048.45166015625
it98,32,8162.7333984375
it98,33,8365.9990234375
it98,34,8478.787109375
it98,35,8600.4091796875
it98,36,8749.7255859375
it98,37,8939.3291015625
it98,38,9091.296875
it98,39,9240.6162109375
it98,40,9423.01171875
it98,41,9588.5390625
it98,42,9769.455078125
it98,43,9974.8486328125
it98,44,10158.7001953125
it98,45,10329.1376953125
it98,46,10442.7587890625
it98,47,10570.0595703125
it98,48,10739.205078125
it98,49,10923.0634765625
it98,50,11101.2412109375
it98,51,11273.830078125
it98,52,11501.8212890625
it98,53,11679.833984375
it98,54,11882.0732421875
it98,55,12038.9404296875
it98,56,12180.072265625
it98,57,12313.390625
it98,58,12463.1376953125
it98,59,12682.1923828125
it98,60,12869.3515625
it98,61,13049.705078125
it98,62,13258.310546875
it98,63,13450.6845703125
it98,64,13634.6689453125
it98,65,13807.7333984375
it98,66,13987.51171875
it98,67,14237.130859375
it98,68,14452.5126953125
it98,69,14665.310546875
it98,70,14917.17578125
it98,71,15236.46484375
it98,72,15510.3427734375
it98,73,15760.2333984375
it98,74,15957.015625
it98,75,16188.00390625
it98,76,16464.646484375
it98,77,16669.298828125
it98,78,16976.9609375
it98,79,17360.556640625
it98,80,17757.16796875
it98,81,18167.78515625
it98,82,18434.904296875
it98,83,18707.595703125
it98,84,19191.833984375
it98,85,19519.42578125
it98,86,19798.75390625
it98,87,20221.216796875
it98,88,20817.30078125
it98,89,21391.9140625
it98,90,22141.525390625
it98,91,22744.90625
it98,92,23796.03125
it98,93,25014.7421875
it98,94,26602.712890625
it98,95,28559.4453125
it98,96,29808.4296875
it98,97,32465.4609375
it98,98,37943.2578125
it98,99,47621.7734375
it00,1,543.2862548828125
it00,2,1845.18115234375
it00,3,2556.331298828125
it00,4,3098.741455078125
it00,5,3578.118408203125
it00,6,4028.36376953125
it00,7,4468.1015625
it00,8,4734.42041015625
it00,9,4963.97412109375
it00,10,5164.56884765625
it00,11,5371.15185546875
it00,12,5696.966796875
it00,13,5903.8955078125
it00,14,6088.2783203125
it00,15,6250.6962890625
it00,16,6455.71142578125
it00,17,6584.013671875
it00,18,6725.1728515625
it00,19,6873.4697265625
it00,20,7041.8896484375
it00,21,7227.11328125
it00,22,7369.7314453125
it00,23,7491.39990234375
it00,24,7648.8701171875
it00,25,7750.91259765625
it00,26,7848.6669921875
it00,27,8005.08203125
it00,28,8109.14794921875
it00,29,8300.75390625
it00,30,8468.029296875
it00,31,8655.8173828125
it00,32,8855.4287109375
it00,33,8993.8388671875
it00,34,9083.7900390625
it00,35,9270.3525390625
it00,36,9444.8828125
it00,37,9606.779296875
it00,38,9801.578125
it00,39,9954.96484375
it00,40,10084.361328125
it00,41,10271.294921875
it00,42,10420.2861328125
it00,43,10553.796875
it00,44,10730.8974609375
it00,45,10879.5673828125
it00,46,11068.759765625
it00,47,11261.4716796875
it00,48,11422.8701171875
it00,49,11612.998046875
it00,50,11777.97265625
it00,51,11937.044921875
it00,52,12141.6435546875
it00,53,12343.61328125
it00,54,12498.986328125
it00,55,12686.763671875
it00,56,12892.3095703125
it00,57,13061.1953125
it00,58,13243.7626953125
it00,59,13427.486328125
it00,60,13581.642578125
it00,61,13889.0625
it00,62,14099.2734375
it00,63,14305.9609375
it00,64,14555.51171875
it00,65,14799.09765625
it00,66,15070.8662109375
it00,67,15250.4560546875
it00,68,15478.0458984375
it00,69,15647.41015625
it00,70,15943.62109375
it00,71,16157.81640625
it00,72,16444.1484375
it00,73,16676.392578125
it00,74,16930.462890625
it00,75,17127.005859375
it00,76,17486.5625
it00,77,17796.845703125
it00,78,18083.98828125
it00,79,18422.748046875
it00,80,18614.9140625
it00,81,18952.001953125
it00,82,19330.982421875
it00,83,19747.76171875
it00,84,20153.439453125
it00,85,20567.896484375
it00,86,20854.466796875
it00,87,21353.017578125
it00,88,21913.544921875
it00,89,22559.3984375
it00,90,23154.302734375
it00,91,24046.8515625
it00,92,25065.912109375
it00,93,26452.548828125
it00,94,27666.15625
it00,95,29646.498046875
it00,96,31731.111328125
it00,97,34969.296875
it00,98,39639.7734375
it00,99,49573.55078125
it04,1,1380
it04,2,3000.829833984375
it04,3,3577.708740234375
it04,4,4069.643798828125
it04,5,4550
it04,6,5000
it04,7,5366.56298828125
it04,8,5658.03271484375
it04,9,5975.05224609375
it04,10,6098.71923828125
it04,11,6434.671875
it04,12,6585.11474609375
it04,13,6894.291015625
it04,14,7000.0595703125
it04,15,7155.41748046875
it04,16,7397.9208984375
it04,17,7517.16748046875
it04,18,7621.1845703125
it04,19,7800
it04,20,7960.841796875
it04,21,8054.6689453125
it04,22,8203.1259765625
it04,23,8427.3349609375
it04,24,8551.9697265625
it04,25,8746.6396484375
it04,26,8985.970703125
it04,27,9029.0751953125
it04,28,9156.3935546875
it04,29,9303.62890625
it04,30,9527.380859375
it04,31,9741.240234375
it04,32,9870.7431640625
it04,33,10019.703125
it04,34,10132.4970703125
it04,35,10266.486328125
it04,36,10440.208984375
it04,37,10635.9365234375
it04,38,10873.3193359375
it04,39,11033.6181640625
it04,40,11202.603515625
it04,41,11354.7783203125
it04,42,11573.1865234375
it04,43,11756.3974609375
it04,44,12008.8857421875
it04,45,12181.6552734375
it04,46,12415.7431640625
it04,47,12554.9443359375
it04,48,12774.857421875
it04,49,13016.01953125
it04,50,13151.7666015625
it04,51,13390.8056640625
it04,52,13569.76953125
it04,53,13844.3193359375
it04,54,14041.486328125
it04,55,14181.6650390625
it04,56,14449.62109375
it04,57,14649.8916015625
it04,58,14872.404296875
it04,59,15023.8564453125
it04,60,15102.1240234375
it04,61,15383.2158203125
it04,62,15588.45703125
it04,63,15762.6103515625
it04,64,16039.0517578125
it04,65,16263.4560546875
it04,66,16541.486328125
it04,67,16902.470703125
it04,68,17126.650390625
it04,69,17462.228515625
it04,70,17624.458984375
it04,71,17921.865234375
it04,72,18164.658203125
it04,73,18481.9140625
it04,74,18673.486328125
it04,75,19066.9296875
it04,76,19313.599609375
it04,77,19754.041015625
it04,78,20045.40625
it04,79,20324.30859375
it04,80,20668.14453125
it04,81,21097.771484375
it04,82,21475.345703125
it04,83,21946.732421875
it04,84,22511.353515625
it04,85,23025.818359375
it04,86,23429.990234375
it04,87,24027.408203125
it04,88,24575.171875
it04,89,25299.283203125
it04,90,26134.93359375
it04,91,26938.056640625
it04,92,27831.080078125
it04,93,28836.783203125
it04,94,30212.228515625
it04,95,32533.189453125
it04,96,34897.98046875
it04,97,38267.1953125
it04,98,45401.37109375
it04,99,56896.53515625
it08,1,800
it08,2,2996.3310546875
it08,3,4052.998779296875
it08,4,4695.18896484375
it08,5,5356.5927734375
it08,6,5773.5029296875
it08,7,6062.177734375
it08,8,6500
it08,9,6797.646484375
it08,10,7021.18603515625
it08,11,7211.31201171875
it08,12,7500
it08,13,7675.814453125
it08,14,7877.4033203125
it08,15,8043.31884765625
it08,16,8289.0556640625
it08,17,8506.9609375
it08,18,8717.4033203125
it08,19,8950.498046875
it08,20,9034.806640625
it08,21,9186.3994140625
it08,22,9305.76171875
it08,23,9500
it08,24,9659.8134765625
it08,25,9850.1220703125
it08,26,10041.43359375
it08,27,10212.53125
it08,28,10400
it08,29,10571.24609375
it08,30,10691.4541015625
it08,31,10931.17578125
it08,32,11077.087890625
it08,33,11292.2216796875
it08,34,11513.744140625
it08,35,11681.4072265625
it08,36,11936.30078125
it08,37,12094.224609375
it08,38,12358.7021484375
it08,39,12585.294921875
it08,40,12761.666015625
it08,41,12966.15625
it08,42,13075.0439453125
it08,43,13384.806640625
it08,44,13546.6865234375
it08,45,13871.0390625
it08,46,14108.681640625
it08,47,14326.35546875
it08,48,14524.9765625
it08,49,14775.181640625
it08,50,15011.361328125
it08,51,15141.6875
it08,52,15358.7021484375
it08,53,15618.6630859375
it08,54,15805.6953125
it08,55,16034.4130859375
it08,56,16250
it08,57,16497.2265625
it08,58,16771.767578125
it08,59,17046.19921875
it08,60,17295.33203125
it08,61,17491.4375
it08,62,17701.9609375
it08,63,17993.775390625
it08,64,18231.748046875
it08,65,18568.5078125
it08,66,18790.013671875
it08,67,19142.27734375
it08,68,19337.16796875
it08,69,19626.90234375
it08,70,19871.234375
it08,71,20194.63671875
it08,72,20395.517578125
it08,73,20713
it08,74,21108.564453125
it08,75,21500.521484375
it08,76,21955.02734375
it08,77,22282.017578125
it08,78,22593.5078125
it08,79,23089.08203125
it08,80,23354.236328125
it08,81,23725.94921875
it08,82,24080
it08,83,24426.57421875
it08,84,24969.837890625
it08,85,25389.34375
it08,86,25981.001953125
it08,87,26665.140625
it08,88,27660.193359375
it08,89,28433.419921875
it08,90,29430.15625
it08,91,30277.775390625
it08,92,31385.73046875
it08,93,32664.455078125
it08,94,34070.10546875
it08,95,35938.9453125
it08,96,39287.296875
it08,97,43473.4921875
it08,98,48889.66015625
it08,99,60610.24609375
it10,1,575
it10,2,1732.05078125
it10,3,3002.221435546875
it10,4,4001.540283203125
it10,5,4803.166015625
it10,6,5368.12060546875
it10,7,5813.77685546875
it10,8,6068.06982421875
it10,9,6500
it10,10,6778.09228515625
it10,11,7050
it10,12,7372.86083984375
it10,13,7591.9208984375
it10,14,7820.0986328125
it10,15,8094.35205078125
it10,16,8450
it10,17,8579.763671875
it10,18,8760
it10,19,8969.328125
it10,20,9123.2197265625
it10,21,9250
it10,22,9404.0546875
it10,23,9545.94140625
it10,24,9800
it10,25,10009.498046875
it10,26,10142.802734375
it10,27,10400
it10,28,10508.8720703125
it10,29,10677.3125
it10,30,10888.7412109375
it10,31,11037.21484375
it10,32,11225.6484375
it10,33,11508.923828125
it10,34,11646.375
it10,35,11806.33203125
it10,36,12001.5126953125
it10,37,12141.0234375
it10,38,12423.4775390625
it10,39,12569.576171875
it10,40,12783.9794921875
it10,41,13006.33203125
it10,42,13133.78515625
it10,43,13415.830078125
it10,44,13639.759765625
it10,45,13894.7919921875
it10,46,14157.4833984375
it10,47,14443.9248046875
it10,48,14674.013671875
it10,49,14798.818359375
it10,50,15004.4560546875
it10,51,15208.2646484375
it10,52,15503.798828125
it10,53,15649.447265625
it10,54,15877.1328125
it10,55,16106.33203125
it10,56,16335.0947265625
it10,57,16550.560546875
it10,58,16858.8671875
it10,59,17032.884765625
it10,60,17343.189453125
it10,61,17504.9609375
it10,62,17782.970703125
it10,63,18029.291015625
it10,64,18345.9453125
it10,65,18565.951171875
it10,66,18864.47265625
it10,67,19058.04296875
it10,68,19336.537109375
it10,69,19646.33984375
it10,70,19905.720703125
it10,71,20164.287109375
it10,72,20443.630859375
it10,73,20831.013671875
it10,74,21152.240234375
it10,75,21509.83203125
it10,76,21924.291015625
it10,77,22156.66015625
it10,78,22634.25390625
it10,79,22962.73046875
it10,80,23356.91015625
it10,81,23900.208984375
it10,82,24306.1328125
it10,83,24861.521484375
it10,84,25241.935546875
it10,85,25843.673828125
it10,86,26300.166015625
it10,87,26887.2109375
it10,88,27521.798828125
it10,89,28306.658203125
it10,90,29428.861328125
it10,91,30272.21875
it10,92,31427.64453125
it10,93,32690.720703125
it10,94,33906.66015625
it10,95,35283.80859375
it10,96,38535.609375
it10,97,42754.7265625
it10,98,47313.06640625
it10,99,57721.83984375
it14,1,349.3145446777344
it14,2,494.00537109375
it14,3,1195.1376953125
it14,4,3000
it14,5,3799.08984375
it14,6,4559.013671875
it14,7,5232.59130859375
it14,8,5731.06201171875
it14,9,6183.1376953125
it14,10,6656.298828125
it14,11,7027.4365234375
it14,12,7306.7724609375
it14,13,7684.07275390625
it14,14,7805.5859375
it14,15,8168.7236328125
it14,16,8449.314453125
it14,17,8725.697265625
it14,18,8965.427734375
it14,19,9182.283203125
it14,20,9353.6953125
it14,21,9637.646484375
it14,22,9834.2060546875
it14,23,10058.4296875
it14,24,10244.416015625
it14,25,10501.8291015625
it14,26,10840.765625
it14,27,11124.462890625
it14,28,11439.572265625
it14,29,11795.419921875
it14,30,11965.5078125
it14,31,12193.0751953125
it14,32,12520.0546875
it14,33,12726.2119140625
it14,34,13007.1328125
it14,35,13228.6845703125
it14,36,13451.48046875
it14,37,13674.5078125
it14,38,13940.6455078125
it14,39,14255.7880859375
it14,40,14552.1494140625
it14,41,14905.005859375
it14,42,15179.1259765625
it14,43,15531.8505859375
it14,44,15796.693359375
it14,45,16119.2275390625
it14,46,16379.34765625
it14,47,16770.59765625
it14,48,17180.935546875
it14,49,17510.40625
it14,50,17840.060546875
it14,51,18270.4375
it14,52,18616.861328125
it14,53,18906.884765625
it14,54,19232.861328125
it14,55,19770.7734375
it14,56,20229.345703125
it14,57,20488.130859375
it14,58,20906.1484375
it14,59,21294.28515625
it14,60,21603.333984375
it14,61,21936.8828125
it14,62,22386.34375
it14,63,22787.869140625
it14,64,23174.326171875
it14,65,23623.990234375
it14,66,23981.689453125
it14,67,24379.716796875
it14,68,24993.21484375
it14,69,25358.66015625
it14,70,25777.861328125
it14,71,26200.763671875
it14,72,26696.755859375
it14,73,27110.4453125
it14,74,27481.734375
it14,75,27921.599609375
it14,76,28668.064453125
it14,77,29139.236328125
it14,78,29711.943359375
it14,79,30292.306640625
it14,80,31022.36328125
it14,81,31640.068359375
it14,82,32324.53125
it14,83,32920.7734375
