Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.74,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,2.21,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.79,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.3,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,1.058,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.83,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,4.427,4.633,4.76,5.08
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.18,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.481,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.753,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,1.3,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,32.7,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,57.6,52.2,50,53
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0.2,..,..,..
Bhutan,BTN,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,0.4,0.4,0.4,0.4
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,1.468,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.338,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.551,3.648,3.769,3.755
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,2.42,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.411,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.644,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.781,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,1.046,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.53,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.14,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.116,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.181,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.22,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.295,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.149,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.039,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,0.53,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,0.82,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.34,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.68,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.18,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,1.483,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,3.372,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.587,3.685,3.807,3.793
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.258,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.586,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.624,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,9.3,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,28,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,30.2,28.6,25.4,24.7
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,1,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,3.1,..,..,..
Bolivia,BOL,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,3.4,3.3,2.9,2.9
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.746,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.329,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.754,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,3.363,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.225,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,1.002,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,..,..,..,..
Bonaire,BON,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,..,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.691,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.051,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.847,3.89,3.895,3.995
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,5.57,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.916,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.825,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.54,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.921,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.512,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.132,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.238,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.214,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.14,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.239,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.133,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.034,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.7,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.53,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.71,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,0.95,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.24,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.698,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,3.082,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.886,3.929,3.934,4.035
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.087,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.386,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.487,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,0,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,2.3,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,4.6,4,3.6,3.7
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,0.1,..,..,..
Bosnia and Herzegovina,BIH,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,0.2,0.1,0.1,0.1
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.505,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.25,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.622,3.575,3.591,3.701
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,7.17,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.795,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.796,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.39,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,1.097,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.402,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.142,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.219,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.22,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.108,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.303,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.111,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.039,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,2.04,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,2.04,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,2.81,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,1.03,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.36,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.51,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.273,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,3.659,3.611,3.627,3.738
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.038,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.17,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.274,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,1.4,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,45.1,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,63.8,61.5,60.8,61.4
Botswana,BWA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,0,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,1,..,..,..
Botswana,BWA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,1.4,1.4,1.4,1.4
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,0.848,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,2.657,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,2.809,2.8,2.882,3.084
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,3.31,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.46,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.465,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.439,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.635,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.742,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.067,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.164,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.166,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.156,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.226,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.264,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost share for oils and fats in a least-cost healthy diet,CoHD_of_prop,0.024,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of fruits relative to the starchy staples in a least-cost healthy diet,CoHD_f_ss,1.05,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of vegetables relative to the starchy staples in a least-cost healthy diet,CoHD_v_ss,1.06,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet,CoHD_asf_ss,1.45,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet",CoHD_lns_ss,1.69,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet,CoHD_of_ss,0.15,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to the $0.99 food poverty line,CoCA_pov,0.857,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to the $0.99 food poverty line,CoNA_pov,2.684,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to the $0.99 food poverty line,CoHD_pov,2.837,2.828,2.911,3.115
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of an energy sufficient diet: ratio of cost to food expenditures,CoCA_fexp,0.191,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of a nutrient adequate diet: ratio of cost to food expenditures,CoNA_fexp,0.599,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Affordability of a healthy diet: ratio of cost to food expenditures,CoHD_fexp,0.634,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford sufficient calories at 52% of income,CoCA_headcount,3.2,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Percent of the population who cannot afford nutrient adequacy at 52% of income,CoNA_headcount,16.9,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Percent cannot afford healthy diet,CoHD_headcount,18.3,17.2,17.5,19
Brazil,BRA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford sufficient calories at 52% of income,CoCA_unafford_n,6.6,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford nutrient adequacy at 52% of income,CoNA_unafford_n,35.2,..,..,..
Brazil,BRA,Food Prices for Nutrition Data,FPN,Millions of people who cannot afford a healthy diet at 52% of income,CoHD_unafford_n,38.1,36,37,40.4
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of an energy sufficient diet,CoCA,1.563,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of a nutrient adequate diet,CoNA,3.059,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of a healthy diet,CoHD,3.235,3.153,3.313,3.337
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,CoHD_CoCA,2.07,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of fruits,CoHD_f,0.425,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of vegetables,CoHD_v,0.785,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of starchy staples,CoHD_ss,0.808,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of animal-source foods,CoHD_asf,0.828,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,"Cost of legumes, nuts and seeds",CoHD_lns,0.237,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost of oils and fats,CoHD_of,0.152,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost share for fruits in a least-cost healthy diet,CoHD_f_prop,0.131,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,0.243,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,0.25,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,Cost share for animal-sourced foods in a least-cost healthy diet,CoHD_asf_prop,0.256,..,..,..
British Virgin Islands,VGB,Food Prices for Nutrition Data,FPN,"Cost share for legumes, nuts and seeds in a least-cost healthy diet",CoHD_lns_prop,0.073,..,..,..
