country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Malaysia,gini_wid_pretaxNational_perAdult,gini,1992,0.5824146270751953,2015,0.517890989780426,,,,,S & SE Asia,19050074,4392550112,0.00433690533158794,0.002525877101357216,32399270,5951116624,0.005444233754273675,0.0028195196075967983
Mauritania,gini_wid_pretaxNational_perAdult,gini,1993,0.7033835649490356,2014,0.5213519930839539,,,,,SS Africa,2237070,4392550112,0.0005092873030380581,0.0003582243187941891,4270717,5951116624,0.0007176328863690573,0.0003741393356110986
Moldova,gini_wid_pretaxNational_perAdult,gini,1993,0.4827233254909515,2018,0.4832301139831543,,,,,EE & CA,4493699,4392550112,0.0010230273725787833,0.0004938391753595009,3141839,5951116624,0.000527941090471898,0.00025511703332512604
Mongolia,gini_wid_pretaxNational_perAdult,gini,1995,0.5647899508476257,2017,0.5574364066123962,,,,,East Asia,2270313,4392550112,0.0005168553441878183,0.00029191470443917057,3163994,5951116624,0.0005316639212278358,0.0002963688257747009
Mozambique,gini_wid_pretaxNational_perAdult,gini,1996,0.7090848088264465,2014,0.7247565388679504,,,,,SS Africa,14206253,4392550112,0.0032341698188462237,0.0022933006877088376,29423882,5951116624,0.0049442623727684485,0.003583386484542701
Netherlands,gini_wid_pretaxNational_perAdult,gini,1993,0.3816676735877991,2017,0.4189393818378448,,,,,W. Eur and Offshoots,15251088,4392550112,0.003472035061896182,0.0013251635446891858,17286042,5951116624,0.0029046720291596826,0.0012168815043378358
Niger,gini_wid_pretaxNational_perAdult,gini,1992,0.5708467960357666,2014,0.5452635884284973,,,,,SS Africa,9193081,4392550112,0.0020928801642775656,0.0011947139362646572,22577060,5951116624,0.0037937519000971944,0.002068594774654426
Nigeria,gini_wid_pretaxNational_perAdult,gini,1992,0.6042429208755493,2018,0.5451492071151733,,,,,SS Africa,102775472,4392550112,0.023397677745150332,0.014137881142434474,198387616,5951116624,0.03333620033590523,0.01817320318135131
Norway,gini_wid_pretaxNational_perAdult,gini,1993,0.3492844402790069,2017,0.4030464589595794,,,,,W. Eur and Offshoots,4312138,4392550112,0.000981693524274129,0.0003428902731516148,5312321,5951116624,0.0008926595352838778,0.0003597832647526707
Pakistan,gini_wid_pretaxNational_perAdult,gini,1990,0.5398648381233215,2018,0.5297809839248657,,,,,S & SE Asia,125546624,4392550112,0.028581716952305086,0.01543026399574278,219731488,5951116624,0.03692273263707426,0.019560961625663953
Philippines,gini_wid_pretaxNational_perAdult,gini,1994,0.6156737804412842,2018,0.5717208385467529,,,,,S & SE Asia,66083324,4392550112,0.015044409810935811,0.009262448662806797,108568832,5951116624,0.018243438813172887,0.010430154136243583
Poland,gini_wid_pretaxNational_perAdult,gini,1993,0.3740814626216888,2018,0.4818611145019531,,,,,EE & CA,38319300,4392550112,0.008723702410432512,0.0032633753571709462,38521464,5951116624,0.006472980859532892,0.00311907777112433
Romania,gini_wid_pretaxNational_perAdult,gini,1993,0.4012728929519653,2018,0.5415336489677429,,,,,EE & CA,22721662,4392550112,0.005172772403421587,0.0020756933469030705,19606778,5951116624,0.0032946385088352455,0.001784157613719194
Russia,gini_wid_pretaxNational_perAdult,gini,1993,0.4594363570213318,2017,0.5396757125854492,,,,,EE & CA,148897280,4392550112,0.03389768499014451,0.015573828903328674,145652288,5951116624,0.024474783003345154,0.013208445957704536
Slovakia,gini_wid_pretaxNational_perAdult,gini,1997,0.3659453392028808,2018,0.3854459226131439,,,,,EE & CA,5321863,4392550112,0.0012115656883369894,0.0004433668167850513,5446746,5951116624,0.000915247733179023,0.00035277850693477713
Slovenia,gini_wid_pretaxNational_perAdult,gini,1993,0.3865527808666229,2018,0.4076690375804901,,,,,EE & CA,1991685,4392550112,0.0004534233985308259,0.0001752720756120858,2105931,5951116624,0.0003538715728586266,0.0001442624835343706
South Africa,gini_wid_pretaxNational_perAdult,gini,1993,0.5825760960578918,2014,0.7464855313301086,,,,,SS Africa,42525444,4392550112,0.009681265532708394,0.005640073878945083,57339632,5951116624,0.009635104741311485,0.007192466282239153
Spain,gini_wid_pretaxNational_perAdult,gini,1993,0.4641707241535187,2017,0.4587477445602417,,,,,W. Eur and Offshoots,39420540,4392550112,0.00897440871358692,0.0041656577914352885,46792044,5951116624,0.007862733492953976,0.003607011255970908
Sri Lanka,gini_wid_pretaxNational_perAdult,gini,1995,0.5620455145835876,2016,0.5911437273025513,,,,,S & SE Asia,17825610,4392550112,0.004058146075852896,0.002280862799458108,21580712,5951116624,0.0036263298744588675,0.0021436821584162077
Sweden,gini_wid_pretaxNational_perAdult,gini,1993,0.3691007196903229,2017,0.400715708732605,,,,,W. Eur and Offshoots,8683403,4392550112,0.0019768477942409416,0.0007296559435725588,10162300,5951116624,0.0017076291126638153,0.0006842738101335101
Switzerland,gini_wid_pretaxNational_perAdult,gini,1993,0.4028259813785553,2017,0.4266314506530761,,,,,W. Eur and Offshoots,6936123,4392550112,0.0015790651951929286,0.0006360884869143114,8514431,5951116624,0.0014307283049474313,0.0006103936922301393
Tanzania,gini_wid_pretaxNational_perAdult,gini,1991,0.545705258846283,2017,0.6125268340110779,,,,,SS Africa,28469018,4392550112,0.006481205057223033,0.0035368276833877333,58090444,5951116624,0.00976126795528247,0.005979038556582959
Thailand,gini_wid_pretaxNational_perAdult,gini,1993,0.6767962574958801,2018,0.6003707647323608,,,,,S & SE Asia,57776080,4392550112,0.013153197693103517,0.008902034972795904,71127808,5951116624,0.011952010436688764,0.007175637645963991
Tunisia,gini_wid_pretaxNational_perAdult,gini,1995,0.6068694591522217,2015,0.5275900363922119,,,,,MENA,8977175,4392550112,0.002043727395499774,0.0012402757391615264,11933040,5951116624,0.0020051766338901444,0.0010579112132469142
Turkey,gini_wid_pretaxNational_perAdult,gini,1993,0.6425544023513794,2018,0.613675057888031,,,,,MENA,57296008,4392550112,0.013043905371386234,0.00838141882023903,82809304,5951116624,0.013914918700474118,0.008539238539020699
Uganda,gini_wid_pretaxNational_perAdult,gini,1996,0.5924559235572815,2016,0.6238785982131958,,,,,SS Africa,19462960,4392550112,0.004430902210273976,0.002625114261179868,41515400,5951116624,0.0069760689670530646,0.0043522201282036425
Ukraine,gini_wid_pretaxNational_perAdult,gini,1993,0.5091399550437927,2018,0.426380306482315,,,,,EE & CA,51778420,4392550112,0.011787781284167168,0.0060016304330869335,44446952,5951116624,0.007468674335964417,0.0031844956523851085
United Kingdom,gini_wid_pretaxNational_perAdult,gini,1993,0.4726604223251343,2017,0.4679954946041107,,,,,W. Eur and Offshoots,57647464,4392550112,0.013123917207572201,0.006203156249891173,66432996,5951116624,0.011163114453527134,0.005224287270000729
United States,gini_wid_pretaxNational_perAdult,gini,1993,0.5210259556770325,2018,0.5840612053871155,,,,,W. Eur and Offshoots,258779760,4392550112,0.05891333129997539,0.03069537474268731,332140032,5951116624,0.05581138011319201,0.032597261943229414
Vietnam,gini_wid_pretaxNational_perAdult,gini,1992,0.5788934230804443,2018,0.5615844130516052,,,,,S & SE Asia,71176408,4392550112,0.016203892086638534,0.009380326557260305,94914328,5951116624,0.01594899478481469,0.00895670687499327
Yemen,gini_wid_pretaxNational_perAdult,gini,1998,0.6624228954315186,2014,0.6825708746910095,,,,,MENA,14988045,4392550112,0.003412151169102018,0.0022602870570866,30790514,5951116624,0.005173905326577919,0.003531557084330763
Zambia,gini_wid_pretaxNational_perAdult,gini,1993,0.6800393462181091,2015,0.7222169637680054,,,,,SS Africa,8270921,4392550112,0.0018829428894629307,0.0012804752515164087,17835898,5951116624,0.0029970674626120385,0.0021645329630555466
Albania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,7.548122882843018,2018,11.773785591125488,consumption,consumption,national,national,EE & CA,3300715,4392550112,0.0007514347966077341,0.005671922183239327,2877019,5951116624,0.0004834418785203091,0.005691941023469054
Australia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.23130226135254,2018,11.742362022399902,income,income,national,national,W. Eur and Offshoots,17631514,4392550112,0.004013958532159371,0.041068023007057496,24979228,5951116624,0.004197401862242517,0.04928741221994715
Bangladesh,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,5.531545162200928,2016,6.145714282989502,consumption,consumption,national,national,S & SE Asia,113418760,4392550112,0.025820709407537886,0.14282842020786218,163683952,5951116624,0.02750474614123442,0.16903631121018475
Belarus,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,10.72049331665039,2018,5.20234489440918,consumption,consumption,national,national,EE & CA,10480485,4392550112,0.002385968226376833,0.025578756424613026,9695573,5951116624,0.0016292023182505186,0.008475672362310185
Belgium,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.98615837097168,2018,9.6382417678833,income,income,national,national,W. Eur and Offshoots,10043738,4392550112,0.0022865391956625675,0.0159741249423329,11448598,5951116624,0.0019237730871933254,0.018541790120916512
Botswana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,23.46722221374512,2015,19.667179107666016,consumption,consumption,national,national,SS Africa,1462267,4392550112,0.00033289705585947337,0.007812169184155784,2451411,5951116624,0.0004119245437257625,0.008101393780298172
Bulgaria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,10.29104995727539,2018,14.126480102539062,income,income,national,national,EE & CA,8611541,4392550112,0.0019604878215217503,0.020175478111910332,7117424,5951116624,0.0011959812669939032,0.016895005571198832
Burkina Faso,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,11.325153350830078,2018,11.266308784484863,consumption,consumption,national,national,SS Africa,9840080,4392550112,0.0022401747843736382,0.025370322965694157,20392730,5951116624,0.0034267064970225996,0.03860633350925707
Burundi,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.798081398010254,2020,11.709084510803224,consumption,consumption,national,national,SS Africa,5555227,4392550112,0.0012646929137640763,0.012391564112547182,11493476,5951116624,0.0019313141929782488,0.02261392110249604
Cameroon,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,11.10488224029541,2021,18.732696533203125,consumption,consumption,national,national,SS Africa,12486776,4392550112,0.0028427168004042567,0.031568035310998624,25076752,5951116624,0.004213789375067707,0.07893563761797899
Canada,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,12.7476167678833,2018,12.249933242797852,income,income,national,national,W. Eur and Offshoots,28668168,4392550112,0.006526543185399634,0.08319787134651487,37035260,5951116624,0.0062232455419613366,0.0762343424425657
China,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.823172569274902,2018,14.673508644104004,consumption,consumption,national,national,East Asia,1195855616,4392550112,0.27224632286676576,2.674322610870772,1417069440,5951116624,0.23811824394184483,3.494030110799526
Cote d'Ivoire,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,15.944889068603516,2018,11.87974452972412,consumption,consumption,national,national,SS Africa,13316449,4392550112,0.003031598652368431,0.048338504212542543,25493990,5951116624,0.004283900251120335,0.05089164057413058
Czechia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,2.109189510345459,2018,4.926529884338379,income,income,national,national,EE & CA,10318915,4392550112,0.002349185492912141,0.004954877399506014,10534598,5951116624,0.0017701884647186171,0.008720886372347341
Denmark,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.246353626251221,2018,6.590801239013672,income,income,national,national,W. Eur and Offshoots,5193776,4392550112,0.0011824056339872213,0.007385723719555953,5766689,5951116624,0.0009690095765799262,0.006386549517939091
Egypt,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.4394898414611816,2019,5.065284729003906,consumption,consumption,national,national,MENA,61382204,4392550112,0.013974161349305968,0.04806398600387736,103740768,5951116624,0.01743215173798281,0.08829881199208323
Estonia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.605913162231444,2018,9.886338233947754,income,income,national,national,EE & CA,1504446,4392550112,0.00034249945057883495,0.004660017782687608,1322146,5951116624,0.00022216771801580475,0.0021964252049685735
Eswatini,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,25.297910690307617,2016,19.75422096252441,consumption,consumption,national,national,SS Africa,953454,4392550112,0.00021706161015562706,0.005491205228011422,1160430,5951116624,0.0001949936580506845,0.0038519478074241485
Ethiopia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.20883560180664,2015,12.365949630737305,consumption,consumption,national,national,SS Africa,53791672,4392550112,0.012246114586842532,0.12501857057796165,111129440,5951116624,0.018673712350356385,0.23091818634338418
Finland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,3.971853494644165,2018,6.78688383102417,income,income,national,national,W. Eur and Offshoots,5066609,4392550112,0.0011534550251705814,0.004581354372638647,5515465,5951116624,0.0009267949778965717,0.006290049850160645
France,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,10.99598503112793,2018,10.034907341003418,income,income,national,national,W. Eur and Offshoots,57053728,4392550112,0.012988748345553308,0.14282408238079183,64277812,5951116624,0.010800966618731147,0.10838669921223805
Gambia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,19.366634368896484,2020,12.744741439819336,consumption,consumption,national,national,SS Africa,1168317,4392550112,0.00026597693144314436,0.005151077981820424,2444916,5951116624,0.00041083315190631694,0.00523596229595203
Georgia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.817665100097656,2018,14.609697341918944,consumption,consumption,national,national,EE & CA,5127512,4392550112,0.0011673200918054774,0.01963159836859977,3772323,5951116624,0.0006338849056976572,0.009260866621853603
Germany,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,6.733357906341553,2018,10.246275901794434,income,income,national,national,W. Eur and Offshoots,80573496,4392550112,0.018343216114912703,0.12351143925507924,82896696,5951116624,0.01392960367566811,0.14272656246354531
Ghana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,13.203298568725586,2016,20.63926887512207,consumption,consumption,national,national,SS Africa,16643639,4392550112,0.003789060699508304,0.05002809971063236,30870648,5951116624,0.005187370698719481,0.10706353860580121
Greece,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,16.241979598999023,2018,13.798931121826172,income,income,national,national,W. Eur and Offshoots,10563442,4392550112,0.0024048540666939122,0.03905959068981236,10633275,5951116624,0.001786769722696666,0.024655512334055746
Hungary,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,4.476880073547363,2018,10.9314603805542,income,income,national,national,EE & CA,10357423,4392550112,0.0023579521544226834,0.010556269014512986,9776361,5951116624,0.0016427775857346398,0.017957958092520696
India,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.227270126342773,2018,6.75021505355835,consumption,consumption,national,national,S & SE Asia,926351296,4392550112,0.2108914576681328,1.1023866165695122,1369003264,5951116624,0.23004141079659002,1.552828994100942
Indonesia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.145744800567627,2018,12.357150077819824,consumption,consumption,national,national,S & SE Asia,191737280,4392550112,0.043650561771894934,0.22461465127958438,267066848,5951116624,0.04487676261005501,0.554548890579143
Iran,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.731063842773438,2018,12.37378978729248,consumption,consumption,national,national,MENA,59755432,4392550112,0.013603813383199485,0.24121008360268578,85617560,5951116624,0.01438680594070643,0.17801931242087202
Ireland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,12.464524269104004,2018,7.108510971069336,income,income,national,national,W. Eur and Offshoots,3545700,4392550112,0.0008072076378396933,0.010061459192058973,4834506,5951116624,0.0008123695611178465,0.005774737937768993
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.74968433380127,2018,20.49445152282715,income,income,national,national,MENA,5213005,4392550112,0.001186783273287788,0.01631789538034249,8456487,5951116624,0.001420991644811026,0.029122444378921985
Italy,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.21531867980957,2018,15.232851028442385,income,income,national,national,W. Eur and Offshoots,56869456,4392550112,0.012946797315900491,0.20993644436022965,59877432,5951116624,0.010061545720432179,0.1532660270752054
Kazakhstan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,12.827703475952148,2018,3.7699687480926514,consumption,consumption,national,national,EE & CA,16979700,4392550112,0.0038655677378871983,0.049586356707824096,18538100,5951116624,0.0031150624615956107,0.011743688128572018
Kenya,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,21.66094207763672,2020,10.338189125061035,consumption,consumption,national,national,SS Africa,25391832,4392550112,0.005780658467761608,0.12521450824078442,49953300,5951116624,0.008393937332457156,0.08677811164685241
Laos,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.848923683166504,2018,10.339693069458008,consumption,consumption,national,national,S & SE Asia,4685293,4392550112,0.0010666453154854754,0.0073053723627670795,7105008,5951116624,0.0011938949358422117,0.01234450719378873
Latvia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.794975757598877,2018,11.86984920501709,income,income,national,national,EE & CA,2638889,4392550112,0.0006007646885554757,0.0034814168062004213,1935632,5951116624,0.00032525526254919516,0.003860730919597189
Lesotho,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,31.073266983032227,2017,21.037128448486328,consumption,consumption,national,national,SS Africa,1885486,4392550112,0.00042924632660400257,0.013338085708052021,2198030,5951116624,0.00036934749205479525,0.007770010632483011
Lithuania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.584152221679688,2018,13.245399475097656,income,income,national,national,EE & CA,3788532,4392550112,0.0008624903309924947,0.008266238621958967,2876128,5951116624,0.0004832921587187501,0.006401397705412146
Luxembourg,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.470804691314697,2018,14.313420295715332,income,income,national,national,W. Eur and Offshoots,396705,4392550112,9.031314154305088e-05,0.000494085558441091,607920,5951116624,0.00010215225787179936,0.0014621482010753592
Malawi,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,10.102392196655272,2019,11.358131408691406,consumption,consumption,national,national,SS Africa,10257232,4392550112,0.0023351428528904624,0.023590528935115936,18367886,5951116624,0.003086460434319998,0.03505642320073329
Malaysia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,20.35755729675293,2018,17.02021598815918,income,income,national,national,S & SE Asia,19050074,4392550112,0.00433690533158794,0.08828879877839474,32399270,5951116624,0.005444233754273675,0.09266203438776469
Mauritania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.11850643157959,2019,10.576372146606444,consumption,consumption,national,national,SS Africa,2237070,4392550112,0.0005092873030380581,0.007190376063464646,4270717,5951116624,0.0007176328863690573,0.0075899524708824846
Moldova,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,13.245199203491213,2018,3.860922574996948,consumption,consumption,national,national,EE & CA,4493699,4392550112,0.0010230273725787833,0.013550201340430208,3141839,5951116624,0.000527941090471898,0.0020383396744714567
Mongolia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,13.850005149841309,2018,9.859270095825195,consumption,consumption,national,national,East Asia,2270313,4392550112,0.0005168553441878183,0.007158449178724286,3163994,5951116624,0.0005316639212278358,0.005241818199590764
Mozambique,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,18.231172561645508,2019,17.595001220703125,consumption,consumption,national,national,SS Africa,14206253,4392550112,0.0032341698188462237,0.0589627080610513,29423882,5951116624,0.0049442623727684485,0.08699430248433739
Netherlands,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,8.723788261413574,2018,8.0935697555542,income,income,national,national,W. Eur and Offshoots,15251088,4392550112,0.003472035061896182,0.030289298716186262,17286042,5951116624,0.0029046720291596826,0.023509165685011053
Niger,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.944536209106444,2018,8.118827819824219,consumption,consumption,national,national,SS Africa,9193081,4392550112,0.0020928801642775656,0.020812722574978893,22577060,5951116624,0.0037937519000971944,0.030800818468020092
Nigeria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,22.81732940673828,2018,13.318072319030762,consumption,consumption,national,national,SS Africa,102775472,4392550112,0.023397677745150332,0.5338725204638045,198387616,5951116624,0.03333620033590523,0.4439739269152834
Norway,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,4.745403289794922,2018,8.042963981628418,income,income,national,national,W. Eur and Offshoots,4312138,4392550112,0.000981693524274129,0.004658531679660823,5312321,5951116624,0.0008926595352838778,0.007179628490145392
Pakistan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,9.081772804260254,2018,3.5513665676116943,consumption,consumption,national,national,S & SE Asia,125546624,4392550112,0.028581716952305086,0.2595726597165086,219731488,5951116624,0.03692273263707426,0.1311261582721707
Philippines,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.035593032836914,2018,11.214404106140137,consumption,consumption,national,national,S & SE Asia,66083324,4392550112,0.015044409810935811,0.2412460331473856,108568832,5951116624,0.018243438813172887,0.20458929513656238
Poland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.48569393157959,2018,9.528853416442873,income,income,national,national,EE & CA,38319300,4392550112,0.008723702410432512,0.07402666860511341,38521464,5951116624,0.006472980859532892,0.06168008577792932
Romania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.235893249511719,2018,18.117061614990234,income,income,national,national,EE & CA,22721662,4392550112,0.005172772403421587,0.04260240131860036,19606778,5951116624,0.0032946385088352455,0.05968916886368769
Russia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.51815223693848,2018,10.784610748291016,consumption,consumption,national,national,EE & CA,148897280,4392550112,0.03389768499014451,0.6955178611075695,145652288,5951116624,0.024474783003345154,0.2639510078399664
Slovakia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,2.9949281215667725,2018,9.333104133605955,income,income,national,national,EE & CA,5321863,4392550112,0.0012115656883369894,0.0036285521511258533,5446746,5951116624,0.000915247733179023,0.00854210240180662
Slovenia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.4532470703125,2018,5.302700519561768,income,income,national,national,EE & CA,1991685,4392550112,0.0004534233985308259,0.0024726298196493636,2105931,5951116624,0.0003538715728586266,0.0018764749732555791
South Africa,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.55459213256836,2014,23.601490020751957,consumption,consumption,national,national,SS Africa,42525444,4392550112,0.009681265532708394,0.24740079201545517,57339632,5951116624,0.009635104741311485,0.22740282840096288
Spain,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.240307807922363,2018,15.71409511566162,income,income,national,national,W. Eur and Offshoots,39420540,4392550112,0.00897440871358692,0.1277983424755783,46792044,5951116624,0.007862733492953976,0.1235557419773771
Sri Lanka,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,6.866433620452881,2019,9.497572898864746,consumption,consumption,national,national,S & SE Asia,17825610,4392550112,0.004058146075852896,0.027864990651945254,21580712,5951116624,0.0036263298744588675,0.03444133233800414
Sweden,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.246950626373291,2018,10.766722679138184,income,income,national,national,W. Eur and Offshoots,8683403,4392550112,0.0019768477942409416,0.012349270566478108,10162300,5951116624,0.0017076291126638153,0.018385569094874113
Switzerland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.994873046875,2018,11.249615669250488,income,income,national,national,W. Eur and Offshoots,6936123,4392550112,0.0015790651951929286,0.015782556158692212,8514431,5951116624,0.0014307283049474313,0.016095143557776814
Tanzania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,12.02358055114746,2018,9.904215812683104,consumption,consumption,national,national,SS Africa,28469018,4392550112,0.006481205057223033,0.07792729107402542,58090444,5951116624,0.00976126795528247,0.0966777044345455
Thailand,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.716767311096191,2018,11.317448616027832,consumption,consumption,national,national,S & SE Asia,57776080,4392550112,0.013153197693103517,0.18041935215314817,71127808,5951116624,0.011952010436688764,0.13526626397545347
Tunisia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,17.6822452545166,2021,10.819109916687012,consumption,consumption,national,national,MENA,8977175,4392550112,0.002043727395499774,0.03613768904060145,11933040,5951116624,0.0020051766338901444,0.02169422640442994
Turkey,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.77910614013672,2016,15.941555976867676,consumption,consumption,national,national,MENA,57296008,4392550112,0.013043905371386234,0.2188650727083891,82809304,5951116624,0.013914918700474118,0.22182545537717097
Uganda,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.870777130126951,2019,13.414616584777832,consumption,consumption,national,national,SS Africa,19462960,4392550112,0.004430902210273976,0.061460057044097224,41515400,5951116624,0.0069760689670530646,0.093581290461984
Ukraine,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,7.784064769744873,2018,5.024774551391602,consumption,consumption,national,national,EE & CA,51778420,4392550112,0.011787781284167168,0.09175685300754363,44446952,5951116624,0.007468674335964417,0.03752840473598557
United Kingdom,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.73289680480957,2018,12.24964427947998,income,income,national,national,W. Eur and Offshoots,57647464,4392550112,0.013123917207572201,0.18022940068645363,66432996,5951116624,0.011163114453527134,0.13674418110682895
United States,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,18.996639251708984,2018,18.248611450195312,income,income,national,national,W. Eur and Offshoots,258779760,4392550112,0.05891333129997539,1.119155301822048,332140032,5951116624,0.05581138011319201,1.0184801901847986
Vietnam,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,7.856873512268066,2018,13.966886520385742,consumption,consumption,national,national,S & SE Asia,71176408,4392550112,0.016203892086638534,0.12731193053116044,94914328,5951116624,0.01594899478481469,0.2227578002737308
Yemen,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,12.75627326965332,2014,10.720406532287598,consumption,consumption,national,national,MENA,14988045,4392550112,0.003412151169102018,0.0435263327504324,30790514,5951116624,0.005173905326577919,0.055466368460483514
Zambia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.75746154785156,2015,24.430953979492188,consumption,consumption,national,national,SS Africa,8270921,4392550112,0.0018829428894629307,0.048499829072141946,17835898,5951116624,0.0029970674626120385,0.07322121725250813
Albania,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1996,24.0,2018,25.0,,,,,EE & CA,3300715,4392550112,0.0007514347966077341,0.01803443511858562,2877019,5951116624,0.0004834418785203091,0.012086046963007727
Australia,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,28.0,,,,,W. Eur and Offshoots,17631514,4392550112,0.004013958532159371,0.11239083890046239,24979228,5951116624,0.004197401862242517,0.11752725214279047
Bangladesh,headcountRatio50Median_wid_pretaxNational_perAdult,headcountRatio50Median,1991,18.0,2016,18.0,,,,,S & SE Asia,113418760,4392550112,0.025820709407537886,0.46477276933568196,163683952,5951116624,0.02750474614123442,0.49508543054221954
