country_name,year,regime_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,regime_redux_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,suffrage_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied
Brunswick,1792,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1793,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1794,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1795,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1796,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1797,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1798,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1799,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1800,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1801,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1802,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1803,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1804,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1805,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1806,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1807,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1808,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1809,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1810,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1811,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1812,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1813,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1814,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1815,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1816,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1817,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1818,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1819,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1820,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1821,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1822,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1823,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1824,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1825,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1826,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1827,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1828,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1829,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Brunswick,1830,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1831,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1832,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1833,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1834,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1835,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1836,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1837,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1838,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1839,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1840,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1841,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1842,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1843,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1844,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1845,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1846,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1847,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1848,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1849,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1850,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1851,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1852,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1853,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1854,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1855,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1856,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1857,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1858,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1859,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1860,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1861,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1862,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1863,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1864,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1865,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1866,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Brunswick,1867,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Bulgaria,1878,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1879,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1880,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1881,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1882,1,one-party autocracy,1,one-party autocracy,1,1,0,1,0,0,1,0,1,0,0,0
Bulgaria,1883,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1884,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1885,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1886,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1887,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1888,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1889,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1890,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1891,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1892,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1893,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1894,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1895,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1896,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1897,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1898,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1899,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1900,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1901,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1902,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1903,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1904,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1905,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1906,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1907,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1908,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1909,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1910,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1911,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1912,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1913,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1914,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1915,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1916,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1917,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1918,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1919,5,male democracy,5,male democracy,5,5,1,1,1,1,1,0,1,0,0,0
Bulgaria,1920,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1921,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1922,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1923,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1924,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1925,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1926,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1927,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1928,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1929,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1930,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,0,1,0,0,0
Bulgaria,1931,5,male democracy,5,male democracy,5,5,1,1,1,1,1,0,1,0,0,0
Bulgaria,1932,5,male democracy,5,male democracy,5,5,1,1,1,1,1,0,1,0,0,0
Bulgaria,1933,5,male democracy,5,male democracy,5,5,1,1,1,1,1,0,1,0,0,0
Bulgaria,1934,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1935,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1936,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1937,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1938,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1939,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1940,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1941,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1942,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1943,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,1,0,1,0,0,0
Bulgaria,1944,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,1,0,1,0,0,0
Bulgaria,1945,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Bulgaria,1946,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Bulgaria,1947,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Bulgaria,1948,3,multi-party autocracy,3,multi-party autocracy,3,3,1,1,1,0,1,1,2,0,0,0
Bulgaria,1949,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1950,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1951,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1952,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1953,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1954,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1955,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1956,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1957,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1958,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1959,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1960,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1961,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1962,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1963,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1964,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1965,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1966,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1967,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1968,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1969,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1970,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1971,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1972,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1973,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1974,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1975,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1976,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1977,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1978,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1979,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1980,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1981,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1982,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1983,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1984,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1985,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1986,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1987,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1988,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1989,1,one-party autocracy,1,one-party autocracy,1,1,1,1,0,0,1,1,2,0,0,0
Bulgaria,1990,6,1,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,1,0
Bulgaria,1991,6,2,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,2,0
Bulgaria,1992,6,3,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,3,0
Bulgaria,1993,6,4,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,4,0
Bulgaria,1994,6,5,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,5,0
Bulgaria,1995,6,6,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,6,0
Bulgaria,1996,6,7,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,7,0
Bulgaria,1997,6,8,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,8,0
Bulgaria,1998,6,9,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,9,0
Bulgaria,1999,6,10,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,10,0
Bulgaria,2000,6,11,6,electoral democracy,6,6,1,1,1,1,1,1,2,0,11,0
Bulgaria,2001,7,12,6,1,7,6,1,1,1,1,1,1,2,1,12,1
Bulgaria,2002,7,13,6,2,7,6,1,1,1,1,1,1,2,1,13,2
Bulgaria,2003,7,14,6,3,7,6,1,1,1,1,1,1,2,1,14,3
Bulgaria,2004,7,15,6,4,7,6,1,1,1,1,1,1,2,1,15,4
Bulgaria,2005,7,16,6,5,7,6,1,1,1,1,1,1,2,1,16,5
Bulgaria,2006,7,17,6,6,7,6,1,1,1,1,1,1,2,1,17,6
Bulgaria,2007,7,18,6,7,7,6,1,1,1,1,1,1,2,1,18,7
Bulgaria,2008,7,19,7,8,7,6,1,1,1,1,1,1,2,1,19,8
Bulgaria,2009,7,20,7,9,7,6,1,1,1,1,1,1,2,1,20,9
Bulgaria,2010,7,21,7,10,7,6,1,1,1,1,1,1,2,1,21,10
Bulgaria,2011,7,22,7,11,7,6,1,1,1,1,1,1,2,1,22,11
Bulgaria,2012,7,23,7,12,7,6,1,1,1,1,1,1,2,1,23,12
Bulgaria,2013,7,24,7,13,7,6,1,1,1,1,1,1,2,1,24,13
Bulgaria,2014,7,25,7,14,7,6,1,1,1,1,1,1,2,1,25,14
Bulgaria,2015,7,26,7,15,7,6,1,1,1,1,1,1,2,1,26,15
Bulgaria,2016,7,27,7,16,7,6,1,1,1,1,1,1,2,1,27,16
Bulgaria,2017,7,28,7,17,7,6,1,1,1,1,1,1,2,1,28,17
Bulgaria,2018,7,29,7,18,7,6,1,1,1,1,1,1,2,1,29,18
Bulgaria,2019,7,30,7,19,8,6,1,1,1,1,1,1,2,1,30,19
Bulgaria,2020,7,31,8,20,8,6,1,1,1,1,1,1,2,1,31,20
Bulgaria,2021,7,32,8,21,8,6,1,1,1,1,1,1,2,1,32,21
Bulgaria,2022,7,33,8,22,8,6,1,1,1,1,1,1,2,1,33,22
Burkina Faso,1919,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1920,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1921,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1922,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1923,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1924,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1925,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1926,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1927,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1928,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1929,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1930,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1931,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1947,0,non-electoral autocracy,0,non-electoral autocracy,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1948,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Burkina Faso,1949,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Burkina Faso,1950,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Burkina Faso,1951,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
Burkina Faso,1952,2,multi-party autocracy without elected executive,2,multi-party autocracy without elected executive,2,2,0,1,1,0,0,0,0,0,0,0
