country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_2018
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.74968433380127,2018,20.49445152282715,income,income,national,national,MENA,5213005,8456487
Italy,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.21531867980957,2018,15.232851028442385,income,income,national,national,W. Eur and Offshoots,56869456,59877432
Kazakhstan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,12.827703475952148,2018,3.7699687480926514,consumption,consumption,national,national,EE & CA,16979700,18538100
Kenya,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,21.66094207763672,2020,10.338189125061035,consumption,consumption,national,national,SS Africa,25391832,49953300
Laos,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.848923683166504,2018,10.339693069458008,consumption,consumption,national,national,S & SE Asia,4685293,7105008
Latvia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.794975757598877,2018,11.86984920501709,income,income,national,national,EE & CA,2638889,1935632
Lesotho,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,31.073266983032227,2017,21.037128448486328,consumption,consumption,national,national,SS Africa,1885486,2198030
Lithuania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.584152221679688,2018,13.245399475097656,income,income,national,national,EE & CA,3788532,2876128
Luxembourg,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.470804691314697,2018,14.313420295715332,income,income,national,national,W. Eur and Offshoots,396705,607920
Malawi,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,10.102392196655272,2019,11.358131408691406,consumption,consumption,national,national,SS Africa,10257232,18367886
Malaysia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,20.35755729675293,2018,17.02021598815918,income,income,national,national,S & SE Asia,19050074,32399270
Mauritania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.11850643157959,2019,10.576372146606444,consumption,consumption,national,national,SS Africa,2237070,4270717
Moldova,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,13.245199203491213,2018,3.860922574996948,consumption,consumption,national,national,EE & CA,4493699,3141839
Mongolia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,13.850005149841309,2018,9.859270095825195,consumption,consumption,national,national,East Asia,2270313,3163994
Mozambique,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,18.231172561645508,2019,17.595001220703125,consumption,consumption,national,national,SS Africa,14206253,29423882
Netherlands,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,8.723788261413574,2018,8.0935697555542,income,income,national,national,W. Eur and Offshoots,15251088,17286042
Niger,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.944536209106444,2018,8.118827819824219,consumption,consumption,national,national,SS Africa,9193081,22577060
Nigeria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,22.81732940673828,2018,13.318072319030762,consumption,consumption,national,national,SS Africa,102775472,198387616
Norway,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,4.745403289794922,2018,8.042963981628418,income,income,national,national,W. Eur and Offshoots,4312138,5312321
Pakistan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,9.081772804260254,2018,3.5513665676116943,consumption,consumption,national,national,S & SE Asia,125546624,219731488
Philippines,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.035593032836914,2018,11.214404106140137,consumption,consumption,national,national,S & SE Asia,66083324,108568832
Poland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.48569393157959,2018,9.528853416442873,income,income,national,national,EE & CA,38319300,38521464
Romania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.235893249511719,2018,18.117061614990234,income,income,national,national,EE & CA,22721662,19606778
Russia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.51815223693848,2018,10.784610748291016,consumption,consumption,national,national,EE & CA,148897280,145652288
Slovakia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,2.9949281215667725,2018,9.333104133605955,income,income,national,national,EE & CA,5321863,5446746
Slovenia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.4532470703125,2018,5.302700519561768,income,income,national,national,EE & CA,1991685,2105931
South Africa,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.55459213256836,2014,23.601490020751957,consumption,consumption,national,national,SS Africa,42525444,57339632
Spain,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.240307807922363,2018,15.71409511566162,income,income,national,national,W. Eur and Offshoots,39420540,46792044
Sri Lanka,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,6.866433620452881,2019,9.497572898864746,consumption,consumption,national,national,S & SE Asia,17825610,21580712
Sweden,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.246950626373291,2018,10.766722679138184,income,income,national,national,W. Eur and Offshoots,8683403,10162300
Switzerland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.994873046875,2018,11.249615669250488,income,income,national,national,W. Eur and Offshoots,6936123,8514431
Tanzania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,12.02358055114746,2018,9.904215812683104,consumption,consumption,national,national,SS Africa,28469018,58090444
Thailand,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.716767311096191,2018,11.317448616027832,consumption,consumption,national,national,S & SE Asia,57776080,71127808
Tunisia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,17.6822452545166,2021,10.819109916687012,consumption,consumption,national,national,MENA,8977175,11933040
Turkey,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.77910614013672,2016,15.941555976867676,consumption,consumption,national,national,MENA,57296008,82809304
Uganda,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.870777130126951,2019,13.414616584777832,consumption,consumption,national,national,SS Africa,19462960,41515400
Ukraine,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,7.784064769744873,2018,5.024774551391602,consumption,consumption,national,national,EE & CA,51778420,44446952
United Kingdom,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.73289680480957,2018,12.24964427947998,income,income,national,national,W. Eur and Offshoots,57647464,66432996
United States,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,18.996639251708984,2018,18.248611450195312,income,income,national,national,W. Eur and Offshoots,258779760,332140032
Vietnam,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,7.856873512268066,2018,13.966886520385742,consumption,consumption,national,national,S & SE Asia,71176408,94914328
Yemen,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,12.75627326965332,2014,10.720406532287598,consumption,consumption,national,national,MENA,14988045,30790514
Zambia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.75746154785156,2015,24.430953979492188,consumption,consumption,national,national,SS Africa,8270921,17835898
Albania,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1996,24.0,2018,25.0,,,,,EE & CA,3300715,2877019
Australia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,28.0,,,,,W. Eur and Offshoots,17631514,24979228
Bangladesh,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1991,18.0,2016,18.0,,,,,S & SE Asia,113418760,163683952
Belarus,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,15.000000953674316,2018,16.0,,,,,EE & CA,10480485,9695573
Belgium,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,19.0,,,,,W. Eur and Offshoots,10043738,11448598
Botswana,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2015,27.000001907348636,,,,,SS Africa,1462267,2451411
Bulgaria,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,19.0,,,,,EE & CA,8611541,7117424
Burkina Faso,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,21.0,2014,18.0,,,,,SS Africa,9840080,20392730
Burundi,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,20.0,2013,20.0,,,,,SS Africa,5555227,11493476
Cameroon,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1996,19.0,2014,27.000001907348636,,,,,SS Africa,12486776,25076752
Canada,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,18.0,,,,,W. Eur and Offshoots,28668168,37035260
China,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2016,30.000001907348636,,,,,East Asia,1195855616,1417069440
Cote d'Ivoire,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2015,24.0,,,,,SS Africa,13316449,25493990
Czechia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,16.0,2018,17.0,,,,,EE & CA,10318915,10534598
Denmark,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,W. Eur and Offshoots,5193776,5766689
Egypt,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2017,18.0,,,,,MENA,61382204,103740768
Estonia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1988,23.0,2018,19.0,,,,,EE & CA,1504446,1322146
Eswatini,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,28.0,2016,26.0,,,,,SS Africa,953454,1160430
Ethiopia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1995,20.0,2015,20.0,,,,,SS Africa,53791672,111129440
Finland,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2017,17.0,,,,,W. Eur and Offshoots,5066609,5515465
France,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2018,17.0,,,,,W. Eur and Offshoots,57053728,64277812
Gambia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,25.0,2015,19.0,,,,,SS Africa,1168317,2444916
Georgia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1997,24.0,2018,20.0,,,,,EE & CA,5127512,3772323
Germany,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,20.0,,,,,W. Eur and Offshoots,80573496,82896696
Ghana,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1991,22.0,2016,26.0,,,,,SS Africa,16643639,30870648
Greece,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2017,21.0,,,,,W. Eur and Offshoots,10563442,10633275
Hungary,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,19.0,,,,,EE & CA,10357423,9776361
India,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2013,17.0,,,,,S & SE Asia,926351296,1369003264
Indonesia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,21.0,2017,21.0,,,,,S & SE Asia,191737280,267066848
Iran,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,20.0,2017,18.0,,,,,MENA,59755432,85617560
Ireland,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,18.0,,,,,W. Eur and Offshoots,3545700,4834506
Israel,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,21.0,2016,24.0,,,,,MENA,5213005,8456487
Italy,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2014,26.0,,,,,W. Eur and Offshoots,56869456,59877432
Kazakhstan,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,EE & CA,16979700,18538100
Kenya,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,27.000001907348636,2015,22.0,,,,,SS Africa,25391832,49953300
Laos,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,19.0,2018,22.0,,,,,S & SE Asia,4685293,7105008
Latvia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,20.0,2018,21.0,,,,,EE & CA,2638889,1935632
Lesotho,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,33.0,2017,27.000001907348636,,,,,SS Africa,1885486,2198030
Lithuania,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,19.0,2017,20.0,,,,,EE & CA,3788532,2876128
Luxembourg,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,17.0,2017,20.0,,,,,W. Eur and Offshoots,396705,607920
Malawi,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1997,20.0,2016,20.0,,,,,SS Africa,10257232,18367886
Malaysia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,22.0,2015,19.0,,,,,S & SE Asia,19050074,32399270
Mauritania,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2014,20.0,,,,,SS Africa,2237070,4270717
Moldova,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,24.0,,,,,EE & CA,4493699,3141839
Mongolia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1995,24.0,2017,21.0,,,,,East Asia,2270313,3163994
Mozambique,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1996,24.0,2014,24.0,,,,,SS Africa,14206253,29423882
Netherlands,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,19.0,,,,,W. Eur and Offshoots,15251088,17286042
Niger,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,21.0,2014,19.0,,,,,SS Africa,9193081,22577060
Nigeria,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,27.000001907348636,2018,22.0,,,,,SS Africa,102775472,198387616
Norway,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2017,17.0,,,,,W. Eur and Offshoots,4312138,5312321
Pakistan,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1990,19.0,2018,17.0,,,,,S & SE Asia,125546624,219731488
Philippines,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1994,23.0,2018,20.0,,,,,S & SE Asia,66083324,108568832
Poland,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,19.0,,,,,EE & CA,38319300,38521464
Romania,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,24.0,,,,,EE & CA,22721662,19606778
Russia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2017,18.0,,,,,EE & CA,148897280,145652288
Slovakia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1997,17.0,2018,18.0,,,,,EE & CA,5321863,5446746
Slovenia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,17.0,,,,,EE & CA,1991685,2105931
South Africa,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2014,27.000001907348636,,,,,SS Africa,42525444,57339632
Spain,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2017,18.0,,,,,W. Eur and Offshoots,39420540,46792044
Sri Lanka,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1995,19.0,2016,19.0,,,,,S & SE Asia,17825610,21580712
Sweden,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2017,18.0,,,,,W. Eur and Offshoots,8683403,10162300
Switzerland,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2017,18.0,,,,,W. Eur and Offshoots,6936123,8514431
Tanzania,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1991,20.0,2017,20.0,,,,,SS Africa,28469018,58090444
Thailand,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,26.0,2018,22.0,,,,,S & SE Asia,57776080,71127808
Tunisia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1995,24.0,2015,20.0,,,,,MENA,8977175,11933040
Turkey,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,19.0,,,,,MENA,57296008,82809304
Uganda,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1996,21.0,2016,22.0,,,,,SS Africa,19462960,41515400
Ukraine,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,16.0,,,,,EE & CA,51778420,44446952
United Kingdom,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,20.0,2017,18.0,,,,,W. Eur and Offshoots,57647464,66432996
United States,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,27.000001907348636,,,,,W. Eur and Offshoots,258779760,332140032
Vietnam,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1992,20.0,2018,22.0,,,,,S & SE Asia,71176408,94914328
Yemen,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1998,26.0,2014,25.0,,,,,MENA,14988045,30790514
Zambia,headcountRatio50Median_widWithAddedExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,29.0,2015,30.000001907348636,,,,,SS Africa,8270921,17835898
Albania,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,21.21557235717773,2018,22.742311477661133,consumption,consumption,national,national,EE & CA,3300715,2877019
Australia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.601701736450195,2018,26.61338996887207,income,income,national,national,W. Eur and Offshoots,17631514,24979228
Bangladesh,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,23.28786849975586,2016,26.835071563720703,consumption,consumption,national,national,S & SE Asia,113418760,163683952
Belarus,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,24.914424896240234,2018,21.398265838623047,consumption,consumption,national,national,EE & CA,10480485,9695573
Belgium,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.135671615600582,2018,22.24361801147461,income,income,national,national,W. Eur and Offshoots,10043738,11448598
Botswana,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,51.20005798339844,2015,41.47603225708008,consumption,consumption,national,national,SS Africa,1462267,2451411
Bulgaria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,24.742361068725582,2018,32.619346618652344,income,income,national,national,EE & CA,8611541,7117424
Burkina Faso,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,39.46891403198242,2018,35.33893966674805,consumption,consumption,national,national,SS Africa,9840080,20392730
Burundi,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.58475875854492,2020,29.86445999145508,consumption,consumption,national,national,SS Africa,5555227,11493476
Cameroon,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,36.15324401855469,2021,31.14944076538086,consumption,consumption,national,national,SS Africa,12486776,25076752
Canada,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.566892623901367,2018,24.787044525146484,income,income,national,national,W. Eur and Offshoots,28668168,37035260
China,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.622989654541016,2018,29.43410873413086,consumption,consumption,national,national,East Asia,1195855616,1417069440
Cote d'Ivoire,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.517253875732425,2018,28.983417510986328,consumption,consumption,national,national,SS Africa,13316449,25493990
Czechia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.63183212280273,2018,21.510913848876957,income,income,national,national,EE & CA,10318915,10534598
Denmark,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.51795768737793,2018,23.507360458374023,income,income,national,national,W. Eur and Offshoots,5193776,5766689
Egypt,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,26.04405975341797,2019,27.477031707763672,consumption,consumption,national,national,MENA,61382204,103740768
Estonia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,31.34571647644043,2018,22.44059181213379,income,income,national,national,EE & CA,1504446,1322146
Eswatini,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,49.53159332275391,2016,42.73134994506836,consumption,consumption,national,national,SS Africa,953454,1160430
Ethiopia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,38.04790115356445,2015,28.464752197265625,consumption,consumption,national,national,SS Africa,53791672,111129440
Finland,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,19.624914169311523,2018,22.59469413757324,income,income,national,national,W. Eur and Offshoots,5066609,5515465
France,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,25.22016716003418,2018,26.69635772705078,income,income,national,national,W. Eur and Offshoots,57053728,64277812
Gambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,37.66425704956055,2020,30.58435821533203,consumption,consumption,national,national,SS Africa,1168317,2444916
Georgia,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,27.92853355407715,2018,27.454513549804688,consumption,consumption,national,national,EE & CA,5127512,3772323
Germany,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.785823822021484,2018,25.236173629760746,income,income,national,national,W. Eur and Offshoots,80573496,82896696
Ghana,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,30.133825302124023,2016,32.2111701965332,consumption,consumption,national,national,SS Africa,16643639,30870648
Greece,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,27.321481704711918,2018,24.87431526184082,income,income,national,national,W. Eur and Offshoots,10563442,10633275
Hungary,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.194618225097656,2018,23.23576164245605,income,income,national,national,EE & CA,10357423,9776361
India,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.57975578308105,2018,28.37216567993164,consumption,consumption,national,national,S & SE Asia,926351296,1369003264
Indonesia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.84967994689941,2018,29.91118049621582,consumption,consumption,national,national,S & SE Asia,191737280,267066848
Iran,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.29264450073242,2018,29.109018325805664,consumption,consumption,national,national,MENA,59755432,85617560
Ireland,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,29.032808303833008,2018,25.09472274780273,income,income,national,national,W. Eur and Offshoots,3545700,4834506
Israel,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.870716094970703,2018,27.62486267089844,income,income,national,national,MENA,5213005,8456487
Italy,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,25.71421813964844,2018,25.92391014099121,income,income,national,national,W. Eur and Offshoots,56869456,59877432
Kazakhstan,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,26.290157318115234,2018,23.446271896362305,consumption,consumption,national,national,EE & CA,16979700,18538100
Kenya,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,47.86956405639648,2020,28.562143325805664,consumption,consumption,national,national,SS Africa,25391832,49953300
Laos,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.08185195922852,2018,31.247058868408203,consumption,consumption,national,national,S & SE Asia,4685293,7105008
Latvia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.065263748168945,2018,26.897876739501957,income,income,national,national,EE & CA,2638889,1935632
Lesotho,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,48.27369689941406,2017,32.898338317871094,consumption,consumption,national,national,SS Africa,1885486,2198030
Lithuania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,27.989356994628903,2018,27.151161193847656,income,income,national,national,EE & CA,3788532,2876128
Luxembourg,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.14784049987793,2018,26.627275466918945,income,income,national,national,W. Eur and Offshoots,396705,607920
Malawi,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,61.49113845825195,2019,30.97640037536621,consumption,consumption,national,national,SS Africa,10257232,18367886
Malaysia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,37.01692581176758,2018,31.192773818969727,income,income,national,national,S & SE Asia,19050074,32399270
Mauritania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,42.490516662597656,2019,24.588302612304688,consumption,consumption,national,national,SS Africa,2237070,4270717
Moldova,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,28.10591125488281,2018,21.952606201171875,consumption,consumption,national,national,EE & CA,4493699,3141839
Mongolia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.96175765991211,2018,25.67066764831543,consumption,consumption,national,national,East Asia,2270313,3163994
Mozambique,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,43.754730224609375,2019,41.20343780517578,consumption,consumption,national,national,SS Africa,14206253,29423882
Netherlands,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.80390167236328,2018,22.972570419311523,income,income,national,national,W. Eur and Offshoots,15251088,17286042
Niger,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.441761016845703,2018,31.121740341186523,consumption,consumption,national,national,SS Africa,9193081,22577060
Nigeria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.363258361816406,2018,26.743194580078125,consumption,consumption,national,national,SS Africa,102775472,198387616
Norway,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,21.159597396850582,2018,22.2056827545166,income,income,national,national,W. Eur and Offshoots,4312138,5312321
Pakistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,27.055212020874023,2018,25.536436080932617,consumption,consumption,national,national,S & SE Asia,125546624,219731488
Philippines,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.59164047241211,2018,29.81129264831543,consumption,consumption,national,national,S & SE Asia,66083324,108568832
