country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Burkina Faso,1987,autocracy,stable autocracy,stable regime,
Burkina Faso,1988,autocracy,stable autocracy,stable regime,
Burkina Faso,1989,autocracy,stable autocracy,stable regime,
Burkina Faso,1990,autocracy,stable autocracy,stable regime,
Burkina Faso,1991,autocracy,liberalizing autocracy,democratizing regime,
Burkina Faso,1992,autocracy,liberalizing autocracy,democratizing regime,
Burkina Faso,1993,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Burkina Faso,1994,autocracy,stable autocracy,stable regime,
Burkina Faso,1995,autocracy,stable autocracy,stable regime,
Burkina Faso,1996,autocracy,stable autocracy,stable regime,
Burkina Faso,1997,autocracy,stable autocracy,stable regime,
Burkina Faso,1998,autocracy,stable autocracy,stable regime,
Burkina Faso,1999,democracy,stable democracy,stable regime,
Burkina Faso,2000,democracy,stable democracy,stable regime,
Burkina Faso,2001,democracy,stable democracy,stable regime,
Burkina Faso,2002,democracy,stable democracy,stable regime,
Burkina Faso,2003,democracy,stable democracy,stable regime,
Burkina Faso,2004,democracy,stable democracy,stable regime,
Burkina Faso,2005,democracy,stable democracy,stable regime,
Burkina Faso,2006,democracy,stable democracy,stable regime,
Burkina Faso,2007,democracy,stable democracy,stable regime,
Burkina Faso,2008,democracy,stable democracy,stable regime,
Burkina Faso,2009,democracy,stable democracy,stable regime,
Burkina Faso,2010,democracy,stable democracy,stable regime,
Burkina Faso,2011,democracy,stable democracy,stable regime,
Burkina Faso,2012,democracy,stable democracy,stable regime,
Burkina Faso,2013,democracy,stable democracy,stable regime,
Burkina Faso,2014,democracy,eroding democracy,autocratizing regime,
Burkina Faso,2015,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Burkina Faso,2016,democracy,deepening democracy,democratizing regime,democratization
Burkina Faso,2017,democracy,stable democracy,stable regime,
Burkina Faso,2018,democracy,stable democracy,stable regime,
Burkina Faso,2019,democracy,stable democracy,stable regime,
Burkina Faso,2020,democracy,stable democracy,stable regime,
Burkina Faso,2021,democracy,stable democracy,stable regime,
Burundi,1916,autocracy,stable autocracy,stable regime,
Burundi,1917,autocracy,stable autocracy,stable regime,
Burundi,1918,autocracy,stable autocracy,stable regime,
Burundi,1919,autocracy,stable autocracy,stable regime,
Burundi,1920,autocracy,stable autocracy,stable regime,
Burundi,1921,autocracy,stable autocracy,stable regime,
Burundi,1922,autocracy,stable autocracy,stable regime,
Burundi,1923,autocracy,stable autocracy,stable regime,
Burundi,1924,autocracy,stable autocracy,stable regime,
Burundi,1925,autocracy,stable autocracy,stable regime,
Burundi,1926,autocracy,stable autocracy,stable regime,
Burundi,1927,autocracy,stable autocracy,stable regime,
Burundi,1928,autocracy,stable autocracy,stable regime,
Burundi,1929,autocracy,stable autocracy,stable regime,
Burundi,1930,autocracy,stable autocracy,stable regime,
Burundi,1931,autocracy,stable autocracy,stable regime,
Burundi,1932,autocracy,stable autocracy,stable regime,
Burundi,1933,autocracy,stable autocracy,stable regime,
Burundi,1934,autocracy,stable autocracy,stable regime,
Burundi,1935,autocracy,stable autocracy,stable regime,
Burundi,1936,autocracy,stable autocracy,stable regime,
Burundi,1937,autocracy,stable autocracy,stable regime,
Burundi,1938,autocracy,stable autocracy,stable regime,
Burundi,1939,autocracy,stable autocracy,stable regime,
Burundi,1940,autocracy,stable autocracy,stable regime,
Burundi,1941,autocracy,stable autocracy,stable regime,
Burundi,1942,autocracy,stable autocracy,stable regime,
Burundi,1943,autocracy,stable autocracy,stable regime,
Burundi,1944,autocracy,stable autocracy,stable regime,
Burundi,1945,autocracy,stable autocracy,stable regime,
Burundi,1946,autocracy,stable autocracy,stable regime,
Burundi,1947,autocracy,stable autocracy,stable regime,
Burundi,1948,autocracy,stable autocracy,stable regime,
Burundi,1949,autocracy,stable autocracy,stable regime,
Burundi,1950,autocracy,stable autocracy,stable regime,
Burundi,1951,autocracy,stable autocracy,stable regime,
Burundi,1952,autocracy,stable autocracy,stable regime,
Burundi,1953,autocracy,stable autocracy,stable regime,
Burundi,1954,autocracy,stable autocracy,stable regime,
Burundi,1955,autocracy,stable autocracy,stable regime,
Burundi,1956,autocracy,stable autocracy,stable regime,
Burundi,1957,autocracy,stable autocracy,stable regime,
Burundi,1958,autocracy,stable autocracy,stable regime,
Burundi,1959,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1960,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1961,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1962,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Burundi,1963,autocracy,stable autocracy,stable regime,
Burundi,1964,autocracy,stable autocracy,stable regime,
Burundi,1965,autocracy,hardening autocracy,autocratizing regime,
Burundi,1966,autocracy,hardening autocracy,autocratizing regime,
Burundi,1967,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Burundi,1968,autocracy,stable autocracy,stable regime,
Burundi,1969,autocracy,stable autocracy,stable regime,
Burundi,1970,autocracy,stable autocracy,stable regime,
Burundi,1971,autocracy,stable autocracy,stable regime,
Burundi,1972,autocracy,stable autocracy,stable regime,
Burundi,1973,autocracy,stable autocracy,stable regime,
Burundi,1974,autocracy,stable autocracy,stable regime,
Burundi,1975,autocracy,stable autocracy,stable regime,
Burundi,1976,autocracy,stable autocracy,stable regime,
Burundi,1977,autocracy,stable autocracy,stable regime,
Burundi,1978,autocracy,stable autocracy,stable regime,
Burundi,1979,autocracy,stable autocracy,stable regime,
Burundi,1980,autocracy,stable autocracy,stable regime,
Burundi,1981,autocracy,stable autocracy,stable regime,
Burundi,1982,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1983,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1984,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1985,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Burundi,1986,autocracy,stable autocracy,stable regime,
Burundi,1987,autocracy,hardening autocracy,autocratizing regime,
Burundi,1988,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Burundi,1989,autocracy,stable autocracy,stable regime,
Burundi,1990,autocracy,stable autocracy,stable regime,
Burundi,1991,autocracy,stable autocracy,stable regime,
Burundi,1992,autocracy,liberalizing autocracy,democratizing regime,
Burundi,1993,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Burundi,1994,autocracy,stable autocracy,stable regime,
Burundi,1995,autocracy,stable autocracy,stable regime,
Burundi,1996,autocracy,stable autocracy,stable regime,
Burundi,1997,autocracy,stable autocracy,stable regime,
Burundi,1998,autocracy,stable autocracy,stable regime,
Burundi,1999,autocracy,stable autocracy,stable regime,
Burundi,2000,autocracy,stable autocracy,stable regime,
Burundi,2001,autocracy,stable autocracy,stable regime,
Burundi,2002,autocracy,liberalizing autocracy,democratizing regime,
Burundi,2003,autocracy,liberalizing autocracy,democratizing regime,
Burundi,2004,autocracy,liberalizing autocracy,democratizing regime,
Burundi,2005,autocracy,liberalizing autocracy,democratizing regime,
Burundi,2006,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Burundi,2007,autocracy,stable autocracy,stable regime,
Burundi,2008,autocracy,stable autocracy,stable regime,
Burundi,2009,autocracy,hardening autocracy,autocratizing regime,
Burundi,2010,autocracy,hardening autocracy,autocratizing regime,
Burundi,2011,autocracy,hardening autocracy,autocratizing regime,
Burundi,2012,autocracy,hardening autocracy,autocratizing regime,
Burundi,2013,autocracy,hardening autocracy,autocratizing regime,
Burundi,2014,autocracy,hardening autocracy,autocratizing regime,
Burundi,2015,autocracy,hardening autocracy,autocratizing regime,
Burundi,2016,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Burundi,2017,autocracy,stable autocracy,stable regime,
Burundi,2018,autocracy,stable autocracy,stable regime,
Burundi,2019,autocracy,stable autocracy,stable regime,
Burundi,2020,autocracy,stable autocracy,stable regime,
Burundi,2021,autocracy,stable autocracy,stable regime,
Cambodia,1900,autocracy,stable autocracy,stable regime,
Cambodia,1901,autocracy,stable autocracy,stable regime,
Cambodia,1902,autocracy,stable autocracy,stable regime,
Cambodia,1903,autocracy,stable autocracy,stable regime,
Cambodia,1904,autocracy,stable autocracy,stable regime,
Cambodia,1905,autocracy,stable autocracy,stable regime,
Cambodia,1906,autocracy,stable autocracy,stable regime,
Cambodia,1907,autocracy,stable autocracy,stable regime,
Cambodia,1908,autocracy,stable autocracy,stable regime,
Cambodia,1909,autocracy,stable autocracy,stable regime,
Cambodia,1910,autocracy,stable autocracy,stable regime,
Cambodia,1911,autocracy,stable autocracy,stable regime,
Cambodia,1912,autocracy,stable autocracy,stable regime,
Cambodia,1913,autocracy,stable autocracy,stable regime,
Cambodia,1914,autocracy,stable autocracy,stable regime,
Cambodia,1915,autocracy,stable autocracy,stable regime,
Cambodia,1916,autocracy,stable autocracy,stable regime,
Cambodia,1917,autocracy,stable autocracy,stable regime,
Cambodia,1918,autocracy,stable autocracy,stable regime,
Cambodia,1919,autocracy,stable autocracy,stable regime,
Cambodia,1920,autocracy,stable autocracy,stable regime,
Cambodia,1921,autocracy,stable autocracy,stable regime,
Cambodia,1922,autocracy,stable autocracy,stable regime,
Cambodia,1923,autocracy,stable autocracy,stable regime,
Cambodia,1924,autocracy,stable autocracy,stable regime,
Cambodia,1925,autocracy,stable autocracy,stable regime,
Cambodia,1926,autocracy,stable autocracy,stable regime,
Cambodia,1927,autocracy,stable autocracy,stable regime,
Cambodia,1928,autocracy,stable autocracy,stable regime,
Cambodia,1929,autocracy,stable autocracy,stable regime,
Cambodia,1930,autocracy,stable autocracy,stable regime,
Cambodia,1931,autocracy,stable autocracy,stable regime,
Cambodia,1932,autocracy,stable autocracy,stable regime,
Cambodia,1933,autocracy,stable autocracy,stable regime,
Cambodia,1934,autocracy,stable autocracy,stable regime,
Cambodia,1935,autocracy,stable autocracy,stable regime,
Cambodia,1936,autocracy,stable autocracy,stable regime,
Cambodia,1937,autocracy,stable autocracy,stable regime,
Cambodia,1938,autocracy,stable autocracy,stable regime,
Cambodia,1939,autocracy,stable autocracy,stable regime,
Cambodia,1940,autocracy,stable autocracy,stable regime,
Cambodia,1941,autocracy,stable autocracy,stable regime,
Cambodia,1942,autocracy,stable autocracy,stable regime,
Cambodia,1943,autocracy,stable autocracy,stable regime,
Cambodia,1944,autocracy,stable autocracy,stable regime,
Cambodia,1945,autocracy,stable autocracy,stable regime,
Cambodia,1946,autocracy,stable autocracy,stable regime,
Cambodia,1947,autocracy,stable autocracy,stable regime,
Cambodia,1948,autocracy,stable autocracy,stable regime,
Cambodia,1949,autocracy,stable autocracy,stable regime,
Cambodia,1950,autocracy,stable autocracy,stable regime,
Cambodia,1951,autocracy,stable autocracy,stable regime,
Cambodia,1952,autocracy,stable autocracy,stable regime,
Cambodia,1953,autocracy,stable autocracy,stable regime,
Cambodia,1954,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1955,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1956,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Cambodia,1957,autocracy,stable autocracy,stable regime,
Cambodia,1958,autocracy,stable autocracy,stable regime,
Cambodia,1959,autocracy,stable autocracy,stable regime,
Cambodia,1960,autocracy,stable autocracy,stable regime,
Cambodia,1961,autocracy,stable autocracy,stable regime,
Cambodia,1962,autocracy,stable autocracy,stable regime,
Cambodia,1963,autocracy,stable autocracy,stable regime,
Cambodia,1964,autocracy,stable autocracy,stable regime,
Cambodia,1965,autocracy,stable autocracy,stable regime,
Cambodia,1966,autocracy,stable autocracy,stable regime,
Cambodia,1967,autocracy,stable autocracy,stable regime,
Cambodia,1968,autocracy,stable autocracy,stable regime,
Cambodia,1969,autocracy,stable autocracy,stable regime,
Cambodia,1970,autocracy,hardening autocracy,autocratizing regime,
Cambodia,1971,autocracy,hardening autocracy,autocratizing regime,
Cambodia,1972,autocracy,hardening autocracy,autocratizing regime,
Cambodia,1973,autocracy,hardening autocracy,autocratizing regime,
Cambodia,1974,autocracy,hardening autocracy,autocratizing regime,
Cambodia,1975,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Cambodia,1976,autocracy,stable autocracy,stable regime,
Cambodia,1977,autocracy,stable autocracy,stable regime,
Cambodia,1978,autocracy,stable autocracy,stable regime,
Cambodia,1979,autocracy,stable autocracy,stable regime,
Cambodia,1980,autocracy,stable autocracy,stable regime,
Cambodia,1981,autocracy,stable autocracy,stable regime,
Cambodia,1982,autocracy,stable autocracy,stable regime,
Cambodia,1983,autocracy,stable autocracy,stable regime,
Cambodia,1984,autocracy,stable autocracy,stable regime,
Cambodia,1985,autocracy,stable autocracy,stable regime,
Cambodia,1986,autocracy,stable autocracy,stable regime,
Cambodia,1987,autocracy,stable autocracy,stable regime,
Cambodia,1988,autocracy,stable autocracy,stable regime,
Cambodia,1989,autocracy,stable autocracy,stable regime,
Cambodia,1990,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1991,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1992,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1993,autocracy,liberalizing autocracy,democratizing regime,
Cambodia,1994,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Cambodia,1995,autocracy,stable autocracy,stable regime,
Cambodia,1996,autocracy,stable autocracy,stable regime,
Cambodia,1997,autocracy,stable autocracy,stable regime,
Cambodia,1998,autocracy,stable autocracy,stable regime,
Cambodia,1999,autocracy,stable autocracy,stable regime,
Cambodia,2000,autocracy,stable autocracy,stable regime,
Cambodia,2001,autocracy,stable autocracy,stable regime,
Cambodia,2002,autocracy,stable autocracy,stable regime,
Cambodia,2003,autocracy,stable autocracy,stable regime,
Cambodia,2004,autocracy,stable autocracy,stable regime,
Cambodia,2005,autocracy,stable autocracy,stable regime,
Cambodia,2006,autocracy,stable autocracy,stable regime,
Cambodia,2007,autocracy,stable autocracy,stable regime,
Cambodia,2008,autocracy,stable autocracy,stable regime,
Cambodia,2009,autocracy,stable autocracy,stable regime,
Cambodia,2010,autocracy,stable autocracy,stable regime,
Cambodia,2011,autocracy,stable autocracy,stable regime,
Cambodia,2012,autocracy,stable autocracy,stable regime,
Cambodia,2013,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2014,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2015,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2016,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2017,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2018,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2019,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2020,autocracy,hardening autocracy,autocratizing regime,
Cambodia,2021,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Cameroon,1961,autocracy,stable autocracy,stable regime,
Cameroon,1962,autocracy,stable autocracy,stable regime,
Cameroon,1963,autocracy,stable autocracy,stable regime,
Cameroon,1964,autocracy,stable autocracy,stable regime,
Cameroon,1965,autocracy,stable autocracy,stable regime,
Cameroon,1966,autocracy,stable autocracy,stable regime,
Cameroon,1967,autocracy,stable autocracy,stable regime,
Cameroon,1968,autocracy,stable autocracy,stable regime,
Cameroon,1969,autocracy,stable autocracy,stable regime,
Cameroon,1970,autocracy,stable autocracy,stable regime,
Cameroon,1971,autocracy,stable autocracy,stable regime,
Cameroon,1972,autocracy,stable autocracy,stable regime,
Cameroon,1973,autocracy,stable autocracy,stable regime,
Cameroon,1974,autocracy,stable autocracy,stable regime,
Cameroon,1975,autocracy,stable autocracy,stable regime,
Cameroon,1976,autocracy,stable autocracy,stable regime,
Cameroon,1977,autocracy,stable autocracy,stable regime,
Cameroon,1978,autocracy,stable autocracy,stable regime,
Cameroon,1979,autocracy,stable autocracy,stable regime,
Cameroon,1980,autocracy,stable autocracy,stable regime,
Cameroon,1981,autocracy,stable autocracy,stable regime,
Cameroon,1982,autocracy,stable autocracy,stable regime,
Cameroon,1983,autocracy,stable autocracy,stable regime,
Cameroon,1984,autocracy,stable autocracy,stable regime,
Cameroon,1985,autocracy,stable autocracy,stable regime,
Cameroon,1986,autocracy,stable autocracy,stable regime,
Cameroon,1987,autocracy,stable autocracy,stable regime,
Cameroon,1988,autocracy,stable autocracy,stable regime,
Cameroon,1989,autocracy,stable autocracy,stable regime,
Cameroon,1990,autocracy,liberalizing autocracy,democratizing regime,
Cameroon,1991,autocracy,liberalizing autocracy,democratizing regime,
Cameroon,1992,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Cameroon,1993,autocracy,stable autocracy,stable regime,
Cameroon,1994,autocracy,stable autocracy,stable regime,
Cameroon,1995,autocracy,stable autocracy,stable regime,
Cameroon,1996,autocracy,stable autocracy,stable regime,
Cameroon,1997,autocracy,stable autocracy,stable regime,
Cameroon,1998,autocracy,stable autocracy,stable regime,
Cameroon,1999,autocracy,stable autocracy,stable regime,
Cameroon,2000,autocracy,stable autocracy,stable regime,
Cameroon,2001,autocracy,stable autocracy,stable regime,
Cameroon,2002,autocracy,stable autocracy,stable regime,
Cameroon,2003,autocracy,stable autocracy,stable regime,
Cameroon,2004,autocracy,stable autocracy,stable regime,
Cameroon,2005,autocracy,stable autocracy,stable regime,
Cameroon,2006,autocracy,stable autocracy,stable regime,
Cameroon,2007,autocracy,stable autocracy,stable regime,
Cameroon,2008,autocracy,stable autocracy,stable regime,
Cameroon,2009,autocracy,stable autocracy,stable regime,
Cameroon,2010,autocracy,stable autocracy,stable regime,
Cameroon,2011,autocracy,stable autocracy,stable regime,
Cameroon,2012,autocracy,stable autocracy,stable regime,
Cameroon,2013,autocracy,stable autocracy,stable regime,
Cameroon,2014,autocracy,stable autocracy,stable regime,
Cameroon,2015,autocracy,stable autocracy,stable regime,
Cameroon,2016,autocracy,stable autocracy,stable regime,
Cameroon,2017,autocracy,stable autocracy,stable regime,
Cameroon,2018,autocracy,stable autocracy,stable regime,
Cameroon,2019,autocracy,stable autocracy,stable regime,
Cameroon,2020,autocracy,stable autocracy,stable regime,
Cameroon,2021,autocracy,stable autocracy,stable regime,
Canada,1900,autocracy,stable autocracy,stable regime,
Canada,1901,autocracy,stable autocracy,stable regime,
Canada,1902,autocracy,stable autocracy,stable regime,
Canada,1903,autocracy,stable autocracy,stable regime,
Canada,1904,autocracy,stable autocracy,stable regime,
Canada,1905,autocracy,stable autocracy,stable regime,
Canada,1906,autocracy,stable autocracy,stable regime,
Canada,1907,autocracy,stable autocracy,stable regime,
Canada,1908,autocracy,stable autocracy,stable regime,
Canada,1909,autocracy,stable autocracy,stable regime,
Canada,1910,autocracy,stable autocracy,stable regime,
Canada,1911,autocracy,stable autocracy,stable regime,
Canada,1912,autocracy,stable autocracy,stable regime,
Canada,1913,autocracy,stable autocracy,stable regime,
Canada,1914,autocracy,stable autocracy,stable regime,
Canada,1915,autocracy,stable autocracy,stable regime,
Canada,1916,autocracy,stable autocracy,stable regime,
Canada,1917,autocracy,stable autocracy,stable regime,
Canada,1918,autocracy,stable autocracy,stable regime,
Canada,1919,autocracy,stable autocracy,stable regime,
Canada,1920,autocracy,liberalizing autocracy,democratizing regime,
Canada,1921,democracy,deepening democracy,democratizing regime,
Canada,1922,democracy,deepening democracy,democratizing regime,
Canada,1923,democracy,deepening democracy,democratizing regime,
Canada,1924,democracy,deepening democracy,democratizing regime,
Canada,1925,democracy,deepening democracy,democratizing regime,
Canada,1926,democracy,deepening democracy,democratizing regime,democratization
Canada,1927,democracy,stable democracy,stable regime,
Canada,1928,democracy,stable democracy,stable regime,
Canada,1929,democracy,stable democracy,stable regime,
Canada,1930,democracy,stable democracy,stable regime,
Canada,1931,democracy,stable democracy,stable regime,
Canada,1932,democracy,stable democracy,stable regime,
Canada,1933,democracy,stable democracy,stable regime,
Canada,1934,democracy,stable democracy,stable regime,
Canada,1935,democracy,stable democracy,stable regime,
Canada,1936,democracy,stable democracy,stable regime,
Canada,1937,democracy,stable democracy,stable regime,
Canada,1938,democracy,stable democracy,stable regime,
Canada,1939,democracy,stable democracy,stable regime,
Canada,1940,democracy,stable democracy,stable regime,
Canada,1941,democracy,stable democracy,stable regime,
Canada,1942,democracy,stable democracy,stable regime,
Canada,1943,democracy,stable democracy,stable regime,
Canada,1944,democracy,stable democracy,stable regime,
Canada,1945,democracy,stable democracy,stable regime,
Canada,1946,democracy,stable democracy,stable regime,
Canada,1947,democracy,stable democracy,stable regime,
Canada,1948,democracy,stable democracy,stable regime,
Canada,1949,democracy,stable democracy,stable regime,
Canada,1950,democracy,stable democracy,stable regime,
Canada,1951,democracy,stable democracy,stable regime,
Canada,1952,democracy,stable democracy,stable regime,
Canada,1953,democracy,stable democracy,stable regime,
Canada,1954,democracy,stable democracy,stable regime,
Canada,1955,democracy,stable democracy,stable regime,
Canada,1956,democracy,stable democracy,stable regime,
Canada,1957,democracy,stable democracy,stable regime,
Canada,1958,democracy,stable democracy,stable regime,
Canada,1959,democracy,stable democracy,stable regime,
Canada,1960,democracy,stable democracy,stable regime,
Canada,1961,democracy,stable democracy,stable regime,
Canada,1962,democracy,stable democracy,stable regime,
Canada,1963,democracy,stable democracy,stable regime,
Canada,1964,democracy,stable democracy,stable regime,
Canada,1965,democracy,stable democracy,stable regime,
Canada,1966,democracy,stable democracy,stable regime,
Canada,1967,democracy,stable democracy,stable regime,
Canada,1968,democracy,stable democracy,stable regime,
Canada,1969,democracy,stable democracy,stable regime,
Canada,1970,democracy,stable democracy,stable regime,
Canada,1971,democracy,stable democracy,stable regime,
Canada,1972,democracy,stable democracy,stable regime,
Canada,1973,democracy,stable democracy,stable regime,
Canada,1974,democracy,stable democracy,stable regime,
Canada,1975,democracy,stable democracy,stable regime,
Canada,1976,democracy,stable democracy,stable regime,
Canada,1977,democracy,stable democracy,stable regime,
Canada,1978,democracy,stable democracy,stable regime,
Canada,1979,democracy,stable democracy,stable regime,
Canada,1980,democracy,stable democracy,stable regime,
Canada,1981,democracy,stable democracy,stable regime,
Canada,1982,democracy,stable democracy,stable regime,
Canada,1983,democracy,stable democracy,stable regime,
Canada,1984,democracy,stable democracy,stable regime,
Canada,1985,democracy,stable democracy,stable regime,
Canada,1986,democracy,stable democracy,stable regime,
Canada,1987,democracy,stable democracy,stable regime,
Canada,1988,democracy,stable democracy,stable regime,
Canada,1989,democracy,stable democracy,stable regime,
Canada,1990,democracy,stable democracy,stable regime,
Canada,1991,democracy,stable democracy,stable regime,
Canada,1992,democracy,stable democracy,stable regime,
Canada,1993,democracy,stable democracy,stable regime,
Canada,1994,democracy,stable democracy,stable regime,
Canada,1995,democracy,stable democracy,stable regime,
Canada,1996,democracy,stable democracy,stable regime,
Canada,1997,democracy,stable democracy,stable regime,
Canada,1998,democracy,stable democracy,stable regime,
Canada,1999,democracy,stable democracy,stable regime,
Canada,2000,democracy,stable democracy,stable regime,
Canada,2001,democracy,stable democracy,stable regime,
Canada,2002,democracy,stable democracy,stable regime,
Canada,2003,democracy,stable democracy,stable regime,
Canada,2004,democracy,stable democracy,stable regime,
Canada,2005,democracy,stable democracy,stable regime,
Canada,2006,democracy,stable democracy,stable regime,
Canada,2007,democracy,stable democracy,stable regime,
Canada,2008,democracy,stable democracy,stable regime,
Canada,2009,democracy,stable democracy,stable regime,
Canada,2010,democracy,stable democracy,stable regime,
Canada,2011,democracy,stable democracy,stable regime,
Canada,2012,democracy,stable democracy,stable regime,
Canada,2013,democracy,stable democracy,stable regime,
Canada,2014,democracy,stable democracy,stable regime,
Canada,2015,democracy,stable democracy,stable regime,
Canada,2016,democracy,stable democracy,stable regime,
Canada,2017,democracy,stable democracy,stable regime,
Canada,2018,democracy,stable democracy,stable regime,
Canada,2019,democracy,stable democracy,stable regime,
Canada,2020,democracy,stable democracy,stable regime,
Canada,2021,democracy,stable democracy,stable regime,
Cape Verde,1900,autocracy,stable autocracy,stable regime,
Cape Verde,1901,autocracy,stable autocracy,stable regime,
Cape Verde,1902,autocracy,stable autocracy,stable regime,
Cape Verde,1903,autocracy,stable autocracy,stable regime,
Cape Verde,1904,autocracy,stable autocracy,stable regime,
Cape Verde,1905,autocracy,stable autocracy,stable regime,
Cape Verde,1906,autocracy,stable autocracy,stable regime,
Cape Verde,1907,autocracy,stable autocracy,stable regime,
Cape Verde,1908,autocracy,stable autocracy,stable regime,
Cape Verde,1909,autocracy,stable autocracy,stable regime,
Cape Verde,1910,autocracy,stable autocracy,stable regime,
Cape Verde,1911,autocracy,stable autocracy,stable regime,
Cape Verde,1912,autocracy,stable autocracy,stable regime,
Cape Verde,1913,autocracy,stable autocracy,stable regime,
Cape Verde,1914,autocracy,stable autocracy,stable regime,
Cape Verde,1915,autocracy,stable autocracy,stable regime,
Cape Verde,1916,autocracy,stable autocracy,stable regime,
Cape Verde,1917,autocracy,stable autocracy,stable regime,
Cape Verde,1918,autocracy,stable autocracy,stable regime,
Cape Verde,1919,autocracy,stable autocracy,stable regime,
Cape Verde,1920,autocracy,stable autocracy,stable regime,
Cape Verde,1921,autocracy,stable autocracy,stable regime,
Cape Verde,1922,autocracy,stable autocracy,stable regime,
Cape Verde,1923,autocracy,stable autocracy,stable regime,
Cape Verde,1924,autocracy,stable autocracy,stable regime,
Cape Verde,1925,autocracy,stable autocracy,stable regime,
Cape Verde,1926,autocracy,stable autocracy,stable regime,
Cape Verde,1927,autocracy,stable autocracy,stable regime,
Cape Verde,1928,autocracy,stable autocracy,stable regime,
Cape Verde,1929,autocracy,stable autocracy,stable regime,
Cape Verde,1930,autocracy,stable autocracy,stable regime,
Cape Verde,1931,autocracy,stable autocracy,stable regime,
Cape Verde,1932,autocracy,stable autocracy,stable regime,
Cape Verde,1933,autocracy,stable autocracy,stable regime,
Cape Verde,1934,autocracy,stable autocracy,stable regime,
Cape Verde,1935,autocracy,stable autocracy,stable regime,
Cape Verde,1936,autocracy,stable autocracy,stable regime,
Cape Verde,1937,autocracy,stable autocracy,stable regime,
Cape Verde,1938,autocracy,stable autocracy,stable regime,
Cape Verde,1939,autocracy,stable autocracy,stable regime,
Cape Verde,1940,autocracy,stable autocracy,stable regime,
Cape Verde,1941,autocracy,stable autocracy,stable regime,
Cape Verde,1942,autocracy,stable autocracy,stable regime,
Cape Verde,1943,autocracy,stable autocracy,stable regime,
Cape Verde,1944,autocracy,stable autocracy,stable regime,
Cape Verde,1945,autocracy,stable autocracy,stable regime,
Cape Verde,1946,autocracy,stable autocracy,stable regime,
Cape Verde,1947,autocracy,stable autocracy,stable regime,
Cape Verde,1948,autocracy,stable autocracy,stable regime,
Cape Verde,1949,autocracy,stable autocracy,stable regime,
Cape Verde,1950,autocracy,stable autocracy,stable regime,
Cape Verde,1951,autocracy,stable autocracy,stable regime,
Cape Verde,1952,autocracy,stable autocracy,stable regime,
Cape Verde,1953,autocracy,stable autocracy,stable regime,
Cape Verde,1954,autocracy,stable autocracy,stable regime,
Cape Verde,1955,autocracy,stable autocracy,stable regime,
Cape Verde,1956,autocracy,stable autocracy,stable regime,
Cape Verde,1957,autocracy,stable autocracy,stable regime,
Cape Verde,1958,autocracy,stable autocracy,stable regime,
Cape Verde,1959,autocracy,stable autocracy,stable regime,
Cape Verde,1960,autocracy,stable autocracy,stable regime,
Cape Verde,1961,autocracy,stable autocracy,stable regime,
Cape Verde,1962,autocracy,stable autocracy,stable regime,
Cape Verde,1963,autocracy,stable autocracy,stable regime,
Cape Verde,1964,autocracy,stable autocracy,stable regime,
Cape Verde,1965,autocracy,stable autocracy,stable regime,
Cape Verde,1966,autocracy,stable autocracy,stable regime,
Cape Verde,1967,autocracy,stable autocracy,stable regime,
Cape Verde,1968,autocracy,stable autocracy,stable regime,
Cape Verde,1969,autocracy,stable autocracy,stable regime,
Cape Verde,1970,autocracy,stable autocracy,stable regime,
Cape Verde,1971,autocracy,stable autocracy,stable regime,
