entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,correction_factor,estimated_polio_cases,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million,estimated_polio_cases_per_million,polio_status,polio_surveillance_status,last_polio_case
Burkina Faso,1943,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1944,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1945,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1946,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1947,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1948,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1949,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1950,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1951,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1952,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1953,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1954,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1955,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1956,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1957,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1958,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1959,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1960,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1961,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1962,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1963,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1964,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1965,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1966,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1967,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1968,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1969,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1970,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1971,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1972,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1973,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1974,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1975,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1976,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1977,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1978,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1979,,,,,,,,,,,,,,,,,,endemic,,
Burkina Faso,1980,,,,,,,,145.0,7.0,1015.0,,,,,,21.252,148.765,endemic,,
Burkina Faso,1981,,,,,,,,128.0,7.0,896.0,,,,,,18.325,128.272,endemic,,
Burkina Faso,1982,,,,,,,,120.0,7.0,840.0,,,,,,16.764,117.347,endemic,,
Burkina Faso,1983,,,,,,,,132.0,7.0,924.0,,,,,,17.981,125.87,endemic,,
Burkina Faso,1984,,,,,,,,105.0,7.0,735.0,,,,,,13.942,97.594,endemic,,
Burkina Faso,1985,,,,,,,,123.0,7.0,861.0,,,,,,15.916,111.414,endemic,,
Burkina Faso,1986,,,,,,,,95.0,7.0,665.0,,,,,,11.979,83.851,endemic,,
Burkina Faso,1987,,,,,,,,50.0,7.0,350.0,,,,,,6.142,42.997,endemic,,
Burkina Faso,1988,,,,,,,,21.0,7.0,147.0,,,,,,2.513,17.591,endemic,,
Burkina Faso,1989,,,,,,,,44.0,7.0,308.0,,,,,,5.128,35.898,endemic,,
Burkina Faso,1990,,,,,,,,18.0,7.0,126.0,,,,,,2.043,14.3,endemic,,
Burkina Faso,1991,,,,,,,,15.0,7.0,105.0,,,,,,1.657,11.602,endemic,,
Burkina Faso,1992,,,,,,,,4.0,7.0,28.0,,,,,,0.43,3.012,endemic,,
Burkina Faso,1993,,,,,,,,3.0,7.0,21.0,,,,,,0.314,2.198,endemic,,
Burkina Faso,1994,,,,,,,,5.0,7.0,35.0,,,,,,0.509,3.565,endemic,,
Burkina Faso,1995,,,,,,,,12.0,7.0,84.0,,,,,,1.189,8.325,endemic,,
Burkina Faso,1996,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Burkina Faso,1997,,,,,,,,3.0,7.0,21.0,,,,,,0.281,1.969,endemic,,
Burkina Faso,1998,,,,,,,,6.0,7.0,42.0,,,,,,0.547,3.829,endemic,,
Burkina Faso,1999,,,,,,,,5.0,7.0,35.0,,,,,,0.443,3.102,endemic,,
Burkina Faso,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Burkina Faso,2001,,,,0.0,0.0,1.9,89.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening,
Burkina Faso,2002,,,,0.0,1.0,2.5,92.0,1.0,1.11,1.0,0.081,,,,0.0,0.081,0.09,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2003,,,,0.0,11.0,2.8,85.0,11.0,1.11,12.0,0.869,,,,0.0,0.869,0.965,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2004,,,,0.0,9.0,2.4,82.0,9.0,1.11,10.0,0.691,,,,0.0,0.691,0.767,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2005,,,,0.0,0.0,2.3,89.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2006,,,,0.0,0.0,2.3,92.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2007,,,,0.0,0.0,2.64,93.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2008,,,,0.0,6.0,2.96,85.0,6.0,1.11,7.0,0.408,,,,0.0,0.408,0.453,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2009,,,,0.0,15.0,3.61,83.0,15.0,1.11,17.0,0.991,,,,0.0,0.991,1.1,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2010,,,,0.0,0.0,3.95,89.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2011,,,,0.0,0.0,3.88,86.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2012,,,,0.0,0.0,4.2,89.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2013,,,,0.0,0.0,3.73,90.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2014,,,,0.0,0.0,3.84,92.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2015,,,,0.0,0.0,3.39,91.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2016,0.0,0.0,0.0,0.0,0.0,3.28,92.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2017,0.0,0.0,0.0,0.0,0.0,3.77,90.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2018,0.0,0.0,0.0,0.0,0.0,4.4,89.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2019,0.0,1.0,0.0,1.0,0.0,4.51,83.0,1.0,1.11,1.0,0.0,0.0,0.049,0.0,0.049,0.049,0.055,polio-free (not certified),Sufficient screening and testing,
Burkina Faso,2020,0.0,65.0,0.0,65.0,0.0,13.23,67.0,65.0,2.0,130.0,0.0,0.0,3.11,0.0,3.11,3.11,6.219,WHO Region certified polio-free,Low testing,
Burkina Faso,2021,0.0,2.0,0.0,2.0,0.0,16.94,58.0,2.0,,,0.0,0.0,0.093,0.0,0.093,0.093,,,Low testing,2000.0
Burundi,1910,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1911,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1912,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1913,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1914,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1915,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1916,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1917,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1918,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1919,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1920,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1921,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1922,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1923,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1924,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1925,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1926,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1927,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1928,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1929,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1930,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1931,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1932,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1933,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1934,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1935,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1936,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1937,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1938,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1939,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1940,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1941,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1942,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1943,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1944,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1945,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1946,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1947,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1948,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1949,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1950,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1951,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1952,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1953,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1954,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1955,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1956,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1957,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1958,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1959,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1960,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1961,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1962,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1963,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1964,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1965,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1966,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1967,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1968,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1969,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1970,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1971,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1972,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1973,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1974,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1975,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1976,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1977,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1978,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1979,,,,,,,,,,,,,,,,,,endemic,,
Burundi,1980,,,,,,,,43.0,7.0,301.0,,,,,,10.343,72.403,endemic,,
Burundi,1981,,,,,,,,102.0,7.0,714.0,,,,,,23.907,167.35,endemic,,
Burundi,1982,,,,,,,,32.0,7.0,224.0,,,,,,7.306,51.145,endemic,,
Burundi,1983,,,,,,,,37.0,7.0,259.0,,,,,,8.227,57.587,endemic,,
Burundi,1984,,,,,,,,46.0,7.0,322.0,,,,,,9.954,69.68,endemic,,
Burundi,1985,,,,,,,,25.0,7.0,175.0,,,,,,5.262,36.836,endemic,,
Burundi,1986,,,,,,,,22.0,7.0,154.0,,,,,,4.502,31.514,endemic,,
Burundi,1987,,,,,,,,9.0,7.0,63.0,,,,,,1.79,12.532,endemic,,
Burundi,1988,,,,,,,,12.0,7.0,84.0,,,,,,2.322,16.252,endemic,,
Burundi,1989,,,,,,,,22.0,7.0,154.0,,,,,,4.145,29.018,endemic,,
Burundi,1990,,,,,,,,10.0,7.0,70.0,,,,,,1.839,12.87,endemic,,
Burundi,1991,,,,,,,,7.0,7.0,49.0,,,,,,1.258,8.805,endemic,,
Burundi,1992,,,,,,,,13.0,7.0,91.0,,,,,,2.286,16.005,endemic,,
Burundi,1993,,,,,,,,5.0,7.0,35.0,,,,,,0.862,6.037,endemic,,
Burundi,1994,,,,,,,,43.0,7.0,301.0,,,,,,7.289,51.026,endemic,,
Burundi,1995,,,,,,,,10.0,7.0,70.0,,,,,,1.67,11.692,endemic,,
Burundi,1996,,,,,,,,27.0,7.0,189.0,,,,,,4.455,31.188,endemic,,
Burundi,1997,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Burundi,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,endemic,,
Burundi,1999,,,,,,,,1.0,7.0,7.0,,,,,,0.16,1.117,endemic,,
Burundi,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),,
Burundi,2001,,,,0.0,0.0,2.9,87.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2002,,,,0.0,0.0,2.6,86.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2003,,,,0.0,0.0,2.5,93.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2004,,,,0.0,0.0,1.2,89.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening,
Burundi,2005,,,,0.0,0.0,1.7,70.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening and testing,
Burundi,2006,,,,0.0,0.0,2.1,84.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2007,,,,0.0,0.0,2.54,91.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2008,,,,0.0,0.0,2.18,89.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2009,,,,0.0,2.0,4.21,80.0,2.0,1.11,2.0,0.238,,,,0.0,0.238,0.264,polio-free (not certified),Sufficient screening and testing,
Burundi,2010,,,,0.0,0.0,2.84,83.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2011,,,,0.0,0.0,2.25,92.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2012,,,,0.0,0.0,2.53,97.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2013,,,,0.0,0.0,1.97,90.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening,
Burundi,2014,,,,0.0,0.0,2.06,86.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2015,,,,0.0,0.0,1.2,90.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening,
Burundi,2016,,,,0.0,0.0,2.48,91.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2017,,,,0.0,0.0,2.7,85.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2018,,,,0.0,0.0,2.35,81.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Sufficient screening and testing,
Burundi,2019,,,,0.0,0.0,1.86,94.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,polio-free (not certified),Low screening,
Burundi,2020,,,,0.0,0.0,1.92,81.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Low screening,
Burundi,2021,,,,0.0,0.0,2.06,61.0,0.0,,,0.0,,,,0.0,0.0,,,Low testing,1999.0
Cambodia,1910,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1911,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1912,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1913,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1914,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1915,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1916,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1917,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1918,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1919,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1920,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1921,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1922,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1923,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1924,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1925,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1926,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1927,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1928,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1929,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1930,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1931,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1932,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1933,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1934,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1935,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1936,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1937,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1938,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1939,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1940,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1941,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1942,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1943,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1944,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1945,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1946,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1947,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1948,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1949,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1950,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1951,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1952,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1953,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1954,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1955,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1956,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1957,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1958,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1959,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1960,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1961,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1962,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1963,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1964,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1965,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1966,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1967,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1968,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1969,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1970,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1971,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1972,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1973,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1974,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1975,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1976,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1977,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1978,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1979,,,,,,,,,,,,,,,,,,endemic,Certified polio free,
Cambodia,1980,,,,,,,,591.0,7.0,4137.0,,,,,,88.291,618.038,endemic,Certified polio free,
Cambodia,1981,,,,,,,,568.0,7.0,3976.0,,,,,,84.15,589.05,endemic,Certified polio free,
Cambodia,1982,,,,,,,,815.0,7.0,5705.0,,,,,,117.778,824.445,endemic,Certified polio free,
Cambodia,1983,,,,,,,,130.0,7.0,910.0,,,,,,18.131,126.918,endemic,Certified polio free,
Cambodia,1984,,,,,,,,974.0,7.0,6818.0,,,,,,130.776,915.433,endemic,Certified polio free,
Cambodia,1985,,,,,,,,931.0,7.0,6517.0,,,,,,120.676,844.73,endemic,Certified polio free,
Cambodia,1986,,,,,,,,628.0,7.0,4396.0,,,,,,78.885,552.195,endemic,Certified polio free,
Cambodia,1987,,,,,,,,306.0,7.0,2142.0,,,,,,37.326,261.281,endemic,Certified polio free,
Cambodia,1988,,,,,,,,104.0,7.0,728.0,,,,,,12.328,86.298,endemic,Certified polio free,
Cambodia,1989,,,,,,,,179.0,7.0,1253.0,,,,,,20.595,144.167,endemic,Certified polio free,
Cambodia,1990,,,,,,,,63.0,7.0,441.0,,,,,,7.019,49.133,endemic,Certified polio free,
Cambodia,1991,,,,,,,,84.0,7.0,588.0,,,,,,9.043,63.299,endemic,Certified polio free,
Cambodia,1992,,,,,,,,146.0,7.0,1022.0,,,,,,15.171,106.194,endemic,Certified polio free,
Cambodia,1993,,,,,,,,135.0,7.0,945.0,,,,,,13.54,94.777,endemic,Certified polio free,
Cambodia,1994,,,,,,,,297.0,7.0,2079.0,,,,,,28.785,201.494,endemic,Certified polio free,
Cambodia,1995,,,,,,,,130.0,7.0,910.0,,,,,,12.2,85.397,endemic,Certified polio free,
Cambodia,1996,,,,,,,,84.0,7.0,588.0,,,,,,7.648,53.538,endemic,Certified polio free,
Cambodia,1997,,,,,,,,8.0,7.0,56.0,,,,,,0.708,4.956,endemic,Certified polio free,
Cambodia,1998,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Cambodia,1999,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Cambodia,2000,,,,,,,,0.0,7.0,0.0,,,,,,0.0,0.0,polio-free (not certified),Certified polio free,
Cambodia,2001,,,,0.0,0.0,2.63,75.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2002,,,,0.0,0.0,3.3,66.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2003,,,,0.0,0.0,2.93,66.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2004,,,,0.0,0.0,1.57,77.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2005,,,,1.0,0.0,2.11,76.0,1.0,2.0,2.0,0.0,,,,0.075,0.075,0.151,WHO Region certified polio-free,Certified polio free,
Cambodia,2006,,,,1.0,0.0,2.13,79.0,1.0,2.0,2.0,0.0,,,,0.074,0.074,0.148,WHO Region certified polio-free,Certified polio free,
Cambodia,2007,,,,0.0,0.0,1.77,87.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2008,,,,0.0,0.0,1.41,83.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2009,,,,0.0,0.0,1.31,79.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2010,,,,0.0,0.0,0.86,66.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2011,,,,0.0,0.0,1.46,89.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2012,,,,0.0,0.0,2.07,90.0,0.0,1.11,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2013,,,,0.0,0.0,1.4,80.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
Cambodia,2014,,,,0.0,0.0,1.37,96.0,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,WHO Region certified polio-free,Certified polio free,
