Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017]
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,6.01143312454224
"Hong Kong SAR, China",HKG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,6.24202394485474
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,134.363098144531
Hungary,HUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,147.376739501953
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,137.121978759766
Iceland,ISL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,155.647933959961
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,20.6477928161621
India,IND,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,19.4690399169922
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,4695.65869140625
Indonesia,IDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,5089.68603515625
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,13061.294921875
"Iran, Islamic Rep.",IRN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,13944.904296875
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,560.760803222656
Iraq,IRQ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,555.390686035156
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.791098773479462
Ireland,IRL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.970723450183868
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,3.7450647354126
Israel,ISR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,4.20660305023193
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.686535477638245
Italy,ITA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.767221033573151
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,67.5818405151367
Jamaica,JAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,70.3915863037109
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,105.378967285156
Japan,JPN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,113.023170471191
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.300330430269241
Jordan,JOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.329168230295181
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,121.253463745117
Kazakhstan,KAZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,125.263374328613
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,40.1849365234375
Kenya,KEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,41.6347846984863
Kiribati,KIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Kiribati,KIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,871.69580078125
"Korea, Rep.",KOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,974.205627441406
Kosovo,KSV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.340077292914052
Kosovo,KSV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.356561055878579
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.17748399078846
Kuwait,KWT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.187430799007416
Kyrgyzstan,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,16.9587230682373
Kyrgyzstan,KGZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,19.3727111816406
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2789.10864257813
Lao PDR,LAO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,3133.81176757813
Latin America & Caribbean (ICP),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Latin America & Caribbean (ICP),LCB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.484306573867798
Latvia,LVA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.553803026676178
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,734.775879933884
Lebanon,LBN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,761.833271036197
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,5.50585269927979
Lesotho,LSO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,5.24398756027222
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,51.9570465087891
Liberia,LBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,47.996021270752
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.606110227539676
Libya,LBY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.638153358257669
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.441872715950012
Lithuania,LTU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.488400727510452
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.844442009925842
Luxembourg,LUX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.965811371803284
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,5.15491628646851
"Macao SAR, China",MAC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,5.94029331207275
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1013.43463134766
Madagascar,MDG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,962.959594726563
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,251.074234008789
Malawi,MWI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,241.930526733398
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.65478694438934
Malaysia,MYS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.72694885730743
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,8.16077995300293
Maldives,MDV,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,9.79355430603027
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,214.508682250977
Mali,MLI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,205.273391723633
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.577969908714294
Malta,MLT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.628057837486267
Marshall Islands,MHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Marshall Islands,MHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,111.257583618164
Mauritania,MRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,124.452560424805
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,16.8822021484375
Mauritius,MUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,18.0094242095947
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,8.87094116210938
Mexico,MEX,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,9.86147117614746
"Micronesia, Federated States of",FSM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
"Micronesia, Federated States of",FSM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.977218368892131
Middle East & North Africa (ICP),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Middle East & North Africa (ICP),MEB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,5.57240152359009
Moldova,MDA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,6.38254404067993
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,791.43603515625
Mongolia,MNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,873.5419921875
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.350561797618866
Montenegro,MNE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.418739348649979
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.79044687747955
Montserrat,MSR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.11780285835266
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,4.02344036102295
Morocco,MAR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,4.29083681106567
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,22.8555526733398
Mozambique,MOZ,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,21.9880199432373
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,366.713256835938
Myanmar,MMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,389.842895507813
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,7.0205979347229
Namibia,NAM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,6.89825534820557
Nauru,NRU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Nauru,NRU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,31.2349834442139
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,30.5129318237305
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.778485655784607
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.849542260169983
New Caledonia,NCL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
New Caledonia,NCL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.45341575145721
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.57270681858063
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,10.8068704605103
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,11.5283908843994
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,258.460083007813
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,245.15966796875
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,115.977828979492
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,112.098327636719
Niue,NIU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Niue,NIU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
North America (ICP),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
North America (ICP),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,19.0430679321289
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,22.1667499542236
Northern Mariana Islands,MNP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Northern Mariana Islands,MNP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,9.92180252075195
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,10.742805480957
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.200041279196739
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.211596831679344
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,33.5889205932617
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,33.250732421875
Palau,PLW,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Palau,PLW,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.930586299337644
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.4974704682827
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.508052527904511
Papua New Guinea,PNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Papua New Guinea,PNG,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.69993276111688
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2534.37670898438
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2539.98486328125
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.74945497512817
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.89358270168304
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,19.3850116729736
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,19.3925170898438
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.73735594749451
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.84225642681122
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.57496851682663
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.65742027759552
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.905278276646617
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.976900546254226
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2.34594988822937
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.89281249046326
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.60442352294922
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.80503177642822
Russian Federation,RUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,24.0503997802734
Russian Federation,RUS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,25.2183017730713
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,325.126220703125
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,293.704956054688
Samoa,WSM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,..
Samoa,WSM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.85132547910667
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,0.68267809471538
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,..
São Tomé and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,10.0551843643188
São Tomé and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,10.7570743560791
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,1.64902722835541
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,1.72361588478088
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,246.786666870117
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,238.577697753906
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,40.7952919006348
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,47.9922752380371
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,7.96867322921753
Seychelles,SYC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,9.02712535858154
Sierra Leone,SLE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,1000000:GROSS DOMESTIC PRODUCT,1000000,2244.99462890625
