F026,Former religious denomination,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F026,,,,32.0,46.0,,36.0
F027,Which former religious denomination,Religion and Morale,"0: Did not belong to a former denomination, 1: Roman Catholic, 2: Protestant, 3: Orthodox (Russian/Greek/etc.), 4: Jew, 5: Muslim, 6: Hindu, 7: Buddhist, 8: Other Christian (Evangelical/Pentecostal/Free church/etc.), 9: Other, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F027,,39.0,,32.0,46.0,,
F028,How often do you attend religious services,Religion and Morale,"1: More than once a week, 2: Once a week, 3: Once a month, 4: Only on special holy days/Christmas/Easter days, 5: Other specific holy days, 6: Once a year, 7: Less often, 8: Never practically never, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F028,24.0,40.0,52.0,70.0,81.0,57.0,90.0
F028B,How often to you pray,Religion and Morale,"-5: Missing;Unknown, -4: Not asked, 1: Several times a day, 2: Once a day, 3: Several times each week, 4: Only when attending religious services, 5: Only on special holy days/Christmas/Easter days, 6: Once a year, 7: Less often, 8: Never practically never, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F028B,,,,,,57.0,64.0
F029,Raised religiously,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F029,,42.0,50.0,,,,
F030,Attendance religious services 12 years old,Religion and Morale,"1: More than once a week, 2: Once a week, 3: Once a month, 4: Christmas/Easter days/on special holy days, 5: Other specific holy days, 6: Once a year, 7: Less often, 8: Never practically never, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F030,,,,32.0,46.0,,36.0
F031,Important: Religious service birth,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F031,,39.0,,33.0,46.0,,
F032,Important: Religious service marriage,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F032,,39.0,,33.0,46.0,,
F033,Important: Religious service death,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F033,,39.0,,33.0,46.0,,
F034,Religious person,Religion and Morale,"1: A religious person, 2: Not a religious person, 3: A convinced atheist, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F034,23.0,42.0,51.0,68.0,81.0,59.0,90.0
F035,Churches give answers: moral problems,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F035,16.0,35.0,,67.0,79.0,,
F036,Churches give answers: the problems of family life,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F036,16.0,35.0,,67.0,79.0,,
F037,Churches give answers: people´s spiritual needs,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F037,16.0,35.0,,67.0,79.0,,
F038,Churches give answers: the social problems,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F038,,35.0,,67.0,79.0,,
F040,Churches speak out on: disarmament,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F040,,35.0,,,,,
F041,Churches speak out on: abortion,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F041,,35.0,,,,,
F042,Churches speak out on: third world problems,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F042,,35.0,,,,,
F043,Churches speak out on: extramarital affairs,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F043,,35.0,,,,,
F044,Churches speak out on: unemployment,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F044,,35.0,,,,,
F045,Churches speak out on: racial discrimination,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F045,,35.0,,,,,
F046,Churches speak out on: euthanasia,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F046,,35.0,,,,,
F047,Churches speak out on: homosexuality,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F047,,35.0,,,,,
F048,Churches speak out on: ecology and environmental issues,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F048,,34.0,,,,,
F049,Churches speak out on: government policy,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F049,,34.0,,,,,
F050,Believe in: God,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F050,23.0,37.0,51.0,66.0,46.0,54.0,88.0
F051,Believe in: life after death,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F051,23.0,39.0,51.0,66.0,46.0,,88.0
F052,Believe in: people have a soul,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F052,23.0,39.0,51.0,35.0,,,
F053,Believe in: hell,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F053,23.0,39.0,51.0,66.0,46.0,54.0,88.0
F054,Believe in: heaven,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F054,23.0,39.0,51.0,66.0,46.0,,88.0
F055,Believe in: sin,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F055,23.0,39.0,51.0,33.0,46.0,,
F057,Believe in: re-incarnation,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F057,16.0,37.0,,32.0,46.0,,36.0
F059,Believe in: devil,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F059,23.0,39.0,51.0,,,,
F060,Believe in: resurrection of the dead,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F060,,37.0,,,,,
F062,Personal God vs. Spirit or Life Force,Religion and Morale,"1: Personal God, 2: Spirit or life force, 3: Don´t know what to think, 4: No spirit God or life force, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F062,16.0,39.0,,32.0,46.0,,36.0
F063,How important is God in your life,Religion and Morale,"1: Not at all important, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Very important, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F063,23.0,39.0,52.0,70.0,82.0,58.0,89.0
F064,Get comfort and strength from religion,Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F064,22.0,39.0,51.0,68.0,46.0,,
F065,"Moments of prayer, meditation...",Religion and Morale,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F065,16.0,37.0,,58.0,78.0,,
F066,Pray to God outside of religious services (i),Religion and Morale,"1: Every day, 2: More than once a week, 3: Once a week, 4: At least once a month, 5: Several times a year, 6: Less often, 7: Never, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F066,,,,60.0,46.0,,36.0
F067,Pray to God outside of religious services (ii),Religion and Morale,"1: Often, 2: Sometimes, 3: Hardly ever, 4: Only in times of crisis, 5: Never, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F067,,36.0,,1.0,,,
F099,Lucky charm protects,Religion and Morale,"1: Definitely not, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Definitely yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F099,,,,33.0,46.0,,
F102,Politicians who don´t believe in God are unfit for public office,Religion and Morale,"1: Agree strongly, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F102,,,,65.0,78.0,,
F103,Religious leaders should not influence how people vote,Religion and Morale,"1: Agree strongly, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F103,,,,65.0,49.0,,
F104,Better if more people with strong religious beliefs in public office,Religion and Morale,"1: Agree strongly, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F104,,,,64.0,49.0,,
F105,Religious leaders should not influence government,Religion and Morale,"1: Agree strongly, 2: Agree, 3: Neither agree nor disagree, 4: Disagree, 5: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F105,,,,60.0,77.0,,
F114,Justifiable: Claiming government benefits,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F114,16.0,29.0,,33.0,46.0,,
F114A,Justifiable: Claiming government benefits to which you are not entitled,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F114A,8.0,18.0,51.0,36.0,56.0,60.0,90.0
F114B,Justifiable: Stealing property,Religion and Morale,"-5: Missing; Not available, 1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F114B,,,,,,60.0,64.0
F114C,Justifiable: Parents beating children,Religion and Morale,"-5: Missing; Not available, 1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F114C,,,,,,60.0,64.0
F114D,Justifiable: Violence against other people,Religion and Morale,"-5: Missing; Not available, 1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F114D,,,,,,60.0,64.0
F115,Justifiable: Avoiding a fare on public transport,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F115,24.0,42.0,51.0,54.0,79.0,60.0,88.0
F116,Justifiable: Cheating on taxes,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F116,23.0,43.0,52.0,68.0,80.0,58.0,90.0
F117,Justifiable: Someone accepting a bribe,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F117,24.0,43.0,52.0,71.0,81.0,60.0,90.0
F118,Justifiable: Homosexuality,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F118,23.0,43.0,52.0,69.0,78.0,58.0,88.0
F119,Justifiable: Prostitution,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F119,24.0,43.0,52.0,54.0,78.0,43.0,85.0
F120,Justifiable: Abortion,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F120,24.0,42.0,52.0,71.0,80.0,59.0,90.0
F121,Justifiable: Divorce,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F121,24.0,43.0,53.0,71.0,81.0,60.0,90.0
F122,Justifiable: Euthanasia,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F122,24.0,42.0,51.0,68.0,80.0,31.0,90.0
F123,Justifiable: Suicide,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F123,24.0,43.0,52.0,69.0,80.0,60.0,90.0
F125,Justifiable: Joyriding,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F125,16.0,40.0,,33.0,46.0,,
F126,Justifiable: Taking soft drugs,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F126,16.0,41.0,,33.0,46.0,,36.0
F127,Justifiable: Lying,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F127,16.0,41.0,,33.0,46.0,,
F128,Justifiable: Adultery,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F128,16.0,41.0,,32.0,46.0,,
F129,Justifiable: Throwing away litter,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F129,,39.0,,33.0,,,
F130,Justifiable: Driving under influence of alcohol,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F130,,41.0,,33.0,,,
F131,Justifiable: Paying cash,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F131,,,,33.0,46.0,,
F132,Justifiable: Having casual sex,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F132,,,,33.0,46.0,,86.0
F135,Justifiable: Sex under the legal age of consent,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F135,16.0,38.0,,15.0,,,
F135A,Justifiable: Sex before marriage,Religion and Morale,"-5: Missing; Not available, 1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F135A,,,,,,52.0,62.0
F136,Justifiable: Political assassination,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F136,16.0,40.0,,12.0,,,
F137,Justifiable: Experiments with human embryos,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F137,,,,17.0,46.0,,
F138,Justifiable: Manipulation of food,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F138,,,,16.0,46.0,,
F139,Justifiable: Buy stolen goods,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F139,24.0,43.0,52.0,,,,
F140,Justifiable: Keeping money that you have found,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F140,16.0,38.0,,,,,
F141,Justifiable: Fighting with the police,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F141,16.0,41.0,,,,,
F142,Justifiable: Failing to report damage you’ve done accidentally to a parked vehic,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F142,16.0,40.0,,,,,
F143,Justifiable: Threatening workers who refuse to join a strike,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F143,16.0,41.0,,,,,
F144,Justifiable: Killing in self-defence,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F144,16.0,41.0,,,,,
F144_01,Justifiable: Invitro fertilization,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F144_01,,,,,46.0,,36.0
F144_02,Justifiable: Death penalty,Religion and Morale,"1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F144_02,,,,,46.0,,90.0
F199,Justifiable: For a man to beat his wife,Religion and Morale,"-5: Missing; Not available, 1: Never justifiable, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Always justifiable, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F199,,,,,52.0,60.0,62.0
F200,Meaning of religion: To follow religious norms and ceremonies vs To do good to o,Religion and Morale,"-5: Missing;Unknown, -4: Not asked, 1: Follow religious norms and ceremonies, 2: Do good to other people, 3: Neither of them, 4: Both, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F200,,,,,,60.0,62.0
F201,Meaning of religion: To make sense of life after death vs To make sense of life,Religion and Morale,"-5: Missing;Unknown, -4: Not asked, 1: Make sense of life after death, 2: Make sense of life in this world, 3: Neither of them, 4: Both, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F201,,,,,,60.0,62.0
F202,"Whenever science and religion conflict,  religion is always right",Religion and Morale,"-5: Missing;Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F202,,,,,,60.0,64.0
F203,The only acceptable religion  is my religion,Religion and Morale,"-5: Missing;Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",F203,,,,,,59.0,63.0
G001,Geographical groups belonging to first,National Identity,"1: Locality, 2: Region of country, 3: Country, 4: Continent, 5: The world, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G001,22.0,42.0,52.0,68.0,46.0,,
G001CS,Geographical groups belonging to first (country-specific),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 276001: DE: Locality or town, 276002: DE: Region, 276003: DE: Your country, 276004: DE: Europe, 276005: DE: The world as a whole, 276006: DE: Deutschland (BRD und DDR zusammen), 470001: MT: locality or town, 470002: MT: region county, 470003: MT: country as a whole, 470004: MT: Europe, 470005: MT: world as a whole, 470006: MT: Mediterranean, 840001: US: Locality, 840002: US: State, 840003: US: Region, 840004: US: Country, 840005: US: North America, 840006: US: The world",G001CS,1.0,2.0,3.0,4.0,,,
G002,Geographical groups belonging to second,National Identity,"1: Locality, 2: Region of country, 3: Country, 4: Continent, 5: The world, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G002,22.0,41.0,52.0,67.0,46.0,,
G002CS,Geographical groups belonging to second  (country-specific),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 276001: DE: Locality or town, 276002: DE: Region, 276003: DE: Your country, 276004: DE: Europe, 276005: DE: The world as a whole, 276006: DE: Deutschland (BRD und DDR zusammen), 470001: MT: locality or town, 470002: MT: region county, 470003: MT: country as a whole, 470004: MT: Europe, 470005: MT: world as a whole, 470006: MT: Mediterranean, 840001: US: Locality, 840002: US: State, 840003: US: Region, 840004: US: Country, 840005: US: North America, 840006: US: The world",G002CS,1.0,2.0,3.0,4.0,,,
G003CS,Geographical groups belonging to least of all (country specific),National Identity,"-5: Missing; Unknown, 152001: CL: Latino, 152002: CL: Indian, 152003: CL: White, 152004: CL: Mestizo (mixed white and Indian), 152005: CL: I am Chilean first and a member of some ethnic group second, 156001: CN: Han nationality, 156002: CN: Zhuang nationality, 156003: CN: Hui nationality, 156004: CN: Uygur nationality, 156005: CN: Miao nationality, 156006: CN: Chinese first and then a minority member, 158001: TW: Locality or town, 158002: TW: Region, 158003: TW: Taiwan, 158004: TW: Chinese, 158005: TW: Asia, 158006: TW: The world, 170001: CO: Barrio / Vereda, 170002: CO: Conjunto residencial, 170003: CO: Pueblo / ciudad donde vive, 170004: CO: Region del pais donde vive, 170005: CO: Colombia como un todo, 170006: CO: Latinoamerica, 170007: CO: El mundo como un todo, 276001: DE: Locality or town, 276002: DE: Region, 276003: DE: Your country, 276004: DE: Europe, 276005: DE: The world as a whole, 276006: DE: Deutschland (BRD und DDR zusammen), 356001: IN: Above all, I am a Hindu, 356002: IN: Above all, I am a Muslim, 356003: IN: Above all, I am a Christian, 356004: IN: Above all, I am a member of some other religious denominations, 356005: IN: I am an Indian first and a member of some ethnic group second, 368001: IQ: City, 368002: IQ: Governorate, 368003: IQ: Iraq as a whole, 368004: IQ: Arab Homeland, 368005: IQ: Middle East, 368006: IQ: World as a whole, 400001: JO: Family/Clan/Tribe, 400002: JO: Locality or town, 400003: JO: State or region, 400004: JO: Jordan, 400005: JO: Arab World, 400006: JO: Islamic World, 400007: JO: World, 400010: JO: God, 400011: JO: Human, 400012: JO: King Abdallah the II, 400013: JO: Jordanian Arab, 400014: JO: Christian, 400015: JO: Palestinian Arab, 470001: MT: locality or town, 470002: MT: region county, 470003: MT: country as a whole, 470004: MT: Europe, 470005: MT: world as a whole, 470006: MT: Mediterranean, 484001: MX: Latino, 484002: MX: Mestizo, 484003: MX: Spanish, 484004: MX: Indian, 484005: MX: I am a Mexican first and a member of some ethnic group second, 566001: NG: Above all, I am Hausa, 566002: NG: Above all, I am Igbo, 566003: NG: Above all, I am Yoruba, 566004: NG: I am a Nigerian first and a member of some ethnic group second, 604001: PE: Localidad, 604002: PE: Departamento, 604003: PE: Peru, 604004: PE: Andino, 604005: PE: Latinoamericano, 630001: PR: Pueblo, 630002: PR: Region, 630003: PR: Puerto Rico, 630004: PR: Estados Unidos, 630005: PR: Caribe, 630006: PR: America Latina, 630007: PR: Toda America, 630008: PR: Mundo, 643001: RU: Town you live in, 643002: RU: A region of the Russian Republic, 643003: RU: Russia as a whole, 643004: RU: Soviet Union as a whole, 643005: RU: Europe, 643006: RU: The world as a whole, 724001: ES: Only from [Region], 724002: ES: More [Region] than Spanish, 724003: ES: As [Region] as Spanish, 724004: ES: More Spanish than [Region], 724005: ES: Only Spanish, 840001: US: Locality, 840002: US: State, 840003: US: Region, 840004: US: Country, 840005: US: North America, 840006: US: The world, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G003CS,,6.0,,,,,
G005,Citizen of [country],National Identity,"0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G005,,,,33.0,48.0,,36.0
