DIM_GHECAUSE_TITLE,DIM_YEAR_CODE,DIM_COUNTRY_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,VAL_DEATHS_COUNT_NUMERIC
Malaria,2004,ARM,YEARS35-39,BTSX,0.0
Malaria,2004,ARM,YEARS40-44,BTSX,0.0
Malaria,2004,ARM,YEARS45-49,BTSX,0.0
Malaria,2004,ARM,YEARS50-54,BTSX,0.0
Malaria,2004,ARM,YEARS55-59,BTSX,0.0
Malaria,2004,ARM,YEARS60-64,BTSX,0.0
Malaria,2004,ARM,YEARS65-69,BTSX,0.0
Malaria,2004,ARM,YEARS70-74,BTSX,0.0
Malaria,2004,ARM,YEARS75-79,BTSX,0.0
Malaria,2004,ARM,YEARS80-84,BTSX,0.0
Malaria,2004,ARM,YEARS85PLUS,BTSX,0.0
Malaria,2004,ATG,YEARS0-1,BTSX,0.0
Malaria,2004,ATG,YEARS1-4,BTSX,0.0
Malaria,2004,ATG,YEARS5-9,BTSX,0.0
Malaria,2004,ATG,YEARS10-14,BTSX,0.0
Malaria,2004,ATG,YEARS15-19,BTSX,0.0
Malaria,2004,ATG,YEARS20-24,BTSX,0.0
Malaria,2004,ATG,YEARS25-29,BTSX,0.0
Malaria,2004,ATG,YEARS30-34,BTSX,0.0
Malaria,2004,ATG,YEARS35-39,BTSX,0.0
Malaria,2004,ATG,YEARS40-44,BTSX,0.0
Malaria,2004,ATG,YEARS45-49,BTSX,0.0
Malaria,2004,ATG,YEARS50-54,BTSX,0.0
Malaria,2004,BRN,YEARS0-1,BTSX,0.0
Malaria,2004,BRN,YEARS1-4,BTSX,0.0
Malaria,2004,BRN,YEARS5-9,BTSX,0.0
Malaria,2004,BRN,YEARS10-14,BTSX,0.0
Malaria,2004,BRN,YEARS15-19,BTSX,0.0
Malaria,2004,BRN,YEARS20-24,BTSX,0.0
Malaria,2004,BRN,YEARS25-29,BTSX,0.0
Malaria,2004,BRN,YEARS30-34,BTSX,0.0
Malaria,2004,BRN,YEARS35-39,BTSX,0.0
Malaria,2004,BRN,YEARS40-44,BTSX,0.0
Malaria,2004,BRN,YEARS45-49,BTSX,0.0
Malaria,2004,BRN,YEARS50-54,BTSX,0.0
Malaria,2004,SEN,ALLAges,BTSX,4532.0
Malaria,2004,SGP,ALLAges,BTSX,0.0
Malaria,2004,SLB,ALLAges,BTSX,602.66
Malaria,2004,SLE,ALLAges,BTSX,14060.95
Malaria,2004,SLV,ALLAges,BTSX,0.0
Malaria,2004,SOM,ALLAges,BTSX,3111.0
Malaria,2004,SRB,ALLAges,BTSX,0.0
Malaria,2004,AZE,YEARS10-14,BTSX,0.0
Malaria,2004,AZE,YEARS15-19,BTSX,0.0
Malaria,2004,AZE,YEARS20-24,BTSX,0.0
Malaria,2004,AZE,YEARS25-29,BTSX,0.0
Malaria,2004,AZE,YEARS30-34,BTSX,0.0
Malaria,2004,AZE,YEARS35-39,BTSX,0.0
Malaria,2004,AZE,YEARS40-44,BTSX,0.0
Malaria,2004,AZE,YEARS45-49,BTSX,0.0
Malaria,2004,AZE,YEARS50-54,BTSX,0.0
Malaria,2004,AZE,YEARS55-59,BTSX,0.0
Malaria,2004,AZE,YEARS60-64,BTSX,0.0
Malaria,2004,AZE,YEARS65-69,BTSX,0.0
Malaria,2004,AZE,YEARS70-74,BTSX,0.0
Malaria,2004,AZE,YEARS75-79,BTSX,0.0
Malaria,2004,AZE,YEARS80-84,BTSX,0.0
Malaria,2004,AZE,YEARS85PLUS,BTSX,0.0
Malaria,2004,BDI,YEARS0-1,BTSX,3050.15
Malaria,2004,BDI,YEARS1-4,BTSX,3342.85
Malaria,2004,BDI,YEARS5-9,BTSX,456.18
Malaria,2004,BDI,YEARS10-14,BTSX,200.7
Malaria,2004,BDI,YEARS15-19,BTSX,100.92
Malaria,2004,BDI,YEARS20-24,BTSX,73.91
Malaria,2004,BDI,YEARS25-29,BTSX,45.31
Malaria,2004,BDI,YEARS30-34,BTSX,38.98
Malaria,2004,BDI,YEARS35-39,BTSX,51.16
Malaria,2004,BDI,YEARS40-44,BTSX,87.08
Malaria,2004,BDI,YEARS45-49,BTSX,102.29
Malaria,2004,BDI,YEARS50-54,BTSX,113.19
Malaria,2004,BDI,YEARS55-59,BTSX,90.91
Malaria,2004,BDI,YEARS60-64,BTSX,118.51
Malaria,2004,BDI,YEARS65-69,BTSX,107.11
Malaria,2004,BDI,YEARS70-74,BTSX,99.45
Malaria,2004,BDI,YEARS75-79,BTSX,32.54
Malaria,2004,BDI,YEARS80-84,BTSX,7.11
Malaria,2004,BDI,YEARS85PLUS,BTSX,0.65
Malaria,2004,BEL,YEARS0-1,BTSX,0.0
Malaria,2004,BEL,YEARS1-4,BTSX,0.0
Malaria,2004,BEL,YEARS5-9,BTSX,0.0
Malaria,2004,BEL,YEARS10-14,BTSX,0.0
Malaria,2004,BEL,YEARS15-19,BTSX,0.0
Malaria,2004,BEL,YEARS20-24,BTSX,0.0
Malaria,2004,BEL,YEARS25-29,BTSX,0.0
Malaria,2004,BEL,YEARS30-34,BTSX,0.0
Malaria,2004,BEL,YEARS35-39,BTSX,0.0
Malaria,2004,BEL,YEARS40-44,BTSX,0.0
Malaria,2004,BEL,YEARS45-49,BTSX,0.0
Malaria,2004,BEL,YEARS50-54,BTSX,0.0
Malaria,2004,BWA,YEARS50-54,BTSX,0.26
Malaria,2004,BWA,YEARS55-59,BTSX,0.23
Malaria,2004,BWA,YEARS60-64,BTSX,0.15
Malaria,2004,BWA,YEARS65-69,BTSX,0.1
Malaria,2004,BWA,YEARS70-74,BTSX,0.1
Malaria,2004,BWA,YEARS75-79,BTSX,0.03
Malaria,2004,BWA,YEARS80-84,BTSX,0.02
Malaria,2004,BWA,YEARS85PLUS,BTSX,0.0
Malaria,2004,CAF,YEARS0-1,BTSX,3307.59
Malaria,2004,CAF,YEARS1-4,BTSX,3534.88
Malaria,2004,CAF,YEARS5-9,BTSX,26.46
Malaria,2004,CAF,YEARS10-14,BTSX,12.59
Malaria,2004,CAF,YEARS15-19,BTSX,19.61
Malaria,2004,CAF,YEARS20-24,BTSX,13.58
Malaria,2004,CAF,YEARS25-29,BTSX,6.59
Malaria,2004,ARE,YEARS5-9,BTSX,0.0
Malaria,2004,ARE,YEARS10-14,BTSX,0.0
Malaria,2004,ARE,YEARS15-19,BTSX,0.0
Malaria,2004,ARE,YEARS20-24,BTSX,0.0
Malaria,2004,ARE,YEARS25-29,BTSX,0.0
Malaria,2004,ARE,YEARS30-34,BTSX,0.0
Malaria,2004,ARE,YEARS35-39,BTSX,0.0
Malaria,2004,ARE,YEARS40-44,BTSX,0.0
Malaria,2004,ARE,YEARS45-49,BTSX,0.0
Malaria,2004,ARE,YEARS50-54,BTSX,0.0
Malaria,2004,ARE,YEARS55-59,BTSX,0.0
Malaria,2004,ARE,YEARS60-64,BTSX,0.0
Malaria,2004,ARE,YEARS65-69,BTSX,0.0
Malaria,2004,ARE,YEARS70-74,BTSX,0.0
Malaria,2004,ARE,YEARS75-79,BTSX,0.0
Malaria,2004,ARE,YEARS80-84,BTSX,0.0
Malaria,2004,ARE,YEARS85PLUS,BTSX,0.0
Malaria,2004,ARG,YEARS0-1,BTSX,0.0
Malaria,2004,ARG,YEARS1-4,BTSX,0.0
Malaria,2004,ARG,YEARS5-9,BTSX,0.0
Malaria,2004,BOL,YEARS45-49,BTSX,0.29
Malaria,2004,BOL,YEARS50-54,BTSX,0.54
Malaria,2004,BOL,YEARS55-59,BTSX,0.43
Malaria,2004,BOL,YEARS60-64,BTSX,0.66
Malaria,2004,BOL,YEARS65-69,BTSX,0.68
Malaria,2004,BOL,YEARS70-74,BTSX,0.53
Malaria,2004,BOL,YEARS75-79,BTSX,0.28
Malaria,2004,BOL,YEARS80-84,BTSX,0.08
Malaria,2004,BOL,YEARS85PLUS,BTSX,0.01
Malaria,2004,BRA,YEARS0-1,BTSX,12.3
Malaria,2004,BRA,YEARS1-4,BTSX,9.35
Malaria,2004,BRA,YEARS5-9,BTSX,2.31
Malaria,2004,BRA,YEARS10-14,BTSX,5.99
Malaria,2004,BRA,YEARS15-19,BTSX,5.03
Malaria,2004,BRA,YEARS20-24,BTSX,8.36
Malaria,2004,BRA,YEARS25-29,BTSX,9.76
Malaria,2004,BRA,YEARS30-34,BTSX,6.1
Malaria,2004,BRA,YEARS35-39,BTSX,10.84
Malaria,2004,BRA,YEARS40-44,BTSX,7.09
Malaria,2004,BRA,YEARS45-49,BTSX,9.25
Malaria,2004,BRA,YEARS50-54,BTSX,8.23
Malaria,2004,BRA,YEARS55-59,BTSX,6.96
Malaria,2004,BRA,YEARS60-64,BTSX,5.76
Malaria,2004,BRA,YEARS65-69,BTSX,0.0
Malaria,2004,BRA,YEARS70-74,BTSX,5.75
Malaria,2004,BRA,YEARS75-79,BTSX,1.18
Malaria,2004,BRA,YEARS80-84,BTSX,2.35
Malaria,2004,BRA,YEARS85PLUS,BTSX,5.16
Malaria,2004,BRB,YEARS0-1,BTSX,0.0
Malaria,2004,BRB,YEARS1-4,BTSX,0.0
Malaria,2004,BRB,YEARS5-9,BTSX,0.0
Malaria,2004,BRB,YEARS10-14,BTSX,0.0
Malaria,2004,BRB,YEARS15-19,BTSX,0.0
Malaria,2004,BRB,YEARS20-24,BTSX,0.0
Malaria,2004,BRB,YEARS25-29,BTSX,0.0
Malaria,2004,BRB,YEARS30-34,BTSX,0.0
Malaria,2004,BRB,YEARS35-39,BTSX,0.0
Malaria,2004,BRB,YEARS40-44,BTSX,0.0
Malaria,2004,BRB,YEARS45-49,BTSX,0.0
Malaria,2004,BRB,YEARS50-54,BTSX,0.0
Malaria,2004,BRB,YEARS55-59,BTSX,0.0
Malaria,2004,BRB,YEARS60-64,BTSX,0.0
Malaria,2004,BRB,YEARS65-69,BTSX,0.0
Malaria,2004,BRB,YEARS70-74,BTSX,0.0
Malaria,2004,BRB,YEARS75-79,BTSX,0.0
Malaria,2004,BRB,YEARS80-84,BTSX,0.0
Malaria,2004,BRB,YEARS85PLUS,BTSX,0.0
Malaria,2004,CYP,YEARS20-24,BTSX,0.0
Malaria,2004,CYP,YEARS25-29,BTSX,0.0
Malaria,2004,BEN,YEARS35-39,BTSX,24.45
Malaria,2004,BEN,YEARS40-44,BTSX,30.35
Malaria,2004,BEN,YEARS45-49,BTSX,35.35
Malaria,2004,BEN,YEARS50-54,BTSX,44.59
Malaria,2004,BEN,YEARS55-59,BTSX,51.3
Malaria,2004,BEN,YEARS60-64,BTSX,61.96
Malaria,2004,BEN,YEARS65-69,BTSX,58.86
Malaria,2004,BEN,YEARS70-74,BTSX,69.73
Malaria,2004,BEN,YEARS75-79,BTSX,28.78
Malaria,2004,BEN,YEARS80-84,BTSX,10.15
Malaria,2004,BEN,YEARS85PLUS,BTSX,1.54
Malaria,2004,BFA,YEARS0-1,BTSX,11390.58
Malaria,2004,BFA,YEARS1-4,BTSX,24060.42
Malaria,2004,BFA,YEARS5-9,BTSX,129.07
Malaria,2004,BFA,YEARS10-14,BTSX,38.87
Malaria,2004,BFA,YEARS15-19,BTSX,51.28
Malaria,2004,BFA,YEARS20-24,BTSX,53.84
Malaria,2004,BFA,YEARS25-29,BTSX,47.51
Malaria,2004,BFA,YEARS30-34,BTSX,43.59
Malaria,2004,BFA,YEARS35-39,BTSX,43.57
Malaria,2004,BFA,YEARS40-44,BTSX,52.74
Malaria,2004,BFA,YEARS45-49,BTSX,62.85
Malaria,2004,BFA,YEARS50-54,BTSX,69.6
Malaria,2004,BFA,YEARS55-59,BTSX,85.9
Malaria,2004,BFA,YEARS60-64,BTSX,107.23
Malaria,2004,BFA,YEARS65-69,BTSX,111.01
Malaria,2004,BFA,YEARS70-74,BTSX,99.39
Malaria,2004,BFA,YEARS75-79,BTSX,40.74
Malaria,2004,BFA,YEARS80-84,BTSX,10.47
Malaria,2004,BFA,YEARS85PLUS,BTSX,1.35
Malaria,2004,BGD,YEARS0-1,BTSX,22.78
Malaria,2004,CHN,YEARS40-44,BTSX,1.95
Malaria,2004,CHN,YEARS45-49,BTSX,1.43
Malaria,2004,CHN,YEARS50-54,BTSX,1.33
Malaria,2004,CHN,YEARS55-59,BTSX,1.03
Malaria,2004,CHN,YEARS60-64,BTSX,0.9
Malaria,2004,CHN,YEARS65-69,BTSX,0.89
Malaria,2004,CHN,YEARS70-74,BTSX,1.16
Malaria,2004,CHN,YEARS75-79,BTSX,0.53
Malaria,2004,CHN,YEARS80-84,BTSX,0.22
Malaria,2004,CHN,YEARS85PLUS,BTSX,0.05
Malaria,2004,CIV,YEARS0-1,BTSX,8789.25
Malaria,2004,CIV,YEARS1-4,BTSX,13734.75
Malaria,2004,CIV,YEARS5-9,BTSX,280.73
Malaria,2004,CIV,YEARS10-14,BTSX,133.08
Malaria,2004,CIV,YEARS15-19,BTSX,157.32
Malaria,2004,CIV,YEARS20-24,BTSX,164.37
Malaria,2004,CIV,YEARS25-29,BTSX,127.46
Malaria,2004,CIV,YEARS30-34,BTSX,112.81
Malaria,2004,CIV,YEARS35-39,BTSX,122.27
Malaria,2004,CIV,YEARS40-44,BTSX,166.39
Malaria,2004,CIV,YEARS45-49,BTSX,200.12
Malaria,2004,CIV,YEARS50-54,BTSX,248.78
Malaria,2004,CIV,YEARS55-59,BTSX,278.06
Malaria,2004,CIV,YEARS60-64,BTSX,334.82
Malaria,2004,CIV,YEARS65-69,BTSX,322.55
Malaria,2004,CIV,YEARS70-74,BTSX,286.34
Malaria,2004,CIV,YEARS75-79,BTSX,109.83
Malaria,2004,CIV,YEARS80-84,BTSX,29.13
Malaria,2004,CIV,YEARS85PLUS,BTSX,3.96
Malaria,2004,CMR,YEARS0-1,BTSX,8609.94
Malaria,2004,CMR,YEARS1-4,BTSX,15335.06
Malaria,2004,CMR,YEARS5-9,BTSX,175.0
Malaria,2004,CMR,YEARS10-14,BTSX,62.6
Malaria,2004,CMR,YEARS15-19,BTSX,72.66
Malaria,2004,CMR,YEARS20-24,BTSX,74.85
Malaria,2004,CMR,YEARS25-29,BTSX,57.34
Malaria,2004,CMR,YEARS30-34,BTSX,51.96
Malaria,2004,CMR,YEARS35-39,BTSX,55.6
Malaria,2004,BGD,YEARS20-24,BTSX,454.35
Malaria,2004,BGD,YEARS25-29,BTSX,219.55
Malaria,2004,BGD,YEARS30-34,BTSX,185.89
Malaria,2004,BGD,YEARS35-39,BTSX,299.12
Malaria,2004,BGD,YEARS40-44,BTSX,207.09
Malaria,2004,BGD,YEARS45-49,BTSX,80.88
Malaria,2004,BGD,YEARS50-54,BTSX,4.8
Malaria,2004,BGD,YEARS55-59,BTSX,6.08
Malaria,2004,BGD,YEARS60-64,BTSX,7.76
Malaria,2004,BGD,YEARS65-69,BTSX,5.4
Malaria,2004,BGD,YEARS70-74,BTSX,6.49
Malaria,2004,BGD,YEARS75-79,BTSX,3.59
Malaria,2004,BGD,YEARS80-84,BTSX,1.67
Malaria,2004,BGD,YEARS85PLUS,BTSX,0.25
Malaria,2004,BGR,YEARS0-1,BTSX,0.0
Malaria,2004,BGR,YEARS1-4,BTSX,0.0
Malaria,2004,BGR,YEARS5-9,BTSX,0.0
Malaria,2004,BGR,YEARS10-14,BTSX,0.0
Malaria,2004,BGR,YEARS15-19,BTSX,0.0
Malaria,2004,BGR,YEARS20-24,BTSX,0.0
Malaria,2004,BGR,YEARS25-29,BTSX,0.0
Malaria,2004,BGR,YEARS30-34,BTSX,0.0
Malaria,2004,BGR,YEARS35-39,BTSX,0.0
Malaria,2004,BGR,YEARS40-44,BTSX,0.0
Malaria,2004,BGR,YEARS45-49,BTSX,0.0
Malaria,2004,BGR,YEARS50-54,BTSX,0.0
Malaria,2004,BGR,YEARS55-59,BTSX,0.0
Malaria,2004,BGR,YEARS60-64,BTSX,0.0
Malaria,2004,BGR,YEARS65-69,BTSX,0.0
Malaria,2004,BGR,YEARS70-74,BTSX,0.0
Malaria,2004,BGR,YEARS75-79,BTSX,0.0
Malaria,2004,BGR,YEARS80-84,BTSX,0.0
Malaria,2004,BGR,YEARS85PLUS,BTSX,0.0
Malaria,2004,BHR,YEARS0-1,BTSX,0.0
Malaria,2004,BHR,YEARS1-4,BTSX,0.0
Malaria,2004,BHR,YEARS5-9,BTSX,0.0
Malaria,2004,BHR,YEARS10-14,BTSX,0.0
Malaria,2004,BHR,YEARS15-19,BTSX,0.0
Malaria,2004,BHR,YEARS20-24,BTSX,0.0
Malaria,2004,BHR,YEARS25-29,BTSX,0.0
Malaria,2004,BHR,YEARS30-34,BTSX,0.0
Malaria,2004,BHR,YEARS35-39,BTSX,0.0
Malaria,2004,BHR,YEARS40-44,BTSX,0.0
Malaria,2004,CMR,YEARS75-79,BTSX,62.26
Malaria,2004,CMR,YEARS80-84,BTSX,17.41
Malaria,2004,CMR,YEARS85PLUS,BTSX,2.12
Malaria,2004,COD,YEARS0-1,BTSX,49438.61
Malaria,2004,COD,YEARS1-4,BTSX,42746.96
Malaria,2004,COD,YEARS5-9,BTSX,695.39
Malaria,2004,COD,YEARS10-14,BTSX,343.52
Malaria,2004,COD,YEARS15-19,BTSX,139.8
Malaria,2004,COD,YEARS20-24,BTSX,299.47
Malaria,2004,COD,YEARS25-29,BTSX,137.58
Malaria,2004,COD,YEARS30-34,BTSX,152.53
Malaria,2004,COD,YEARS35-39,BTSX,181.61
Malaria,2004,COD,YEARS40-44,BTSX,236.09
Malaria,2004,COD,YEARS45-49,BTSX,149.89
Malaria,2004,COD,YEARS50-54,BTSX,242.64
Malaria,2004,COD,YEARS55-59,BTSX,240.95
Malaria,2004,COD,YEARS60-64,BTSX,244.64
Malaria,2004,COD,YEARS65-69,BTSX,164.75
Malaria,2004,COD,YEARS70-74,BTSX,132.11
Malaria,2004,COD,YEARS75-79,BTSX,40.5
Malaria,2004,COD,YEARS80-84,BTSX,9.29
Malaria,2004,COD,YEARS85PLUS,BTSX,1.04
Malaria,2004,COG,YEARS0-1,BTSX,616.43
Malaria,2004,COG,YEARS1-4,BTSX,1020.58
Malaria,2004,COG,YEARS5-9,BTSX,101.92
Malaria,2004,COG,YEARS10-14,BTSX,43.99
Malaria,2004,AUT,YEARS65-69,BTSX,0.0
Malaria,2004,AUT,YEARS70-74,BTSX,0.0
Malaria,2004,AUT,YEARS75-79,BTSX,0.0
Malaria,2004,AUT,YEARS80-84,BTSX,0.0
Malaria,2004,AUT,YEARS85PLUS,BTSX,0.0
Malaria,2004,AZE,YEARS0-1,BTSX,0.0
Malaria,2004,AZE,YEARS1-4,BTSX,0.0
Malaria,2004,AZE,YEARS5-9,BTSX,0.0
Malaria,2004,CHE,YEARS0-1,BTSX,0.0
Malaria,2004,CHE,YEARS1-4,BTSX,0.0
Malaria,2004,CHE,YEARS5-9,BTSX,0.0
Malaria,2004,CHE,YEARS10-14,BTSX,0.0
Malaria,2004,CHE,YEARS15-19,BTSX,0.0
Malaria,2004,CHE,YEARS20-24,BTSX,0.0
Malaria,2004,CHE,YEARS25-29,BTSX,0.0
Malaria,2004,CHE,YEARS30-34,BTSX,0.0
Malaria,2004,CHE,YEARS35-39,BTSX,0.0
Malaria,2004,CHE,YEARS40-44,BTSX,0.0
Malaria,2004,CHE,YEARS45-49,BTSX,0.0
Malaria,2004,CHE,YEARS50-54,BTSX,0.0
Malaria,2004,CHE,YEARS55-59,BTSX,0.0
Malaria,2004,CHE,YEARS60-64,BTSX,0.0
Malaria,2004,CHE,YEARS65-69,BTSX,0.0
Malaria,2004,CHE,YEARS70-74,BTSX,0.0
Malaria,2004,CHE,YEARS75-79,BTSX,0.0
Malaria,2004,CHE,YEARS80-84,BTSX,0.0
Malaria,2004,CHE,YEARS85PLUS,BTSX,0.0
Malaria,2004,CHL,YEARS0-1,BTSX,0.0
Malaria,2004,CHL,YEARS1-4,BTSX,0.0
Malaria,2004,CHL,YEARS5-9,BTSX,0.0
Malaria,2004,CHL,YEARS10-14,BTSX,0.0
Malaria,2004,CHL,YEARS15-19,BTSX,0.0
Malaria,2004,CHL,YEARS20-24,BTSX,0.0
Malaria,2004,CHL,YEARS25-29,BTSX,0.0
Malaria,2004,CHL,YEARS30-34,BTSX,0.0
Malaria,2004,CHL,YEARS35-39,BTSX,0.0
Malaria,2004,CHL,YEARS40-44,BTSX,0.0
Malaria,2004,CHL,YEARS45-49,BTSX,0.0
Malaria,2004,CHL,YEARS50-54,BTSX,0.0
Malaria,2004,CHL,YEARS55-59,BTSX,0.0
Malaria,2004,CHL,YEARS60-64,BTSX,0.0
Malaria,2004,CHL,YEARS65-69,BTSX,0.0
Malaria,2004,CHL,YEARS70-74,BTSX,0.0
Malaria,2004,CHL,YEARS75-79,BTSX,0.0
Malaria,2004,CHL,YEARS80-84,BTSX,0.0
Malaria,2004,CHL,YEARS85PLUS,BTSX,0.0
Malaria,2004,CHN,YEARS0-1,BTSX,4.31
Malaria,2004,CHN,YEARS1-4,BTSX,1.69
Malaria,2004,CHN,YEARS5-9,BTSX,0.62
Malaria,2004,CHN,YEARS10-14,BTSX,0.45
Malaria,2004,CHN,YEARS15-19,BTSX,3.45
Malaria,2004,CHN,YEARS20-24,BTSX,3.37
Malaria,2004,CHN,YEARS25-29,BTSX,2.02
Malaria,2004,CHN,YEARS30-34,BTSX,2.87
Malaria,2004,CHN,YEARS35-39,BTSX,2.72
Malaria,2004,ECU,YEARS60-64,BTSX,1.26
Malaria,2004,ECU,YEARS65-69,BTSX,1.1
Malaria,2004,ECU,YEARS70-74,BTSX,1.06
Malaria,2004,ECU,YEARS75-79,BTSX,0.57
Malaria,2004,ECU,YEARS80-84,BTSX,0.22
Malaria,2004,ECU,YEARS85PLUS,BTSX,0.03
Malaria,2004,EGY,YEARS0-1,BTSX,0.0
Malaria,2004,EGY,YEARS1-4,BTSX,0.0
Malaria,2004,EGY,YEARS5-9,BTSX,0.0
Malaria,2004,EGY,YEARS10-14,BTSX,0.0
Malaria,2004,EGY,YEARS15-19,BTSX,0.0
Malaria,2004,EGY,YEARS20-24,BTSX,0.0
Malaria,2004,EGY,YEARS25-29,BTSX,0.0
Malaria,2004,EGY,YEARS30-34,BTSX,0.0
Malaria,2004,BLR,YEARS65-69,BTSX,0.0
Malaria,2004,BLR,YEARS70-74,BTSX,0.0
Malaria,2004,BLR,YEARS75-79,BTSX,0.0
Malaria,2004,BLR,YEARS80-84,BTSX,0.0
Malaria,2004,BLR,YEARS85PLUS,BTSX,0.0
Malaria,2004,BLZ,YEARS0-1,BTSX,0.0
Malaria,2004,BLZ,YEARS1-4,BTSX,0.0
Malaria,2004,BLZ,YEARS5-9,BTSX,0.05
Malaria,2004,BLZ,YEARS10-14,BTSX,0.07
Malaria,2004,BLZ,YEARS15-19,BTSX,0.15
Malaria,2004,BLZ,YEARS20-24,BTSX,0.16
Malaria,2004,BLZ,YEARS25-29,BTSX,0.13
Malaria,2004,BLZ,YEARS30-34,BTSX,0.09
Malaria,2004,BLZ,YEARS35-39,BTSX,0.09
Malaria,2004,BLZ,YEARS40-44,BTSX,0.06
Malaria,2004,BLZ,YEARS45-49,BTSX,0.05
Malaria,2004,BLZ,YEARS50-54,BTSX,0.04
Malaria,2004,BLZ,YEARS55-59,BTSX,0.03
Malaria,2004,BLZ,YEARS60-64,BTSX,0.02
Malaria,2004,BLZ,YEARS65-69,BTSX,0.03
Malaria,2004,BLZ,YEARS70-74,BTSX,0.02
Malaria,2004,BLZ,YEARS75-79,BTSX,0.01
Malaria,2004,BLZ,YEARS80-84,BTSX,0.0
Malaria,2004,BLZ,YEARS85PLUS,BTSX,0.0
Malaria,2004,BOL,YEARS0-1,BTSX,0.96
Malaria,2004,BOL,YEARS1-4,BTSX,1.04
Malaria,2004,BOL,YEARS5-9,BTSX,0.41
Malaria,2004,BOL,YEARS10-14,BTSX,0.32
Malaria,2004,BOL,YEARS15-19,BTSX,0.7
Malaria,2004,BOL,YEARS20-24,BTSX,0.55
Malaria,2004,BOL,YEARS25-29,BTSX,0.53
Malaria,2004,BOL,YEARS30-34,BTSX,0.36
Malaria,2004,BOL,YEARS35-39,BTSX,0.37
Malaria,2004,BOL,YEARS40-44,BTSX,0.28
Malaria,2004,CPV,YEARS70-74,BTSX,0.33
Malaria,2004,CPV,YEARS75-79,BTSX,0.13
Malaria,2004,CPV,YEARS80-84,BTSX,0.04
Malaria,2004,CPV,YEARS85PLUS,BTSX,0.01
Malaria,2004,CRI,YEARS0-1,BTSX,0.0
Malaria,2004,CRI,YEARS1-4,BTSX,0.0
Malaria,2004,CRI,YEARS5-9,BTSX,0.0
Malaria,2004,CRI,YEARS10-14,BTSX,0.0
Malaria,2004,CRI,YEARS15-19,BTSX,0.0
Malaria,2004,CRI,YEARS20-24,BTSX,0.0
Malaria,2004,CRI,YEARS25-29,BTSX,0.0
Malaria,2004,CRI,YEARS30-34,BTSX,0.0
Malaria,2004,CRI,YEARS35-39,BTSX,0.0
Malaria,2004,CRI,YEARS40-44,BTSX,0.0
Malaria,2004,CRI,YEARS45-49,BTSX,0.0
Malaria,2004,CRI,YEARS50-54,BTSX,0.0
Malaria,2004,CRI,YEARS55-59,BTSX,0.0
Malaria,2004,CRI,YEARS60-64,BTSX,0.0
Malaria,2004,CRI,YEARS65-69,BTSX,0.0
Malaria,2004,CRI,YEARS70-74,BTSX,0.0
Malaria,2004,CRI,YEARS75-79,BTSX,0.0
Malaria,2004,CRI,YEARS80-84,BTSX,0.0
Malaria,2004,CRI,YEARS85PLUS,BTSX,0.0
Malaria,2004,CUB,YEARS0-1,BTSX,0.0
Malaria,2004,CUB,YEARS1-4,BTSX,0.0
Malaria,2004,CUB,YEARS5-9,BTSX,0.0
Malaria,2004,CUB,YEARS10-14,BTSX,0.0
Malaria,2004,CUB,YEARS15-19,BTSX,0.0
Malaria,2004,CUB,YEARS20-24,BTSX,0.0
Malaria,2004,CUB,YEARS25-29,BTSX,0.0
Malaria,2004,CUB,YEARS30-34,BTSX,0.0
Malaria,2004,CUB,YEARS35-39,BTSX,0.0
Malaria,2004,CUB,YEARS40-44,BTSX,0.0
Malaria,2004,CUB,YEARS45-49,BTSX,0.0
Malaria,2004,CUB,YEARS50-54,BTSX,0.0
Malaria,2004,BHS,YEARS70-74,BTSX,0.0
Malaria,2004,BHS,YEARS75-79,BTSX,0.0
Malaria,2004,BHS,YEARS80-84,BTSX,0.0
Malaria,2004,BHS,YEARS85PLUS,BTSX,0.0
Malaria,2004,BIH,YEARS0-1,BTSX,0.0
Malaria,2004,BIH,YEARS1-4,BTSX,0.0
Malaria,2004,BIH,YEARS5-9,BTSX,0.0
Malaria,2004,BIH,YEARS10-14,BTSX,0.0
Malaria,2004,BIH,YEARS15-19,BTSX,0.0
Malaria,2004,BIH,YEARS20-24,BTSX,0.0
Malaria,2004,BIH,YEARS25-29,BTSX,0.0
Malaria,2004,BIH,YEARS30-34,BTSX,0.0
Malaria,2004,BIH,YEARS35-39,BTSX,0.0
Malaria,2004,BIH,YEARS40-44,BTSX,0.0
Malaria,2004,BIH,YEARS45-49,BTSX,0.0
Malaria,2004,BIH,YEARS50-54,BTSX,0.0
Malaria,2004,BIH,YEARS55-59,BTSX,0.0
Malaria,2004,BIH,YEARS60-64,BTSX,0.0
Malaria,2004,BIH,YEARS65-69,BTSX,0.0
Malaria,2004,BIH,YEARS70-74,BTSX,0.0
Malaria,2004,BIH,YEARS75-79,BTSX,0.0
Malaria,2004,BIH,YEARS80-84,BTSX,0.0
Malaria,2004,BIH,YEARS85PLUS,BTSX,0.0
Malaria,2004,BLR,YEARS0-1,BTSX,0.0
Malaria,2004,COL,YEARS20-24,BTSX,15.28
Malaria,2004,COL,YEARS25-29,BTSX,10.27
Malaria,2004,COL,YEARS30-34,BTSX,7.19
Malaria,2004,COL,YEARS35-39,BTSX,9.29
