"Region","Year","PovRateAt5DAD"
"W. Europe",1899,0.614447211720427
"W. Offshoots",1899,0.404630473662324
"World",1899,0.872787614845521
"East Asia",1900,0.993582772704639
"East. Europe and form. SU",1900,0.807989324392792
"Latin America and Carib.",1900,0.915116993176224
"MENA",1900,0.93463483846363
"South and South-East Asia",1900,0.976732908349787
"Sub-Saharan Africa",1900,0.990086863029946
"W. Europe",1900,0.614274786286729
"W. Offshoots",1900,0.392491103443568
"World",1900,0.870730062940379
"East Asia",1901,0.993162595934524
"East. Europe and form. SU",1901,0.80512661190734
"Latin America and Carib.",1901,0.912604347109558
"MENA",1901,0.933884971519404
"South and South-East Asia",1901,0.972179772016427
"Sub-Saharan Africa",1901,0.989431413164208
"W. Europe",1901,0.623525677718787
"W. Offshoots",1901,0.371372837340488
"World",1901,0.87112853200095
"East Asia",1902,0.994029066595634
"East. Europe and form. SU",1902,0.804117523226632
"Latin America and Carib.",1902,0.912011745601891
"MENA",1902,0.933052974787319
"South and South-East Asia",1902,0.965742163186929
"Sub-Saharan Africa",1902,0.987178767957104
"W. Europe",1902,0.619104240905236
"W. Offshoots",1902,0.365414452461561
"World",1902,0.867779574631706
"East Asia",1903,0.993167117041916
"East. Europe and form. SU",1903,0.801753216380171
"Latin America and Carib.",1903,0.906130322378613
"MENA",1903,0.932218004838092
"South and South-East Asia",1903,0.964814743060951
"Sub-Saharan Africa",1903,0.963340659637102
"W. Europe",1903,0.611841094821794
"W. Offshoots",1903,0.362670680341027
"World",1903,0.864448994987756
"East Asia",1904,0.993144722077592
"East. Europe and form. SU",1904,0.804956440475521
"Latin America and Carib.",1904,0.901929002438296
"MENA",1904,0.931381474791914
"South and South-East Asia",1904,0.965338270280526
"Sub-Saharan Africa",1904,0.962016475129678
"W. Europe",1904,0.61118099643985
"W. Offshoots",1904,0.374962307987985
"World",1904,0.864664946226972
"East Asia",1905,0.993472431610977
"East. Europe and form. SU",1905,0.796190259239803
"Latin America and Carib.",1905,0.898463358895443
"MENA",1905,0.93054299796274
"South and South-East Asia",1905,0.967862420289973
"Sub-Saharan Africa",1905,0.952044094171063
"W. Europe",1905,0.606639152660218
"W. Offshoots",1905,0.342712984152547
"World",1905,0.861392657982257
"East Asia",1906,0.991580422836525
"East. Europe and form. SU",1906,0.792121479432172
"Latin America and Carib.",1906,0.89595583334075
"MENA",1906,0.929703501277793
"South and South-East Asia",1906,0.965846085128578
"Sub-Saharan Africa",1906,0.939088949123177
"W. Europe",1906,0.594786628144663
"W. Offshoots",1906,0.323471918763135
"World",1906,0.85576721593245
"East Asia",1907,0.991116917232328
"East. Europe and form. SU",1907,0.797032311272025
"Latin America and Carib.",1907,0.893174658980122
"MENA",1907,0.928863552863684
"South and South-East Asia",1907,0.971963638427723
"Sub-Saharan Africa",1907,0.940651665038124
"W. Europe",1907,0.585404602835852
"W. Offshoots",1907,0.312755916235593
"World",1907,0.854513119788994
"East Asia",1908,0.991116002616417
"East. Europe and form. SU",1908,0.793843309065671
"Latin America and Carib.",1908,0.889827684903117
"MENA",1908,0.928023333250784
"South and South-East Asia",1908,0.971226612145648
"Sub-Saharan Africa",1908,0.970053817928419
"W. Europe",1908,0.59502353286098
"W. Offshoots",1908,0.353304659865824
"World",1908,0.858490104303958
"East Asia",1909,0.991271701359965
"East. Europe and form. SU",1909,0.792848685506438
"Latin America and Carib.",1909,0.884361523643133
"MENA",1909,0.927181591686345
"South and South-East Asia",1909,0.958993497812184
"Sub-Saharan Africa",1909,0.9638877598298
"W. Europe",1909,0.585496816393542
"W. Offshoots",1909,0.337748753481593
"World",1909,0.851301560877662
"East Asia",1910,0.99112911483179
"East. Europe and form. SU",1910,0.782850037377031
"Latin America and Carib.",1910,0.879959579196275
"MENA",1910,0.926338976494493
"South and South-East Asia",1910,0.959248353677648
"Sub-Saharan Africa",1910,0.985645536753491
"W. Europe",1910,0.579575843226315
"W. Offshoots",1910,0.34544042940669
"World",1910,0.850104513851212
"East Asia",1911,0.990235789418362
"East. Europe and form. SU",1911,0.780118306371043
"Latin America and Carib.",1911,0.880172782102625
"MENA",1911,0.925496520090762
"South and South-East Asia",1911,0.960064094897023
"Sub-Saharan Africa",1911,0.985292679255412
"W. Europe",1911,0.567588679066529
"W. Offshoots",1911,0.326480870575028
"World",1911,0.846237391892378
"East Asia",1912,0.989372053925737
"East. Europe and form. SU",1912,0.775950565834716
"Latin America and Carib.",1912,0.87248316704431
"MENA",1912,0.924610749847956
"South and South-East Asia",1912,0.960023984675958
"Sub-Saharan Africa",1912,0.984935267722014
"W. Europe",1912,0.555618388322673
"W. Offshoots",1912,0.300721358917086
"World",1912,0.841261207464893
"East Asia",1913,0.988890332590257
"East. Europe and form. SU",1913,0.772214466791193
"Latin America and Carib.",1913,0.876954629180537
"MENA",1913,0.923715397535978
"South and South-East Asia",1913,0.961904178367544
"Sub-Saharan Africa",1913,0.984575404772006
"W. Europe",1913,0.547980875370691
"W. Offshoots",1913,0.285107545407557
"World",1913,0.838850952537094
"East Asia",1914,0.989560472185103
"East. Europe and form. SU",1914,0.777051280781044
"Latin America and Carib.",1914,0.883287042911441
"MENA",1914,0.923791307730208
"South and South-East Asia",1914,0.955674457324823
"Sub-Saharan Africa",1914,0.983779787589859
"W. Europe",1914,0.572703854839921
"W. Offshoots",1914,0.310671468774218
"World",1914,0.843463014663512
"East Asia",1915,0.987825087725985
"East. Europe and form. SU",1915,0.776540119160765
"Latin America and Carib.",1915,0.882954387630745
"MENA",1915,0.923737036260464
"South and South-East Asia",1915,0.958738738915169
"Sub-Saharan Africa",1915,0.982975125046531
"W. Europe",1915,0.576479642436232
"W. Offshoots",1915,0.285385148898248
"World",1915,0.842652607693726
"East Asia",1916,0.984521059615872
"East. Europe and form. SU",1916,0.776142338645073
"Latin America and Carib.",1916,0.878428553832281
"MENA",1916,0.923575453823182
"South and South-East Asia",1916,0.954451633966249
"Sub-Saharan Africa",1916,0.982161425338997
"W. Europe",1916,0.572446955215903
"W. Offshoots",1916,0.212937207049979
"World",1916,0.83433017801903
"East Asia",1917,0.983789831302978
"East. Europe and form. SU",1917,0.775871408767577
"Latin America and Carib.",1917,0.87611288809642
"MENA",1917,0.923300117287985
"South and South-East Asia",1917,0.956111295599471
"Sub-Saharan Africa",1917,0.981339387654458
"W. Europe",1917,0.590172616773058
"W. Offshoots",1917,0.195321220854416
"World",1917,0.836366857311302
"East Asia",1918,0.983607891158664
"East. Europe and form. SU",1918,0.775738530088432
"Latin America and Carib.",1918,0.8715489308034
"MENA",1918,0.922902235944295
"South and South-East Asia",1918,0.968851681192617
"Sub-Saharan Africa",1918,0.980509260228709
"W. Europe",1918,0.610923625144139
"W. Offshoots",1918,0.166300253099716
"World",1918,0.84129324443951
"East Asia",1919,0.980984923222927
"East. Europe and form. SU",1919,0.775756142157757
"Latin America and Carib.",1919,0.863963330361968
"MENA",1919,0.919390713992501
"South and South-East Asia",1919,0.956462462194871
"Sub-Saharan Africa",1919,0.979389394366558
"W. Europe",1919,0.606475384463707
"W. Offshoots",1919,0.21068978283033
"World",1919,0.840070911919263
"East Asia",1920,0.98292947322774
"East. Europe and form. SU",1920,0.775898974009676
"Latin America and Carib.",1920,0.860068413719494
"MENA",1920,0.915865070934258
"South and South-East Asia",1920,0.964768852868055
"Sub-Saharan Africa",1920,0.978257009242559
"W. Europe",1920,0.583149796541541
"W. Offshoots",1920,0.231326527421545
"World",1920,0.840241415895942
"East Asia",1921,0.980092967455305
"East. Europe and form. SU",1921,0.767864738593862
"Latin America and Carib.",1921,0.868575054975095
"MENA",1921,0.912148045518319
"South and South-East Asia",1921,0.958641859784683
"Sub-Saharan Africa",1921,0.977109950794039
"W. Europe",1921,0.592610161905573
"W. Offshoots",1921,0.270445684596393
"World",1921,0.84207978644003
"East Asia",1922,0.980249450721619
"East. Europe and form. SU",1922,0.758944367604055
"Latin America and Carib.",1922,0.859009770552432
"MENA",1922,0.908117333251524
"South and South-East Asia",1922,0.953979364841542
"Sub-Saharan Africa",1922,0.975954373016681
"W. Europe",1922,0.554874486754034
"W. Offshoots",1922,0.257191654999839
"World",1922,0.832487177799559
"East Asia",1923,0.980292727746021
"East. Europe and form. SU",1923,0.750055875340395
"Latin America and Carib.",1923,0.834530249972122
"MENA",1923,0.904077141895553
"South and South-East Asia",1923,0.959355124769896
"Sub-Saharan Africa",1923,0.974786911271236
"W. Europe",1923,0.567504850958059
"W. Offshoots",1923,0.224760887666143
"World",1923,0.831218951611826
"East Asia",1924,0.979664614439362
"East. Europe and form. SU",1924,0.743182923557297
"Latin America and Carib.",1924,0.831924617236626
"MENA",1924,0.897707049951843
"South and South-East Asia",1924,0.954556640248727
"Sub-Saharan Africa",1924,0.973607764732125
"W. Europe",1924,0.552809024970054
"W. Offshoots",1924,0.233583105300065
"World",1924,0.826780105976662
"East Asia",1925,0.978692016426517
"East. Europe and form. SU",1925,0.720344629402884
"Latin America and Carib.",1925,0.823927169473672
"MENA",1925,0.888473023520739
"South and South-East Asia",1925,0.953778697750303
"Sub-Saharan Africa",1925,0.971274989783167
"W. Europe",1925,0.531640048320073
"W. Offshoots",1925,0.23728019463506
"World",1925,0.821178442305877
"East Asia",1926,0.978612644910285
"East. Europe and form. SU",1926,0.718147864369764
"Latin America and Carib.",1926,0.825691567769814
"MENA",1926,0.877595507658063
"South and South-East Asia",1926,0.950300849527152
"Sub-Saharan Africa",1926,0.96975624126078
"W. Europe",1926,0.528507950997354
"W. Offshoots",1926,0.230779985868708
"World",1926,0.818411785102022
"East Asia",1927,0.978364066538198
"East. Europe and form. SU",1927,0.711948437696488
"Latin America and Carib.",1927,0.821992104261383
"MENA",1927,0.879204542306041
"South and South-East Asia",1927,0.951411894072472
"Sub-Saharan Africa",1927,0.967145339463724
"W. Europe",1927,0.518478456740765
"W. Offshoots",1927,0.239809491076985
"World",1927,0.817092761478208
"East Asia",1928,0.976250073525515
"East. Europe and form. SU",1928,0.702130786524283
"Latin America and Carib.",1928,0.802136434213268
"MENA",1928,0.875250795573473
"South and South-East Asia",1928,0.950596396120003
"Sub-Saharan Africa",1928,0.957449383421983
"W. Europe",1928,0.503143193701123
"W. Offshoots",1928,0.23961050802432
"World",1928,0.811705018546541
"East Asia",1929,0.975484943412638
"East. Europe and form. SU",1929,0.694341386130978
"Latin America and Carib.",1929,0.799297559357082
"MENA",1929,0.857889985636944
"South and South-East Asia",1929,0.945435857897905
"Sub-Saharan Africa",1929,0.957405868222469
"W. Europe",1929,0.491561177046819
"W. Offshoots",1929,0.233203546701596
"World",1929,0.806414564310463
"East Asia",1930,0.977797999041583
"East. Europe and form. SU",1930,0.718571967591202
"Latin America and Carib.",1930,0.812893769449629
"MENA",1930,0.866074503830681
"South and South-East Asia",1930,0.945541526703474
"Sub-Saharan Africa",1930,0.961653083444843
"W. Europe",1930,0.509325908194618
"W. Offshoots",1930,0.26426580968661
"World",1930,0.814345761837607
"East Asia",1931,0.977525276572476
"East. Europe and form. SU",1931,0.753191246877315
"Latin America and Carib.",1931,0.826493282577863
"MENA",1931,0.867223340358305
"South and South-East Asia",1931,0.948137131427829
"Sub-Saharan Africa",1931,0.965450319603009
"W. Europe",1931,0.524775409591368
"W. Offshoots",1931,0.294657037634607
"World",1931,0.822227247553425
"East Asia",1932,0.974609180865151
"East. Europe and form. SU",1932,0.788903296665858
"Latin America and Carib.",1932,0.826889816547845
"MENA",1932,0.866821033883241
"South and South-East Asia",1932,0.948399202102382
"Sub-Saharan Africa",1932,0.967397102238615
"W. Europe",1932,0.536522957260834
"W. Offshoots",1932,0.34997429133618
"World",1932,0.829284890393581
"East Asia",1933,0.973112477514011
"East. Europe and form. SU",1933,0.792299163148204
"Latin America and Carib.",1933,0.831149615331632
"MENA",1933,0.864771443572341
"South and South-East Asia",1933,0.949628746234083
"Sub-Saharan Africa",1933,0.964259512610665
"W. Europe",1933,0.529359791954225
"W. Offshoots",1933,0.343357517618632
"World",1933,0.828160770174905
"East Asia",1934,0.973034527591739
"East. Europe and form. SU",1934,0.793615389424802
"Latin America and Carib.",1934,0.811305299450029
"MENA",1934,0.857526265646419
"South and South-East Asia",1934,0.94942568849465
"Sub-Saharan Africa",1934,0.96069827524098
"W. Europe",1934,0.511994967324002
"W. Offshoots",1934,0.292112908056304
"World",1934,0.820133511650902
"East Asia",1935,0.971267439584005
"East. Europe and form. SU",1935,0.787069324547161
"Latin America and Carib.",1935,0.809553785297763
"MENA",1935,0.852352495495001
"South and South-East Asia",1935,0.952911755494964
"Sub-Saharan Africa",1935,0.956702765727205
"W. Europe",1935,0.496818261870339
"W. Offshoots",1935,0.258709602035479
"World",1935,0.815303643831047
"East Asia",1936,0.968077891208233
"East. Europe and form. SU",1936,0.775948411535854
"Latin America and Carib.",1936,0.807404751690928
"MENA",1936,0.83887442890361
"South and South-East Asia",1936,0.948585799578577
"Sub-Saharan Africa",1936,0.951973642601434
"W. Europe",1936,0.491561748075127
"W. Offshoots",1936,0.21473851683794
"World",1936,0.807952780021916
"East Asia",1937,0.967232806844478
"East. Europe and form. SU",1937,0.72250379737661
"Latin America and Carib.",1937,0.797223379769607
"MENA",1937,0.833125066739644
"South and South-East Asia",1937,0.951890200864339
"Sub-Saharan Africa",1937,0.944556372289735
"W. Europe",1937,0.466730670414367
"W. Offshoots",1937,0.191385658668077
"World",1937,0.800612551856235
"East Asia",1938,0.964793742032395
"East. Europe and form. SU",1938,0.670359956776616
"Latin America and Carib.",1938,0.799907022245938
"MENA",1938,0.829321691164049
"South and South-East Asia",1938,0.952699035072822
"Sub-Saharan Africa",1938,0.948999169698969
"W. Europe",1938,0.451856826464913
"W. Offshoots",1938,0.200373542349394
"World",1938,0.797143016979685
"East Asia",1939,0.958228380551895
"East. Europe and form. SU",1939,0.657591612727823
"Latin America and Carib.",1939,0.798124929617096
"MENA",1939,0.829411945770468
"South and South-East Asia",1939,0.95036072390362
"Sub-Saharan Africa",1939,0.945313050441964
"W. Europe",1939,0.42820157038524
"W. Offshoots",1939,0.173020897035623
"World",1939,0.788261886283839
"East Asia",1940,0.956079501753168
"East. Europe and form. SU",1940,0.659419060604096
"Latin America and Carib.",1940,0.796650213935398
"MENA",1940,0.830423286503464
"South and South-East Asia",1940,0.948904043745341
"Sub-Saharan Africa",1940,0.945926001643282
"W. Europe",1940,0.443001906457368
"W. Offshoots",1940,0.143515953063741
"World",1940,0.787968314592427
"East Asia",1941,0.955443548352116
"East. Europe and form. SU",1941,0.65802159176797
"Latin America and Carib.",1941,0.794449177174477
"MENA",1941,0.841317198711112
"South and South-East Asia",1941,0.948505096274299
"Sub-Saharan Africa",1941,0.941447999777184
"W. Europe",1941,0.449340535255148
"W. Offshoots",1941,0.0986642381962007
"World",1941,0.785922785749961
"East Asia",1942,0.955804141570955
"East. Europe and form. SU",1942,0.656154102809242
"Latin America and Carib.",1942,0.788714067516371
"MENA",1942,0.824674275305372
"South and South-East Asia",1942,0.949411431631789
"Sub-Saharan Africa",1942,0.940446744364743
"W. Europe",1942,0.44864042809335
"W. Offshoots",1942,0.0725120089193267
"World",1942,0.7832264026722
"East Asia",1943,0.955153536825874
"East. Europe and form. SU",1943,0.657692980465796
"Latin America and Carib.",1943,0.777044009982116
"MENA",1943,0.793717465671904
"South and South-East Asia",1943,0.947024041366688
"Sub-Saharan Africa",1943,0.940304520348323
"W. Europe",1943,0.461687655805869
"W. Offshoots",1943,0.0570045055111105
"World",1943,0.781230798795687
"East Asia",1944,0.957808134873285
"East. Europe and form. SU",1944,0.678768922483073
"Latin America and Carib.",1944,0.75775087726812
"MENA",1944,0.817126859630057
"South and South-East Asia",1944,0.950498199587398
"Sub-Saharan Africa",1944,0.938755213650348
"W. Europe",1944,0.505040054508963
"W. Offshoots",1944,0.0473057810125829
"World",1944,0.789288439127044
"East Asia",1945,0.985019232873027
"East. Europe and form. SU",1945,0.699004977365484
"Latin America and Carib.",1945,0.767569924688608
"MENA",1945,0.823291266881752
"South and South-East Asia",1945,0.954449701704341
"Sub-Saharan Africa",1945,0.935822561200491
"W. Europe",1945,0.540065745538356
"W. Offshoots",1945,0.037434822306942
"World",1945,0.805035547950048
"East Asia",1946,0.983659296601623
"East. Europe and form. SU",1946,0.706391809892976
"Latin America and Carib.",1946,0.745240536224911
"MENA",1946,0.810488894671528
"South and South-East Asia",1946,0.961906406882198
"Sub-Saharan Africa",1946,0.931751937093204
"W. Europe",1946,0.553645462906673
"W. Offshoots",1946,0.0519640124266531
"World",1946,0.808383416166981
"East Asia",1947,0.977948377772067
"East. Europe and form. SU",1947,0.694017264361392
"Latin America and Carib.",1947,0.736495942946925
"MENA",1947,0.804050998887389
"South and South-East Asia",1947,0.961508953043425
"Sub-Saharan Africa",1947,0.929069759311209
"W. Europe",1947,0.511712753590444
"W. Offshoots",1947,0.0649660214034453
"World",1947,0.79356046405235
"East Asia",1948,0.973914505165902
"East. Europe and form. SU",1948,0.597888371005117
"Latin America and Carib.",1948,0.72093409699733
"MENA",1948,0.793861156707113
"South and South-East Asia",1948,0.960170161147052
"Sub-Saharan Africa",1948,0.92751960017528
"W. Europe",1948,0.470478367344542
"W. Offshoots",1948,0.0599340577406944
"World",1948,0.780453333242972
"East Asia",1949,0.975666059828443
"East. Europe and form. SU",1949,0.608297758767096
"Latin America and Carib.",1949,0.716968624899728
"MENA",1949,0.793805407706212
"South and South-East Asia",1949,0.957362221229557
"Sub-Saharan Africa",1949,0.925678193168239
"W. Europe",1949,0.424981667720423
"W. Offshoots",1949,0.0679992977805525
"World",1949,0.773798514218271
"East Asia",1950,0.964949721873376
"East. Europe and form. SU",1950,0.712056291430798
"Latin America and Carib.",1950,0.717962370842927
"MENA",1950,0.788112307561121
"South and South-East Asia",1950,0.959401066100913
"Sub-Saharan Africa",1950,0.941102108255584
"W. Europe",1950,0.37671598185349
"W. Offshoots",1950,0.0603690081295224
"World",1950,0.772184920557195
"East Asia",1951,0.956669390890685
"East. Europe and form. SU",1951,0.678044951363189
"Latin America and Carib.",1951,0.701718883217928
"MENA",1951,0.796477835075591
"South and South-East Asia",1951,0.956433331463708
"Sub-Saharan Africa",1951,0.937850336591843
"W. Europe",1951,0.362838131855582
"W. Offshoots",1951,0.0461135494035562
"World",1951,0.762445210268587
"East Asia",1952,0.943694345947334
"East. Europe and form. SU",1952,0.679436450578923
"Latin America and Carib.",1952,0.696649647334944
"MENA",1952,0.790383451240425
"South and South-East Asia",1952,0.954787685436081
"Sub-Saharan Africa",1952,0.937049189440169
"W. Europe",1952,0.336808946068585
"W. Offshoots",1952,0.0390212948130144
"World",1952,0.755014771671362
"East Asia",1953,0.930419897365104
"East. Europe and form. SU",1953,0.656509466436295
"Latin America and Carib.",1953,0.701092834335621
"MENA",1953,0.788731713426836
"South and South-East Asia",1953,0.955952764723664
"Sub-Saharan Africa",1953,0.934015303202291
"W. Europe",1953,0.319976456291905
"W. Offshoots",1953,0.0361325824399511
"World",1953,0.747869265689716
"East Asia",1954,0.932016335345531
"East. Europe and form. SU",1954,0.644550609262315
"Latin America and Carib.",1954,0.688742309673745
"MENA",1954,0.795499688475851
"South and South-East Asia",1954,0.957843459718129
"Sub-Saharan Africa",1954,0.930726446425611
"W. Europe",1954,0.29807163292242
"W. Offshoots",1954,0.0404294024269414
"World",1954,0.745319296429651
"East Asia",1955,0.928435277849445
"East. Europe and form. SU",1955,0.596570653954537
"Latin America and Carib.",1955,0.67834208852798
"MENA",1955,0.796591285697814
"South and South-East Asia",1955,0.950096227150572
"Sub-Saharan Africa",1955,0.929298969966172
"W. Europe",1955,0.257161792771993
"W. Offshoots",1955,0.0310522958516768
"World",1955,0.731868289910364
"East Asia",1956,0.918807548128652
"East. Europe and form. SU",1956,0.633112042128948
"Latin America and Carib.",1956,0.678472567242522
"MENA",1956,0.789090413787241
"South and South-East Asia",1956,0.955016538334667
"Sub-Saharan Africa",1956,0.926648020675287
"W. Europe",1956,0.22444753996793
"W. Offshoots",1956,0.0267371143808796
"World",1956,0.730553312485146
"East Asia",1957,0.916731570905676
"East. Europe and form. SU",1957,0.601651916633922
"Latin America and Carib.",1957,0.679581298025302
"MENA",1957,0.779978114950701
"South and South-East Asia",1957,0.960333824270518
"Sub-Saharan Africa",1957,0.923941879564701
"W. Europe",1957,0.224222368125039
"W. Offshoots",1957,0.0260219821143694
"World",1957,0.728512858086726
"East Asia",1958,0.91649116076002
"East. Europe and form. SU",1958,0.595257849604601
"Latin America and Carib.",1958,0.678376639814907
"MENA",1958,0.786684566752594
"South and South-East Asia",1958,0.957930566718943
"Sub-Saharan Africa",1958,0.92376047401088
"W. Europe",1958,0.224204541174764
"W. Offshoots",1958,0.0267310725357092
"World",1958,0.728589747041222
"East Asia",1959,0.914699609938256
"East. Europe and form. SU",1959,0.57635603023324
"Latin America and Carib.",1959,0.680976404523688
"MENA",1959,0.784268493314418
"South and South-East Asia",1959,0.959305912960547
"Sub-Saharan Africa",1959,0.920745722144758
"W. Europe",1959,0.218162586833563
"W. Offshoots",1959,0.0276047688914368
"World",1959,0.7265899495488
"East Asia",1960,0.912717298746833
"East. Europe and form. SU",1960,0.552443768079728
"Latin America and Carib.",1960,0.667233645795198
"MENA",1960,0.79025761999532
"South and South-East Asia",1960,0.940526318749134
"Sub-Saharan Africa",1960,0.918330924132401
"W. Europe",1960,0.223057104418927
"W. Offshoots",1960,0.0139924223240436
"World",1960,0.717561648140264
"East Asia",1961,0.897610914761285
"East. Europe and form. SU",1961,0.523241677263153
"Latin America and Carib.",1961,0.668209949601232
"MENA",1961,0.789028161409468
"South and South-East Asia",1961,0.958057348300398
"Sub-Saharan Africa",1961,0.916537488092992
"W. Europe",1961,0.177967617216079
"W. Offshoots",1961,0.0288164846777034
"World",1961,0.710621358984529
"East Asia",1962,0.883751167878163
"East. Europe and form. SU",1962,0.5017120320488
"Latin America and Carib.",1962,0.635194893543964
"MENA",1962,0.778845623115289
"South and South-East Asia",1962,0.938372931974381
"Sub-Saharan Africa",1962,0.913466775443856
"W. Europe",1962,0.144700868423682
"W. Offshoots",1962,0.0248410333812564
"World",1962,0.693120070957462
"East Asia",1963,0.891515597068542
"East. Europe and form. SU",1963,0.483687936622422
"Latin America and Carib.",1963,0.635047340055938
"MENA",1963,0.760778751060069
"South and South-East Asia",1963,0.956492193966213
"Sub-Saharan Africa",1963,0.910227525486751
"W. Europe",1963,0.131493870228631
"W. Offshoots",1963,0.0199052990627818
"World",1963,0.696626255815029
"East Asia",1964,0.894205253922198
"East. Europe and form. SU",1964,0.457044146394267
"Latin America and Carib.",1964,0.62400219087863
"MENA",1964,0.757287195052425
"South and South-East Asia",1964,0.936986143517482
"Sub-Saharan Africa",1964,0.906376590693224
"W. Europe",1964,0.123254038020755
"W. Offshoots",1964,0.0180373668195568
"World",1964,0.688667692422622
"East Asia",1965,0.89479855135727
"East. Europe and form. SU",1965,0.435655938145596
"Latin America and Carib.",1965,0.631919126864596
"MENA",1965,0.75457929901783
"South and South-East Asia",1965,0.943292537560078
"Sub-Saharan Africa",1965,0.904361064067264
"W. Europe",1965,0.101959864614674
"W. Offshoots",1965,0.0146915810870056
"World",1965,0.687747054420805
"East Asia",1966,0.882582960304016
"East. Europe and form. SU",1966,0.407827852522209
"Latin America and Carib.",1966,0.625415745886697
"MENA",1966,0.755802145140281
"South and South-East Asia",1966,0.930043413679499
"Sub-Saharan Africa",1966,0.903585041256533
"W. Europe",1966,0.0899532539119723
"W. Offshoots",1966,0.0113800658611144
"World",1966,0.678092913241257
"East Asia",1967,0.880161780775182
"East. Europe and form. SU",1967,0.386915504610995
"Latin America and Carib.",1967,0.613272942519231
"MENA",1967,0.752377477804243
"South and South-East Asia",1967,0.928598476790098
"Sub-Saharan Africa",1967,0.901619001277883
"W. Europe",1967,0.0835126717502459
"W. Offshoots",1967,0.00326161172667715
"World",1967,0.674497409049653
"East Asia",1968,0.889695814363174
"East. Europe and form. SU",1968,0.358324227371965
"Latin America and Carib.",1968,0.598060205720561
"MENA",1968,0.740195684814692
"South and South-East Asia",1968,0.931995560568847
"Sub-Saharan Africa",1968,0.897720383207343
"W. Europe",1968,0.0867323815594167
"W. Offshoots",1968,0.0033030420900103
"World",1968,0.675613665048301
"East Asia",1969,0.882945291316212
"East. Europe and form. SU",1969,0.338584167445227
"Latin America and Carib.",1969,0.597842134094596
"MENA",1969,0.718890986626496
"South and South-East Asia",1969,0.925696865692087
"Sub-Saharan Africa",1969,0.894386156038806
"W. Europe",1969,0.0660635144217611
"W. Offshoots",1969,0.00263927882826506
"World",1969,0.668883008765964
"East Asia",1970,0.884669958440369
"East. Europe and form. SU",1970,0.282396251311924
"Latin America and Carib.",1970,0.598739390256988
"MENA",1970,0.6963925726253
"South and South-East Asia",1970,0.921832492920643
"Sub-Saharan Africa",1970,0.886001295952587
"W. Europe",1970,0.0615687944096817
"W. Offshoots",1970,0.00120603686597456
"World",1970,0.662917006722077
"East Asia",1971,0.880542176531651
"East. Europe and form. SU",1971,0.251749010390251
"Latin America and Carib.",1971,0.579956822677868
"MENA",1971,0.687843443244843
"South and South-East Asia",1971,0.92130935711799
"Sub-Saharan Africa",1971,0.887571481015428
"W. Europe",1971,0.0537260358743402
"W. Offshoots",1971,0.00509404871661501
"World",1971,0.658658240023191
"East Asia",1972,0.879122520362176
"East. Europe and form. SU",1972,0.230856767936928
"Latin America and Carib.",1972,0.560970940127264
"MENA",1972,0.663363463782921
"South and South-East Asia",1972,0.921783844211048
"Sub-Saharan Africa",1972,0.886124205992736
"W. Europe",1972,0.0414595632001453
"W. Offshoots",1972,0.00554815806966991
"World",1972,0.65466084066572
"East Asia",1973,0.879578475284578
"East. Europe and form. SU",1973,0.196381292533735
"Latin America and Carib.",1973,0.528983233111833
"MENA",1973,0.645381993049577
"South and South-East Asia",1973,0.919161782369146
"Sub-Saharan Africa",1973,0.886121789193813
"W. Europe",1973,0.0316987323168815
"W. Offshoots",1973,0.00392126714572179
"World",1973,0.64860664664933
"East Asia",1974,0.878778006107832
"East. Europe and form. SU",1974,0.191639089366372
"Latin America and Carib.",1974,0.490156553524417
"MENA",1974,0.589299099647501
"South and South-East Asia",1974,0.924229043034568
"Sub-Saharan Africa",1974,0.880505646553844
"W. Europe",1974,0.0279746028405397
"W. Offshoots",1974,0.0150714158630477
"World",1974,0.645571790675126
"East Asia",1975,0.876219329538882
"East. Europe and form. SU",1975,0.18713470952519
"Latin America and Carib.",1975,0.487966528557203
"MENA",1975,0.563942523793496
"South and South-East Asia",1975,0.92360727157334
"Sub-Saharan Africa",1975,0.886686199229274
"W. Europe",1975,0.0253606453745614
"W. Offshoots",1975,0.0139621978779165
"World",1975,0.644881951370364
"East Asia",1976,0.876900181243552
"East. Europe and form. SU",1976,0.181833120042103
"Latin America and Carib.",1976,0.460245675624709
"MENA",1976,0.541186817202685
"South and South-East Asia",1976,0.92702114430745
"Sub-Saharan Africa",1976,0.887149352272052
"W. Europe",1976,0.0192282249402745
"W. Offshoots",1976,0.0128768690090057
"World",1976,0.643323234498679
"East Asia",1977,0.875170514987524
"East. Europe and form. SU",1977,0.178014323340274
"Latin America and Carib.",1977,0.450526651808225
"MENA",1977,0.531410465116334
"South and South-East Asia",1977,0.933035240059766
"Sub-Saharan Africa",1977,0.888492603531174
"W. Europe",1977,0.0189919130712705
"W. Offshoots",1977,0.01170948412004
"World",1977,0.644589363102031
"East Asia",1978,0.871987925204723
"East. Europe and form. SU",1978,0.174969725063322
"Latin America and Carib.",1978,0.426631266510521
"MENA",1978,0.539726645389717
"South and South-East Asia",1978,0.930251686405069
"Sub-Saharan Africa",1978,0.88751675002091
"W. Europe",1978,0.0176398311683667
"W. Offshoots",1978,0.0111915000716602
"World",1978,0.64257298862354
"East Asia",1979,0.872465552490201
"East. Europe and form. SU",1979,0.173188991161147
