"Region","Year","PovRateAt10DAD"
"W. Europe",1899,0.857770938737245
"W. Offshoots",1899,0.699400289844197
"World",1899,0.952113560934264
"East Asia",1900,0.999301887303824
"East. Europe and form. SU",1900,0.968278103541924
"Latin America and Carib.",1900,0.970691844307116
"MENA",1900,0.986879300050738
"South and South-East Asia",1900,0.998781574639967
"Sub-Saharan Africa",1900,0.997965436791096
"W. Europe",1900,0.856506688929138
"W. Offshoots",1900,0.687094966089469
"World",1900,0.951014137170514
"East Asia",1901,0.999236770342207
"East. Europe and form. SU",1901,0.967312431493854
"Latin America and Carib.",1901,0.969720474735233
"MENA",1901,0.986714609482402
"South and South-East Asia",1901,0.998420342469509
"Sub-Saharan Africa",1901,0.997896424188558
"W. Europe",1901,0.860816598717851
"W. Offshoots",1901,0.665899802433198
"World",1901,0.951008930562073
"East Asia",1902,0.999382414335831
"East. Europe and form. SU",1902,0.966479672514216
"Latin America and Carib.",1902,0.970484988359089
"MENA",1902,0.986549773095093
"South and South-East Asia",1902,0.998108372986147
"Sub-Saharan Africa",1902,0.997616514737467
"W. Europe",1902,0.858803366926892
"W. Offshoots",1902,0.659595080722972
"World",1902,0.9499495665867
"East Asia",1903,0.999247406450028
"East. Europe and form. SU",1903,0.965548312686179
"Latin America and Carib.",1903,0.96668338109377
"MENA",1903,0.986385401845933
"South and South-East Asia",1903,0.998046334986643
"Sub-Saharan Africa",1903,0.994333586411243
"W. Europe",1903,0.854247908737373
"W. Offshoots",1903,0.655376409696681
"World",1903,0.948303325853622
"East Asia",1904,0.999248233791666
"East. Europe and form. SU",1904,0.964951892992981
"Latin America and Carib.",1904,0.963808826292786
"MENA",1904,0.986220547047824
"South and South-East Asia",1904,0.998082196112724
"Sub-Saharan Africa",1904,0.993962286292394
"W. Europe",1904,0.85034212121073
"W. Offshoots",1904,0.665622732514272
"World",1904,0.947882824937918
"East Asia",1905,0.999306206105306
"East. Europe and form. SU",1905,0.963618616262962
"Latin America and Carib.",1905,0.960485040255411
"MENA",1905,0.986055423244849
"South and South-East Asia",1905,0.998214339155295
"Sub-Saharan Africa",1905,0.992007365056712
"W. Europe",1905,0.847313210453146
"W. Offshoots",1905,0.632262281231881
"World",1905,0.944702696712142
"East Asia",1906,0.998981234242776
"East. Europe and form. SU",1906,0.962572314101753
"Latin America and Carib.",1906,0.959097959591659
"MENA",1906,0.985890332513177
"South and South-East Asia",1906,0.998109576605331
"Sub-Saharan Africa",1906,0.98923815386224
"W. Europe",1906,0.839487013376758
"W. Offshoots",1906,0.610919122357989
"World",1906,0.941335908143001
"East Asia",1907,0.998899123342314
"East. Europe and form. SU",1907,0.962241220985636
"Latin America and Carib.",1907,0.958357086700656
"MENA",1907,0.985724919403606
"South and South-East Asia",1907,0.998381631872418
"Sub-Saharan Africa",1907,0.989376822127008
"W. Europe",1907,0.831827106594595
"W. Offshoots",1907,0.59797537460189
"World",1907,0.938818617485491
"East Asia",1908,0.998904774766611
"East. Europe and form. SU",1908,0.961304071794778
"Latin America and Carib.",1908,0.955330947814158
"MENA",1908,0.98555957540891
"South and South-East Asia",1908,0.998333048367121
"Sub-Saharan Africa",1908,0.994916662498885
"W. Europe",1908,0.838689632393979
"W. Offshoots",1908,0.638665546342246
"World",1908,0.942373971879248
"East Asia",1909,0.998940074409169
"East. Europe and form. SU",1909,0.96051982002682
"Latin America and Carib.",1909,0.953473217143606
"MENA",1909,0.98539417375185
"South and South-East Asia",1909,0.997706432725962
"Sub-Saharan Africa",1909,0.993736958489428
"W. Europe",1909,0.833702540873335
"W. Offshoots",1909,0.621552495253077
"World",1909,0.939704935290907
"East Asia",1910,0.998919544858095
"East. Europe and form. SU",1910,0.958962659492488
"Latin America and Carib.",1910,0.950790623943979
"MENA",1910,0.985228656549485
"South and South-East Asia",1910,0.997687827789145
"Sub-Saharan Africa",1910,0.997276111372301
"W. Europe",1910,0.831355358654395
"W. Offshoots",1910,0.628442442250551
"World",1910,0.93929856746364
"East Asia",1911,0.998718192090467
"East. Europe and form. SU",1911,0.957687049827331
"Latin America and Carib.",1911,0.95077034116751
"MENA",1911,0.985063042231777
"South and South-East Asia",1911,0.997707088452241
"Sub-Saharan Africa",1911,0.997149273672766
"W. Europe",1911,0.820200812441763
"W. Offshoots",1911,0.616305651185877
"World",1911,0.93620953640613
"East Asia",1912,0.998550753406007
"East. Europe and form. SU",1912,0.95627874827099
"Latin America and Carib.",1912,0.946352651735195
"MENA",1912,0.984887878117634
"South and South-East Asia",1912,0.99765813874242
"Sub-Saharan Africa",1912,0.997020735074873
"W. Europe",1912,0.812974487135244
"W. Offshoots",1912,0.596014333703495
"World",1912,0.93300048577266
"East Asia",1913,0.998460507274868
"East. Europe and form. SU",1913,0.954915503186361
"Latin America and Carib.",1913,0.947680017846801
"MENA",1913,0.984712244204236
"South and South-East Asia",1913,0.997629770479733
"Sub-Saharan Africa",1913,0.99689111417731
"W. Europe",1913,0.80410417829197
"W. Offshoots",1913,0.585917605036221
"World",1913,0.930430503950967
"East Asia",1914,0.998586328438405
"East. Europe and form. SU",1914,0.956774663394936
"Latin America and Carib.",1914,0.953959622082124
"MENA",1914,0.984525451434271
"South and South-East Asia",1914,0.997242437982388
"Sub-Saharan Africa",1914,0.996659910035911
"W. Europe",1914,0.822008996331058
"W. Offshoots",1914,0.622842980343662
"World",1914,0.936173084836335
"East Asia",1915,0.99817768491517
"East. Europe and form. SU",1915,0.958176271537319
"Latin America and Carib.",1915,0.954381205848042
"MENA",1915,0.984308298729946
"South and South-East Asia",1915,0.997396708973236
"Sub-Saharan Africa",1915,0.996425401405492
"W. Europe",1915,0.824278133548631
"W. Offshoots",1915,0.60399337083254
"World",1915,0.935132769208909
"East Asia",1916,0.997305123530009
"East. Europe and form. SU",1916,0.959616299998634
"Latin America and Carib.",1916,0.952794619932406
"MENA",1916,0.984065374733078
"South and South-East Asia",1916,0.997008776686596
"Sub-Saharan Africa",1916,0.996187546258026
"W. Europe",1916,0.821229017693485
"W. Offshoots",1916,0.520187248847105
"World",1916,0.928027012602929
"East Asia",1917,0.997066918913874
"East. Europe and form. SU",1917,0.961100376285129
"Latin America and Carib.",1917,0.953343320729351
"MENA",1917,0.983795138033725
"South and South-East Asia",1917,0.996977699120049
"Sub-Saharan Africa",1917,0.995946591517563
"W. Europe",1917,0.833473921864645
"W. Offshoots",1917,0.505722887164341
"World",1917,0.929012338713363
"East Asia",1918,0.996978008307432
"East. Europe and form. SU",1918,0.962630955875614
"Latin America and Carib.",1918,0.951333491445724
"MENA",1918,0.983495560246138
"South and South-East Asia",1918,0.99758511460008
"Sub-Saharan Africa",1918,0.995702669145507
"W. Europe",1918,0.845621843813899
"W. Offshoots",1918,0.468361579534318
"World",1918,0.928396870195809
"East Asia",1919,0.996124205965081
"East. Europe and form. SU",1919,0.964212194508952
"Latin America and Carib.",1919,0.945420053031889
"MENA",1919,0.982529169495937
"South and South-East Asia",1919,0.996785642981901
"Sub-Saharan Africa",1919,0.995371649044761
"W. Europe",1919,0.846042957815755
"W. Offshoots",1919,0.529503780062439
"World",1919,0.932596121514484
"East Asia",1920,0.996698796289573
"East. Europe and form. SU",1920,0.965836758963038
"Latin America and Carib.",1920,0.947456465048248
"MENA",1920,0.981557600055375
"South and South-East Asia",1920,0.997203059874591
"Sub-Saharan Africa",1920,0.995036347979288
"W. Europe",1920,0.831826690800514
"W. Offshoots",1920,0.552235668139439
"World",1920,0.932229152573291
"East Asia",1921,0.99558008182079
"East. Europe and form. SU",1921,0.963509637326457
"Latin America and Carib.",1921,0.952411241649508
"MENA",1921,0.980578198801964
"South and South-East Asia",1921,0.996966757537061
"Sub-Saharan Africa",1921,0.994696329098594
"W. Europe",1921,0.839977580412003
"W. Offshoots",1921,0.594503295270304
"World",1921,0.936328104422181
"East Asia",1922,0.995441294627378
"East. Europe and form. SU",1922,0.961236550702071
"Latin America and Carib.",1922,0.945680085483018
"MENA",1922,0.979596245801186
"South and South-East Asia",1922,0.996467573836574
"Sub-Saharan Africa",1922,0.99435302531344
"W. Europe",1922,0.815751721718961
"W. Offshoots",1922,0.574643859408392
"World",1922,0.930108382943235
"East Asia",1923,0.995271423711165
"East. Europe and form. SU",1923,0.958986390353436
"Latin America and Carib.",1923,0.933602880313072
"MENA",1923,0.978591028893845
"South and South-East Asia",1923,0.996889937682312
"Sub-Saharan Africa",1923,0.994005726979248
"W. Europe",1923,0.822540335700022
"W. Offshoots",1923,0.526240520987779
"World",1923,0.926483146674077
"East Asia",1924,0.995039713283022
"East. Europe and form. SU",1924,0.956834243467561
"Latin America and Carib.",1924,0.928806144194993
"MENA",1924,0.977061348705498
"South and South-East Asia",1924,0.996559584088035
"Sub-Saharan Africa",1924,0.99365451352141
"W. Europe",1924,0.809235835209025
"W. Offshoots",1924,0.532781734139774
"World",1924,0.923954263085786
"East Asia",1925,0.994671103590209
"East. Europe and form. SU",1925,0.941470185314254
"Latin America and Carib.",1925,0.925645697943794
"MENA",1925,0.974830599078883
"South and South-East Asia",1925,0.996308666109516
"Sub-Saharan Africa",1925,0.992923259538009
"W. Europe",1925,0.792334217995787
"W. Offshoots",1925,0.533759556234038
"World",1925,0.920156580793235
"East Asia",1926,0.994653988336166
"East. Europe and form. SU",1926,0.945685857248857
"Latin America and Carib.",1926,0.92722507554415
"MENA",1926,0.971923768915441
"South and South-East Asia",1926,0.995850430539834
"Sub-Saharan Africa",1926,0.992418320773225
"W. Europe",1926,0.790444587756304
"W. Offshoots",1926,0.521212401680144
"World",1926,0.918659686480288
"East Asia",1927,0.994568734332169
"East. Europe and form. SU",1927,0.942344367633474
"Latin America and Carib.",1927,0.924534730843323
"MENA",1927,0.972311223987746
"South and South-East Asia",1927,0.995967644146848
"Sub-Saharan Africa",1927,0.991171656399469
"W. Europe",1927,0.779995967340952
"W. Offshoots",1927,0.529274088983324
"World",1927,0.91720782184705
"East Asia",1928,0.993721631601742
"East. Europe and form. SU",1928,0.934716413609719
"Latin America and Carib.",1928,0.915184627875187
"MENA",1928,0.97119942147846
"South and South-East Asia",1928,0.995647825258755
"Sub-Saharan Africa",1928,0.987864191602925
"W. Europe",1928,0.769642804997292
"W. Offshoots",1928,0.525684476052141
"World",1928,0.913906557462094
"East Asia",1929,0.993408721494589
"East. Europe and form. SU",1929,0.931714735736762
"Latin America and Carib.",1929,0.914216306020296
"MENA",1929,0.965634012289476
"South and South-East Asia",1929,0.994779065691068
"Sub-Saharan Africa",1929,0.987750976453101
"W. Europe",1929,0.766782886729073
"W. Offshoots",1929,0.513303369654398
"World",1929,0.911677539475109
"East Asia",1930,0.995673164628113
"East. Europe and form. SU",1930,0.938969561700483
"Latin America and Carib.",1930,0.923471797351148
"MENA",1930,0.968491415251285
"South and South-East Asia",1930,0.994817559981144
"Sub-Saharan Africa",1930,0.989513952237166
"W. Europe",1930,0.77352244372144
"W. Offshoots",1930,0.555091551648352
"World",1930,0.917685094831704
"East Asia",1931,0.995398990089359
"East. Europe and form. SU",1931,0.94918995278514
"Latin America and Carib.",1931,0.928187159991383
"MENA",1931,0.969048898711053
"South and South-East Asia",1931,0.995090253635212
"Sub-Saharan Africa",1931,0.991036760160982
"W. Europe",1931,0.789372626769873
"W. Offshoots",1931,0.594293736025334
"World",1931,0.924163408904668
"East Asia",1932,0.99426589665453
"East. Europe and form. SU",1932,0.956003336019615
"Latin America and Carib.",1932,0.925107782190859
"MENA",1932,0.968755452722894
"South and South-East Asia",1932,0.995267400043798
"Sub-Saharan Africa",1932,0.991902735157464
"W. Europe",1932,0.800872042279506
"W. Offshoots",1932,0.655846885785125
"World",1932,0.930856928283114
"East Asia",1933,0.993035190677265
"East. Europe and form. SU",1933,0.949478717111527
"Latin America and Carib.",1933,0.932688116472697
"MENA",1933,0.968012963837567
"South and South-East Asia",1933,0.995250444894334
"Sub-Saharan Africa",1933,0.990948187635059
"W. Europe",1933,0.79725364314832
"W. Offshoots",1933,0.651303367195665
"World",1933,0.929944161806152
"East Asia",1934,0.992814352443328
"East. Europe and form. SU",1934,0.950042953185483
"Latin America and Carib.",1934,0.912736890382843
"MENA",1934,0.9658978655873
"South and South-East Asia",1934,0.995031287059878
"Sub-Saharan Africa",1934,0.989818523646578
"W. Europe",1934,0.784125144916517
"W. Offshoots",1934,0.600178378075952
"World",1934,0.922627579847624
"East Asia",1935,0.992150422939949
"East. Europe and form. SU",1935,0.945652316743753
"Latin America and Carib.",1935,0.914211697195255
"MENA",1935,0.964302966991397
"South and South-East Asia",1935,0.995642308408171
"Sub-Saharan Africa",1935,0.988496843174174
"W. Europe",1935,0.774122428814815
"W. Offshoots",1935,0.564625918387061
"World",1935,0.918280198358857
"East Asia",1936,0.990784262969118
"East. Europe and form. SU",1936,0.939037174622384
"Latin America and Carib.",1936,0.915414580910627
"MENA",1936,0.960085068724777
"South and South-East Asia",1936,0.994959120415169
"Sub-Saharan Africa",1936,0.987117551441828
"W. Europe",1936,0.766850367527216
"W. Offshoots",1936,0.510500914696011
"World",1936,0.912125785363587
"East Asia",1937,0.989944929910987
"East. Europe and form. SU",1937,0.937174433242778
"Latin America and Carib.",1937,0.907182017753344
"MENA",1937,0.958077512604782
"South and South-East Asia",1937,0.995324263739058
"Sub-Saharan Africa",1937,0.984454462489072
"W. Europe",1937,0.748609855752697
"W. Offshoots",1937,0.481497182722817
"World",1937,0.90644775634645
"East Asia",1938,0.989446877775717
"East. Europe and form. SU",1938,0.925081868788248
"Latin America and Carib.",1938,0.909465780393713
"MENA",1938,0.956806730209902
"South and South-East Asia",1938,0.99524947257858
"Sub-Saharan Africa",1938,0.986542997007102
"W. Europe",1938,0.737315292799249
"W. Offshoots",1938,0.497553793228917
"World",1938,0.905706384007632
"East Asia",1939,0.987033163664456
"East. Europe and form. SU",1939,0.916492696716946
"Latin America and Carib.",1939,0.907959863641473
"MENA",1939,0.956930308046423
"South and South-East Asia",1939,0.994545727679976
"Sub-Saharan Africa",1939,0.985623423818851
"W. Europe",1939,0.717343032333216
"W. Offshoots",1939,0.462175182515601
"World",1939,0.898694730790693
"East Asia",1940,0.986894526001422
"East. Europe and form. SU",1940,0.923940940577698
"Latin America and Carib.",1940,0.908136539339228
"MENA",1940,0.957327782124109
"South and South-East Asia",1940,0.994897534298785
"Sub-Saharan Africa",1940,0.98581155982487
"W. Europe",1940,0.728549785805618
"W. Offshoots",1940,0.419526097585252
"World",1940,0.897800794563505
"East Asia",1941,0.987137894099062
"East. Europe and form. SU",1941,0.922548079947704
"Latin America and Carib.",1941,0.909271196874994
"MENA",1941,0.960514218636645
"South and South-East Asia",1941,0.994992360448121
"Sub-Saharan Africa",1941,0.984272391867857
"W. Europe",1941,0.7244163961003
"W. Offshoots",1941,0.339230778576939
"World",1941,0.891409268048541
"East Asia",1942,0.987853372231452
"East. Europe and form. SU",1942,0.915964468175616
"Latin America and Carib.",1942,0.903315769709639
"MENA",1942,0.955509345751485
"South and South-East Asia",1942,0.994468712093369
"Sub-Saharan Africa",1942,0.98410295267907
"W. Europe",1942,0.719673855911238
"W. Offshoots",1942,0.280312768097506
"World",1942,0.885408946938621
"East Asia",1943,0.988084927961422
"East. Europe and form. SU",1943,0.926251467340098
"Latin America and Carib.",1943,0.897188261704024
"MENA",1943,0.943866132290926
"South and South-East Asia",1943,0.994539074138419
"Sub-Saharan Africa",1943,0.984597454401309
"W. Europe",1943,0.723520171981038
"W. Offshoots",1943,0.237156207368437
"World",1943,0.882107239374686
"East Asia",1944,0.989733207208417
"East. Europe and form. SU",1944,0.93852976141317
"Latin America and Carib.",1944,0.886855179873641
"MENA",1944,0.953055427560826
"South and South-East Asia",1944,0.995129751483572
"Sub-Saharan Africa",1944,0.984291846374497
"W. Europe",1944,0.737733284624129
"W. Offshoots",1944,0.210887141108762
"World",1944,0.882904039559374
"East Asia",1945,0.99794077972465
"East. Europe and form. SU",1945,0.952028531724723
"Latin America and Carib.",1945,0.896406644974116
"MENA",1945,0.954887942644982
"South and South-East Asia",1945,0.995751810127141
"Sub-Saharan Africa",1945,0.983570610517915
"W. Europe",1945,0.785509540661244
"W. Offshoots",1945,0.192584606580626
"World",1945,0.892260723302051
"East Asia",1946,0.997777080493393
"East. Europe and form. SU",1946,0.963709939586423
"Latin America and Carib.",1946,0.882523463717588
"MENA",1946,0.950907643726189
"South and South-East Asia",1946,0.996658607134256
"Sub-Saharan Africa",1946,0.982357088169634
"W. Europe",1946,0.807257820760411
"W. Offshoots",1946,0.233299334000978
"World",1946,0.898105272737148
"East Asia",1947,0.996779770774057
"East. Europe and form. SU",1947,0.961056269626284
"Latin America and Carib.",1947,0.867910198784581
"MENA",1947,0.948790410971808
"South and South-East Asia",1947,0.996528671003143
"Sub-Saharan Africa",1947,0.981556017636021
"W. Europe",1947,0.786300698362014
"W. Offshoots",1947,0.265048578538259
"World",1947,0.89180938779331
"East Asia",1948,0.996107984320087
"East. Europe and form. SU",1948,0.9301682652678
"Latin America and Carib.",1948,0.857782830952214
"MENA",1948,0.945818869747132
"South and South-East Asia",1948,0.996120490901556
"Sub-Saharan Africa",1948,0.981218589117602
"W. Europe",1948,0.759857567863465
"W. Offshoots",1948,0.254988898199406
"World",1948,0.884588694057192
"East Asia",1949,0.996725605510741
"East. Europe and form. SU",1949,0.925773390190321
"Latin America and Carib.",1949,0.859313691196834
"MENA",1949,0.946287314629386
"South and South-East Asia",1949,0.995238337610351
"Sub-Saharan Africa",1949,0.980765341936456
"W. Europe",1949,0.727314331492731
"W. Offshoots",1949,0.274035435929709
"World",1949,0.881056586962307
"East Asia",1950,0.994512067489977
"East. Europe and form. SU",1950,0.942941204174888
"Latin America and Carib.",1950,0.868205995493816
"MENA",1950,0.944686773218978
"South and South-East Asia",1950,0.995291225374263
"Sub-Saharan Africa",1950,0.985170273816647
"W. Europe",1950,0.694848045646881
"W. Offshoots",1950,0.248958172203794
"World",1950,0.886685205586753
"East Asia",1951,0.992993359179739
"East. Europe and form. SU",1951,0.937757161735852
"Latin America and Carib.",1951,0.863196589074801
"MENA",1951,0.942440824499536
"South and South-East Asia",1951,0.994893082967848
"Sub-Saharan Africa",1951,0.983420288401442
"W. Europe",1951,0.678054676286059
"W. Offshoots",1951,0.216111580013504
"World",1951,0.880879566859916
"East Asia",1952,0.98988616753653
"East. Europe and form. SU",1952,0.936901028620237
"Latin America and Carib.",1952,0.85746095670543
"MENA",1952,0.938197223571388
"South and South-East Asia",1952,0.994437487234731
"Sub-Saharan Africa",1952,0.983010184483448
"W. Europe",1952,0.655467898752149
"W. Offshoots",1952,0.196054866596697
"World",1952,0.875374912713933
"East Asia",1953,0.986362354863595
"East. Europe and form. SU",1953,0.93459986198792
"Latin America and Carib.",1953,0.853288320937312
"MENA",1953,0.93636686394552
"South and South-East Asia",1953,0.994553416925325
"Sub-Saharan Africa",1953,0.981562962176491
"W. Europe",1953,0.635397931630139
"W. Offshoots",1953,0.186430044782196
"World",1953,0.871062748080365
"East Asia",1954,0.986980029627966
"East. Europe and form. SU",1954,0.931922461743387
"Latin America and Carib.",1954,0.849244121100546
"MENA",1954,0.938764443191928
"South and South-East Asia",1954,0.994205415108272
"Sub-Saharan Africa",1954,0.979721303191783
"W. Europe",1954,0.619193434075156
"W. Offshoots",1954,0.197144308726548
"World",1954,0.869869092355292
"East Asia",1955,0.982745161206357
"East. Europe and form. SU",1955,0.92217963603683
"Latin America and Carib.",1955,0.840678366304149
"MENA",1955,0.938372779324677
"South and South-East Asia",1955,0.992837153750898
"Sub-Saharan Africa",1955,0.979346153258611
"W. Europe",1955,0.583143090560401
"W. Offshoots",1955,0.17117924478976
"World",1955,0.861028599002224
"East Asia",1956,0.980183232560394
"East. Europe and form. SU",1956,0.922550735273568
"Latin America and Carib.",1956,0.839246270532233
"MENA",1956,0.935601501427423
"South and South-East Asia",1956,0.993992758411515
"Sub-Saharan Africa",1956,0.978246106273648
"W. Europe",1956,0.544752809189166
"W. Offshoots",1956,0.158056751638448
"World",1956,0.855419846409429
"East Asia",1957,0.976309517625404
"East. Europe and form. SU",1957,0.9029017812471
"Latin America and Carib.",1957,0.833618543438733
"MENA",1957,0.931125428551497
"South and South-East Asia",1957,0.994668355222237
"Sub-Saharan Africa",1957,0.976890355073113
"W. Europe",1957,0.537012732314682
"W. Offshoots",1957,0.155725767084199
"World",1957,0.851356845971185
"East Asia",1958,0.973096982344391
"East. Europe and form. SU",1958,0.892840429561226
"Latin America and Carib.",1958,0.834281101937398
"MENA",1958,0.93235253472472
"South and South-East Asia",1958,0.994582162380347
"Sub-Saharan Africa",1958,0.976818342545522
"W. Europe",1958,0.535221964394194
"W. Offshoots",1958,0.157695825649291
"World",1958,0.850183045290003
"East Asia",1959,0.968129199967031
"East. Europe and form. SU",1959,0.884999274638109
"Latin America and Carib.",1959,0.840489027251202
"MENA",1959,0.929915985398935
"South and South-East Asia",1959,0.994159516407342
"Sub-Saharan Africa",1959,0.975576929572533
"W. Europe",1959,0.519956030822438
"W. Offshoots",1959,0.155940466589582
"World",1959,0.846828917463711
"East Asia",1960,0.963277128767844
"East. Europe and form. SU",1960,0.871483702787569
"Latin America and Carib.",1960,0.830495417101147
"MENA",1960,0.931708670744164
"South and South-East Asia",1960,0.988094651501135
"Sub-Saharan Africa",1960,0.973650760265434
"W. Europe",1960,0.516809957858142
"W. Offshoots",1960,0.115443934275845
"World",1960,0.838619188440352
"East Asia",1961,0.955619671579487
"East. Europe and form. SU",1961,0.856450466268704
"Latin America and Carib.",1961,0.831092212760259
"MENA",1961,0.931295642666834
"South and South-East Asia",1961,0.99277794438973
"Sub-Saharan Africa",1961,0.974405413590876
"W. Europe",1961,0.456853257710754
"W. Offshoots",1961,0.158415639309616
"World",1961,0.832517526592766
"East Asia",1962,0.946927326936389
"East. Europe and form. SU",1962,0.846102003186926
"Latin America and Carib.",1962,0.813659398348873
"MENA",1962,0.927375416396667
"South and South-East Asia",1962,0.987487632289412
"Sub-Saharan Africa",1962,0.973035119164661
"W. Europe",1962,0.40797842644416
"W. Offshoots",1962,0.142852396229642
"World",1962,0.820083693828589
"East Asia",1963,0.944328756393833
"East. Europe and form. SU",1963,0.831936380095468
"Latin America and Carib.",1963,0.809627091681308
"MENA",1963,0.921765798973787
"South and South-East Asia",1963,0.993309266212095
"Sub-Saharan Africa",1963,0.971483907238935
"W. Europe",1963,0.394783917466997
"W. Offshoots",1963,0.128868302168626
"World",1963,0.817369248180769
"East Asia",1964,0.940909992402081
"East. Europe and form. SU",1964,0.812638899544416
"Latin America and Carib.",1964,0.799457697564157
"MENA",1964,0.919079691143981
"South and South-East Asia",1964,0.988995439590861
"Sub-Saharan Africa",1964,0.96930633067469
"W. Europe",1964,0.384322975412288
"W. Offshoots",1964,0.119866718577494
"World",1964,0.811570900631533
"East Asia",1965,0.939156965170887
"East. Europe and form. SU",1965,0.796401083046534
"Latin America and Carib.",1965,0.801636886442346
"MENA",1965,0.916361171012164
"South and South-East Asia",1965,0.990034373351932
"Sub-Saharan Africa",1965,0.968531056726671
"W. Europe",1965,0.33345499578586
"W. Offshoots",1965,0.10580236744563
"World",1965,0.80441414670223
"East Asia",1966,0.92044908005244
"East. Europe and form. SU",1966,0.770829148488718
"Latin America and Carib.",1966,0.800293956088315
"MENA",1966,0.91504423612106
"South and South-East Asia",1966,0.985707990672052
"Sub-Saharan Africa",1966,0.968588556734685
"W. Europe",1966,0.316405588663214
"W. Offshoots",1966,0.0906005781433813
"World",1966,0.79405046281847
"East Asia",1967,0.911252265252815
"East. Europe and form. SU",1967,0.748788394822613
"Latin America and Carib.",1967,0.797251683624353
"MENA",1967,0.913859881044587
"South and South-East Asia",1967,0.98554343134952
"Sub-Saharan Africa",1967,0.967401460267933
"W. Europe",1967,0.279484007487863
"W. Offshoots",1967,0.0495188069350573
"World",1967,0.783719758776058
"East Asia",1968,0.928310590309194
"East. Europe and form. SU",1968,0.724138033274322
"Latin America and Carib.",1968,0.786774647524836
"MENA",1968,0.907652530818878
"South and South-East Asia",1968,0.986850050310332
"Sub-Saharan Africa",1968,0.965489037036774
"W. Europe",1968,0.309493755256805
"W. Offshoots",1968,0.0437912212386354
"World",1968,0.789401047288962
"East Asia",1969,0.91619779158865
"East. Europe and form. SU",1969,0.715090099544175
"Latin America and Carib.",1969,0.781037158312851
"MENA",1969,0.902807445259861
"South and South-East Asia",1969,0.984561535381342
"Sub-Saharan Africa",1969,0.963197342108422
"W. Europe",1969,0.261011178530742
"W. Offshoots",1969,0.0400576734431553
"World",1969,0.780216513261818
"East Asia",1970,0.91792282115026
"East. Europe and form. SU",1970,0.676352271953151
"Latin America and Carib.",1970,0.77933695688761
"MENA",1970,0.895380637134985
"South and South-East Asia",1970,0.98355210362606
"Sub-Saharan Africa",1970,0.961660944785918
"W. Europe",1970,0.260793997154109
"W. Offshoots",1970,0.025769015543176
"World",1970,0.776750557861495
"East Asia",1971,0.906162420354181
"East. Europe and form. SU",1971,0.6436345197389
"Latin America and Carib.",1971,0.765345684325965
"MENA",1971,0.876891183531555
"South and South-East Asia",1971,0.98226483328976
"Sub-Saharan Africa",1971,0.957997576404987
"W. Europe",1971,0.226469491069398
"W. Offshoots",1971,0.0379478954934384
"World",1971,0.766950764791903
"East Asia",1972,0.895943387683595
"East. Europe and form. SU",1972,0.618766867552587
"Latin America and Carib.",1972,0.752726182484297
"MENA",1972,0.870698847704685
"South and South-East Asia",1972,0.982089762999441
"Sub-Saharan Africa",1972,0.957141911448059
"W. Europe",1972,0.188001250851581
"W. Offshoots",1972,0.0416032558813077
"World",1972,0.758649132068013
"East Asia",1973,0.904383064564166
"East. Europe and form. SU",1973,0.564956078494549
"Latin America and Carib.",1973,0.733118578679669
"MENA",1973,0.858922636384149
"South and South-East Asia",1973,0.980873540800393
"Sub-Saharan Africa",1973,0.956076363461903
"W. Europe",1973,0.157879086612682
"W. Offshoots",1973,0.0312259854249967
"World",1973,0.751688139203661
"East Asia",1974,0.905494141286271
"East. Europe and form. SU",1974,0.545799335155194
"Latin America and Carib.",1974,0.709289932101427
"MENA",1974,0.826934572421662
"South and South-East Asia",1974,0.982104831779348
"Sub-Saharan Africa",1974,0.952605162119904
"W. Europe",1974,0.148971285845795
"W. Offshoots",1974,0.0497585322757043
"World",1974,0.749094572267735
"East Asia",1975,0.89366872847717
"East. Europe and form. SU",1975,0.525085714972398
"Latin America and Carib.",1975,0.702205280922146
"MENA",1975,0.807713524542309
"South and South-East Asia",1975,0.982665338468357
"Sub-Saharan Africa",1975,0.95386464130137
"W. Europe",1975,0.145766534474981
"W. Offshoots",1975,0.047352093274126
"World",1975,0.743956677733422
"East Asia",1976,0.902648578946102
"East. Europe and form. SU",1976,0.502870708070207
"Latin America and Carib.",1976,0.686331510470156
"MENA",1976,0.801856165884573
"South and South-East Asia",1976,0.982555188247201
"Sub-Saharan Africa",1976,0.953913871373696
"W. Europe",1976,0.124564365464977
"W. Offshoots",1976,0.042980233371531
"World",1976,0.742258238587406
"East Asia",1977,0.9005911618432
"East. Europe and form. SU",1977,0.48644850947425
"Latin America and Carib.",1977,0.685733741046499
"MENA",1977,0.796572734737237
"South and South-East Asia",1977,0.983616545866705
"Sub-Saharan Africa",1977,0.955170625555281
"W. Europe",1977,0.118565698962757
"W. Offshoots",1977,0.0366722878417258
"World",1977,0.741023237882084
"East Asia",1978,0.888253952008752
"East. Europe and form. SU",1978,0.470384959100432
"Latin America and Carib.",1978,0.678894915698433
"MENA",1978,0.801277111310729
"South and South-East Asia",1978,0.983145257218186
"Sub-Saharan Africa",1978,0.954535371063096
"W. Europe",1978,0.103153319947103
"W. Offshoots",1978,0.0373425837986737
"World",1978,0.736036011722415
"East Asia",1979,0.895503119775436
"East. Europe and form. SU",1979,0.460645404657909
"Latin America and Carib.",1979,0.661292969216056
"MENA",1979,0.794809660253829
